日期,融资买入额,融资余额,融券卖出量,融券余量,融券余额,融资融券余额
2018-11-07,14621002708,466902793065,103129340,1266860357,7021329203,473924122268
2018-11-08,12385496362,466765910615,112574016,1279949635,7064055157,473829965772
2018-11-09,11625464457,467006411052,72131065,1247177983,6821653091,473828064143
2018-11-12,14356508015,468798812385,104013068,1277396554,7085752463,475884564848
2018-11-13,20293806356,469651112918,117261606,1273148543,7266641493,476917754411
2018-11-14,18183832857,471116952401,106882673,1273677370,7124584991,478241537392
2018-11-15,17736388343,472299226346,114308897,1269815834,7306742853,479605969199
2018-11-16,21651038537,471864498649,82199523,1217168780,7106374624,478970873273
2018-11-19,22508046500,473853869819,95842193,1228421574,7184138720,481038008539
2018-11-20,19727286603,475056211230,98962184,1233373349,6950610858,482006822088
2018-11-21,15593288878,475233531812,95112993,1217818709,6935754162,482169285974
2018-11-22,13029992143,475446195531,130992636,1274394701,7127088124,482573283655
2018-11-23,13603404960,472689959467,67836185,1210229320,6617169688,479307129155
2018-11-26,10603880737,472356414911,118938280,1264099730,6857826040,479214240951
2018-11-27,10311147295,472518416397,79656181,1258106746,6921498998,479439915395
2018-11-28,12021271672,471762479372,83969136,1247923056,6923062423,478685541795
2018-11-29,12564996083,470522757696,91752563,1250901857,6830567716,477353325412
2018-11-30,9849274010,468743399761,87240526,1250397028,6859536436,475602936197
2018-12-03,19418344647,469245598003,107693093,1283051737,7229588572,476475186575
2018-12-04,14808620158,469135276155,87965523,1276013784,7242872772,476378148927
2018-12-05,13499366103,469009226480,92081478,1263649962,7160856135,476170082615
2018-12-06,13740797451,470166691402,95360789,1253819112,6875567625,477042259027
2018-12-07,9143076755,469305526326,57060322,1224191048,6759226739,476064753065
2018-12-10,9392252034,469640781271,85699396,1242843037,6695463184,476336244455
2018-12-11,8066600259,469293601471,60569806,1205497431,6605861080,475899462551
2018-12-12,8481922578,469095178379,66607188,1220605365,6694523570,475789701949
2018-12-13,13842831461,469359024408,111139010,1250503052,6963324308,476322348716
2018-12-14,11184369207,467350549615,72131272,1206872259,6547021947,473897571562
2018-12-17,10124632791,467686247128,71970641,1208953478,6525530228,474211777356
2018-12-18,9500577283,467607913280,80386476,1190228294,6372120420,473980033700
2018-12-19,8303447450,466785517266,55914775,1153880970,6137428055,472922945321
2018-12-20,10660245549,467700056854,81714578,1135546063,6036356598,473736413452
2018-12-21,8910954619,466520920169,56456627,1095555834,5785523079,472306443248
2018-12-24,8058286210,466694612238,94574734,1129879688,5942677972,472637290210
2018-12-25,11198667482,465977437816,119637128,1140607373,5928863416,471906301232
2018-12-26,9000312721,465856293975,84598375,1141877019,5920976211,471777270186
2018-12-27,10297963054,465434791784,83213099,1167340231,6010134313,471444926097
2018-12-28,8230524637,461987376518,64719099,1122525820,5807127861,467794504379
2019-01-02,9073727044,462351753650,59090736,1098468832,5714014114,468065767764
2019-01-03,9187520553,461887281000,79531121,1122021818,5854923494,467742204494
2019-01-04,13853868136,462250410730,86298981,1120988370,6000748759,468251159489
2019-01-07,14233893206,462458355219,85494668,1146589074,6202011515,468660366734
2019-01-08,11671232442,462472442828,82313082,1158266222,6248209523,468720652351
2019-01-09,15835508236,461689424168,119948522,1182093297,6378866662,468068290830
2019-01-10,12334029026,461532461893,62726774,1135095637,6192451286,467724913179
2019-01-11,10693099107,460323775055,74373837,1135891303,6193426510,466517201565
2019-01-14,10515099617,460947518023,68758482,1136296781,6152103839,467099621862
2019-01-15,13309807755,460338181685,103821564,1130232218,6283407281,466621588966
2019-01-16,11569730459,459037993700,73966702,1125879640,6206006131,465243999831
2019-01-17,12779748834,458623130349,84602763,1136406351,6214380734,464837511083
2019-01-18,14120002196,456668089943,89668703,1104573323,6158543944,462826633887
2019-01-21,13498362054,456096234282,74371675,1098121269,6168221783,462264456065
2019-01-22,12374675830,457169620037,65296518,1057968944,5848841730,463018461767
2019-01-23,9593360205,456649149578,56171399,1052008371,5832369934,462481519512
2019-01-24,11851467748,455891899209,67123886,1051420369,5946914033,461838813242
2019-01-25,11015660718,452458688565,67776226,1048273318,5889191154,458347879719
2019-01-28,11655037680,451157215423,64843482,1038172701,5829807368,456987022791
2019-01-29,10847545001,449290368941,75864009,1019826473,5698281406,454988650347
2019-01-30,8176777752,447513860371,39910790,964352754,5401332274,452915192645
2019-01-31,10652745126,444603342646,58254087,942170266,5291350496,449894693142
2019-02-01,9167907563,438481618486,31657502,900773251,5144864769,443626483255
2019-02-11,15233912673,441723272260,84886710,961380232,5560296496,447283568756
2019-02-12,16272580034,443198997474,102740624,989411843,5745346454,448944343928
2019-02-13,23431620671,445877866753,128903463,1034361568,6129272703,452007139456
2019-02-14,18337413351,447472501005,72213938,1023600324,6088145915,453560646920
2019-02-15,18711205768,449451785567,62770838,989257449,5736632641,455188418208
2019-02-18,25117598055,451906400957,131952212,1049513154,6391062117,458297463074
2019-02-19,28625386942,455192743990,95927415,1023843169,6260721866,461453465856
2019-02-20,23002027138,457184818881,111531397,1046478607,6310806597,463495625478
2019-02-21,29335136538,459234809159,133286029,1069181895,6528489311,465763298470
2019-02-22,32419548758,461954859629,114939138,1048598706,6633130375,468587990004
2019-02-25,60257058289,472704160094,200638905,1122819511,7439612565,480143772659
2019-02-26,61778381795,478155076613,133725527,1081794097,7165801337,485320877950
2019-02-27,51742607833,484549266902,139523339,1072246554,7058566556,491607833458
2019-02-28,34284100277,484555495642,101264475,1038693321,6802372203,491357867845
2019-03-01,36818605234,484550188993,133443657,1042939744,6972755094,491522944087
2019-03-04,61979499206,491719613594,204847024,1126548442,7567714697,499287328291
2019-03-05,50007817140,499610506952,144120423,1115309507,7526294846,507136801798
2019-03-06,65730782793,509414858080,204309161,1152119892,7873221114,517288079194
2019-03-07,71739590059,519397678384,168824246,1106234957,7681681754,527079360138
2019-03-08,60296306570,519973258458,135365618,1030756129,6952524243,526925782701
2019-03-11,51014326360,528539041036,187655596,1039732965,7081333275,535620374311
2019-03-12,62158744961,534177143108,195309393,1074156481,7378951309,541556094417
2019-03-13,55850100494,537118191110,175762015,1069952552,7150452732,544268643842
2019-03-14,40374818674,535868334393,135403005,1022162056,6809600412,542677934805
2019-03-15,41487210170,534927567528,150483804,1028114404,6935786537,541863354065
2019-03-18,49192353470,538936145587,187111696,1082601950,7490082590,546426228177
2019-03-19,43941414651,542161873286,132076009,1074513188,7368346110,549530219396
2019-03-20,44045275616,544227583847,170697567,1095769302,7565770022,551793353869
2019-03-21,53670381879,549423715029,164607739,1097401915,7635981051,557059696080
2019-03-22,44500433858,549160945947,145828715,1081840699,7491446372,556652392319
2019-03-25,48629467519,554217910683,155011853,1078683267,7330480585,561548391268
2019-03-26,40209100807,554043266609,131856288,1012826904,6844617743,560887884352
2019-03-27,34574191606,555908994882,151229050,1028108624,6988136999,562897131881
2019-03-28,34646709708,555438962621,152641236,1037645116,6993676803,562432639424
2019-03-29,47821612832,555919750875,219567226,1039055432,7371057196,563290808071
2019-04-01,63290251721,561244963862,219114881,1108578403,8010959023,569255922885
2019-04-02,61545143289,566121855650,150022768,1060360344,7705881744,573827737394
2019-04-03,58245986188,569552117271,191522831,1085896199,7994854942,577546972213
2019-04-04,62428623909,570001321985,156663359,1066403269,7896289622,577897611607
2019-04-08,71019531166,579824640228,214981056,1126245742,8077000019,587901640247
2019-04-09,49975237698,582591393394,164489669,1082387455,7893889401,590485282795
2019-04-10,51270632794,584052810698,183961543,1101505220,7976475409,592029286107
2019-04-11,43791954590,583208143243,128656884,1049665764,7516621319,590724764562
2019-04-12,33700743868,581164513945,141754049,1022500698,7298662903,588463176848
2019-04-15,44636372612,583299208979,212024206,1090692110,7643113739,590942322718
2019-04-16,46426809950,587420822124,212919418,1090319316,7841722599,595262544723
2019-04-17,43694908636,589911050836,145639001,1086266189,7774800992,597685851828
2019-04-18,41409359321,591175252232,121886392,1088724076,7760487190,598935739422
2019-04-19,42365440576,591196274296,139821138,1082800723,7821050157,599017324453
2019-04-22,48086084184,594831558594,155567650,1092875237,7712007391,602543565985
2019-04-23,36853749447,593401459965,157274131,1093288720,7654827292,601056287257
2019-04-24,34168495627,595388886472,121951414,1066587240,7468238475,602857124947
2019-04-25,33493414729,591947751543,140383428,1047143113,7179957493,599127709036
2019-04-26,29060795668,589923831402,106008294,935585438,6546971604,596470803006
2019-04-29,26035623014,585302832156,158269812,961419760,6637515223,591940347379
2019-04-30,21312609774,577865182474,77741753,848859248,5966965402,583832147876
2019-05-06,32207427307,573185674230,194509051,856577217,5703020317,578888694547
2019-05-07,23222772103,570866704572,163480079,849974346,5755159556,576621864128
2019-05-08,21222830163,571057518334,159184127,855384607,5667420255,576724938589
2019-05-09,18741470576,570455002203,124007307,816305544,5358468045,575813470248
2019-05-10,30290064958,569552302327,220537499,889334532,6046023197,575598325524
2019-05-13,20305925919,567689658746,130740783,857051228,5682066267,573371725013
2019-05-14,18778651271,566964503072,148113962,878326362,5765841597,572730344669
2019-05-15,24966930292,566600704440,176197075,921570194,6144535731,572745240171
2019-05-16,24093237882,567049805145,171757618,958825357,6395954054,573445759199
2019-05-17,23159994350,563665781997,120129193,886002209,5818970670,569484752667
2019-05-20,19776457362,563258751070,156738712,892524358,5805947974,569064699044
2019-05-21,21242688734,563899124599,179909198,935508281,6100228979,569999353578
2019-05-22,18996661933,562387964684,138323736,933739619,6091053275,568479017959
2019-05-23,19064612978,560527552182,144633497,930593681,6018286664,566545838846
2019-05-24,14975157319,557750049494,109930151,884355253,5794135953,563544185447
2019-05-27,21454269577,559792435668,171337468,925445031,6148749960,565941185628
2019-05-28,21929366388,558474984580,152580994,950773602,6271102872,564746087452
2019-05-29,21451472742,558801967110,128723984,956178757,6358911393,565160878503
2019-05-30,18748916524,557674222555,125869094,955597546,6253137384,563927359939
2019-05-31,18170958432,555440566101,126671619,961147010,6234483391,561675049492
2019-06-03,17940023324,554095723600,111540759,958029201,6231060446,560326784046
2019-06-04,15042718343,551845445249,83076207,912723203,5919666354,557765111603
2019-06-05,16165738275,550165203687,112172863,942753721,6173462807,556338666494
2019-06-06,13792663864,546661467639,87563151,897720602,5755371448,552416839087
2019-06-10,15159958602,545807399551,162767345,981763208,6179611385,551987010936
2019-06-11,25901923830,546076092112,201308603,1020279068,6708242864,552784334976
2019-06-12,23698474021,547092700496,111584322,988439381,6421699821,553514400317
2019-06-13,19409203739,547506113249,123215412,1005400217,6543232826,554049346075
2019-06-14,17408020785,545365849561,83694657,971139534,6284329054,551650178615
2019-06-17,12824537522,544906059569,112758057,993238362,6511776511,551417836080
2019-06-18,11716363393,543689979601,79056895,977683089,6524573678,550214553279
2019-06-19,23848713859,543194212320,129845601,1003074026,6881742813,550075955133
2019-06-20,31754452247,545474733422,184789927,1027993970,7404871184,552879604606
2019-06-21,28470399947,544809211659,124591015,994752927,7193834165,552003045824
2019-06-24,22879628999,546922849389,123305254,1001018406,7198066420,554120915809
2019-06-25,26105690652,548267174410,133199467,981551948,7139459583,555406633993
2019-06-26,16138911252,547799690532,133504885,1006264828,7067117009,554866807541
2019-06-27,20769366046,547617686319,140430572,1027275946,7464304394,555081990713
2019-06-28,18258359192,545403611820,129999733,1030666659,7264107771,552667719591
2019-07-01,32105800133,548115136533,132993596,1028740679,7576365455,555691501988
2019-07-02,22732924143,549329550799,130462802,1070295430,7651458132,556981008931
2019-07-03,22292827567,550488925077,106703379,1057887153,7532852077,558021777154
2019-07-04,19205073061,550607512075,128917227,1080378656,7626456053,558233968128
2019-07-05,15440449145,549758208389,88688427,1042673926,7472703152,557230911541
2019-07-08,20109650621,549280291963,132458406,1058149163,7341049956,556621341919
2019-07-09,13913309898,548742383856,104708251,1066690610,7361346957,556103730813
2019-07-10,12920602089,548502478946,92449347,1090137163,7475127328,555977606274
2019-07-11,14226296727,546736009397,99253840,1109233054,7643212116,554379221513
2019-07-12,12969227189,545292920109,94597817,1096069461,7599876580,552892796689
2019-07-15,18209150660,546829583252,141967109,1112046313,7795615787,554625199039
2019-07-16,12932999579,546419207751,65030217,1054555117,7406653782,553825861533
2019-07-17,15127279382,546770795139,116911675,1080888260,7489499813,554260294952
2019-07-18,13360574455,545891094423,98255887,1064147607,7356311165,553247405588
2019-07-19,14190650518,544117046863,89660833,1052285915,7363938242,551480985105
2019-07-22,14395752888,542317389721,137249689,1106159587,8069299105,550386688826
2019-07-23,11409695835,540885652598,80812728,1098235097,8158033022,549043685620
2019-07-24,15440730004,540838721429,123257848,1141817461,8637550851,549476272280
2019-07-25,15146953154,540617344435,102442845,1162817489,9006643170,549623987605
2019-07-26,13373392102,539752245878,90970023,1168169545,9032162431,548784408309
2019-07-29,13361287667,541103076216,115389393,1204297265,9244310333,550347386549
2019-07-30,16118821650,541192071940,84424563,1168070497,9347245715,550539317655
2019-07-31,14389532212,540746046599,117909562,1182610070,9467471922,550213518521
2019-08-01,14062984366,540682032669,87049977,1141559572,9337139934,550019172603
2019-08-02,17383366860,538926998030,118873439,1132426423,9369483734,548296481764
2019-08-05,16607158292,539088661040,120673626,1146632548,9582530513,548671191553
2019-08-06,20041599701,536449029000,153501028,1149549985,9413801749,545862830749
2019-08-07,12558575199,534335401053,150927008,1194277650,9675984001,544011385054
2019-08-08,13634118004,533481575844,161742765,1255018288,10314485611,543796061455
2019-08-09,13155759330,531240738575,108385987,1250342572,10236133794,541476872369
2019-08-12,13712223731,531567416332,126034467,1275695226,10651297822,542218714154
2019-08-13,13638202516,531855170860,99611437,1287855952,10727861522,542583032382
2019-08-14,15677295712,532093964720,89760929,1268795072,10702727543,542796692263
2019-08-15,14891693054,531287578318,111183092,1240529823,10700550002,541988128320
2019-08-16,16881484324,530938203843,87327235,1196544697,10027664791,540965868634
2019-08-19,26933254389,534798962347,159242978,1254363131,10686571813,545485534160
2019-08-20,20899546691,535069125138,114427771,1247511110,10579203659,545648328797
2019-08-21,17490915722,535653416579,101681380,1250150460,10616857288,546270273867
2019-08-22,16082314254,536149988643,118751026,1261844075,10655540918,546805529561
2019-08-23,18010394142,534954183704,108639041,1271403756,10741650800,545695834504
2019-08-26,19098662590,536544973668,74670660,1235033574,10455657926,547000631594
2019-08-27,22019856026,536284871635,132884721,1273757036,10806763690,547091635325
2019-08-28,19240666348,537103608725,103369133,1262211505,10620620315,547724229040
2019-08-29,19236034328,538787831176,106985030,1273930144,10746547843,549534379019
2019-08-30,22533030608,538541616594,116966660,1287987192,10896705119,549438321713
2019-09-02,23631868473,540259932065,128363956,1316124034,11117993360,551377925425
2019-09-03,22468521154,540321825192,101610598,1310412878,11393615940,551715441132
2019-09-04,26488975420,540978840534,128421553,1329165907,11362719294,552341559828
2019-09-05,37240645540,542059512654,155392513,1338815746,11612179656,553671692310
2019-09-06,26293719864,541315600123,103181090,1290768095,11412789332,552728389455
2019-09-09,33206188633,545831543383,114199560,1321451189,11660197020,557491740403
2019-09-10,30736436518,547266110610,91928439,1298127628,11568303313,558834413923
2019-09-11,29042011279,548131519774,126601652,1331203666,11779733982,559911253756
2019-09-12,24176204399,545974771941,112502594,1319236084,11466782528,557441554469
2019-09-16,27385289134,549029500599,107602149,1348217184,11563030260,560592530859
2019-09-17,25772659094,550022693898,109022546,1290581159,10708483273,560731177171
2019-09-18,19795887161,550256286908,126833738,1289918069,10876374112,561132661020
2019-09-19,20221899437,551374200309,113250029,1297632816,11126705421,562500905730
2019-09-20,21047597684,550048535904,104270516,1305998118,11211639118,561260175022
2019-09-23,20355243063,550826508305,107393054,1289798619,11113215890,561939724195
2019-09-24,21762642549,550171649766,135674600,1307153522,11030268233,561201917999
2019-09-25,19432741019,548262512825,104172494,1278222915,10617077202,558879590027
2019-09-26,19967035191,545878128202,106584955,1265815151,10324609064,556202737266
2019-09-27,13651850239,543547417610,70419158,1213305033,10023846611,553571264221
2019-09-30,11159059828,538791089316,59103589,1186057417,9673381768,548464471084
2019-10-08,15009332373,541173606913,152761867,1295605912,10309531518,551483138431
2019-10-09,14806074032,541990984143,126396777,1317712247,10556972646,552547956789
2019-10-10,15468876503,542411429535,129787210,1350734096,10968253874,553379683409
2019-10-11,18600737480,541053440557,129383565,1376478811,11333591582,552387032139
2019-10-14,24627094056,544165541216,143525090,1419701966,11768306187,555933847403
2019-10-15,17158825976,543677569235,90616662,1407774789,11632742534,555310311769
2019-10-16,17094350249,543790595150,110512436,1435668069,11801770937,555592366087
2019-10-17,13069190384,543067159580,94145421,1450008002,11897000318,554964159898
2019-10-18,15610291452,541397950787,90305609,1416633891,11593501055,552991451842
2019-10-21,12901676433,541719877028,152331489,1478047177,11605583690,553325460718
2019-10-22,12180569383,542455008256,106659390,1471945881,11389398387,553844406643
2019-10-23,13060167801,542590711121,114905572,1494568237,11454460632,554045171753
2019-10-24,13490893210,543586678053,94452075,1464298004,11123544614,554710222667
2019-10-25,16219438581,543351773604,98662974,1421799599,10884799198,554236572802
2019-10-28,21208661643,545352851087,107814186,1428472367,11152393907,556505244994
2019-10-29,19133429352,544786863040,73172280,1413383183,10781082019,555567945059
2019-10-30,16601238273,544449761544,88463226,1411563382,10709021205,555158782749
2019-10-31,16337590425,543040299737,83389350,1410433123,10638733181,553679032918
2019-11-01,17180068941,542675980074,120952284,1438066541,10900927115,553576907189
2019-11-04,19072530921,543020295419,106053387,1477482548,11102164516,554122459935
2019-11-05,20647451367,544029029680,109679915,1490498916,11272890053,555301919733
2019-11-06,18100800898,543999526706,104254943,1505732872,11336704592,555336231298
2019-11-07,15533015247,544188094794,93689274,1511237167,11468432102,555656526896
2019-11-08,17667708660,543255280042,87545628,1468819140,11276338194,554531618236
2019-11-11,15099217868,541755441181,94053832,1461309318,10797278670,552552719851
2019-11-12,12473968511,541360163467,100984321,1463070655,10823777899,552183941366
2019-11-13,13852658050,542048023809,107378800,1466268483,11005876873,553053900682
2019-11-14,14366003115,542725646617,128526310,1498391565,11132049828,553857696445
2019-11-15,13435659119,541112917831,85193088,1458053476,10748849005,551861766836
2019-11-18,13134767176,541533326643,98174137,1488430040,10960017504,552493344147
2019-11-19,15358198943,542721380946,88401247,1459432483,10980386765,553701767711
2019-11-20,15424142725,543039825777,78454478,1446103257,10781914417,553821740194
2019-11-21,13785300418,544024320788,117840892,1477321159,10841484084,554865804872
2019-11-22,17908370560,542558701610,110304324,1453759192,10591990623,553150692233
2019-11-25,17083962116,542994841271,137074241,1504943312,10841632264,553836473535
2019-11-26,11852995009,541048628299,96442723,1514266671,10917987011,551966615310
2019-11-27,12741492721,541540132118,94772628,1520163466,10974380903,552514513021
2019-11-28,10775496820,540557833985,95713107,1524787250,10982996908,551540830893
2019-11-29,12991522208,540589918492,90454610,1441946376,10569738432,551159656924
2019-12-02,12560008717,540793588479,118497814,1470760045,10612426512,551406014991
2019-12-03,12801148711,541820549640,107441067,1477914576,10647205327,552467754967
2019-12-04,13279715249,542474281717,102076170,1470526895,10660723132,553135004849
2019-12-05,15459928808,542948225200,107604853,1441954965,10685864537,553634089737
2019-12-06,14616539198,542900227729,98802670,1444561455,10726461920,553626689649
2019-12-09,17900924528,543860276636,100396834,1445576172,10790307026,554650583662
2019-12-10,16553966156,544324601840,105260612,1447008017,10955300849,555279902689
2019-12-11,17600728458,544826951629,126737025,1471918166,11075497150,555902448779
2019-12-12,15711214718,544762356034,87173923,1449227888,10838303677,555600659711
2019-12-13,23244118842,544431163367,125984881,1444631533,10983715047,555414878414
2019-12-16,27740021378,548288053609,113223026,1453192249,10964588638,559252642247
2019-12-17,35126663542,551516610507,152548014,1457433748,11152939293,562669549800
2019-12-18,29684776793,554466188124,122335778,1413650473,11107457966,565573646090
2019-12-19,24116730229,556309366942,102483602,1403640067,10986525236,567295892178
2019-12-20,23989420203,555035446253,90852504,1370612694,10699260739,565734706992
2019-12-23,23047433720,556003821374,120141931,1348942900,10274213691,566278035065
2019-12-24,18060475599,554400951209,129289560,1351656004,10351193007,564752144216
2019-12-25,21470493409,555015167639,121723569,1376783886,10617458513,565632626152
2019-12-26,23272150392,555995394376,138329500,1415181275,10768745221,566764139597
2019-12-27,29198997533,555111529883,141021546,1437175167,10728653748,565840183631
2019-12-30,33037624018,558917674707,144365707,1444706324,10977853200,569895527907
2019-12-31,25568407895,559055426838,129981453,1447051229,10892767928,569948194766
2020-01-02,39665569600,561396722311,168868829,1490508270,11292893947,572689616258
2020-01-03,33474395954,562710881010,109430958,1435983771,10918911096,573629792106
2020-01-06,39971310371,567760802437,171138826,1474025681,11193485547,578954287984
2020-01-07,32940743825,568793261762,144904491,1455991934,11143113227,579936374989
2020-01-08,35809712248,570740658657,155611085,1394737021,10510224534,581250883191
2020-01-09,31039484561,571819012961,146253476,1375596816,10520442935,582339455896
2020-01-10,26873586822,570739934602,125463113,1351861829,10298596512,581038531114
2020-01-13,31004102581,573021434835,151862524,1378978778,10507325406,583528760241
2020-01-14,31344441336,574945207770,132289083,1373527039,10491659685,585436867455
2020-01-15,26948638728,575929132790,104965738,1303001970,10022583450,585951716240
2020-01-16,25940815347,576558354303,77798384,1221476856,9707122701,586265477004
2020-01-17,25894205952,575491812969,102038655,1215946775,9769443013,585261255982
2020-01-20,31214023833,576303022728,86523162,1199160052,9795394680,586098417408
2020-01-21,32678736729,576301105902,78871039,1131694540,9324777990,585625883892
2020-01-22,31496052112,576330861708,88170687,1088204785,8897364678,585228226386
2020-01-23,34244816895,568373798279,60154447,990888122,7983489656,576357287935
2020-02-03,24109695957,561975455459,30463860,937514913,6552228192,568527683651
2020-02-04,35461810593,559952837462,8797144,898811733,6523438866,566476276328
2020-02-05,34111829016,559232297605,20452355,907084280,6720508658,565952806263
2020-02-06,38529608000,562022699504,21876515,902348168,6767457936,568790157440
2020-02-07,37686809856,561920858486,12658396,892168591,6781955757,568702814243
2020-02-10,36246045806,563895597858,89381236,948104632,7327030143,571222628001
2020-02-11,30460935925,562460299122,123344161,1030091238,8019682181,570479981303
2020-02-12,33501425705,564705327037,147358558,1121672459,8901457391,573606784428
2020-02-13,36519148029,565269286069,106038388,1133619420,9092676707,574361962776
2020-02-14,35262531666,564842574521,106083603,1153986079,9399512538,574242087059
2020-02-17,43034434520,568927550285,133901551,1185340151,9982728806,578910279091
2020-02-18,44582485006,573602028083,132178888,1219049007,10232506176,583834534259
2020-02-19,44611198356,574072376028,132541902,1273518468,10416491507,584488867535
2020-02-20,50651791080,577770431812,155046392,1301360101,10754071099,588524502911
2020-02-21,54790838593,579970674213,120527624,1285189680,10921373087,590892047300
2020-02-24,56662525057,586415776616,180154403,1351973514,11231601726,597647378342
2020-02-25,62412767506,590115848980,173767566,1343936397,11318963864,601434812844
2020-02-26,59482019923,591118726025,213870435,1396921409,11405888789,602524614814
2020-02-27,43639489627,589914863168,145391292,1373727551,11370281903,601285145071
2020-02-28,42695281497,582209646574,183296830,1317477434,10550966306,592760612880
2020-03-02,45691129457,584892862349,212427693,1339469696,11088678301,595981540650
2020-03-03,54347170867,587708596032,227521357,1411929761,11691238927,599399834959
2020-03-04,44052510624,589223256850,188052945,1432677528,11715841728,600939098578
2020-03-05,59739363828,594628864283,249898827,1541224525,12441415101,607070279384
2020-03-06,40921467877,590460217993,121020326,1481925727,11697981525,602158199518
2020-03-09,47356173135,591181177560,233183514,1554248499,11431440825,602612618385
2020-03-10,46881445479,591394308733,186496966,1434003889,11428906521,602823215254
2020-03-11,42546395028,590756731201,277240794,1560136974,11804392633,602561123834
2020-03-12,34930386707,589062499522,209309116,1568344794,11611034849,600673534371
2020-03-13,40253720911,585866095442,204700818,1503010536,11354864353,597220959795
2020-03-16,35878076855,578948250524,268008438,1588578124,11168216763,590116467287
2020-03-17,31973698009,579300265730,199130211,1485261271,10818556171,590118821901
2020-03-18,31406343302,575453741797,333526732,1666270724,11420378410,586874120207
2020-03-19,33760354753,576795028671,197084236,1559624298,11128823487,587923852158
2020-03-20,25780281341,573455088179,200164163,1566882344,11346890936,584801979115
2020-03-23,24130274917,569697127931,211409817,1600599374,11132685684,580829813615
2020-03-24,25675496483,568532351819,169292223,1560513994,11320671610,579853023429
2020-03-25,29705703083,569239231247,245364293,1671376427,12000239629,581239470876
2020-03-26,23466311560,567775129391,229909484,1762193307,12316132506,580091261897
2020-03-27,24403231198,565477732570,189313139,1750427521,12299462107,577777194677
2020-03-30,22576159335,564031495104,164653551,1730500294,11993510332,576025005436
2020-03-31,20744436959,562713019950,196854474,1795420131,12388253833,575101273783
2020-04-01,19697942546,559305882671,189262236,1840792791,12595285666,571901168337
2020-04-02,21662678601,558526402294,155578788,1811795579,12826845911,571353248205
2020-04-03,18410396097,554642771517,162650722,1832289979,12564550797,567207322314
2020-04-07,29027163780,556005279122,205019454,1901657369,13249670300,569254949422
2020-04-08,23631666517,555044653995,179835698,1933276828,13362414398,568407068393
2020-04-09,24940682994,555131422688,210901066,2040805216,14059883513,569191306201
2020-04-10,23901918992,552122826513,196191369,2077428751,13878515875,566001342388
2020-04-13,17122642107,551402967203,157212642,2111020249,13890502521,565293469724
2020-04-14,20580637053,551453038319,195593647,2118843845,14242299495,565695337814
2020-04-15,22033432563,551400055359,172298558,2119067323,14100736265,565500791624
2020-04-16,22311172284,552724896743,171608829,2110017110,14274813311,566999710054
2020-04-17,27927304450,551148283066,202428496,2151090517,14591362491,565739645557
2020-04-20,22155303147,552092865833,175716752,2211138220,15046194193,567139060026
2020-04-21,23840199938,552024405126,182849256,2270582434,15081371939,567105777065
2020-04-22,21815366141,552974194763,159447749,2303866316,15503800347,568477995110
2020-04-23,23547042759,552995180646,145016533,2340955792,15556897570,568552078216
2020-04-24,20653564238,550033499023,113936501,2264563881,15154930270,565188429293
2020-04-27,19726959881,549190163750,168252317,2316237097,15372801801,564562965551
2020-04-28,24084402812,546719357234,197935682,2323607664,15393454190,562112811424
2020-04-29,20903912083,543684772162,157497464,2345150166,15375592530,559060364692
2020-04-30,27301197826,540087048500,113194596,2238389479,15146808419,555233856919
2020-05-06,31340468220,546427698550,159606290,2282299095,15877403656,562305102206
2020-05-07,26876926878,548983059716,182497813,2373983367,16343509394,565326569110
2020-05-08,29206285529,550055155563,120763294,2335661760,16625161563,566680317126
2020-05-11,28261481153,553137209402,186646482,2414690941,17038053566,570175262968
2020-05-12,22869141226,554421178255,153247628,2411432632,17150465810,571571644065
2020-05-13,20992712377,554829513206,162317600,2473026500,17561035424,572390548630
2020-05-14,22639567863,555669875057,127985541,2487338135,17676989860,573346864917
2020-05-15,23634951499,555066959688,105358929,2373921204,17405073381,572472033069
2020-05-18,28257957499,556568601275,175441999,2460073719,17901672127,574470273402
2020-05-19,26625304248,558516802310,152950926,2477246097,18292774157,576809576467
2020-05-20,25707860106,558071029282,145517489,2508782159,18353112907,576424142189
2020-05-21,23010495437,557611667024,134036774,2524710129,18222270406,575833937430
2020-05-22,22627019165,556339825469,137287701,2498802660,17692725636,574032551105
2020-05-25,17463239847,556476814207,131964596,2532465031,17654210985,574131025192
2020-05-26,18243331094,557499732122,180625950,2571740036,18226328693,575726060815
2020-05-27,20015094791,557552127210,187917546,2644806991,18486941223,576039068433
2020-05-28,20995560490,556679561665,148722169,2689167514,18816728323,575496289988
2020-05-29,19238870510,555018097562,139699902,2722088930,19040519488,574058617050
2020-06-01,31631706362,559577690993,123586027,2676981427,19599773364,579177464357
2020-06-02,27655143944,560049208115,150550196,2717711645,19766677439,579815885554
2020-06-03,28347745184,560353938047,116230832,2694539366,19691409939,580045347986
2020-06-04,24375601180,562154767159,139017894,2744718466,19865720591,582020487750
2020-06-05,24381448548,562693813584,143771110,2751046118,19816808151,582510621735
2020-06-08,26725075721,564623246283,163764696,2803788393,20041409794,584664656077
2020-06-09,23252995272,565324951356,145300195,2824688131,20309613666,585634565022
2020-06-10,22426053065,566139309135,146116033,2864767563,20411854037,586551163172
2020-06-11,27707978727,567697168308,150273641,2900235189,20639926290,588337094598
2020-06-12,25245172617,567784675205,153551087,2887442138,20444785037,588229460242
