date,northbound_net_buy_100m,mean120,std120,upper,lower,trigger,signal_score,signal_text,effective_date
2022-04-13,-4.97619999999999,9.98371,59.90037024580575,69.88408024580575,-49.91666024580575,,1,看多状态,2022-04-14
2022-04-19,-19.4362,9.926638333333333,59.91142502754066,69.83806336087399,-49.98478669420733,,1,看多状态,2022-04-20
2022-04-20,-52.8772,9.879545833333335,59.932437214548415,69.81198304788175,-50.052891381215076,看空触发,-1,看空状态,2022-04-21
2022-04-21,9.1098,9.214516666666666,60.183926236491004,69.39844290315767,-50.969409569824336,,-1,看空状态,2022-04-22
2022-04-22,67.6497,9.958635833333336,59.61866730643121,69.57730313976455,-49.660031473097874,,-1,看空状态,2022-04-25
2022-04-25,-43.9732,10.196843333333334,59.79279027043729,69.98963360377061,-49.59594693710395,,-1,看空状态,2022-04-26
2022-04-26,15.4291,9.490445833333332,59.92884097838531,69.41928681171865,-50.43839514505198,,-1,看空状态,2022-04-27
2022-04-27,43.59479999999999,8.772855833333333,59.32992960551558,68.10278543884891,-50.55707377218225,,-1,看空状态,2022-04-28
2022-04-28,-6.365600000000049,8.037680833333333,58.33062594874577,66.3683067820791,-50.29294511541244,,-1,看空状态,2022-04-29
2022-04-29,42.4556,7.910118333333333,58.34536793151653,66.25548626484986,-50.43524959818319,,-1,看空状态,2022-05-05
2022-05-05,-23.6228,8.19347,58.43053145281807,66.62400145281808,-50.237061452818075,,-1,看空状态,2022-05-06
2022-05-10,-89.2581000000001,8.250144166666667,58.39604837843433,66.646192545101,-50.145904211767665,看空触发,-1,看空状态,2022-05-11
2022-05-11,22.2772,6.908672499999999,58.773557581258245,65.68223008125824,-51.864885081258244,,-1,看空状态,2022-05-12
2022-05-12,-27.027600000000003,6.699484166666665,58.672887939880034,65.3723721065467,-51.97340377321337,,-1,看空状态,2022-05-13
2022-05-13,20.7861,6.414988333333332,58.753584499950385,65.16857283328372,-52.33859616661705,,-1,看空状态,2022-05-16
2022-05-16,-78.26060000000001,6.391119999999998,58.747105333169344,65.13822533316934,-52.35598533316934,看空触发,-1,看空状态,2022-05-17
2022-05-17,59.6005,5.6779933333333314,59.2530181300352,64.93101146336853,-53.57502479670187,,-1,看空状态,2022-05-18
2022-05-18,-22.7744,6.074214999999998,59.45463946325519,65.52885446325519,-53.380424463255196,,-1,看空状态,2022-05-19
2022-05-19,51.2504,5.934341666666665,59.50298371871377,65.43732538538043,-53.56864205204711,,-1,看空状态,2022-05-20
2022-05-20,142.3606,6.444971666666665,59.62766492560484,66.07263659227151,-53.18269325893817,看多触发,1,看多状态,2022-05-23
2022-05-23,-57.4384,7.807613333333332,60.847512930061036,68.65512626339437,-53.03989959672771,看空触发,-1,看空状态,2022-05-24
2022-05-24,-95.4914,8.313108333333332,60.03935445132945,68.35246278466278,-51.72624611799612,看空触发,-1,看空状态,2022-05-25
2022-05-25,34.0941,6.7998683333333325,60.34998474260461,67.14985307593794,-53.55011640927128,,-1,看空状态,2022-05-26
2022-05-26,-15.9727,6.781731666666665,60.34138007910572,67.12311174577238,-53.55964841243905,,-1,看空状态,2022-05-27
2022-05-27,39.0061,6.366757499999999,60.32507042361744,66.69182792361744,-53.95831292361744,,-1,看空状态,2022-05-30
2022-05-30,70.4874,6.3418658333333315,60.31086113423544,66.65272696756877,-53.96899530090211,看多触发,1,看多状态,2022-05-31
2022-05-31,138.6548,6.949083333333332,60.58849713564749,67.53758046898082,-53.63941380231416,看多触发,1,看多状态,2022-06-01
2022-06-01,12.474,8.475605833333331,61.5801613059824,70.05576713931573,-53.10455547264907,,1,看多状态,2022-06-02
2022-06-02,31.8261,7.888513333333332,61.19906452653521,69.08757785986855,-53.310551193201874,,1,看多状态,2022-06-06
2022-06-06,112.5469,8.034125,61.23535066707968,69.26947566707967,-53.20122566707968,看多触发,1,看多状态,2022-06-07
2022-06-07,46.07020000000001,8.536792499999999,61.8457024890811,70.3824949890811,-53.3089099890811,,1,看多状态,2022-06-08
2022-06-08,57.671800000000005,8.723238333333333,61.92546220758112,70.64870054091445,-53.202223874247785,,1,看多状态,2022-06-09
2022-06-09,35.7941,9.1062075,62.08601986770296,71.19222736770296,-52.97981236770296,,1,看多状态,2022-06-10
2022-06-10,116.2203,9.77856583333333,61.933056417153686,71.71162225048701,-52.154490583820355,看多触发,1,看多状态,2022-06-13
2022-06-13,-135.1919,10.473383333333334,62.65744490037013,73.13082823370347,-52.18406156703679,看空触发,-1,看空状态,2022-06-14
2022-06-14,39.4444,9.631004166666665,63.92843675844151,73.55944092510818,-54.29743259177484,,-1,看空状态,2022-06-15
2022-06-15,133.592,9.709629999999999,63.959505303821096,73.6691353038211,-54.2498753038211,看多触发,1,看多状态,2022-06-16
2022-06-16,44.5203,10.571125833333332,64.92690090256129,75.49802673589461,-54.35577506922795,,1,看多状态,2022-06-17
2022-06-17,91.6752,10.173708333333332,64.56795100208643,74.74165933541977,-54.3942426687531,看多触发,1,看多状态,2022-06-20
2022-06-20,-97.0329,10.90474,64.99211732703694,75.89685732703694,-54.08737732703693,看空触发,-1,看空状态,2022-06-21
2022-06-21,-10.6227,9.433677499999998,65.42295132777862,74.85662882777862,-55.98927382777862,,-1,看空状态,2022-06-22
2022-06-22,-68.20020000000001,8.538091666666666,64.95015284819041,73.48824451485709,-56.41206118152375,看空触发,-1,看空状态,2022-06-23
2022-06-23,120.3274,6.1650641666666655,62.43940056582571,68.60446473249237,-56.27433639915904,看多触发,1,看多状态,2022-06-24
2022-06-24,96.1729,6.405429166666665,62.82492839720302,69.23035756386969,-56.41949923053635,看多触发,1,看多状态,2022-06-27
2022-06-27,72.6547,6.759733333333332,63.212334222670094,69.97206755600342,-56.452600889336765,看多触发,1,看多状态,2022-06-28
2022-06-28,46.4815,6.8630283333333315,63.310543625405764,70.17357195873909,-56.44751529207243,,1,看多状态,2022-06-29
2022-06-29,-16.8253,7.187733333333331,63.41376139066739,70.60149472400072,-56.226028057334055,,1,看多状态,2022-06-30
2022-07-04,45.015,6.5571433333333315,63.271835475943945,69.82897880927727,-56.714692142610616,,1,看多状态,2022-07-05
2022-07-05,-13.4847,7.479034999999998,63.01689315695226,70.49592815695226,-55.53785815695226,,1,看多状态,2022-07-06
2022-07-06,-13.8260000000001,7.447559166666665,63.02649228434548,70.47405145101214,-55.578933117678815,,1,看多状态,2022-07-07
2022-07-07,5.54099999999999,7.415426666666664,63.03642900347021,70.45185567013688,-55.62100233680355,,1,看多状态,2022-07-08
2022-07-08,12.3585,7.607010833333331,62.99514711530934,70.60215794864267,-55.388136281976,,1,看多状态,2022-07-11
2022-07-11,-10.6843,7.5023433333333305,62.976573578641215,70.47891691197455,-55.474230245307886,,1,看多状态,2022-07-12
2022-07-12,-42.5097,7.3055949999999985,62.9963656230414,70.3019606230414,-55.6907706230414,,1,看多状态,2022-07-13
2022-07-13,-68.741,6.896189166666664,63.160292703365144,70.0564818700318,-56.26410353669848,看空触发,-1,看空状态,2022-07-14
2022-07-14,-9.16809999999998,5.644896666666665,63.15897400924776,68.80387067591442,-57.51407734258109,,-1,看空状态,2022-07-15
2022-07-15,-89.3053,5.187410833333331,63.064935314644586,68.25234614797792,-57.877524481311255,看空触发,-1,看空状态,2022-07-18
2022-07-18,35.5158,4.404853333333332,63.65216556548932,68.05701889882265,-59.24731223215599,,-1,看空状态,2022-07-19
2022-07-19,-98.5852,4.446959166666664,63.67121624493545,68.11817541160211,-59.224257078268785,看空触发,-1,看空状态,2022-07-20
2022-07-20,36.7802,4.1785783333333315,64.03907845187379,68.21765678520713,-59.86050011854046,,-1,看空状态,2022-07-21
2022-07-21,-27.5217,3.707194166666665,63.58377941052476,67.29097357719142,-59.876585243858095,,-1,看空状态,2022-07-22
2022-07-22,16.445999999999998,3.081383333333331,63.51791605838778,66.59929939172112,-60.436532725054455,,-1,看空状态,2022-07-25
2022-07-25,-33.850500000000004,3.553967499999998,63.403571682227756,66.95753918222775,-59.84960418222776,,-1,看空状态,2022-07-26
2022-07-26,72.5675,2.6870641666666644,63.19582069111586,65.88288485778253,-60.5087565244492,看多触发,1,看多状态,2022-07-27
2022-07-27,-37.3815,3.3405816666666643,63.51144697041338,66.85202863708004,-60.170865303746716,,1,看多状态,2022-07-28
2022-07-28,27.3335,3.0055716666666643,63.62015116458442,66.62572283125108,-60.61457949791776,,1,看多状态,2022-07-29
2022-07-29,-17.1896,3.091132499999998,63.64611857959285,66.73725107959285,-60.55498607959285,,1,看多状态,2022-08-01
2022-08-01,23.9824,2.753295833333331,63.6452707894342,66.39856662276753,-60.89197495610087,,1,看多状态,2022-08-02
2022-08-02,-23.1121,2.634715833333331,63.591884595729994,66.22660042906332,-60.95716876239666,,1,看多状态,2022-08-03
2022-08-03,-10.4936,1.394075833333331,62.61423909777992,64.00831493111325,-61.22016326444659,,1,看多状态,2022-08-04
2022-08-04,-32.0489,0.5768116666666643,62.117947576741116,62.69475924340778,-61.54113591007445,,1,看多状态,2022-08-05
2022-08-05,29.3393,0.022043333333330927,62.10950148354582,62.13154481687915,-62.08745815021249,,1,看多状态,2022-08-08
2022-08-08,-10.7492,0.5643358333333309,62.07875312855657,62.6430889618899,-61.51441729522324,,1,看多状态,2022-08-09
2022-08-09,-22.1222,0.37981249999999755,62.0792023575733,62.4590148575733,-61.6993898575733,,1,看多状态,2022-08-10
2022-08-10,-62.3649,1.414088333333331,60.633035802884024,62.047124136217356,-59.21894746955069,看空触发,-1,看空状态,2022-08-11
2022-08-11,132.9533,1.9332024999999975,59.80560509672393,61.73880759672393,-57.87240259672393,看多触发,1,看多状态,2022-08-12
2022-08-12,38.782,2.5785049999999976,60.79816522508403,63.37667022508403,-58.21966022508403,,1,看多状态,2022-08-15
2022-08-15,10.8675,2.9697866666666646,60.879434668774415,63.84922133544108,-57.90964800210775,,1,看多状态,2022-08-16
2022-08-16,8.67490000000002,3.0199916666666646,60.88347633340899,63.903468000075655,-57.86348466674233,,1,看多状态,2022-08-17
2022-08-17,68.72,2.715574999999998,60.76198338210832,63.47755838210832,-58.04640838210832,看多触发,1,看多状态,2022-08-18
2022-08-18,-46.1275,3.2044966666666648,61.05682228253587,64.26131894920253,-57.852325615869205,,1,看多状态,2022-08-19
2022-08-19,17.127,3.135800833333332,61.108055910655104,64.24385674398843,-57.97225507732177,,1,看多状态,2022-08-22
2022-08-22,43.2477,3.573891666666665,61.01752570063785,64.59141736730452,-57.44363403397118,,1,看多状态,2022-08-23
2022-08-23,-92.2806,4.069573333333332,61.096812908995226,65.16638624232856,-57.027239575661895,看空触发,-1,看空状态,2022-08-24
2022-08-24,-66.1469,3.157232499999998,61.713399740203485,64.87063224020348,-58.556167240203486,看空触发,-1,看空状态,2022-08-25
2022-08-25,16.7051,2.2028833333333315,61.8934991764192,64.09638250975253,-59.690615843085865,,-1,看空状态,2022-08-26
2022-08-26,51.5133,2.6355433333333314,61.811154787345366,64.4466981206787,-59.175611454012035,,-1,看空状态,2022-08-29
2022-08-29,21.4523,3.6764658333333315,61.57127782777012,65.24774366110344,-57.894811994436786,,-1,看空状态,2022-08-30
2022-08-30,-49.798100000000005,3.7367583333333316,61.58522721538302,65.32198554871636,-57.84846888204969,,-1,看空状态,2022-08-31
2022-08-31,79.0047000000001,3.6016033333333315,61.68552470551429,65.28712803884763,-58.08392137218096,看多触发,1,看多状态,2022-09-01
2022-09-01,-8.41760000000002,3.7279216666666657,61.825291640067185,65.55321330673385,-58.09736997340052,,1,看多状态,2022-09-02
2022-09-02,-37.8291,3.4871791666666656,61.81579080345591,65.30296997012258,-58.32861163678925,,1,看多状态,2022-09-05
2022-09-05,-76.1499,2.8989149999999992,61.870718099376774,64.76963309937678,-58.97180309937677,看空触发,-1,看空状态,2022-09-06
2022-09-06,-38.9912,2.3289633333333324,62.283339974127635,64.61230330746096,-59.9543766407943,,-1,看空状态,2022-09-07
2022-09-07,-33.7362,2.064940833333332,62.39159529252023,64.45653612585356,-60.3266544591869,,-1,看空状态,2022-09-08
2022-09-08,-0.86590000000004,1.7456899999999986,62.47660568496573,64.22229568496573,-60.73091568496574,,-1,看空状态,2022-09-09
2022-09-09,147.5323,2.4277408333333317,61.99171268097392,64.41945351430725,-59.56397184764059,看多触发,1,看多状态,2022-09-13
2022-09-13,39.7118,4.382089999999997,62.84001662637374,67.22210662637373,-58.45792662637374,,1,看多状态,2022-09-14
2022-09-14,-14.1425,5.624225833333331,62.04122768772326,67.66545352105659,-56.41700185438992,,1,看多状态,2022-09-15
2022-09-15,-41.3303,5.787534999999997,61.962483248411644,67.75001824841164,-56.174948248411646,,1,看多状态,2022-09-16
2022-09-16,-45.1234,5.8632633333333315,61.898734328630496,67.76199766196383,-56.03547099529717,,1,看多状态,2022-09-19
2022-09-19,16.0271,6.687919999999999,60.52829985356127,67.21621985356127,-53.840379853561274,,1,看多状态,2022-09-20
2022-09-20,-5.22730000000003,8.156853333333332,58.54963110273809,66.70648443607142,-50.39277776940476,,1,看多状态,2022-09-21
2022-09-21,-30.5981,8.120150833333332,58.55668754662108,66.6768383799544,-50.436536713287744,,1,看多状态,2022-09-22
2022-09-22,-36.4856,7.418058333333332,58.51122880414947,65.9292871374828,-51.09317047081613,,1,看多状态,2022-09-23
2022-09-23,-5.05590000000004,6.409226666666665,58.212623577028374,64.62185024369504,-51.80339691036171,,1,看多状态,2022-09-26
2022-09-26,42.7658,7.068644999999998,57.62295525556651,64.69160025556651,-50.55431025556651,,1,看多状态,2022-09-27
2022-09-27,32.7247,7.501841666666665,57.694844240179634,65.1966859068463,-50.19300257351297,,1,看多状态,2022-09-28
2022-09-28,-38.3956,7.790681666666663,57.73394626367554,65.5246279303422,-49.94326459700888,,1,看多状态,2022-09-29
2022-09-29,34.2908,7.481342499999997,57.882184204582536,65.36352670458254,-50.40084170458254,,1,看多状态,2022-09-30
2022-09-30,-13.01,8.026884999999996,57.82326716618967,65.85015216618967,-49.79638216618967,,1,看多状态,2022-10-10
2022-10-10,14.3069,7.499272499999997,57.723036939413575,65.22230943941358,-50.22376443941358,,1,看多状态,2022-10-11
2022-10-11,-12.4416,7.64583833333333,57.71776316293193,65.36360149626526,-50.0719248295986,,1,看多状态,2022-10-12
2022-10-12,-58.7558,6.481690833333331,56.68457200578177,63.1662628391151,-50.202881172448436,看空触发,-1,看空状态,2022-10-13
2022-10-13,-80.3494,5.904271666666664,56.995004875833956,62.89927654250062,-51.09073320916729,看空触发,-1,看空状态,2022-10-14
2022-10-14,74.7199,4.866285833333331,57.424148046724675,62.290433880058,-52.557862213391346,看多触发,1,看多状态,2022-10-17
2022-10-17,-44.2467,5.932369166666663,57.52432276711533,63.45669193378199,-51.59195360044867,,1,看多状态,2022-10-18
2022-10-18,-37.5658,5.614359166666663,57.69654400525802,63.31090317192468,-52.08218483859136,,1,看多状态,2022-10-19
2022-10-19,-60.0228,5.35359583333333,57.821303991106966,63.174899824440296,-52.467708157773636,看空触发,-1,看空状态,2022-10-20
2022-10-20,-62.233900000000006,5.3335416666666635,57.843740342695774,63.177282009362436,-52.51019867602911,看空触发,-1,看空状态,2022-10-21
2022-10-21,-89.2272,4.05350583333333,57.62296289598286,61.67646872931619,-53.569457062649526,看空触发,-1,看空状态,2022-10-24
2022-10-24,-179.11520000000002,3.351414166666664,58.2438296270119,61.59524379367856,-54.892415460345234,看空触发,-1,看空状态,2022-10-25
2022-10-25,28.4492,2.02075583333333,60.54730845656912,62.56806428990245,-58.52655262323579,,-1,看空状态,2022-10-26
2022-10-26,34.3271,2.6984758333333305,60.382587741263876,63.08106357459721,-57.68411190793054,,-1,看空状态,2022-10-27
2022-10-27,9.59010000000002,2.908619999999997,60.4489323256529,63.3575523256529,-57.5403123256529,,-1,看空状态,2022-10-28
2022-10-28,-20.3151,2.4247899999999967,60.158046791414804,62.5828367914148,-57.73325679141481,,-1,看空状态,2022-10-31
2022-10-31,-90.1209,2.6219408333333307,60.043369869168735,62.66531070250207,-57.4214290358354,看空触发,-1,看空状态,2022-11-01
2022-11-01,61.5457,1.7423574999999971,60.62447551489897,62.366833014898965,-58.88211801489897,,-1,看空状态,2022-11-02
2022-11-02,-75.81729999999999,1.891948333333331,60.750629853511136,62.64257818684447,-58.858681520177804,看空触发,-1,看空状态,2022-11-03
2022-11-03,-45.6491,1.3131841666666646,61.15941343136591,62.47259759803258,-59.84622926469925,,-1,看空状态,2022-11-04
2022-11-04,99.9271999999999,0.5789783333333312,61.19018836257516,61.76916669590849,-60.611210029241825,看多触发,1,看多状态,2022-11-07
2022-11-07,-40.3161,1.6085616666666638,61.81577381048145,63.42433547714812,-60.207212143814786,,1,看多状态,2022-11-08
2022-11-08,-37.9371,2.0164116666666643,61.37106886768978,63.38748053435644,-59.354657201023116,,1,看多状态,2022-11-09
2022-11-09,-6.8382000000000005,1.5146258333333311,61.450132275840026,62.96475810917336,-59.93550644250669,,1,看多状态,2022-11-10
2022-11-10,-7.572599999999979,1.6828708333333313,61.39894658224723,63.08181741558056,-59.716075748913894,,1,看多状态,2022-11-11
2022-11-11,146.6607,1.4465483333333315,61.37937373586416,62.82592206919749,-59.932825402530824,看多触发,1,看多状态,2022-11-14
2022-11-14,166.01930000000002,3.3208924999999985,62.35141769407389,65.67231019407389,-59.03052519407389,看多触发,1,看多状态,2022-11-15
2022-11-15,81.5423,4.2077158333333315,63.8962669202279,68.10398275356124,-59.68855108689457,看多触发,1,看多状态,2022-11-16
2022-11-16,9.98349999999995,5.077021666666664,64.23480681967429,69.31182848634096,-59.15778515300762,,1,看多状态,2022-11-17
2022-11-17,14.0872,4.733130833333331,64.09584733375664,68.82897816708997,-59.3627165004233,,1,看多状态,2022-11-18
2022-11-18,51.1998,3.6641858333333315,62.83860217927829,66.50278801261162,-59.174416345944955,,1,看多状态,2022-11-21
2022-11-21,-20.4554,4.569504166666665,62.73338659195248,67.30289075861914,-58.16388242528582,,1,看多状态,2022-11-22
2022-11-22,-7.590800000000019,5.194804166666665,62.09839026028011,67.29319442694678,-56.90358609361345,,1,看多状态,2022-11-23
2022-11-23,15.6522,4.847429999999998,62.051944951139625,66.89937495113962,-57.20451495113963,,1,看多状态,2022-11-24
2022-11-24,12.358,5.110970833333331,62.02992985791252,67.14090069124585,-56.91895902457919,,1,看多状态,2022-11-25
2022-11-25,74.5146,4.888903333333332,61.95522058405828,66.84412391739161,-57.06631725072495,看多触发,1,看多状态,2022-11-28
2022-11-28,-37.5961,4.92246333333333,61.992132414562874,66.9145957478962,-57.06966908122954,,1,看多状态,2022-11-29
2022-11-29,98.0569,3.453705833333331,60.87489125154514,64.32859708487847,-57.421185418211806,看多触发,1,看多状态,2022-11-30
2022-11-30,49.1738,4.1668966666666645,61.479783894739384,65.64668056140604,-57.31288722807272,,1,看多状态,2022-12-01
2022-12-01,114.4957,4.311460833333331,61.5657042928816,65.87716512621493,-57.25424345954827,看多触发,1,看多状态,2022-12-02
2022-12-02,40.9406,4.327700833333332,61.59474508886918,65.92244592220251,-57.26704425553585,,1,看多状态,2022-12-05
2022-12-05,58.9344,4.284954166666664,61.56730627003033,65.852260436697,-57.282352103363664,,1,看多状态,2022-12-06
2022-12-06,5.4091,4.295475833333331,61.5766137737795,65.87208960711283,-57.28113794044617,,1,看多状态,2022-12-07
2022-12-07,2.73479999999996,4.042267499999998,61.50843539859298,65.55070289859297,-57.466167898592985,,1,看多状态,2022-12-08
2022-12-08,1.13620000000003,3.0965549999999977,60.63541004699761,63.73196504699761,-57.53885504699762,,1,看多状态,2022-12-09
2022-12-09,-2.7149000000000503,4.232622499999998,59.28474016236872,63.51736266236872,-55.05211766236872,,1,看多状态,2022-12-12
2022-12-12,-43.3764,3.881294999999997,59.19917645002181,63.080471450021804,-55.317881450021815,,1,看多状态,2022-12-13
2022-12-13,-9.46540000000001,2.4065583333333307,58.13545451641089,60.54201284974422,-55.72889618307756,,1,看多状态,2022-12-14
2022-12-14,16.5171,1.9566774999999974,58.01557937483454,59.972256874834535,-56.05890187483454,,1,看多状态,2022-12-15
2022-12-15,49.358900000000006,1.3303599999999973,57.4417210221232,58.772081022123196,-56.1113610221232,,1,看多状态,2022-12-16
2022-12-16,43.6153,2.550291666666664,56.886990146850195,59.43728181351686,-54.33669848018353,,1,看多状态,2022-12-19
2022-12-19,-14.9145,3.0022749999999974,56.996809628841774,59.99908462884177,-53.99453462884178,,1,看多状态,2022-12-20
2022-12-20,11.5601,3.4463224999999977,56.64390298017794,60.09022548017794,-53.19758048017794,,1,看多状态,2022-12-21
2022-12-21,18.7393,2.5399283333333305,55.61885136981597,58.1587797031493,-53.07892303648264,,1,看多状态,2022-12-22
2022-12-22,28.1454,1.8946483333333304,54.96879623640728,56.86344456974061,-53.07414790307395,,1,看多状态,2022-12-23
2022-12-28,39.1833,1.5237374999999973,54.636481384510965,56.16021888451096,-53.11274388451097,,1,看多状态,2022-12-29
2022-12-29,-11.0987,1.4629191666666637,54.59005858380793,56.0529777504746,-53.127139417141265,,1,看多状态,2022-12-30
2022-12-30,0.93110000000001,1.5106408333333305,54.57643834577799,56.08707917911132,-53.065797512444654,,1,看多状态,2023-01-03
2023-01-03,-6.45,1.1432749999999976,54.42931108838335,55.572586088383346,-53.286036088383355,,1,看多状态,2023-01-04
2023-01-04,18.442,1.2018974999999972,54.41721077090212,55.61910827090212,-53.21531327090213,,1,看多状态,2023-01-05
2023-01-05,127.5333,1.4707974999999982,54.422052276768966,55.89284977676896,-52.95125477676897,看多触发,1,看多状态,2023-01-06
2023-01-06,60.662600000000005,2.4873999999999983,55.624837525498926,58.11223752549893,-53.137437525498925,看多触发,1,看多状态,2023-01-09
2023-01-09,77.003,2.8899341666666647,55.8711042593568,58.76103842602346,-52.981170092690135,看多触发,1,看多状态,2023-01-10
2023-01-10,58.0124,3.620661666666665,56.264117990791554,59.88477965745822,-52.64345632412489,,1,看多状态,2023-01-11
2023-01-11,76.1421,4.458345833333332,56.319818368062776,60.77816420139611,-51.861472534729444,看多触发,1,看多状态,2023-01-12
2023-01-12,95.4478,5.665704999999998,56.29037870402751,61.956083704027506,-50.624673704027515,看多触发,1,看多状态,2023-01-13
2023-01-13,133.3612,6.537504166666665,56.86588823898714,63.403392405653804,-50.328384072320475,看多触发,1,看多状态,2023-01-16
2023-01-16,158.42690000000002,8.39305833333333,57.34306440023365,65.73612273356699,-48.95000606690032,看多触发,1,看多状态,2023-01-17
2023-01-17,92.8797,9.417317499999998,58.90796374028588,68.32528124028588,-49.49064624028588,看多触发,1,看多状态,2023-01-18
2023-01-18,47.3539,11.01285833333333,58.54995499006745,69.56281332340077,-47.53709665673412,,1,看多状态,2023-01-19
2023-01-19,93.9331,11.1009725,58.59699665428839,69.69796915428839,-47.49602415428839,看多触发,1,看多状态,2023-01-20
2023-01-20,92.56459999999998,12.11309583333333,58.97199714958924,71.08509298292257,-46.85890131625591,看多触发,1,看多状态,2023-01-30
2023-01-30,186.1432,12.747417499999996,59.426620529299754,72.17403802929975,-46.67920302929976,看多触发,1,看多状态,2023-01-31
2023-01-31,101.4415,14.580698333333332,61.339575920332365,75.9202742536657,-46.758877586999034,看多触发,1,看多状态,2023-02-01
2023-02-01,69.7374,14.821314999999998,61.62492043728297,76.44623543728297,-46.80360543728297,,1,看多状态,2023-02-02
2023-02-02,26.9348,15.713972499999999,61.6382158997773,77.3521883997773,-45.9242433997773,,1,看多状态,2023-02-03
2023-02-03,-42.463,15.710649999999998,61.63759504871804,77.34824504871804,-45.92694504871804,,1,看多状态,2023-02-06
2023-02-06,-5.433999999999981,15.50003833333333,61.79393826263424,77.29397659596758,-46.29389992930091,,1,看多状态,2023-02-07
2023-02-07,-38.6092,15.254901666666665,61.81834858408841,77.07325025075508,-46.56344691742174,,1,看多状态,2023-02-08
2023-02-08,-13.8891,15.125759166666663,61.915284470414534,77.0410436370812,-46.78952530374787,,1,看多状态,2023-02-09
2023-02-09,121.0055,15.097463333333332,61.92786574181931,77.02532907515264,-46.83040240848598,看多触发,1,看多状态,2023-02-10
2023-02-10,-33.7427,16.372916666666665,62.52197764816281,78.89489431482947,-46.14906098149615,,1,看多状态,2023-02-13
2023-02-13,6.92299999999999,15.847233333333332,62.67704415229281,78.52427748562614,-46.82981081895947,,1,看多状态,2023-02-14
2023-02-14,5.98760000000002,15.994501666666666,62.63477441094189,78.62927607760855,-46.64027274427522,,1,看多状态,2023-02-15
2023-02-15,-18.6351,16.228749999999998,62.54352107300093,78.77227107300092,-46.314771073000934,,1,看多状态,2023-02-16
2023-02-16,67.943,16.593165,62.208239461991276,78.80140446199127,-45.61507446199128,,1,看多状态,2023-02-17
2023-02-17,20.294,16.051412499999998,61.465016819575396,77.5164293195754,-45.4136043195754,,1,看多状态,2023-02-20
2023-02-20,60.0328,15.897345833333333,61.430723322224935,77.32806915555827,-45.5333774888916,,1,看多状态,2023-02-21
2023-02-21,18.5403,16.307056666666664,61.560710881802684,77.86776754846935,-45.253654215136024,,1,看多状态,2023-02-22
2023-02-22,-47.3423,16.38926833333333,61.55702011300122,77.94628844633455,-45.167751779667896,看空触发,-1,看空状态,2023-02-23
2023-02-23,-21.503,15.422082499999997,61.63962041685987,77.06170291685987,-46.217537916859875,,-1,看空状态,2023-02-24
2023-02-24,-50.971,15.627286666666665,61.47375961155419,77.10104627822086,-45.84647294488753,看空触发,-1,看空状态,2023-02-27
2023-02-27,-19.1883,15.059803333333331,61.77338563330626,76.8331889666396,-46.71358229997293,,-1,看空状态,2023-02-28
2023-02-28,-13.0403,14.53950333333333,61.796907754365066,76.3364110876984,-47.25740442103174,,-1,看空状态,2023-03-01
2023-03-01,70.1031,15.199839166666665,61.064910017528014,76.26474918419468,-45.86507085086135,,-1,看空状态,2023-03-02
2023-03-02,7.65489999999998,16.33525583333333,60.80581024417728,77.14106607751062,-44.470554410843945,,-1,看空状态,2023-03-03
2023-03-03,20.6633,16.259837499999996,60.81095999570727,77.07079749570727,-44.551122495707276,,-1,看空状态,2023-03-06
2023-03-06,0.75799999999999,16.002754166666666,60.72582153003753,76.7285756967042,-44.72306736337086,,-1,看空状态,2023-03-07
2023-03-07,-1.87790000000001,15.830301666666665,60.7395984009615,76.56990006762817,-44.909296734294834,,-1,看空状态,2023-03-08
2023-03-08,-10.1427,16.229636666666664,60.461385408977634,76.6910220756443,-44.23174874231097,,-1,看空状态,2023-03-09
2023-03-09,-41.7604,15.486741666666664,60.230822140462834,75.7175638071295,-44.744080473796174,,-1,看空状态,2023-03-10
2023-03-10,-52.9583,15.208884999999997,60.41863989116074,75.62752489116073,-45.20975489116074,看空触发,-1,看空状态,2023-03-13
2023-03-13,27.7019,15.08280833333333,60.54589642731643,75.62870476064975,-45.463088093983096,,-1,看空状态,2023-03-14
2023-03-14,7.547200000000011,15.948239999999997,59.97035830109111,75.91859830109111,-44.02211830109111,,-1,看空状态,2023-03-15
2023-03-15,32.8614,16.336059999999996,59.76220440597117,76.09826440597116,-43.42614440597117,,-1,看空状态,2023-03-16
2023-03-16,7.87360000000004,16.891039999999997,59.60231675072724,76.49335675072723,-42.711276750727244,,-1,看空状态,2023-03-17
2023-03-17,71.8259,16.963869166666665,59.5857740692178,76.54964323588446,-42.62190490255114,,-1,看空状态,2023-03-20
2023-03-20,16.0245,16.3329825,58.58408000963437,74.91706250963438,-42.25109750963437,,-1,看空状态,2023-03-21
2023-03-21,42.95140000000001,16.13558833333333,58.54453792327786,74.68012625661119,-42.40894958994453,,-1,看空状态,2023-03-22
2023-03-22,4.78599999999999,16.611370833333332,58.528399226150896,75.13977005948422,-41.91702839281756,,-1,看空状态,2023-03-23
2023-03-23,48.083,16.995673333333333,58.29569135008316,75.29136468341649,-41.30001801674983,,-1,看空状态,2023-03-24
2023-03-24,-2.34170000000002,17.772393333333333,58.08161277049569,75.85400610382902,-40.309219437162355,,-1,看空状态,2023-03-27
