date,close,pe_ttm_index,bond_yield_10y_pct,known_date,cpi_chain_index,cpi_known,earnings,deflated_earnings,real_earnings_mean6y,shiller_pe,bond_yield_10y_decimal,shiller_erp,shiller_erp_pct,erp_z6y,erp_mean6y,erp_std6y,signal_score,signal_text,effective_date
2019-02-13,3575.105,11.92,3.0719,2019-01-20,128.61484419465543,128.61484419465543,299.92491610738256,2.331961897442052,290.25584491865845,12.317081852397806,0.030719,0.050469061586627104,5.04690615866271,1.4613641250220977,0.035475540788393475,0.010259948592899054,0,中性,2019-02-14
2019-02-14,3582.903,11.92,3.0726,2019-01-20,128.61484419465543,128.61484419465543,300.579110738255,2.3370483603225134,290.28246873224015,12.342815656927977,0.030726,0.050292790833087075,5.029279083308707,1.443338384596963,0.03547869134992349,0.010263774345127158,0,中性,2019-02-15
2019-02-15,3526.358,11.72,3.0794,2019-01-20,128.61484419465543,128.61484419465543,300.88378839590445,2.339417275509226,290.30963383268744,12.146885907452615,0.030794000000000002,0.051531627129374674,5.153162712937467,1.562969275548327,0.03548231020882641,0.010268478831688984,1,看多：席勒股权风险溢价高于1.5个标准差,2019-02-18
2019-02-18,3642.005,12.05,3.1094,2019-01-20,128.61484419465543,128.61484419465543,302.24107883817425,2.349970415395751,290.3378177694956,12.544025535424577,0.031094,0.04862522547319281,4.862522547319282,1.279483315241253,0.03548416317813912,0.010270600748377776,0,中性,2019-02-19
2019-02-19,3638.237,12.04,3.1279,2019-01-20,128.61484419465543,128.61484419465543,302.1791528239203,2.349488931204391,290.3661286516952,12.529825764781947,0.031279,0.04853056948425713,4.853056948425713,1.2699903710340974,0.03548529599728614,0.010271946767870998,0,中性,2019-02-20
2019-02-20,3648.216,12.09,3.1196,2019-02-20,129.2579184156287,129.2579184156287,301.7548387096774,2.334517238157782,291.84436532641524,12.500553149003336,0.031196,0.048800460003030316,4.8800460003030315,1.2953809998994736,0.03548923095044857,0.010275918091754276,0,中性,2019-02-21
2019-02-21,3639.213,12.04,3.1361,2019-02-20,129.2579184156287,129.2579184156287,302.2602159468439,2.338427073960193,291.8708090502234,12.46857475004904,0.031361,0.0488406284977613,4.8840628497761305,1.298343289390774,0.03549349108888124,0.01028012969908982,0,中性,2019-02-22
2019-02-22,3723.539,12.27,3.1451,2019-02-20,129.2579184156287,129.2579184156287,303.4669111654442,2.3477626352425593,291.89820806473614,12.756292766189942,0.031451,0.046941681818220816,4.694168181822081,1.1130391284846362,0.035496499837294776,0.010282820871273642,0,中性,2019-02-25
2019-02-25,3941.818,12.98,3.1787,2019-02-20,129.2579184156287,129.2579184156287,303.6839753466872,2.3494419457552436,291.92558224462994,13.502817977414555,0.031787,0.04227161514778965,4.227161514778965,0.6588698723684092,0.03549655182092714,0.010282854947530836,0,中性,2019-02-26
2019-02-26,3904.688,12.85,3.1878,2019-02-20,129.2579184156287,129.2579184156287,303.86677042801557,2.3508561344066545,291.9528678801004,13.374377954744332,0.031878000000000004,0.042891832539783056,4.2891832539783055,0.7190762972766696,0.035497312172160914,0.01028335990996662,0,中性,2019-02-27
2019-02-27,3895.766,12.88,3.1689,2019-02-20,129.2579184156287,129.2579184156287,302.46630434782605,2.3400214706788485,291.9787421033293,13.342635740999647,0.031688999999999995,0.04325871043828847,4.325871043828847,0.7546441024260084,0.03549804530947651,0.010283874350655082,0,中性,2019-02-28
2019-02-28,3889.886,12.85,3.1731,2019-02-20,129.2579184156287,129.2579184156287,302.71486381322956,2.3419444435106116,292.0045331593611,13.321320590174194,0.031730999999999995,0.04333663261426199,4.3336632614261985,0.7620783473280047,0.03549900709452134,0.010284540358902586,0,中性,2019-03-01
2019-03-01,3962.365,13.11,3.187,2019-02-20,129.2579184156287,129.2579184156287,302.2398932112891,2.338269847727526,292.0298540320551,13.568355924203095,0.031869999999999996,0.04183089682097817,4.183089682097816,0.6155063574245638,0.035500285533203994,0.010285208611431847,0,中性,2019-03-04
2019-03-04,4015.057,13.25,3.2023,2019-02-20,129.2579184156287,129.2579184156287,303.0231698113207,2.3443296435963794,292.05516604117014,13.74759794330777,0.032023,0.040716980040425364,4.071698004042537,0.507108497026128,0.03550108188175327,0.010285566479875708,0,中性,2019-03-05
2019-03-05,4058.233,13.34,3.2149,2019-02-20,129.2579184156287,129.2579184156287,304.2153673163418,2.3535530437534793,292.0814021633987,13.894184874289628,0.032149000000000004,0.03982355607635112,3.982355607635112,0.4202697026284586,0.03550088087529217,0.010285479000803524,0,中性,2019-03-06
2019-03-06,4101.708,13.48,3.2021,2019-02-20,129.2579184156287,129.2579184156287,304.28100890207713,2.354060877908167,292.10735119892695,14.041782869088806,0.032021,0.03919502785935199,3.919502785935199,0.3591588326012889,0.03550090422850155,0.010285487354146125,0,中性,2019-03-07
2019-03-07,4082.909,13.39,3.1572,2019-02-20,129.2579184156287,129.2579184156287,304.9222554144884,2.359021862273932,292.1338820274357,13.976156999195851,0.031572,0.03997842692047157,3.9978426920471573,0.435176506925575,0.03550222908601704,0.010285936311401261,0,中性,2019-03-08
2019-03-08,3921.477,12.85,3.1423,2019-02-20,129.2579184156287,129.2579184156287,305.1733073929961,2.3609641183583947,292.16195748209304,13.422271105369193,0.031423,0.043080039921461484,4.308003992146149,0.7362476600543633,0.035505792033898594,0.010287635938976867,0,中性,2019-03-11
2019-03-11,4018.996,13.11,3.1374,2019-02-20,129.2579184156287,129.2579184156287,306.55957284515637,2.3716889193543595,292.19043284968143,13.754714556542613,0.031374,0.04132834477707403,4.132834477707403,0.5656694193674406,0.0355083901438996,0.010288614575775708,0,中性,2019-03-12
2019-03-12,4057.072,13.22,3.1424,2019-02-20,129.2579184156287,129.2579184156287,306.8889561270802,2.3742371832128617,292.2183033000008,13.88370254081887,0.031424,0.040602896071847076,4.060289607184708,0.4949248860697267,0.03551045258329178,0.01028932598034251,0,中性,2019-03-13
2019-03-13,4008.485,13.05,3.1375,2019-02-20,129.2579184156287,129.2579184156287,307.16360153256704,2.37636196913587,292.24637313346665,13.716115471412047,0.031375,0.04153193943808363,4.153193943808363,0.5849074431438226,0.035513036137219844,0.010290351698232364,0,中性,2019-03-14
2019-03-14,3964.242,12.93,3.1475,2019-02-20,129.2579184156287,129.2579184156287,306.5925754060325,2.3719442426744366,292.27418521409055,13.563435296539094,0.031475,0.04225263449206444,4.2252634492064445,0.6545328260303628,0.03551636314308455,0.010291724236100273,0,中性,2019-03-15
2019-03-15,4012.96,13.07,3.1376,2019-02-20,129.2579184156287,129.2579184156287,307.03596021423107,2.3753744759137874,292.3030911227106,13.728763471458928,0.031376,0.04146377191965796,4.1463771919657955,0.5776605801545309,0.03551818066209862,0.010292534165943642,0,中性,2019-03-18
2019-03-18,4125.369,13.41,3.1377,2019-02-20,129.2579184156287,129.2579184156287,307.6337807606264,2.3799994965989653,292.3313562756288,14.111962030204985,0.031377,0.03948486866571907,3.948486866571907,0.38515273172546843,0.035520478103642346,0.010293035036559177,0,中性,2019-03-19
2019-03-19,4114.969,13.38,3.1377,2019-02-20,129.2579184156287,129.2579184156287,307.5462630792227,2.37932241868779,292.3588914212261,14.075060211085619,0.031377,0.03967065343827039,3.967065343827039,0.40290139260251984,0.035523350902836835,0.010293591959671024,0,中性,2019-03-20
2019-03-20,4114.966,13.37,3.1453,2019-03-20,130.550497599785,130.550497599785,307.7760658189978,2.357525030371885,295.3080036683868,13.934488564085317,0.031453,0.04031138484993236,4.031138484993236,0.46481718874357275,0.035526401968064794,0.010294332907097617,0,中性,2019-03-21
2019-03-21,4129.869,13.4,3.1291,2019-03-20,130.550497599785,130.550497599785,308.1991791044776,2.360766023652331,295.33360098779264,13.983742405831785,0.031291,0.040220614772234334,4.022061477223433,0.4557313289987904,0.035528854723774476,0.010295013201675916,0,中性,2019-03-22
2019-03-22,4133.472,13.39,3.108,2019-03-20,130.550497599785,130.550497599785,308.69843166542194,2.3645902339780154,295.35905492027223,13.9947360039995,0.03108,0.040375438653091705,4.03754386530917,0.47042056165960655,0.03553209500327624,0.010295773706677556,0,中性,2019-03-25
2019-03-25,4046.746,13.1,3.0831,2019-03-20,130.550497599785,130.550497599785,308.91190839694656,2.3662254382510706,295.3853935640598,13.699885262344186,0.030831,0.042162312049745604,4.2162312049745605,0.6434691301406874,0.0355363845216394,0.01029719565048523,0,中性,2019-03-26
2019-03-26,3983.777,12.9,3.0633,2019-03-20,130.550497599785,130.550497599785,308.81992248062016,2.365520837977478,295.4119928001873,13.485495163002991,0.030633,0.043520747260498586,4.3520747260498585,0.7747734164748846,0.03554117112403066,0.010299238418341627,0,中性,2019-03-27
2019-03-27,4028.222,13.04,3.0882,2019-03-20,130.550497599785,130.550497599785,308.91273006134975,2.3662317320945894,295.43848314110994,13.634723402218407,0.030882,0.042460155209198984,4.246015520919898,0.6712850772931277,0.03554539734546503,0.010300776968880107,0,中性,2019-03-28
2019-03-28,4001.661,13.02,3.0634,2019-03-20,130.550497599785,130.550497599785,307.3472350230415,2.35424024169746,295.46579339549436,13.543567781613202,0.030634,0.043201788037890855,4.320178803789085,0.7427408702913453,0.035549613543199965,0.010302616700881522,0,中性,2019-03-29
2019-03-29,4150.603,13.47,3.0683,2019-03-20,130.550497599785,130.550497599785,308.1368225686711,2.360288380618004,295.49320802688027,14.046356691969821,0.030683,0.04050983825190707,4.050983825190707,0.481201344692436,0.03555186137220032,0.010303331306930744,0,中性,2019-04-01
2019-04-01,4271.539,13.85,3.1332,2019-03-20,130.550497599785,130.550497599785,308.4143682310469,2.362414344650915,295.51985263922177,14.454321636437754,0.031332,0.03785146119261039,3.785146119261039,0.22299091713228136,0.03555387755502562,0.01030348530394092,0,中性,2019-04-02
2019-04-02,4272.716,13.85,3.1681,2019-03-20,130.550497599785,130.550497599785,308.4993501805055,2.363065295440234,295.545833177119,14.457033462689305,0.031681,0.03748948387421934,3.748948387421934,0.18764052783847018,0.0355561221856177,0.010303540023432312,0,中性,2019-04-03
2019-04-03,4324.932,14.02,3.2331,2019-03-20,130.550497599785,130.550497599785,308.4830242510699,2.3629402409231255,295.57303815671634,14.632363042893207,0.032331,0.03601066136177779,3.6010661361777787,0.04397576507911738,0.0355575591350788,0.010303452956049943,0,中性,2019-04-04
2019-04-04,4363.803,14.17,3.2679,2019-03-20,130.550497599785,130.550497599785,307.960691601976,2.3589392400943496,295.60037950018534,14.762508111046806,0.032679,0.03506016684602521,3.506016684602521,-0.04834343999599626,0.035558267781327105,0.010303382120576129,0,中性,2019-04-08
2019-04-08,4355.316,14.16,3.2482,2019-03-20,130.550497599785,130.550497599785,307.57881355932204,2.356014103463889,295.6270783492279,14.73246640436304,0.032482000000000004,0.03539529715805418,3.539529715805418,-0.015984608333057124,0.035559988799385454,0.01030313898844066,0,中性,2019-04-09
2019-04-09,4371.905,14.17,3.2882,2019-03-20,130.550497599785,130.550497599785,308.5324629498941,2.363318934989661,295.654879327217,14.78719042265959,0.032881999999999995,0.03474409876637691,3.474409876637691,-0.079314479220928,0.035561269341160905,0.01030291798938494,0,中性,2019-04-10
2019-04-10,4378.928,14.17,3.2932,2019-03-20,130.550497599785,130.550497599785,309.02808750882144,2.36711535528709,295.68170265518904,14.809600867005669,0.032932,0.03459176441338817,3.459176441338817,-0.0942494573013448,0.0355627797642342,0.0103026094648099,0,中性,2019-04-11
2019-04-11,4284.852,13.91,3.2784,2019-03-20,130.550497599785,130.550497599785,308.0411214953271,2.3595553227200754,295.70753700708394,14.490168371654837,0.032784,0.03622831057854132,3.622831057854132,0.06433625889374898,0.03556550267605371,0.010302245015244528,0,中性,2019-04-12
2019-04-12,4275.252,13.88,3.3334,2019-03-20,130.550497599785,130.550497599785,308.01527377521614,2.3593573325125603,295.7328280879477,14.456467439348963,0.033334,0.03583919215053234,3.583919215053234,0.026344139060125348,0.03556779687643105,0.010301922316834279,0,中性,2019-04-15
2019-04-15,4253.829,13.8,3.3736,2019-03-20,130.550497599785,130.550497599785,308.24847826086955,2.3611436488418045,295.7581349731126,14.382796268263984,0.033736,0.03579150920949399,3.5791509209493992,0.021473276055922277,0.03557030184152851,0.010301519311231046,0,中性,2019-04-16
2019-04-16,4365.127,14.17,3.3937,2019-03-20,130.550497599785,130.550497599785,308.054128440367,2.3596549542441143,295.78378762342794,14.7578304919044,0.033937,0.03382363734764828,3.3823637347648283,-0.1696398931122048,0.03557115254685684,0.010301322213476637,0,中性,2019-04-17
2019-04-17,4372.023,14.21,3.3938,2019-03-20,130.550497599785,130.550497599785,307.6722730471499,2.356729991105423,295.80961062530116,14.779854483963993,0.033938,0.033721664787971416,3.3721664787971415,-0.17952903574575435,0.035571054275114124,0.010301339164778775,0,中性,2019-04-18
2019-04-18,4353.748,14.14,3.3589,2019-03-20,130.550497599785,130.550497599785,307.90297029702964,2.3584971023315098,295.83685911887477,14.716719251844657,0.033589,0.03436092707866297,3.436092707866297,-0.11748272885267928,0.03557115503608763,0.010301326580030844,0,中性,2019-04-19
2019-04-19,4399.331,14.23,3.3741,2019-03-20,130.550497599785,130.550497599785,309.15888966971187,2.3681172829954886,295.8651292770279,14.869379878426859,0.033741,0.03351130024224772,3.3511300242247724,-0.1997670896619066,0.035569188558683594,0.010301438139378812,0,中性,2019-04-22
2019-04-22,4306.637,13.93,3.4091,2019-04-20,130.02829560938585,130.02829560938585,309.16274228284277,2.377657423208787,294.7104520535218,14.613112531271472,0.034091,0.03434069091184649,3.4340690911846488,-0.11909960189848652,0.035567588606580214,0.01030144244965203,0,中性,2019-04-23
2019-04-23,4283.611,13.86,3.3993,2019-04-20,130.02829560938585,130.02829560938585,309.0628427128427,2.376889132203111,294.73903699089243,14.533571948029284,0.033993,0.034813209758750845,3.4813209758750845,-0.07313584585463928,0.035566614627797845,0.010301444664281666,0,中性,2019-04-24
2019-04-24,4302.163,13.88,3.4343,2019-04-20,130.02829560938585,130.02829560938585,309.954106628242,2.3837435165601644,294.7683583798084,14.595063810942259,0.034343,0.03417331571835107,3.4173315718351067,-0.13505580834138423,0.035564582132475556,0.010301418585476495,0,中性,2019-04-25
2019-04-25,4189.862,13.57,3.4193,2019-04-20,130.02829560938585,130.02829560938585,308.75917464996314,2.3745537323468224,294.7969667097773,14.212703905209613,0.034193,0.03616658862362944,3.616658862362944,0.05847254965096844,0.03556424008225353,0.010301390053476755,0,中性,2019-04-26
2019-04-26,4138.185,13.34,3.4043,2019-04-20,130.02829560938585,130.02829560938585,310.2087706146927,2.3857020440118792,294.82588058593126,14.036030323307612,0.034043000000000004,0.037202215133187916,3.7202215133187915,0.15883985601965248,0.035565934239718926,0.01030145036939936,0,中性,2019-04-29
2019-04-29,4120.525,13.26,3.4268,2019-04-20,130.02829560938585,130.02829560938585,310.74849170437403,2.389852841245296,294.8544701837935,13.974775411854962,0.034268,0.037289500605819294,3.7289500605819295,0.16714163757496794,0.03556768771819237,0.010301519792485237,0,中性,2019-04-30
2019-04-30,4138.712,13.12,3.3869,2019-04-20,130.02829560938585,130.02829560938585,315.4506097560976,2.426015109078515,294.88707879561764,14.034904536690423,0.033868999999999996,0.03738192995009501,3.738192995009501,0.17615433159764368,0.0355672871139359,0.010301437493481346,0,中性,2019-05-06
2019-05-06,3880.402,12.38,3.355,2019-04-20,130.02829560938585,130.02829560938585,313.4411954765751,2.410561439782111,294.9175333944668,13.157583258401157,0.033549999999999996,0.04245179914206486,4.245179914206486,0.667788035239454,0.03557160195384596,0.01030296564949956,0,中性,2019-05-07
2019-05-07,3921.46,12.47,3.3551,2019-04-20,130.02829560938585,130.02829560938585,314.47153167602244,2.418485378141978,294.94813288087903,13.295422356797097,0.033551000000000004,0.041662857308471586,4.166285730847159,0.5907221629724289,0.035575962011091485,0.010304159347520873,0,中性,2019-05-08
2019-05-08,3873.855,12.32,3.3426,2019-04-20,130.02829560938585,130.02829560938585,314.43628246753246,2.418214289389143,294.97882559206454,13.132654495537505,0.033426,0.042720067829607605,4.27200678296076,0.6927747707301946,0.03558046578398515,0.010305805504575764,0,中性,2019-05-09
2019-05-09,3808.267,12.12,3.3116,2019-04-20,130.02829560938585,130.02829560938585,314.2134488448845,2.41650055760789,295.00987010237804,12.908947753776532,0.033116,0.04434964778739991,4.434964778739991,0.8501812457120969,0.03558575016316174,0.010308269758288635,0,中性,2019-05-10
2019-05-10,3946.286,12.5,3.3017,2019-04-20,130.02829560938585,130.02829560938585,315.70288,2.4279552271329745,295.04204420721834,13.37533438870965,0.033017,0.04174748595140299,4.174748595140299,0.5973534305105396,0.03558909730775187,0.010309455556968567,0,中性,2019-05-13
2019-05-13,3885.721,12.33,3.2709,2019-04-20,130.02829560938585,130.02829560938585,315.14363341443635,2.42365426646174,295.07483863768937,13.168594848478836,0.032709,0.04322924637375904,4.322924637375904,0.7406146150960645,0.03559264378158492,0.010311169178296026,0,中性,2019-05-14
2019-05-14,3859.236,12.25,3.2859,2019-04-20,130.02829560938585,130.02829560938585,315.03967346938776,2.4228547485986365,295.10772842628563,13.077380319993859,0.032859,0.04360891448522082,4.360891448522082,0.7769858872746855,0.03559591088555156,0.010312933260313453,0,中性,2019-05-15
2019-05-15,3945.864,12.5,3.2762,2019-04-20,130.02829560938585,130.02829560938585,315.66912,2.4276955913372293,295.1412703749357,13.369407792367811,0.032762,0.0420356287005674,4.20356287005674,0.6241355524240705,0.03559828988501243,0.010314007575042137,0,中性,2019-05-16
2019-05-16,3965.37,12.55,3.2662,2019-04-20,130.02829560938585,130.02829560938585,315.9657370517928,2.4299767644496097,295.175567806465,13.433937061484496,0.032662,0.04177634189658595,4.177634189658595,0.598715170785751,0.035600593730887066,0.010315001969290112,0,中性,2019-05-17
2019-05-17,3857.848,12.26,3.2665,2019-04-20,130.02829560938585,130.02829560938585,314.6694942903752,2.420007836107185,295.2084086951629,13.068218541104219,0.032665,0.043856524097155444,4.3856524097155445,0.7999542046940776,0.03560359634906508,0.010316750258530728,0,中性,2019-05-20
2019-05-20,3829.38,12.21,3.2717,2019-05-20,130.15832390499523,130.15832390499523,313.6265356265356,2.4095772457507745,295.5354951019584,12.95742834098111,0.032717,0.04445880785974712,4.445880785974712,0.8577877997319849,0.03560734197563787,0.010318945882507166,0,中性,2019-05-21
2019-05-21,3884.893,12.35,3.299,2019-05-20,130.15832390499523,130.15832390499523,314.5662348178138,2.4167969084130263,295.5690963850361,13.143772632234775,0.03299,0.04309165691694369,4.309165691694369,0.7248184747377474,0.03561106680856956,0.010320639400203946,0,中性,2019-05-22
2019-05-22,3864.651,12.3,3.3264,2019-05-20,130.15832390499523,130.15832390499523,314.1992682926829,2.4139775226517384,295.602226791016,13.073822352266038,0.033264,0.04322472480102757,4.322472480102757,0.7371901082683382,0.035615126468133446,0.010322436841656887,0,中性,2019-05-23
2019-05-23,3792.715,12.12,3.31,2019-05-20,130.15832390499523,130.15832390499523,312.93028052805283,2.4042279520783163,295.63462174944976,12.829062366092984,0.0331,0.044848019228824136,4.484801922882413,0.893709577682927,0.03562035413427043,0.010325127228106676,0,中性,2019-05-24
2019-05-24,3794.908,12.13,3.3125,2019-05-20,130.15832390499523,130.15832390499523,312.8530915086562,2.4036349126392635,295.6659966044132,12.835118152181035,0.033125,0.04478624227633797,4.478624227633797,0.8870126280060506,0.03562539217578697,0.01032775612354474,0,中性,2019-05-27
2019-05-27,3852.34,12.28,3.35,2019-05-20,130.15832390499523,130.15832390499523,313.7084690553746,2.410206736254193,295.6979039184712,13.027958429702478,0.0335,0.043257997455694766,4.325799745569476,0.738595244289358,0.03562873943215759,0.010329416662948726,0,中性,2019-05-28
2019-05-28,3879.16,12.36,3.31,2019-05-20,130.15832390499523,130.15832390499523,313.84789644012943,2.4112779499927512,295.7285761726325,13.117298470796168,0.0331,0.04313520972907343,4.313520972907343,0.7262711571730877,0.03563207778757144,0.010331033894705275,0,中性,2019-05-29
2019-05-29,3872.698,12.35,3.2875,2019-05-20,130.15832390499523,130.15832390499523,313.5787854251012,2.409210383302014,295.7587582648664,13.094110966383656,0.032875,0.04349520967420295,4.349520967420295,0.7608482207669565,0.03563396452571826,0.010332212041660998,0,中性,2019-05-30
2019-05-30,3848.73,12.3,3.275,2019-05-20,130.15832390499523,130.15832390499523,312.90487804878046,2.404032786079629,295.78939061934244,13.011724294577593,0.03275,0.0441037649092928,4.41037649092928,0.8194274033627038,0.03563610247652725,0.010333633459189426,0,中性,2019-05-31
2019-05-31,3836.876,12.26,3.2751,2019-05-20,130.15832390499523,130.15832390499523,312.9588907014682,2.404447762633316,295.81987226388543,12.970311867950926,0.032751,0.044348148438439344,4.4348148438439345,0.8427290723442118,0.03563838954244442,0.01033518266050448,0,中性,2019-06-03
2019-06-03,3827.819,12.24,3.2401,2019-05-20,130.15832390499523,130.15832390499523,312.73031045751634,2.402691591863026,295.8507688940831,12.938343930315723,0.032401,0.044888644284142784,4.488864428414279,0.89466497879487,0.0356406429319957,0.010336831742988653,0,中性,2019-06-04
2019-06-04,3789.935,12.15,3.2101,2019-05-20,130.15832390499523,130.15832390499523,311.9288065843621,2.3965336770320143,295.88150869160074,12.80896199549352,0.032101000000000005,0.045969338591981324,4.596933859198132,0.9987352958164358,0.03564338651687998,0.01033902788692392,0,中性,2019-06-05
2019-06-05,3786.679,12.15,3.21,2019-05-20,130.15832390499523,130.15832390499523,311.6608230452675,2.394474772683413,295.9117048884272,12.796651627646018,0.0321,0.04604544219048597,4.604544219048598,1.0056391354701095,0.03564597810944484,0.010341148941244877,0,中性,2019-06-06
2019-06-06,3741.001,12.04,3.2136,2019-05-20,130.15832390499523,130.15832390499523,310.71436877076417,2.387203211049029,295.9408971436922,12.641040951442346,0.032136,0.04697140925856266,4.697140925856266,1.0945380304797747,0.03564943330674386,0.010344068124207599,0,中性,2019-06-10
2019-06-10,3786.739,12.16,3.2251,2019-05-20,130.15832390499523,130.15832390499523,311.4094572368421,2.392543541542108,295.97086457675016,12.794296510959564,0.032251,0.04590882685280136,4.590882685280135,0.9913632592958355,0.035652028999282784,0.010346154910767996,0,中性,2019-06-11
2019-06-11,3906.932,12.47,3.2651,2019-05-20,130.15832390499523,130.15832390499523,313.30649558941457,2.4071183938885254,296.002190049096,13.198996937664488,0.032651,0.043112332980736814,4.311233298073682,0.7209822953249156,0.03565264010342526,0.01034656873779375,0,中性,2019-06-12
2019-06-12,3877.173,12.38,3.2601,2019-05-20,130.15832390499523,130.15832390499523,313.1803715670436,2.4061493892287618,296.0336763548306,13.097067359839018,0.032601,0.043751970670854935,4.375197067085494,0.7827054853976687,0.035653283575435506,0.010347042721062233,0,中性,2019-06-13
2019-06-13,3875.223,12.36,3.2451,2019-05-20,130.15832390499523,130.15832390499523,313.52936893203884,2.408830718816641,296.0655893158977,13.089069246291887,0.032451,0.043948626373991294,4.39486263739913,0.8017087126315897,0.03565330093010934,0.010347056621915388,0,中性,2019-06-14
2019-06-14,3835.357,12.26,3.2302,2019-05-20,130.15832390499523,130.15832390499523,312.83499184339314,2.4034958538013806,296.0964738461674,12.953065432290842,0.032302,0.04489980255610296,4.489980255610296,0.8934880262586709,0.0356541794837629,0.010347786204874544,0,中性,2019-06-17
2019-06-17,3836.703,12.51,3.2252,2019-05-20,130.15832390499523,130.15832390499523,306.6908872901679,2.3562910007509528,296.12279609780757,12.95645945046649,0.032252,0.04492957910523894,4.492957910523894,0.8961874836786005,0.03565524199078561,0.010348657265759564,0,中性,2019-06-18
2019-06-18,3845.846,12.54,3.2302,2019-05-20,130.15832390499523,130.15832390499523,306.6862838915471,2.356255633065793,296.14928693076695,12.986173425766419,0.032302,0.044702978080444974,4.4702978080444975,0.8740882335842908,0.03565648564004051,0.010349633015088617,0,中性,2019-06-19
2019-06-19,3896.241,12.67,3.2427,2019-05-20,130.15832390499523,130.15832390499523,307.5170481452249,2.362638353961033,296.17557821894036,13.155173101813958,0.032427000000000004,0.043588723416221005,4.3588723416221,0.7661597799133592,0.03565834902957782,0.01035081009804507,0,中性,2019-06-20
2019-06-20,4004.491,13.0,3.2352,2019-06-20,130.15832390499523,130.15832390499523,308.03776923076924,2.3666390284467034,296.20021630680174,13.519541106115133,0.032352,0.041615007618896326,4.1615007618896325,0.5753232366221597,0.03565959749882359,0.010351415936262489,0,中性,2019-06-21
2019-06-21,4021.509,13.04,3.2303,2019-06-20,130.15832390499523,130.15832390499523,308.3979294478528,2.36940612167807,296.22582290202035,13.575821853080493,0.032303,0.04135736552498587,4.135736552498587,0.5505205690137603,0.03565892140501604,0.010351010372198094,0,中性,2019-06-24
2019-06-24,4027.919,13.07,3.2453,2019-06-20,130.15832390499523,130.15832390499523,308.1804896710023,2.3677355425685143,296.2501915320188,13.596342264523605,0.032452999999999996,0.041096192903834164,4.109619290383416,0.5252870186874558,0.03565893717909783,0.010351018645620646,0,中性,2019-06-25
2019-06-25,3986.602,12.94,3.2353,2019-06-20,130.15832390499523,130.15832390499523,308.0836166924266,2.366991272239354,296.27453849227055,13.455769842010929,0.032353,0.04196456129462398,4.1964561294623985,0.6091994844514583,0.035658783995653115,0.010350923564304688,0,中性,2019-06-26
2019-06-26,3978.661,12.92,3.2453,2019-06-20,130.15832390499523,130.15832390499523,307.94589783281737,2.3659331850154457,296.2973724840283,13.42793210295669,0.032452999999999996,0.0420186306526312,4.20186306526312,0.6145158338108682,0.03565810244916811,0.010350470815404073,0,中性,2019-06-27
2019-06-27,4019.578,13.03,3.2553,2019-06-20,130.15832390499523,130.15832390499523,308.48641596316196,2.3700859592224885,296.31779452224737,13.56509151426683,0.032553,0.04116563278240834,4.116563278240834,0.5322711950989877,0.03565680720757527,0.010349659394603503,0,中性,2019-06-28
2019-06-28,4001.337,12.98,3.2254,2019-06-20,130.15832390499523,130.15832390499523,308.26941448382127,2.3684187475311402,296.3373872852886,13.502639800720962,0.032254,0.041805592402561605,4.18055924025616,0.5940924890996043,0.035656903783959346,0.010349716132451192,0,中性,2019-07-01
2019-07-01,4117.987,13.29,3.2254,2019-06-20,130.15832390499523,130.15832390499523,309.85605718585407,2.380608845363,296.3575922775063,13.89533154306355,0.032254,0.03971261676627593,3.971261676627593,0.3919216214323356,0.03565642020722916,0.010349509537705016,0,中性,2019-07-02
2019-07-02,4116.052,13.28,3.1704,2019-06-20,130.15832390499523,130.15832390499523,309.9436746987952,2.3812820064049713,296.3777179262912,13.887859144065807,0.031703999999999996,0.04030133859297483,4.030133859297483,0.4488149108263184,0.03565634063743016,0.010349473343015073,0,中性,2019-07-03
2019-07-03,4072.847,13.17,3.1554,2019-06-20,130.15832390499523,130.15832390499523,309.25186028853454,2.375966830321684,296.3972905072948,13.741174870489449,0.031554,0.04121998107694563,4.121998107694563,0.5374705399525048,0.03565721997450998,0.010349890252454072,0,中性,2019-07-04
2019-07-04,4053.521,13.12,3.1479,2019-06-20,130.15832390499523,130.15832390499523,308.957393292683,2.373704454877555,296.41662002970116,13.675080026193655,0.031479,0.04164671466379504,4.164671466379504,0.5785861904823758,0.03565813870963247,0.010350361022563998,0,中性,2019-07-05
2019-07-05,4072.951,13.17,3.1705,2019-06-20,130.15832390499523,130.15832390499523,309.2597570235383,2.3760275005482727,296.4360132542946,13.739730727339328,0.031705000000000004,0.041076630138514945,4.107663013851495,0.5234201480339159,0.035658863793782566,0.010350702710017432,0,中性,2019-07-08
2019-07-08,3967.93,12.85,3.1805,2019-06-20,130.15832390499523,130.15832390499523,308.788326848249,2.372405525701444,296.45479615462585,13.384603829888432,0.031805,0.04290770817646125,4.290770817646125,0.7000744046997108,0.03566071272242051,0.010351750335950734,0,中性,2019-07-09
2019-07-09,3962.273,12.82,3.168,2019-06-20,130.15832390499523,130.15832390499523,309.0696567862715,2.3745669697764904,296.47413962050564,13.36464962870559,0.03168,0.043144258606235775,4.314425860623578,0.7227430607810661,0.03566201207935712,0.010352567783622325,0,中性,2019-07-10
