date,open,high,low,close,volume
2015-04-21,5097.599,5224.723,5084.573,5224.723,66012537600
2015-04-22,5251.38,5362.046,5251.38,5360.982,71537068800
2015-04-23,5389.793,5416.703,5316.41,5377.429,69542592000
2015-04-24,5313.836,5376.149,5253.778,5347.642,66368064000
2015-04-27,5404.607,5458.972,5373.414,5450.228,69876211200
2015-04-28,5456.961,5463.877,5307.52,5352.501,79289619200
2015-04-29,5333.755,5429.162,5305.494,5407.904,54013171200
2015-04-30,5425.157,5460.867,5395.027,5395.306,54638131200
2015-05-04,5405.978,5443.988,5339.401,5433.542,51404844800
2015-05-05,5429.787,5429.787,5196.004,5221.92,60464390400
2015-05-06,5249.749,5334.965,5119.258,5165.582,50538764800
2015-05-07,5131.863,5157.353,5061.242,5065.485,41033014400
2015-05-08,5117.983,5191.465,5061.045,5190.84,42129555200
2015-05-11,5226.504,5362.95,5179.354,5362.567,52241072000
2015-05-12,5370.444,5443.106,5339.086,5442.534,54290297600
2015-05-13,5437.3,5478.777,5385.691,5432.968,54571686400
2015-05-14,5433.449,5455.989,5376.139,5416.47,48674300800
2015-05-15,5404.101,5404.101,5294.983,5335.767,47214473600
2015-05-18,5303.693,5373.839,5285.463,5329.834,40962588800
2015-05-19,5336.122,5503.402,5336.122,5496.938,46654054400
2015-05-20,5522.714,5640.985,5522.714,5543.53,55413670400
2015-05-21,5562.546,5675.496,5544.754,5674.82,49223251200
2015-05-22,5744.239,5794.706,5689.428,5793.447,67835456000
2015-05-25,5780.837,5961.742,5774.849,5961.35,69420051200
2015-05-26,6008.98,6102.271,5933.211,6102.073,72646361600
2015-05-27,6124.687,6137.92,6011.448,6109.771,70341088000
2015-05-28,6104.482,6156.894,5709.865,5713.429,82992313600
2015-05-29,5714.036,5835.406,5499.009,5736.511,62665152000
2015-06-01,5772.371,6022.517,5751.153,6021.969,60351987200
2015-06-02,6052.902,6163.748,6011.469,6162.932,62620742400
2015-06-03,6190.563,6208.887,6047.233,6164.605,62331782400
2015-06-04,6175.922,6199.154,5809.364,6192.989,69422745600
2015-06-05,6280.189,6324.186,6118.059,6265.077,79483577600
2015-06-08,6290.958,6365.001,6196.609,6345.764,87294380800
2015-06-09,6363.086,6372.141,6232.084,6312.99,75561171200
2015-06-10,6249.49,6414.25,6194.023,6340.705,62675603200
2015-06-11,6339.588,6373.351,6282.112,6366.775,58270675200
2015-06-12,6395.675,6447.623,6355.306,6422.067,64078694400
2015-06-15,6445.368,6452.703,6274.374,6290.77,68162310400
2015-06-16,6222.205,6247.664,6022.991,6082.546,59117945600
2015-06-17,6086.209,6203.674,5923.131,6182.2,55716377600
2015-06-18,6155.22,6179.909,5941.085,5945.728,51874774400
2015-06-19,5832.172,5905.196,5570.778,5573.439,49595334400
2015-06-23,5570.831,5707.393,5310.835,5706.915,50613379200
2015-06-24,5743.582,5825.623,5655.944,5823.118,59284819200
2015-06-25,5850.089,5868.085,5560.848,5616.615,61020934400
2015-06-26,5448.66,5508.94,5115.504,5166.203,59171635200
2015-06-29,5290.612,5296.434,4760.58,4943.367,70731526400
2015-06-30,4886.432,5252.51,4693.764,5249.519,72261382400
2015-07-01,5179.597,5327.266,4964.825,4981.6,60301881600
2015-07-02,5002.957,5026.663,4664.011,4761.339,61403603200
2015-07-03,4633.222,4824.179,4393.407,4494.2,58540684800
2015-07-06,4853.865,4853.865,4368.261,4566.627,87884889600
2015-07-07,4421.834,4495.96,4274.561,4426.119,79350099200
2015-07-08,4141.528,4270.657,4109.344,4178.857,85680787200
2015-07-09,4131.205,4451.102,4071.16,4424.078,59968633600
2015-07-10,4475.227,4717.649,4448.202,4657.534,57284300800
2015-07-13,4734.169,4877.807,4674.56,4823.012,62666988800
2015-07-14,4823.068,4927.633,4713.387,4768.927,62180569600
2015-07-15,4729.128,4762.672,4511.992,4569.744,58622400000
2015-07-16,4544.721,4706.788,4422.092,4625.213,47254441600
2015-07-17,4655.93,4866.399,4639.705,4825.089,47048451200
2015-07-20,4834.983,4927.465,4777.071,4853.825,51480531200
2015-07-21,4793.563,4917.202,4757.829,4876.371,46147254400
2015-07-22,4859.627,4911.955,4795.731,4886.408,48011184000
2015-07-23,4889.654,5019.057,4874.373,5004.191,53196672000
2015-07-24,5012.811,5070.947,4889.257,4920.461,58899328000
2015-07-27,4823.458,4915.531,4513.269,4514.934,53679456000
2015-07-28,4360.53,4583.676,4264.532,4483.494,56382156800
2015-07-29,4527.578,4649.699,4423.78,4647.064,40971808000
2015-07-30,4627.466,4705.053,4497.091,4513.301,41347737600
2015-07-31,4462.846,4565.516,4441.015,4501.573,33021091200
2015-08-03,4438.612,4493.082,4379.447,4479.425,35816963200
2015-08-04,4479.246,4647.81,4455.168,4647.724,33741686400
2015-08-05,4637.485,4677.6,4544.527,4562.633,32048403200
2015-08-06,4478.612,4589.237,4466.159,4525.411,23733697600
2015-08-07,4568.348,4642.49,4558.181,4626.028,29281881600
2015-08-10,4675.698,4860.884,4659.029,4839.037,45209792000
2015-08-11,4839.827,4887.69,4799.341,4831.572,48446902400
2015-08-12,4781.528,4850.291,4771.432,4772.541,38782684800
2015-08-13,4759.032,4856.392,4716.014,4856.094,37648726400
2015-08-14,4886.039,4918.966,4843.766,4870.309,41410608000
2015-08-17,4855.469,4910.938,4810.539,4907.869,41895292800
2015-08-18,4916.972,4926.154,4573.632,4584.337,50427676800
2015-08-19,4469.078,4687.393,4369.03,4665.838,43167209600
2015-08-20,4619.828,4667.438,4511.989,4511.989,35048243200
2015-08-21,4444.228,4500.749,4280.937,4293.811,35254748800
2015-08-24,4119.969,4137.585,3920.811,3928.51,34762886400
2015-08-25,3669.755,3805.764,3623.473,3644.795,38024358400
2015-08-26,3659.058,3804.607,3514.636,3588.29,45746784000
2015-08-27,3662.331,3776.21,3566.29,3774.997,39222726400
2015-08-28,3825.752,3964.298,3800.748,3955.333,44225692800
2015-08-31,3917.515,3931.657,3800.833,3929.897,39650896000
2015-09-01,3859.206,3868.008,3718.289,3854.533,45112646400
2015-09-02,3687.075,3887.957,3679.393,3849.52,46282214400
2015-09-07,3845.513,3940.325,3740.849,3757.745,30667148800
2015-09-08,3725.736,3874.234,3669.516,3867.092,24010947200
2015-09-09,3881.91,3984.498,3865.126,3951.742,37056524800
2015-09-10,3890.097,3953.203,3875.67,3897.952,25129814400
2015-09-11,3888.675,3933.456,3853.902,3898.588,20111953600
2015-09-14,3922.806,3931.21,3684.01,3766.803,32457091200
2015-09-15,3678.474,3723.408,3584.235,3600.721,23698307200
2015-09-16,3600.7,3830.372,3583.025,3796.161,26466291200
2015-09-17,3773.607,3861.157,3715.614,3715.614,29723760000
2015-09-18,3737.36,3767.408,3703.677,3739.854,19055558400
2015-09-21,3703.858,3827.855,3691.267,3824.129,22822259200
2015-09-22,3829.905,3895.755,3820.202,3857.509,26491161600
2015-09-23,3798.985,3838.971,3763.564,3782.221,22441876800
2015-09-24,3799.783,3830.779,3776.991,3816.139,19530142400
2015-09-25,3802.298,3823.968,3704.695,3736.299,22036131200
2015-09-28,3733.59,3766.813,3683.701,3764.591,14195662400
2015-09-29,3708.623,3729.848,3668.649,3691.536,15573012800
2015-09-30,3711.819,3737.852,3691.693,3714.97,13505702400
2015-10-08,3850.513,3875.796,3822.891,3835.615,22698908800
2015-10-09,3840.003,3902.977,3830.168,3888.682,22406416000
2015-10-12,3904.038,4065.004,3900.195,4020.931,37502035200
2015-10-13,3992.058,4041.478,3981.401,4033.229,27841129600
2015-10-14,4016.571,4051.595,3982.686,3987.527,27805638400
2015-10-15,3979.984,4089.929,3979.692,4089.901,30295337600
2015-10-16,4116.628,4153.049,4082.232,4149.57,37347468800
2015-10-19,4166.2,4193.171,4106.847,4149.634,36361468800
2015-10-20,4141.952,4205.588,4121.402,4205.588,31708790400
2015-10-21,4207.67,4224.714,3991.247,4041.039,46024521600
2015-10-22,4023.66,4133.416,4013.899,4127.207,31977648000
2015-10-23,4146.315,4210.184,4124.621,4196.096,35719344000
2015-10-26,4246.822,4253.504,4179.22,4219.443,36755356800
2015-10-27,4191.979,4242.946,4084.57,4230.205,33949740800
2015-10-28,4207.132,4241.403,4130.847,4142.237,30370131200
2015-10-29,4163.092,4196.286,4121.834,4159.62,23775171200
2015-10-30,4153.563,4205.555,4108.445,4156.086,24921147200
2015-11-02,4093.137,4172.784,4077.932,4082.173,23720689600
2015-11-03,4092.978,4114.102,4051.62,4070.671,19050721600
2015-11-04,4086.194,4266.066,4086.194,4266.066,34463225600
2015-11-05,4269.507,4407.229,4265.228,4331.606,58323833600
2015-11-06,4326.758,4441.993,4325.734,4433.554,45144633600
2015-11-09,4430.634,4523.93,4430.634,4489.285,53432492800
2015-11-10,4456.825,4528.551,4446.444,4488.825,45225715200
2015-11-11,4487.411,4515.268,4447.766,4508.236,38432048000
2015-11-12,4519.796,4522.726,4438.51,4476.15,37981795200
2015-11-13,4429.644,4469.451,4384.682,4415.481,35104915200
2015-11-16,4340.555,4457.056,4337.248,4456.674,27861084800
2015-11-17,4490.299,4547.538,4430.809,4440.014,41128396800
2015-11-18,4442.586,4457.455,4371.827,4383.127,31137948800
2015-11-19,4395.967,4465.975,4384.391,4465.601,26515201600
2015-11-20,4472.851,4498.776,4451.303,4480.362,33302787200
2015-11-23,4482.246,4516.022,4438.144,4452.15,31801027200
2015-11-24,4444.998,4462.377,4391.524,4462.056,25364184000
2015-11-25,4457.818,4506.769,4446.543,4506.535,27638044800
2015-11-26,4524.738,4534.36,4475.162,4479.785,31393008000
2015-11-27,4456.916,4462.082,4196.989,4225.7,36190985600
2015-11-30,4226.074,4267.135,4082.327,4239.106,30243520000
2015-12-01,4234.944,4300.45,4205.695,4266.207,24954523200
2015-12-02,4259.392,4370.485,4234.423,4367.363,31618633600
2015-12-03,4358.376,4422.895,4351.94,4418.617,29309155200
2015-12-04,4387.739,4399.794,4332.323,4349.056,25256206400
2015-12-07,4354.886,4382.195,4327.241,4373.085,20676444800
2015-12-08,4349.424,4349.424,4281.597,4285.203,22071990400
2015-12-09,4271.17,4316.317,4267.627,4290.704,19662541300
2015-12-10,4289.417,4334.268,4267.02,4275.884,19920604800
2015-12-11,4256.003,4281.398,4222.068,4253.108,18245476800
2015-12-14,4213.384,4364.84,4208.463,4364.488,23172640000
2015-12-15,4362.905,4385.547,4342.651,4360.736,21250320000
2015-12-16,4372.934,4389.509,4347.916,4358.934,19669388800
2015-12-17,4388.684,4454.48,4388.684,4449.871,30797884800
2015-12-18,4447.706,4496.222,4442.741,4456.737,28788288000
2015-12-21,4451.802,4563.115,4449.029,4552.988,33245027200
2015-12-22,4561.999,4574.645,4526.704,4573.894,29189616800
2015-12-23,4575.277,4615.552,4545.403,4550.618,32518345600
2015-12-24,4541.564,4552.29,4463.198,4516.695,23869073600
2015-12-25,4520.102,4540.573,4501.816,4530.847,20087753300
2015-12-28,4542.628,4549.775,4406.662,4406.662,26380195500
2015-12-29,4400.837,4447.661,4382.439,4447.352,17917808500
2015-12-30,4451.509,4462.086,4416.391,4461.879,19116318700
2015-12-31,4459.187,4471.801,4410.415,4411.976,18165508000
2016-01-04,4407.365,4408.806,4084.49,4084.6,19338567200
2016-01-05,3956.64,4130.512,3946.53,4075.974,27554520900
2016-01-06,4083.699,4159.235,4065.546,4157.228,24689657000
2016-01-07,4086.371,4086.371,3839.689,3848.896,7252938300
2016-01-08,3940.105,3991.129,3760.469,3923.205,29708905500
2016-01-11,3851.405,3900.197,3706.138,3706.138,29023912400
2016-01-12,3724.154,3758.863,3667.956,3726.652,22013101600
2016-01-13,3752.714,3776.542,3639.882,3639.882,20678989500
2016-01-14,3541.29,3735.731,3536.765,3729.364,22678911800
2016-01-15,3704.202,3727.279,3582.62,3604.007,21323231800
2016-01-18,3540.432,3669.327,3538.621,3628.946,17359817600
2016-01-19,3628.17,3748.379,3615.539,3743.434,21563490800
2016-01-20,3721.562,3754.151,3669.123,3693.035,22259802200
2016-01-21,3642.841,3725.343,3572.112,3572.112,19307249800
2016-01-22,3611.604,3635.995,3534.626,3615.072,15978179600
2016-01-25,3637.315,3664.452,3607.66,3638.48,14684857500
2016-01-26,3601.222,3609.254,3397.153,3403.797,21237783800
2016-01-27,3416.834,3429.285,3259.279,3382.163,22015348400
2016-01-28,3352.082,3390.888,3264.075,3276.269,16656083300
2016-01-29,3276.229,3410.851,3272.825,3387.112,18566335100
2016-02-01,3379.461,3389.562,3297.838,3337.799,15151145600
2016-02-02,3339.65,3430.208,3339.63,3420.422,15517392400
2016-02-03,3384.073,3423.486,3361.281,3414.164,14066972500
2016-02-04,3427.51,3479.23,3427.51,3463.521,16286370600
2016-02-05,3463.6,3470.984,3435.119,3436.164,13292635300
2016-02-15,3342.696,3440.529,3340.263,3422.813,12655068700
2016-02-16,3440.252,3545.224,3440.252,3538.483,19545678600
2016-02-17,3533.759,3575.541,3521.765,3572.256,21887412700
2016-02-18,3592.349,3608.22,3556.608,3561.827,21811626200
2016-02-19,3554.015,3581.189,3538.055,3564.052,15771851100
2016-02-22,3604.091,3650.223,3590.562,3641.283,23526748900
2016-02-23,3639.702,3643.997,3572.653,3611.174,20044226700
2016-02-24,3596.433,3635.229,3566.418,3634.922,20160222900
2016-02-25,3628.294,3628.337,3377.805,3392.425,26849840500
2016-02-26,3419.078,3441.604,3360.501,3420.522,18680762400
2016-02-29,3408.198,3408.383,3253.395,3309.76,21604417300
2016-03-01,3314.947,3396.514,3288.666,3375.27,19684948800
2016-03-02,3376.346,3528.437,3375.821,3523.797,28664429900
2016-03-03,3523.767,3567.15,3515.953,3533.835,30163310400
2016-03-04,3521.029,3554.54,3471.15,3535.471,32800248200
2016-03-07,3559.401,3593.716,3537.755,3567.636,21963261800
2016-03-08,3563.579,3572.988,3445.928,3572.046,23438539800
2016-03-09,3497.063,3523.692,3469.358,3516.615,18408156900
2016-03-10,3503.791,3525.582,3451.065,3451.533,13563160800
2016-03-11,3421.836,3466.405,3411.345,3453.459,12313358500
2016-03-14,3481.463,3566.933,3478.605,3524.522,19710607400
2016-03-15,3517.796,3525.372,3479.729,3523.001,16458084100
2016-03-16,3522.151,3540.952,3512.837,3521.9,18222378000
2016-03-17,3532.139,3604.081,3514.802,3582.376,20623753500
2016-03-18,3597.259,3681.541,3591.457,3657.569,32246290500
2016-03-21,3695.23,3760.118,3689.571,3747.773,36509497800
2016-03-22,3723.645,3751.066,3707.611,3724.11,26874255000
2016-03-23,3713.726,3743.705,3697.633,3740.26,21534061000
2016-03-24,3710.116,3729.956,3677.916,3677.925,23457086500
2016-03-25,3671.706,3707.416,3668.002,3701.474,17562664200
2016-03-28,3715.581,3742.644,3661.465,3671.389,19722426300
2016-03-29,3671.306,3677.154,3604.112,3622.703,17629872200
2016-03-30,3654.491,3727.259,3654.491,3727.259,20586380400
2016-03-31,3742.61,3759.968,3720.934,3731.985,21646779500
2016-04-01,3723.746,3735.877,3665.745,3729.582,20334167100
2016-04-05,3723.03,3800.058,3714.65,3793.219,25159082100
2016-04-06,3777.507,3802.381,3762.435,3794.016,22487088400
2016-04-07,3804.913,3810.574,3737.24,3737.688,22233661700
2016-04-08,3712.502,3722.715,3674.902,3707.682,18967579900
2016-04-11,3740.694,3788.978,3740.694,3768.098,22741268600
2016-04-12,3765.003,3771.797,3721.033,3749.421,17993120500
2016-04-13,3772.4,3843.396,3772.4,3800.859,32860385000
2016-04-14,3819.297,3829.453,3789.857,3822.917,21224550400
2016-04-15,3826.471,3830.553,3802.461,3816.843,18260558400
2016-04-18,3793.61,3793.61,3750.248,3762.67,17749054100
2016-04-19,3781.319,3790.397,3754.334,3775.538,15031010700
2016-04-20,3784.51,3790.249,3600.736,3677.977,27953324500
2016-04-21,3657.478,3700.955,3644.33,3652.092,18956124300
2016-04-22,3630.174,3671.25,3624.382,3671.019,13940230300
2016-04-25,3660.174,3666.015,3619.915,3654.573,12455368300
2016-04-26,3651.606,3680.978,3641.6,3680.779,11507603900
2016-04-27,3683.88,3695.68,3660.005,3664.582,12073572800
2016-04-28,3666.937,3672.225,3617.022,3655.541,13030136100
2016-04-29,3645.086,3669.226,3639.984,3651.552,10773396400
2016-05-03,3655.183,3730.64,3642.833,3730.343,17399589400
2016-05-04,3718.021,3746.063,3713.196,3727.402,16541814900
2016-05-05,3721.276,3740.246,3710.433,3737.077,13929264800
2016-05-06,3737.249,3743.484,3625.425,3625.601,20673715800
2016-05-09,3604.264,3604.264,3520.22,3533.925,17746385900
2016-05-10,3522.63,3553.511,3518.779,3535.96,12150768000
2016-05-11,3550.986,3574.009,3524.37,3544.483,13980538500
2016-05-12,3511.748,3553.971,3476.568,3551.045,13698154000
2016-05-13,3540.945,3571.022,3521.682,3536.405,11570649100
2016-05-16,3524.017,3570.787,3510.249,3570.497,11742275400
2016-05-17,3570.949,3585.785,3543.896,3558.946,13053826300
2016-05-18,3538.679,3538.683,3481.188,3516.062,14642022500
2016-05-19,3509.303,3548.848,3508.825,3517.786,11688310600
2016-05-20,3497.423,3542.708,3488.882,3542.389,11201691800
2016-05-23,3546.031,3572.856,3545.969,3563.31,12247500800
2016-05-24,3558.368,3558.408,3515.837,3532.152,11669080100
2016-05-25,3552.01,3563.838,3515.975,3523.651,10995575900
2016-05-26,3519.708,3537.786,3477.058,3532.904,12005870800
2016-05-27,3526.489,3547.036,3517.433,3530.65,12045345400
2016-05-30,3519.634,3543.384,3495.463,3529.119,11198658200
2016-05-31,3532.525,3655.463,3532.525,3655.327,23410118200
2016-06-01,3659.864,3675.546,3650.09,3652.591,20766247000
2016-06-02,3648.388,3665.059,3642.387,3665.059,16724873500
2016-06-03,3670.404,3701.652,3657.204,3686.631,18633529700
2016-06-06,3692.885,3698.994,3665.494,3681.367,15024657000
2016-06-07,3683.742,3687.27,3665.392,3678.793,13852657200
2016-06-08,3673.083,3679.188,3642.468,3664.259,14978993800
2016-06-13,3625.371,3643.397,3533.962,3534.509,18011580500
2016-06-14,3524.012,3549.928,3517.525,3545.304,12831216100
2016-06-15,3508.142,3624.303,3505.377,3612.689,17827186200
2016-06-16,3601.608,3613.68,3583.098,3591.026,17900616300
2016-06-17,3593.408,3633.502,3592.144,3609.892,17446982600
2016-06-20,3613.866,3620.041,3583.231,3615.651,13811728600
2016-06-21,3632.554,3662.679,3586.0,3597.97,17610603100
2016-06-22,3590.359,3637.281,3586.602,3637.169,13890425800
2016-06-23,3631.869,3633.714,3597.947,3618.071,14573129400
2016-06-24,3610.718,3634.728,3508.783,3571.907,20321207600
2016-06-27,3555.066,3632.813,3554.945,3632.716,16731516600
2016-06-28,3617.44,3660.031,3611.037,3657.107,18697735900
2016-06-29,3666.243,3680.232,3659.398,3671.581,19677888600
2016-06-30,3674.17,3683.772,3663.741,3674.234,15699227800
2016-07-01,3678.539,3694.691,3664.759,3672.282,14556071500
2016-07-04,3652.008,3741.392,3650.444,3735.172,23338872000
2016-07-05,3732.958,3751.292,3729.51,3744.208,23815569600
2016-07-06,3732.827,3757.14,3717.949,3756.932,21996708000
2016-07-07,3747.459,3767.965,3727.908,3755.456,23104879900
2016-07-08,3745.043,3754.235,3726.702,3737.484,17779959500
2016-07-11,3746.648,3788.781,3744.505,3748.753,24219237700
2016-07-12,3747.109,3820.77,3734.763,3820.481,28940800400
2016-07-13,3824.561,3850.129,3822.326,3837.704,28731817000
2016-07-14,3831.643,3837.179,3811.969,3834.394,20279738000
2016-07-15,3836.812,3841.931,3817.353,3831.347,19585793000
2016-07-18,3823.437,3836.373,3800.219,3814.509,19964314500
2016-07-19,3812.304,3817.896,3775.221,3806.94,16984873200
2016-07-20,3805.418,3815.95,3789.072,3795.764,14752156300
2016-07-21,3795.789,3835.597,3795.785,3812.382,17344275100
2016-07-22,3810.464,3814.257,3776.348,3780.751,17247462000
2016-07-25,3775.356,3804.963,3772.066,3788.647,15129322400
2016-07-26,3786.869,3835.834,3786.869,3835.657,16260764500
2016-07-27,3836.946,3844.331,3682.702,3745.685,29871655800
2016-07-28,3732.983,3767.824,3715.278,3750.583,20409867600
2016-07-29,3746.758,3756.838,3721.449,3729.265,16072616900
2016-08-01,3718.86,3720.814,3662.509,3690.206,15991371800
2016-08-02,3686.177,3710.931,3679.327,3710.931,11797269500
2016-08-03,3700.774,3723.852,3693.347,3719.989,14155105300
2016-08-04,3716.824,3733.98,3697.374,3733.562,14406076800
2016-08-05,3732.393,3754.768,3723.39,3730.294,14473972200
2016-08-08,3723.681,3770.08,3706.676,3769.814,16372393100
2016-08-09,3767.171,3797.656,3764.08,3797.562,16923038000
2016-08-10,3795.189,3805.876,3781.708,3782.255,16762779600
2016-08-11,3776.728,3805.586,3756.911,3757.408,17172574000
2016-08-12,3754.698,3820.052,3754.25,3820.052,18488952200
2016-08-15,3829.425,3947.538,3827.907,3926.654,33852488900
2016-08-16,3936.078,3952.921,3910.562,3919.142,30610258000
2016-08-17,3917.51,3933.914,3896.14,3918.472,23463619600
2016-08-18,3915.513,3943.09,3895.711,3911.898,25279570400
2016-08-19,3906.233,3924.265,3886.222,3913.998,21178860600
2016-08-22,3913.759,3921.865,3875.624,3876.671,20032016100
2016-08-23,3872.306,3899.959,3859.933,3882.275,17349747900
2016-08-24,3883.118,3892.622,3866.339,3873.726,15505377300
2016-08-25,3854.277,3854.277,3811.077,3847.216,18031158400
2016-08-26,3852.482,3877.603,3843.829,3850.82,15631648500
2016-08-29,3850.107,3862.867,3840.641,3854.44,14599290300
2016-08-30,3856.761,3874.261,3850.107,3857.529,13731433900
2016-08-31,3855.838,3878.091,3845.475,3871.893,14484780900
2016-09-01,3871.046,3875.118,3840.617,3841.017,15683332700
2016-09-02,3836.882,3860.312,3825.25,3846.721,15029876500
2016-09-05,3855.166,3877.739,3850.956,3857.583,14372711600
2016-09-06,3859.628,3898.109,3833.346,3894.629,18511008500
2016-09-07,3895.316,3913.048,3888.905,3893.407,19613031600
2016-09-08,3890.272,3899.185,3880.555,3896.701,14438029400
2016-09-09,3896.672,3904.687,3870.693,3870.693,16132950000
2016-09-12,3813.507,3821.149,3769.18,3793.034,21295943800
2016-09-13,3801.28,3807.227,3778.701,3796.361,13581694700
2016-09-14,3778.433,3791.463,3762.467,3771.207,12875239000
2016-09-19,3777.131,3803.519,3777.131,3803.023,11380984600
2016-09-20,3804.369,3804.951,3790.32,3797.99,10728981900
2016-09-21,3798.234,3812.439,3794.676,3805.795,10943332200
2016-09-22,3824.644,3847.298,3821.354,3833.289,13872514100
2016-09-23,3836.359,3838.654,3817.487,3818.009,12057229300
2016-09-26,3810.326,3810.326,3749.566,3749.566,14255884500
2016-09-27,3743.043,3774.443,3738.544,3774.443,11486108200
2016-09-28,3779.329,3779.329,3761.218,3765.415,9389076000
2016-09-29,3770.024,3794.736,3770.001,3779.554,10614411400
2016-09-30,3774.916,3800.14,3773.717,3792.11,8994315100
2016-10-10,3808.546,3846.824,3800.24,3846.824,15324329500
2016-10-11,3849.867,3864.499,3845.52,3864.174,16656405000
2016-10-12,3854.036,3860.312,3844.446,3858.191,13638826800
2016-10-13,3857.168,3867.34,3849.467,3860.71,14969584900
2016-10-14,3855.976,3861.764,3836.09,3860.514,14817636800
2016-10-17,3862.251,3866.216,3819.118,3827.559,15781830500
2016-10-18,3822.721,3880.325,3822.721,3880.325,17655922200
2016-10-19,3883.647,3893.167,3865.285,3873.639,17621653200
2016-10-20,3874.504,3881.341,3866.97,3876.099,14481378300
2016-10-21,3873.892,3896.075,3855.078,3879.327,18298030200
2016-10-24,3883.976,3936.902,3881.73,3923.337,23909109000
2016-10-25,3923.983,3931.01,3914.415,3927.592,19511492300
2016-10-26,3925.361,3925.768,3904.286,3911.319,17888403000
2016-10-27,3907.243,3908.997,3887.747,3901.559,14473284900
2016-10-28,3901.764,3925.296,3883.596,3885.826,16383040500
2016-10-31,3876.939,3886.886,3860.3,3882.044,13160655200
2016-11-01,3884.89,3910.825,3880.418,3910.677,13747810100
2016-11-02,3901.548,3907.93,3877.831,3880.205,16349617200
2016-11-03,3872.647,3929.052,3870.182,3911.15,20377334900
2016-11-04,3908.609,3924.719,3891.552,3898.448,17470506100
2016-11-07,3897.565,3909.568,3884.296,3901.543,16869011400
2016-11-08,3913.982,3932.291,3906.813,3919.589,17559316000
2016-11-09,3919.394,3921.927,3857.638,3895.894,22717016100
2016-11-10,3922.379,3951.792,3922.379,3941.558,22533077300
2016-11-11,3939.835,3976.088,3933.68,3971.692,30915309000
2016-11-14,3962.43,4007.324,3961.146,3987.931,33991644800
2016-11-15,3988.247,3994.553,3974.172,3992.268,23967723200
2016-11-16,3995.636,3999.745,3981.984,3992.723,22527718600
2016-11-17,3985.771,3999.585,3970.664,3996.944,20609704300
2016-11-18,3997.017,4003.581,3970.203,3975.246,19722975700
2016-11-21,3970.412,4018.306,3970.215,3996.105,22518637300
2016-11-22,3999.332,4028.016,3999.332,4027.269,26070125500
2016-11-23,4033.031,4049.095,4017.321,4026.943,25635174400
2016-11-24,4022.881,4058.582,4021.407,4036.821,23933260000
2016-11-25,4037.358,4068.649,4000.206,4068.649,24255614200
2016-11-28,4085.373,4099.205,4076.246,4083.104,30311684900
2016-11-29,4073.39,4119.458,4068.021,4097.459,33836526200
2016-11-30,4089.451,4097.027,4058.15,4069.923,26008699100
2016-12-01,4076.213,4107.375,4076.213,4098.936,25798927000
2016-12-02,4093.465,4095.749,4042.266,4050.802,27745300400
2016-12-05,3995.285,4023.586,3984.905,3996.153,24767417600
2016-12-06,3995.439,4007.573,3986.105,3988.73,16753828800
2016-12-07,3988.48,4014.435,3976.85,4014.435,17375151700
2016-12-08,4020.022,4021.906,4000.622,4004.309,17437368500
2016-12-09,3998.57,4035.765,3995.729,4020.933,20952159900
2016-12-12,4017.171,4023.524,3900.206,3904.012,28220452900
2016-12-13,3889.417,3917.64,3862.311,3905.989,18631182500
2016-12-14,3899.77,3915.616,3874.638,3877.786,19298532700
2016-12-15,3861.298,3882.823,3836.15,3854.107,17969363300
2016-12-16,3849.797,3875.804,3844.706,3865.62,15297959800
2016-12-19,3862.881,3865.467,3846.225,3852.226,14421983600
2016-12-20,3850.551,3851.371,3811.812,3832.424,14849024900
2016-12-21,3838.121,3866.646,3838.121,3864.881,17188786500
2016-12-22,3860.944,3866.675,3847.266,3861.497,15189445700
2016-12-23,3859.212,3861.084,3821.691,3827.823,15462719500
2016-12-26,3812.22,3842.14,3779.987,3842.14,14423834000
2016-12-27,3838.985,3850.879,3835.395,3836.191,12476188300
2016-12-28,3835.656,3840.639,3811.587,3821.047,11757460100
2016-12-29,3815.586,3832.308,3805.018,3814.48,11511606500
2016-12-30,3818.945,3831.093,3811.796,3826.467,11866905300
2017-01-03,3831.469,3864.796,3831.469,3862.953,13514568700
2017-01-04,3861.781,3898.005,3858.816,3897.601,15679024900
2017-01-05,3897.059,3903.968,3891.829,3898.023,14978156100
2017-01-06,3897.188,3899.288,3875.951,3876.668,15236158600
2017-01-09,3873.975,3898.642,3871.468,3897.831,14768697300
2017-01-10,3895.514,3904.74,3887.095,3889.339,15202984400
2017-01-11,3885.101,3897.723,3858.678,3858.746,15391479600
2017-01-12,3856.12,3865.92,3832.254,3834.267,13467276900
2017-01-13,3834.529,3850.752,3815.995,3821.807,13779207300
2017-01-16,3815.216,3815.216,3717.864,3791.52,23673748300
2017-01-17,3775.704,3806.612,3756.083,3806.417,11999422600
2017-01-18,3801.246,3829.216,3795.771,3814.477,11676540700
2017-01-19,3805.127,3821.164,3796.425,3801.756,11057942500
2017-01-20,3798.765,3840.998,3798.178,3836.823,11101781600
2017-01-23,3841.74,3868.356,3841.649,3853.451,12594723400
2017-01-24,3851.895,3860.013,3843.797,3852.487,11632202900
2017-01-25,3848.67,3865.352,3844.511,3864.378,10135121900
2017-01-26,3866.943,3887.279,3866.943,3882.219,10585912400
2017-02-03,3885.312,3887.225,3856.057,3860.179,9073035200
