date,pe_ttm,pe_percentile,q10,q25,q50,q75,q90,signal
2011-05-19,15.07,34.76,15.41,16.77,22.63,34.84,42.63,极度低估
2011-05-19,15.07,34.76,15.41,16.77,22.63,34.84,42.63,极度低估
2011-05-20,15.08,34.86,15.398,16.762500000000003,22.62,34.8175,42.63,极度低估
2011-05-20,15.08,34.86,15.398,16.762500000000003,22.619999999999997,34.8175,42.63,极度低估
2011-05-23,14.64,33.63,15.366,16.755000000000003,22.61,34.795,42.63,极度低估
2011-05-23,14.64,33.63,15.366,16.755000000000003,22.61,34.795,42.63,极度低估
2011-05-24,14.6,33.41,15.336,16.7475,22.6,34.7725,42.63,极度低估
2011-05-24,14.6,33.41,15.336,16.7475,22.6,34.7725,42.63,极度低估
2011-05-25,14.46,33.24,15.21,16.74,22.59,34.75,42.63,极度低估
2011-05-25,14.46,33.24,15.21,16.74,22.59,34.75,42.63,极度低估
2011-05-26,14.44,32.93,15.183,16.74,22.585,34.745,42.618,极度低估
2011-05-26,14.44,32.93,15.183,16.74,22.585,34.745,42.618,极度低估
2011-05-27,14.33,32.24,15.18,16.74,22.58,34.739999999999995,42.60600000000001,极度低估
2011-05-27,14.33,32.24,15.18,16.74,22.58,34.739999999999995,42.60600000000001,极度低估
2011-05-30,14.34,31.81,15.159,16.737499999999997,22.58,34.735,42.59400000000001,极度低估
2011-05-30,14.34,31.81,15.159,16.737499999999997,22.58,34.735,42.59400000000001,极度低估
2011-05-31,14.52,32.41,15.138,16.73,22.58,34.73,42.582,极度低估
2011-05-31,14.52,32.41,15.138,16.73,22.58,34.73,42.582,极度低估
2011-06-01,14.52,32.64,15.125,16.73,22.58,34.7075,42.57,极度低估
2011-06-01,14.52,32.64,15.125,16.73,22.58,34.7075,42.57,极度低估
2011-06-02,14.31,32.23,15.116,16.725,22.58,34.685,42.558,极度低估
2011-06-02,14.31,32.23,15.116,16.725,22.58,34.685,42.558,极度低估
2011-06-03,14.43,32.77,15.11,16.7175,22.575,34.6625,42.54600000000001,极度低估
2011-06-03,14.43,32.77,15.11,16.7175,22.575,34.6625,42.54600000000001,极度低估
2011-06-07,14.51,32.83,15.106,16.71,22.57,34.64,42.534000000000006,极度低估
2011-06-07,14.51,32.83,15.106,16.71,22.57,34.64,42.534000000000006,极度低估
2011-06-08,14.54,32.74,15.09,16.7025,22.565,34.6275,42.522,极度低估
2011-06-08,14.54,32.74,15.09,16.7025,22.564999999999998,34.6275,42.522,极度低估
2011-06-09,14.31,32.51,15.09,16.7,22.56,34.615,42.51,极度低估
2011-06-09,14.31,32.51,15.09,16.7,22.56,34.615,42.51,极度低估
2011-06-10,14.32,32.41,15.081,16.697499999999998,22.56,34.602500000000006,42.49,极度低估
2011-06-10,14.32,32.41,15.081,16.697499999999998,22.56,34.602500000000006,42.49,极度低估
2011-06-13,14.3,32.39,15.072,16.69,22.56,34.59,42.47000000000001,极度低估
2011-06-13,14.3,32.39,15.072000000000001,16.69,22.56,34.59,42.47000000000001,极度低估
2011-06-14,14.45,32.65,15.042,16.69,22.555,34.55500000000001,42.45000000000001,极度低估
2011-06-14,14.45,32.65,15.042,16.69,22.555,34.55500000000001,42.45000000000001,极度低估
2011-06-15,14.32,32.27,15.012,16.69,22.55,34.52,42.43000000000001,极度低估
2011-06-15,14.32,32.27,15.012,16.69,22.55,34.52,42.43000000000001,极度低估
2011-06-16,14.12,31.42,14.995,16.69,22.545,34.485,42.41,极度低估
2011-06-16,14.12,31.42,14.995000000000001,16.69,22.545,34.485,42.41,极度低估
2011-06-17,14.03,30.97,14.99,16.69,22.54,34.45,42.38999999999999,极度低估
2011-06-17,14.03,30.97,14.99,16.69,22.54,34.45,42.38999999999999,极度低估
2011-06-20,13.93,30.97,14.987,16.6825,22.54,34.425000000000004,42.37000000000001,极度低估
2011-06-20,13.93,30.97,14.987,16.6825,22.54,34.425000000000004,42.37000000000001,极度低估
2011-06-21,14.07,31.17,14.974,16.68,22.54,34.400000000000006,42.35000000000001,极度低估
2011-06-21,14.07,31.17,14.974,16.68,22.54,34.400000000000006,42.35000000000001,极度低估
2011-06-22,14.09,31.14,14.95,16.68,22.53,34.375,42.330000000000005,极度低估
2011-06-22,14.09,31.14,14.95,16.68,22.53,34.375,42.330000000000005,极度低估
2011-06-23,14.31,31.47,14.95,16.68,22.52,34.35,42.31,极度低估
2011-06-23,14.31,31.47,14.95,16.68,22.52,34.35,42.31,极度低估
2011-06-24,14.59,32.29,14.896,16.6725,22.51,34.2525,42.305,极度低估
2011-06-24,14.59,32.29,14.896,16.6725,22.51,34.2525,42.305,极度低估
2011-06-27,14.64,32.69,14.874,16.665,22.5,34.155,42.3,极度低估
2011-06-27,14.64,32.69,14.874,16.665,22.5,34.155,42.3,极度低估
2011-06-28,14.65,32.71,14.849,16.66,22.5,34.057500000000005,42.295,极度低估
2011-06-28,14.65,32.71,14.849,16.66,22.5,34.057500000000005,42.295,极度低估
2011-06-29,14.49,32.2,14.834,16.66,22.5,33.96,42.29,极度低估
2011-06-29,14.49,32.2,14.834,16.66,22.5,33.96,42.29,极度低估
2011-06-30,14.67,32.63,14.815,16.66,22.49,33.935,42.285,极度低估
2011-06-30,14.67,32.63,14.815000000000001,16.66,22.490000000000002,33.935,42.285,极度低估
2011-07-01,14.83,32.9,14.818,16.655,22.48,33.91,42.28,低估
2011-07-01,14.83,32.9,14.818000000000001,16.655,22.48,33.91,42.28,低估
2011-07-04,15.11,33.74,14.821,16.65,22.465,33.885,42.275000000000006,低估
2011-07-04,15.11,33.74,14.821,16.65,22.465,33.885,42.275000000000006,低估
2011-07-05,15.11,34.02,14.824,16.65,22.45,33.86,42.27,低估
2011-07-05,15.11,34.02,14.824,16.65,22.45,33.86,42.27,低估
2011-07-06,15.07,34.1,14.827,16.6275,22.445,33.855000000000004,42.265,低估
2011-07-06,15.07,34.1,14.827,16.6275,22.445,33.855000000000004,42.265,低估
2011-07-07,14.98,34.07,14.83,16.615000000000002,22.44,33.85,42.26,低估
2011-07-07,14.98,34.07,14.83,16.615000000000002,22.44,33.85,42.26,低估
2011-07-08,15.0,33.99,14.83,16.61,22.44,33.845,42.258,低估
2011-07-08,15.0,33.99,14.83,16.61,22.44,33.845,42.258,低估
2011-07-11,15.01,34.28,14.83,16.61,22.44,33.84,42.256,低估
2011-07-11,15.01,34.28,14.83,16.61,22.44,33.84,42.256,低估
2011-07-12,14.76,33.59,14.809,16.61,22.4,33.815000000000005,42.254,极度低估
2011-07-12,14.76,33.59,14.809,16.61,22.4,33.815000000000005,42.254,极度低估
2011-07-13,14.99,34.33,14.812,16.61,22.36,33.790000000000006,42.252,低估
2011-07-13,14.99,34.33,14.812000000000001,16.61,22.36,33.790000000000006,42.252,低估
2011-07-14,15.06,34.46,14.815,16.61,22.355,33.765,42.25,低估
2011-07-14,15.06,34.46,14.815000000000001,16.61,22.355,33.765,42.25,低估
2011-07-15,15.11,34.8,14.818,16.61,22.35,33.74,42.248,低估
2011-07-15,15.11,34.8,14.818,16.61,22.35,33.74,42.248,低估
2011-07-18,15.09,34.74,14.821,16.6025,22.34,33.5825,42.246,低估
2011-07-18,15.09,34.74,14.821,16.6025,22.34,33.5825,42.246,低估
2011-07-19,14.98,34.43,14.824,16.595,22.33,33.425,42.244,低估
2011-07-19,14.98,34.43,14.824,16.595,22.33,33.425,42.244,低估
2011-07-20,14.97,34.61,14.827,16.5875,22.33,33.2675,42.242,低估
2011-07-20,14.97,34.61,14.827,16.5875,22.33,33.2675,42.242,低估
2011-07-21,14.83,34.1,14.83,16.58,22.33,33.11,42.24,低估
2011-07-21,14.83,34.1,14.83,16.58,22.33,33.11,42.24,低估
2011-07-22,14.84,34.24,14.83,16.58,22.325,33.1,42.232,低估
2011-07-22,14.84,34.24,14.83,16.58,22.325,33.1,42.232,低估
2011-07-25,14.42,33.15,14.806,16.575,22.32,33.09,42.224,极度低估
2011-07-25,14.42,33.15,14.806000000000001,16.575,22.32,33.09,42.224000000000004,极度低估
2011-07-26,14.49,33.29,14.786,16.57,22.32,33.08,42.216,极度低估
2011-07-26,14.49,33.29,14.786,16.57,22.32,33.08,42.216,极度低估
2011-07-27,14.59,33.68,14.774,16.57,22.32,33.07,42.208,极度低估
2011-07-27,14.59,33.68,14.774,16.57,22.32,33.07,42.208,极度低估
2011-07-28,14.51,33.38,14.765,16.5625,22.24,33.0525,42.2,极度低估
2011-07-28,14.51,33.38,14.765,16.5625,22.240000000000002,33.0525,42.2,极度低估
2011-07-29,14.47,33.1,14.756,16.56,22.16,33.035,42.192,极度低估
2011-07-29,14.47,33.1,14.756,16.56,22.16,33.035,42.192,极度低估
2011-08-01,14.47,32.85,14.732,16.56,22.12,33.0175,42.184000000000005,极度低估
2011-08-01,14.47,32.85,14.732,16.56,22.12,33.0175,42.184000000000005,极度低估
2011-08-02,14.34,32.42,14.686,16.56,22.08,33.0,42.176,极度低估
2011-08-02,14.34,32.42,14.686,16.56,22.08,33.0,42.176,极度低估
2011-08-03,14.34,32.55,14.668,16.544999999999998,22.075,32.9125,42.168,极度低估
2011-08-03,14.34,32.55,14.668,16.544999999999998,22.075,32.9125,42.168,极度低估
2011-08-04,14.37,32.65,14.65,16.54,22.07,32.825,42.16,极度低估
2011-08-04,14.37,32.65,14.65,16.54,22.07,32.825,42.16,极度低估
2011-08-05,14.09,32.05,14.641,16.5375,22.07,32.7375,42.153,极度低估
2011-08-05,14.09,32.05,14.641,16.5375,22.07,32.7375,42.153,极度低估
2011-08-08,13.57,30.19,14.64,16.53,22.07,32.65,42.146,极度低估
2011-08-08,13.57,30.19,14.64,16.53,22.07,32.65,42.146,极度低估
2011-08-09,13.55,29.91,14.619,16.53,22.06,32.64,42.139,极度低估
2011-08-09,13.55,29.91,14.619,16.53,22.06,32.64,42.139,极度低估
2011-08-10,13.66,30.32,14.604,16.53,22.05,32.629999999999995,42.132,极度低估
2011-08-10,13.66,30.32,14.604,16.53,22.05,32.629999999999995,42.132,极度低估
2011-08-11,13.83,30.84,14.595,16.53,22.03,32.62,42.125,极度低估
2011-08-11,13.83,30.84,14.594999999999999,16.53,22.03,32.62,42.125,极度低估
2011-08-12,13.88,30.96,14.59,16.53,22.01,32.61,42.118,极度低估
2011-08-12,13.88,30.96,14.59,16.53,22.01,32.61,42.118,极度低估
2011-08-15,14.05,31.43,14.575,16.5225,21.99,32.4775,42.111,极度低估
2011-08-15,14.05,31.43,14.575,16.5225,21.990000000000002,32.4775,42.111000000000004,极度低估
2011-08-16,13.89,31.03,14.536,16.509999999999998,21.97,32.345,42.104000000000006,极度低估
2011-08-16,13.89,31.03,14.536,16.509999999999998,21.97,32.345,42.104000000000006,极度低估
2011-08-17,13.82,30.84,14.52,16.4975,21.95,32.2125,42.097,极度低估
2011-08-17,13.82,30.84,14.52,16.4975,21.95,32.2125,42.097,极度低估
2011-08-18,13.57,30.19,14.52,16.49,21.93,32.08,42.09,极度低估
2011-08-18,13.57,30.19,14.52,16.49,21.93,32.08,42.09,极度低估
2011-08-19,13.4,29.84,14.511,16.4825,21.89,32.004999999999995,42.089000000000006,极度低估
2011-08-19,13.4,29.84,14.511,16.4825,21.89,32.004999999999995,42.089000000000006,极度低估
2011-08-22,13.18,29.74,14.51,16.48,21.85,31.93,42.088,极度低估
2011-08-22,13.18,29.74,14.51,16.48,21.85,31.93,42.088,极度低估
2011-08-23,13.35,30.36,14.496,16.48,21.85,31.855,42.087,极度低估
2011-08-23,13.35,30.36,14.496,16.48,21.85,31.855,42.087,极度低估
2011-08-24,13.28,29.97,14.49,16.48,21.85,31.78,42.086,极度低估
2011-08-24,13.28,29.97,14.49,16.48,21.85,31.78,42.086,极度低估
2011-08-25,13.61,31.26,14.48,16.4725,21.835,31.7475,42.085,极度低估
2011-08-25,13.61,31.26,14.48,16.4725,21.835,31.747500000000002,42.085,极度低估
2011-08-26,13.44,31.3,14.47,16.47,21.82,31.715,42.084,极度低估
2011-08-26,13.44,31.3,14.47,16.47,21.82,31.715,42.084,极度低估
2011-08-29,13.22,30.89,14.467,16.4675,21.79,31.6825,42.083,极度低估
2011-08-29,13.22,30.89,14.467,16.4675,21.79,31.682499999999997,42.083,极度低估
2011-08-30,13.15,30.52,14.458,16.46,21.76,31.65,42.082,极度低估
2011-08-30,13.15,30.52,14.458,16.46,21.76,31.65,42.082,极度低估
2011-08-31,13.15,30.39,14.449,16.46,21.755000000000003,31.52,42.081,极度低估
2011-08-31,13.15,30.39,14.449,16.46,21.755000000000003,31.52,42.080999999999996,极度低估
2011-09-01,13.1,30.12,14.44,16.455,21.75,31.39,42.08,极度低估
2011-09-01,13.1,30.12,14.44,16.455,21.75,31.39,42.08,极度低估
2011-09-02,12.96,29.82,14.431,16.45,21.74,31.26,42.06399999999999,极度低估
2011-09-02,12.96,29.82,14.431,16.45,21.74,31.26,42.06399999999999,极度低估
2011-09-05,12.71,29.09,14.422,16.45,21.73,31.13,42.04800000000001,极度低估
2011-09-05,12.71,29.09,14.422,16.45,21.73,31.13,42.04800000000001,极度低估
2011-09-06,12.65,28.86,14.406,16.435,21.72,31.1275,42.032,极度低估
2011-09-06,12.65,28.86,14.406,16.435,21.72,31.127499999999998,42.032000000000004,极度低估
2011-09-07,12.88,29.66,14.394,16.425,21.71,31.125,42.016000000000005,极度低估
2011-09-07,12.88,29.66,14.394,16.425,21.71,31.125,42.016000000000005,极度低估
2011-09-08,12.8,29.31,14.38,16.42,21.705,31.1225,42.0,极度低估
2011-09-08,12.8,29.31,14.38,16.42,21.705,31.1225,42.0,极度低估
2011-09-09,12.79,28.8,14.366,16.42,21.7,31.12,41.984,极度低估
2011-09-09,12.79,28.8,14.366,16.42,21.7,31.12,41.983999999999995,极度低估
2011-09-13,12.66,28.4,14.354,16.4125,21.695,31.075000000000003,41.96800000000001,极度低估
2011-09-13,12.66,28.4,14.354,16.4125,21.695,31.075000000000003,41.96800000000001,极度低估
2011-09-14,12.71,29.1,14.34,16.405,21.69,31.03,41.952000000000005,极度低估
2011-09-14,12.71,29.1,14.34,16.405,21.69,31.03,41.952000000000005,极度低估
2011-09-15,12.68,29.01,14.34,16.4,21.69,30.985,41.93600000000002,极度低估
2011-09-15,12.68,29.01,14.34,16.4,21.69,30.985,41.93600000000002,极度低估
2011-09-16,12.71,28.99,14.34,16.4,21.69,30.94,41.92,极度低估
2011-09-16,12.71,28.99,14.34,16.4,21.69,30.94,41.92,极度低估
2011-09-19,12.48,28.18,14.331,16.4,21.64,30.887500000000003,41.918000000000006,极度低估
2011-09-19,12.48,28.18,14.331,16.4,21.64,30.887500000000003,41.918000000000006,极度低估
2011-09-20,12.52,28.25,14.33,16.395,21.59,30.835,41.916,极度低估
2011-09-20,12.52,28.25,14.33,16.395,21.59,30.835,41.916,极度低估
2011-09-21,12.85,29.25,14.323,16.39,21.58,30.7825,41.914,极度低估
2011-09-21,12.85,29.25,14.323,16.39,21.58,30.7825,41.914,极度低估
2011-09-22,12.49,28.39,14.32,16.39,21.57,30.73,41.912000000000006,极度低估
2011-09-22,12.49,28.39,14.32,16.39,21.57,30.73,41.912000000000006,极度低估
2011-09-23,12.43,28.05,14.315,16.39,21.56,30.6125,41.91,极度低估
2011-09-23,12.43,28.05,14.315,16.39,21.56,30.6125,41.91,极度低估
2011-09-26,12.22,27.65,14.31,16.384999999999998,21.55,30.495,41.908,极度低估
2011-09-26,12.22,27.65,14.31,16.384999999999998,21.55,30.495,41.908,极度低估
2011-09-27,12.33,27.66,14.31,16.38,21.54,30.3775,41.906,极度低估
2011-09-27,12.33,27.66,14.31,16.38,21.54,30.3775,41.906,极度低估
2011-09-28,12.22,27.2,14.308,16.38,21.53,30.26,41.904,极度低估
2011-09-28,12.22,27.2,14.308,16.38,21.53,30.26,41.904,极度低估
2011-09-29,12.11,26.22,14.297,16.372500000000002,21.525,30.137500000000003,41.902,极度低估
2011-09-29,12.11,26.22,14.297,16.372500000000002,21.525,30.137500000000003,41.902,极度低估
2011-09-30,12.09,26.46,14.27,16.365000000000002,21.52,30.015,41.9,极度低估
2011-09-30,12.09,26.46,14.27,16.365000000000002,21.52,30.015,41.9,极度低估
2011-10-10,12.03,26.23,14.27,16.36,21.52,29.8925,41.891000000000005,极度低估
2011-10-10,12.03,26.23,14.27,16.36,21.52,29.8925,41.891000000000005,极度低估
2011-10-11,12.05,26.09,14.27,16.36,21.52,29.77,41.882,极度低估
2011-10-11,12.05,26.09,14.27,16.36,21.52,29.77,41.882,极度低估
2011-10-12,12.4,26.93,14.263,16.3525,21.505,29.7525,41.873000000000005,极度低估
2011-10-12,12.4,26.93,14.263,16.3525,21.505,29.752499999999998,41.873000000000005,极度低估
2011-10-13,12.49,27.17,14.254,16.35,21.49,29.735,41.86400000000001,极度低估
2011-10-13,12.49,27.17,14.254,16.35,21.49,29.735,41.86400000000001,极度低估
2011-10-14,12.46,27.26,14.245,16.3475,21.47,29.7175,41.855,极度低估
2011-10-14,12.46,27.26,14.245,16.3475,21.47,29.7175,41.855,极度低估
2011-10-17,12.52,27.49,14.228000000000002,16.34,21.45,29.7,41.84600000000001,极度低估
2011-10-17,12.52,27.49,14.228000000000002,16.34,21.45,29.7,41.84600000000001,极度低估
2011-10-18,12.25,26.67,14.207,16.34,21.445,29.64,41.837,极度低估
2011-10-18,12.25,26.67,14.207,16.34,21.445,29.64,41.837,极度低估
2011-10-19,12.21,26.76,14.2,16.34,21.44,29.58,41.828,极度低估
2011-10-19,12.21,26.76,14.2,16.34,21.44,29.58,41.828,极度低估
2011-10-20,11.96,25.88,14.194,16.3375,21.425,29.52,41.81900000000002,极度低估
2011-10-20,11.96,25.88,14.194,16.3375,21.425,29.52,41.81900000000002,极度低估
2011-10-21,11.89,25.36,14.14,16.33,21.41,29.46,41.81,极度低估
2011-10-21,11.89,25.36,14.14,16.33,21.41,29.46,41.81,极度低估
2011-10-24,12.15,25.46,14.14,16.33,21.405,29.4325,41.80400000000001,极度低估
2011-10-24,12.15,25.46,14.14,16.33,21.405,29.4325,41.80400000000001,极度低估
2011-10-25,12.34,26.06,14.14,16.325,21.4,29.405,41.798,极度低估
2011-10-25,12.34,26.06,14.14,16.325,21.4,29.405,41.798,极度低估
2011-10-26,12.4,26.4,14.126,16.3175,21.375,29.3775,41.792,极度低估
2011-10-26,12.4,26.4,14.126,16.3175,21.375,29.3775,41.792,极度低估
2011-10-27,12.33,26.52,14.12,16.31,21.35,29.35,41.78600000000001,极度低估
2011-10-27,12.33,26.52,14.12,16.31,21.35,29.35,41.78600000000001,极度低估
2011-10-28,12.35,26.92,14.105,16.294999999999998,21.345,29.2925,41.78,极度低估
2011-10-28,12.35,26.92,14.105,16.294999999999998,21.345,29.2925,41.78,极度低估
2011-10-31,12.19,26.69,14.09,16.285,21.34,29.235,41.77400000000001,极度低估
2011-10-31,12.19,26.69,14.09,16.285,21.34,29.235,41.77400000000001,极度低估
2011-11-01,12.2,26.59,14.09,16.2775,21.33,29.1775,41.768,极度低估
2011-11-01,12.2,26.59,14.09,16.2775,21.33,29.1775,41.768,极度低估
2011-11-02,12.37,27.44,14.09,16.27,21.32,29.12,41.762,极度低估
2011-11-02,12.37,27.44,14.09,16.27,21.32,29.12,41.762,极度低估
2011-11-03,12.39,27.63,14.088,16.262500000000003,21.315,29.0575,41.75600000000001,极度低估
2011-11-03,12.39,27.63,14.088,16.262500000000003,21.314999999999998,29.0575,41.75600000000001,极度低估
2011-11-04,12.49,27.88,14.07,16.25,21.31,28.995,41.75,极度低估
2011-11-04,12.49,27.88,14.07,16.25,21.31,28.995,41.75,极度低估
2011-11-07,12.39,27.88,14.052,16.24,21.285,28.9325,41.747,极度低估
2011-11-07,12.39,27.88,14.052000000000001,16.24,21.285,28.9325,41.747,极度低估
2011-11-08,12.37,27.53,14.05,16.24,21.26,28.87,41.744,极度低估
2011-11-08,12.37,27.53,14.05,16.24,21.26,28.87,41.744,极度低估
2011-11-09,12.47,27.99,14.036,16.2325,21.25,28.825000000000003,41.741,极度低估
2011-11-09,12.47,27.99,14.036,16.2325,21.25,28.825000000000003,41.741,极度低估
2011-11-10,12.25,27.4,14.006,16.225,21.24,28.78,41.73800000000001,极度低估
2011-11-10,12.25,27.4,14.006,16.225,21.24,28.78,41.73800000000001,极度低估
2011-11-11,12.25,27.47,13.98,16.22,21.22,28.735,41.735,极度低估
2011-11-11,12.25,27.47,13.98,16.22,21.22,28.735,41.735,极度低估
2011-11-14,12.49,28.25,13.958,16.22,21.2,28.69,41.732,极度低估
2011-11-14,12.49,28.25,13.958,16.22,21.2,28.69,41.732,极度低估
2011-11-15,12.48,28.3,13.937,16.1975,21.195,28.625,41.729,极度低估
2011-11-15,12.48,28.3,13.937,16.1975,21.195,28.625,41.729,极度低估
2011-11-16,12.17,27.55,13.928,16.18,21.19,28.56,41.726,极度低估
2011-11-16,12.17,27.55,13.928,16.18,21.19,28.56,41.726,极度低估
2011-11-17,12.15,27.65,13.919,16.1675,21.19,28.495,41.723000000000006,极度低估
2011-11-17,12.15,27.65,13.919,16.1675,21.19,28.495,41.723000000000006,极度低估
2011-11-18,11.93,26.83,13.91,16.16,21.19,28.43,41.72,极度低估
2011-11-18,11.93,26.83,13.91,16.16,21.19,28.43,41.72,极度低估
2011-11-21,11.92,26.94,13.91,16.1525,21.185,28.4275,41.714000000000006,极度低估
2011-11-21,11.92,26.94,13.91,16.1525,21.185000000000002,28.427500000000002,41.714000000000006,极度低估
2011-11-22,11.9,27.02,13.894,16.15,21.18,28.425,41.708,极度低估
2011-11-22,11.9,27.02,13.894,16.15,21.18,28.425,41.708,极度低估
2011-11-23,11.83,26.58,13.883,16.15,21.18,28.4225,41.702,极度低估
2011-11-23,11.83,26.58,13.883000000000001,16.15,21.18,28.4225,41.702,极度低估
2011-11-24,11.85,26.36,13.874,16.15,21.18,28.42,41.696000000000005,极度低估
2011-11-24,11.85,26.36,13.874,16.15,21.18,28.42,41.696000000000005,极度低估
2011-11-25,11.77,26.35,13.85,16.1425,21.175,28.42,41.69,极度低估
2011-11-25,11.77,26.35,13.85,16.1425,21.175,28.42,41.69,极度低估
2011-11-28,11.78,26.33,13.83,16.134999999999998,21.17,28.42,41.684000000000005,极度低估
2011-11-28,11.78,26.33,13.83,16.134999999999998,21.17,28.42,41.684000000000005,极度低估
2011-11-29,11.93,26.96,13.827,16.13,21.14,28.42,41.678,极度低估
2011-11-29,11.93,26.96,13.827,16.13,21.14,28.42,41.678,极度低估
2011-11-30,11.57,25.97,13.816,16.13,21.11,28.42,41.672,极度低估
2011-11-30,11.57,25.97,13.816,16.13,21.11,28.42,41.672,极度低估
2011-12-01,11.84,26.36,13.798,16.122500000000002,21.1,28.405,41.666,极度低估
2011-12-01,11.84,26.36,13.798,16.122500000000002,21.1,28.405,41.666000000000004,极度低估
2011-12-02,11.72,25.84,13.78,16.115000000000002,21.09,28.39,41.66,极度低估
2011-12-02,11.72,25.84,13.78,16.115000000000002,21.09,28.39,41.66,极度低估
2011-12-05,11.61,24.77,13.771,16.105,21.08,28.375,41.658,极度低估
2011-12-05,11.61,24.77,13.771,16.105,21.08,28.375,41.658,极度低估
2011-12-06,11.58,24.91,13.762,16.09,21.07,28.36,41.656,极度低估
2011-12-06,11.58,24.91,13.762,16.09,21.07,28.36,41.656,极度低估
2011-12-07,11.61,24.84,13.711,16.09,21.065,28.3375,41.654,极度低估
2011-12-07,11.61,24.84,13.711,16.09,21.064999999999998,28.3375,41.653999999999996,极度低估
2011-12-08,11.59,25.04,13.684,16.085,21.06,28.315,41.652,极度低估
2011-12-08,11.59,25.04,13.684,16.085,21.06,28.314999999999998,41.652,极度低估
2011-12-09,11.53,24.66,13.67,16.0775,21.055,28.2925,41.65,极度低估
2011-12-09,11.53,24.66,13.67,16.0775,21.055,28.2925,41.65,极度低估
2011-12-12,11.41,24.31,13.652,16.07,21.05,28.27,41.648,极度低估
2011-12-12,11.41,24.31,13.652000000000001,16.07,21.05,28.27,41.648,极度低估
2011-12-13,11.21,23.48,13.631,16.0625,21.045,28.24,41.646,极度低估
2011-12-13,11.21,23.48,13.631,16.0625,21.045,28.24,41.646,极度低估
2011-12-14,11.12,22.91,13.606,16.049999999999997,21.04,28.21,41.644,极度低估
2011-12-14,11.12,22.91,13.606,16.049999999999997,21.04,28.21,41.644,极度低估
2011-12-15,10.89,22.23,13.588,16.0325,21.02,28.18,41.642,极度低估
2011-12-15,10.89,22.23,13.588,16.0325,21.02,28.18,41.642,极度低估
2011-12-16,11.1,22.9,13.57,16.01,21.0,28.15,41.64,极度低估
2011-12-16,11.1,22.9,13.57,16.01,21.0,28.15,41.64,极度低估
2011-12-19,11.07,23.08,13.57,16.01,20.99,28.145,41.63100000000001,极度低估
2011-12-19,11.07,23.08,13.57,16.01,20.99,28.145,41.63100000000001,极度低估
2011-12-20,11.05,22.9,13.57,16.005000000000003,20.98,28.14,41.62199999999999,极度低估
2011-12-20,11.05,22.9,13.57,16.005000000000003,20.98,28.14,41.62199999999999,极度低估
2011-12-21,10.93,22.32,13.57,15.9975,20.97,28.135,41.61300000000001,极度低估
2011-12-21,10.93,22.32,13.57,15.9975,20.97,28.135,41.61300000000001,极度低估
2011-12-22,10.92,22.16,13.558,15.99,20.96,28.13,41.60400000000001,极度低估
2011-12-22,10.92,22.16,13.558,15.99,20.96,28.13,41.60400000000001,极度低估
2011-12-23,11.01,22.34,13.545,15.99,20.96,28.1225,41.595,极度低估
2011-12-23,11.01,22.34,13.545,15.99,20.96,28.1225,41.595,极度低估
2011-12-26,10.93,22.17,13.54,15.985,20.96,28.115,41.586000000000006,极度低估
2011-12-26,10.93,22.17,13.54,15.985,20.96,28.115,41.586000000000006,极度低估
2011-12-27,10.81,21.54,13.531,15.9775,20.950000000000003,28.1075,41.57699999999999,极度低估
2011-12-27,10.81,21.54,13.530999999999999,15.977500000000001,20.950000000000003,28.1075,41.57699999999999,极度低估
2011-12-28,10.83,21.24,13.496,15.97,20.94,28.1,41.568000000000005,极度低估
2011-12-28,10.83,21.24,13.496,15.97,20.94,28.1,41.568000000000005,极度低估
2011-12-29,10.85,21.38,13.44,15.97,20.935,28.0925,41.55900000000001,极度低估
2011-12-29,10.85,21.38,13.44,15.97,20.935,28.0925,41.55900000000001,极度低估
2011-12-30,11.0,21.96,13.44,15.96,20.93,28.085,41.55,极度低估
2011-12-30,11.0,21.96,13.44,15.96,20.93,28.085,41.55,极度低估
2012-01-04,10.96,21.31,13.431,15.9475,20.93,28.0775,41.541,极度低估
2012-01-04,10.96,21.31,13.431,15.9475,20.93,28.0775,41.541,极度低估
2012-01-05,10.86,20.47,13.422,15.94,20.93,28.07,41.532,极度低估
2012-01-05,10.86,20.47,13.422,15.94,20.93,28.07,41.532,极度低估
2012-01-06,10.93,20.65,13.406,15.94,20.9,28.0575,41.523,极度低估
2012-01-06,10.93,20.65,13.406,15.94,20.9,28.0575,41.523,极度低估
2012-01-09,11.24,21.51,13.4,15.935,20.87,28.045,41.51400000000001,极度低估
2012-01-09,11.24,21.51,13.4,15.934999999999999,20.87,28.045,41.51400000000001,极度低估
2012-01-10,11.54,22.52,13.395,15.9275,20.845,28.0325,41.505,极度低估
2012-01-10,11.54,22.52,13.395,15.9275,20.845,28.0325,41.504999999999995,极度低估
2012-01-11,11.49,22.48,13.378,15.92,20.82,28.02,41.49600000000001,极度低估
2012-01-11,11.49,22.48,13.378,15.92,20.82,28.02,41.49600000000001,极度低估
2012-01-12,11.46,22.51,13.36,15.9125,20.815,28.015,41.487,极度低估
2012-01-12,11.46,22.51,13.36,15.9125,20.814999999999998,28.015,41.486999999999995,极度低估
2012-01-13,11.31,21.94,13.358,15.905,20.81,28.01,41.478,极度低估
2012-01-13,11.31,21.94,13.357999999999999,15.905000000000001,20.81,28.009999999999998,41.478,极度低估
