date,open,close,high,low,volume,amount
2016-04-19,3781.319,3775.538,3790.397,3754.334,15031010700,185227000000.0
2016-04-20,3784.51,3677.977,3790.249,3600.736,27953324500,323581000000.0
2016-04-21,3657.478,3652.092,3700.955,3644.33,18956124300,216746000000.0
2016-04-22,3630.174,3671.019,3671.25,3624.382,13940230300,162553000000.0
2016-04-25,3660.174,3654.573,3666.015,3619.915,12455368300,148291000000.0
2016-04-26,3651.606,3680.779,3680.978,3641.6,11507603900,142245000000.0
2016-04-27,3683.88,3664.582,3695.68,3660.005,12073572800,151362000000.0
2016-04-28,3666.937,3655.541,3672.225,3617.022,13030136100,157893000000.0
2016-04-29,3645.086,3651.552,3669.226,3639.984,10773396400,137585000000.0
2016-05-03,3655.183,3730.343,3730.64,3642.833,17399589400,219160000000.0
2016-05-04,3718.021,3727.402,3746.063,3713.196,16541814900,203020000000.0
2016-05-05,3721.276,3737.077,3740.246,3710.433,13929264800,175778000000.0
2016-05-06,3737.249,3625.601,3743.484,3625.425,20673715800,250075000000.0
2016-05-09,3604.264,3533.925,3604.264,3520.22,17746385900,197379000000.0
2016-05-10,3522.63,3535.96,3553.511,3518.779,12150768000,137534000000.0
2016-05-11,3550.986,3544.483,3574.009,3524.37,13980538500,163558000000.0
2016-05-12,3511.748,3551.045,3553.971,3476.568,13698154000,155777000000.0
2016-05-13,3540.945,3536.405,3571.022,3521.682,11570649100,136654000000.0
2016-05-16,3524.017,3570.497,3570.787,3510.249,11742275400,141324000000.0
2016-05-17,3570.949,3558.946,3585.785,3543.896,13053826300,163821000000.0
2016-05-18,3538.679,3516.062,3538.683,3481.188,14642022500,167943000000.0
2016-05-19,3509.303,3517.786,3548.848,3508.825,11688310600,145595000000.0
2016-05-20,3497.423,3542.389,3542.708,3488.882,11201691800,141854000000.0
2016-05-23,3546.031,3563.31,3572.856,3545.969,12247500800,156167000000.0
2016-05-24,3558.368,3532.152,3558.408,3515.837,11669080100,137479000000.0
2016-05-25,3552.01,3523.651,3563.838,3515.975,10995575900,137407000000.0
2016-05-26,3519.708,3532.904,3537.786,3477.058,12005870800,145402000000.0
2016-05-27,3526.489,3530.65,3547.036,3517.433,12045345400,140143000000.0
2016-05-30,3519.634,3529.119,3543.384,3495.463,11198658200,128622000000.0
2016-05-31,3532.525,3655.327,3655.463,3532.525,23410118200,275301000000.0
2016-06-01,3659.864,3652.591,3675.546,3650.09,20766247000,262384000000.0
2016-06-02,3648.388,3665.059,3665.059,3642.387,16724873500,205876000000.00003
2016-06-03,3670.404,3686.631,3701.652,3657.204,18633529700,253931000000.0
2016-06-06,3692.885,3681.367,3698.994,3665.494,15024657000,203296000000.0
2016-06-07,3683.742,3678.793,3687.27,3665.392,13852657200,183757000000.0
2016-06-08,3673.083,3664.259,3679.188,3642.468,14978993800,199788000000.0
2016-06-13,3625.371,3534.509,3643.397,3533.962,18011580500,231902000000.0
2016-06-14,3524.012,3545.304,3549.928,3517.525,12831216100,159992000000.0
2016-06-15,3508.142,3612.689,3624.303,3505.377,17827186200,228605000000.00003
2016-06-16,3601.608,3591.026,3613.68,3583.098,17900616300,226892999999.99997
2016-06-17,3593.408,3609.892,3633.502,3592.144,17446982600,216106000000.0
2016-06-20,3613.866,3615.651,3620.041,3583.231,13811728600,175140000000.0
2016-06-21,3632.554,3597.97,3662.679,3586.0,17610603100,225964000000.0
2016-06-22,3590.359,3637.169,3637.281,3586.602,13890425800,174375000000.0
2016-06-23,3631.869,3618.071,3633.714,3597.947,14573129400,185337000000.0
2016-06-24,3610.718,3571.907,3634.728,3508.783,20321207600,244475000000.0
2016-06-27,3555.066,3632.716,3632.813,3554.945,16731516600,215652000000.0
2016-06-28,3617.44,3657.107,3660.031,3611.037,18697735900,244881000000.0
2016-06-29,3666.243,3671.581,3680.232,3659.398,19677888600,239734000000.0
2016-06-30,3674.17,3674.234,3683.772,3663.741,15699227800,204071000000.0
2016-07-01,3678.539,3672.282,3694.691,3664.759,14556071500,187669000000.0
2016-07-04,3652.008,3735.172,3741.392,3650.444,23338872000,275548000000.0
2016-07-05,3732.958,3744.208,3751.292,3729.51,23815569600,280774000000.0
2016-07-06,3732.827,3756.932,3757.14,3717.949,21996708000,269108000000.0
2016-07-07,3747.459,3755.456,3767.965,3727.908,23104879900,292114000000.0
2016-07-08,3745.043,3737.484,3754.235,3726.702,17779959500,227919999999.99997
2016-07-11,3746.648,3748.753,3788.781,3744.505,24219237700,295060000000.0
2016-07-12,3747.109,3820.481,3820.77,3734.763,28940800400,339322000000.0
2016-07-13,3824.561,3837.704,3850.129,3822.326,28731817000,340060000000.0
2016-07-14,3831.643,3834.394,3837.179,3811.969,20279738000,252967999999.99997
2016-07-15,3836.812,3831.347,3841.931,3817.353,19585793000,245517999999.99997
2016-07-18,3823.437,3814.509,3836.373,3800.219,19964314500,246085000000.0
2016-07-19,3812.304,3806.94,3817.896,3775.221,16984873200,216417000000.0
2016-07-20,3805.418,3795.764,3815.95,3789.072,14752156300,192813000000.0
2016-07-21,3795.789,3812.382,3835.597,3795.785,17344275100,224828000000.00003
2016-07-22,3810.464,3780.751,3814.257,3776.348,17247462000,222231000000.0
2016-07-25,3775.356,3788.647,3804.963,3772.066,15129322400,197687000000.0
2016-07-26,3786.869,3835.657,3835.834,3786.869,16260764500,206913000000.0
2016-07-27,3836.946,3745.685,3844.331,3682.702,29871655800,361602000000.0
2016-07-28,3732.983,3750.583,3767.824,3715.278,20409867600,251735000000.0
2016-07-29,3746.758,3729.265,3756.838,3721.449,16072616900,194114000000.0
2016-08-01,3718.86,3690.206,3720.814,3662.509,15991371800,186510000000.0
2016-08-02,3686.177,3710.931,3710.931,3679.327,11797269500,136929000000.0
2016-08-03,3700.774,3719.989,3723.852,3693.347,14155105300,160639000000.0
2016-08-04,3716.824,3733.562,3733.98,3697.374,14406076800,171148000000.0
2016-08-05,3732.393,3730.294,3754.768,3723.39,14473972200,175838000000.0
2016-08-08,3723.681,3769.814,3770.08,3706.676,16372393100,189726000000.0
2016-08-09,3767.171,3797.562,3797.656,3764.08,16923038000,198719000000.0
2016-08-10,3795.189,3782.255,3805.876,3781.708,16762779600,197530000000.0
2016-08-11,3776.728,3757.408,3805.586,3756.911,17172574000,201065000000.0
2016-08-12,3754.698,3820.052,3820.052,3754.25,18488952200,206964000000.0
2016-08-15,3829.425,3926.654,3947.538,3827.907,33852488900,395086000000.0
2016-08-16,3936.078,3919.142,3952.921,3910.562,30610258000,357150000000.0
2016-08-17,3917.51,3918.472,3933.914,3896.14,23463619600,278139000000.0
2016-08-18,3915.513,3911.898,3943.09,3895.711,25279570400,292504000000.0
2016-08-19,3906.233,3913.998,3924.265,3886.222,21178860600,236190000000.0
2016-08-22,3913.759,3876.671,3921.865,3875.624,20032016100,230110000000.0
2016-08-23,3872.306,3882.275,3899.959,3859.933,17349747900,195386000000.0
2016-08-24,3883.118,3873.726,3892.622,3866.339,15505377300,177349000000.0
2016-08-25,3854.277,3847.216,3854.277,3811.077,18031158400,203438000000.0
2016-08-26,3852.482,3850.82,3877.603,3843.829,15631648500,181414000000.0
2016-08-29,3850.107,3854.44,3862.867,3840.641,14599290300,170367000000.0
2016-08-30,3856.761,3857.529,3874.261,3850.107,13731433900,163594000000.0
2016-08-31,3855.838,3871.893,3878.091,3845.475,14484780900,174249000000.0
2016-09-01,3871.046,3841.017,3875.118,3840.617,15683332700,181916000000.0
2016-09-02,3836.882,3846.721,3860.312,3825.25,15029876500,177916000000.0
2016-09-05,3855.166,3857.583,3877.739,3850.956,14372711600,163950000000.0
2016-09-06,3859.628,3894.629,3898.109,3833.346,18511008500,223194999999.99997
2016-09-07,3895.316,3893.407,3913.048,3888.905,19613031600,224551000000.00003
2016-09-08,3890.272,3896.701,3899.185,3880.555,14438029400,171566000000.0
2016-09-09,3896.672,3870.693,3904.687,3870.693,16132950000,190782000000.0
2016-09-12,3813.507,3793.034,3821.149,3769.18,21295943800,239200000000.0
2016-09-13,3801.28,3796.361,3807.227,3778.701,13581694700,158376000000.0
2016-09-14,3778.433,3771.207,3791.463,3762.467,12875239000,148893000000.0
2016-09-19,3777.131,3803.023,3803.519,3777.131,11380984600,131492000000.0
2016-09-20,3804.369,3797.99,3804.951,3790.32,10728981900,124368000000.0
2016-09-21,3798.234,3805.795,3812.439,3794.676,10943332200,129109999999.99998
2016-09-22,3824.644,3833.289,3847.298,3821.354,13872514100,163951000000.0
2016-09-23,3836.359,3818.009,3838.654,3817.487,12057229300,140093000000.0
2016-09-26,3810.326,3749.566,3810.326,3749.566,14255884500,159622000000.0
2016-09-27,3743.043,3774.443,3774.443,3738.544,11486108200,130265000000.00002
2016-09-28,3779.329,3765.415,3779.329,3761.218,9389076000,107554000000.0
2016-09-29,3770.024,3779.554,3794.736,3770.001,10614411400,120333000000.0
2016-09-30,3774.916,3792.11,3800.14,3773.717,8994315100,105246000000.0
2016-10-10,3808.546,3846.824,3846.824,3800.24,15324329500,177384000000.0
2016-10-11,3849.867,3864.174,3864.499,3845.52,16656405000,178121000000.0
2016-10-12,3854.036,3858.191,3860.312,3844.446,13638826800,149983000000.0
2016-10-13,3857.168,3860.71,3867.34,3849.467,14969584900,158418000000.0
2016-10-14,3855.976,3860.514,3861.764,3836.09,14817636800,156930000000.0
2016-10-17,3862.251,3827.559,3866.216,3819.118,15781830500,171943000000.0
2016-10-18,3822.721,3880.325,3880.325,3822.721,17655922200,190670000000.0
2016-10-19,3883.647,3873.639,3893.167,3865.285,17621653200,183631000000.0
2016-10-20,3874.504,3876.099,3881.341,3866.97,14481378300,158116000000.0
2016-10-21,3873.892,3879.327,3896.075,3855.078,18298030200,190732000000.0
2016-10-24,3883.976,3923.337,3936.902,3881.73,23909109000,243182000000.00003
2016-10-25,3923.983,3927.592,3931.01,3914.415,19511492300,204892000000.0
2016-10-26,3925.361,3911.319,3925.768,3904.286,17888403000,196500000000.0
2016-10-27,3907.243,3901.559,3908.997,3887.747,14473284900,161904000000.0
2016-10-28,3901.764,3885.826,3925.296,3883.596,16383040500,184510000000.0
2016-10-31,3876.939,3882.044,3886.886,3860.3,13160655200,152470000000.0
2016-11-01,3884.89,3910.677,3910.825,3880.418,13747810100,156969000000.0
2016-11-02,3901.548,3880.205,3907.93,3877.831,16349617200,183247000000.0
2016-11-03,3872.647,3911.15,3929.052,3870.182,20377334900,226069999999.99997
2016-11-04,3908.609,3898.448,3924.719,3891.552,17470506100,192454000000.0
2016-11-07,3897.565,3901.543,3909.568,3884.296,16869011400,170697000000.0
2016-11-08,3913.982,3919.589,3932.291,3906.813,17559316000,183646000000.0
2016-11-09,3919.394,3895.894,3921.927,3857.638,22717016100,241704000000.0
2016-11-10,3922.379,3941.558,3951.792,3922.379,22533077300,229435000000.0
2016-11-11,3939.835,3971.692,3976.088,3933.68,30915309000,308330000000.0
2016-11-14,3962.43,3987.931,4007.324,3961.146,33991644800,337426000000.0
2016-11-15,3988.247,3992.268,3994.553,3974.172,23967723200,242991000000.0
2016-11-16,3995.636,3992.723,3999.745,3981.984,22527718600,231739000000.0
2016-11-17,3985.771,3996.944,3999.585,3970.664,20609704300,209306000000.0
2016-11-18,3997.017,3975.246,4003.581,3970.203,19722975700,204248000000.0
2016-11-21,3970.412,3996.105,4018.306,3970.215,22518637300,238194999999.99997
2016-11-22,3999.332,4027.269,4028.016,3999.332,26070125500,269235000000.0
2016-11-23,4033.031,4026.943,4049.095,4017.321,25635174400,275152000000.0
2016-11-24,4022.881,4036.821,4058.582,4021.407,23933260000,269792000000.0
2016-11-25,4037.358,4068.649,4068.649,4000.206,24255614200,266861000000.0
2016-11-28,4085.373,4083.104,4099.205,4076.246,30311684900,326582000000.0
2016-11-29,4073.39,4097.459,4119.458,4068.021,33836526200,361023000000.0
2016-11-30,4089.451,4069.923,4097.027,4058.15,26008699100,282036000000.0
2016-12-01,4076.213,4098.936,4107.375,4076.213,25798927000,287300000000.0
2016-12-02,4093.465,4050.802,4095.749,4042.266,27745300400,294945000000.0
2016-12-05,3995.285,3996.153,4023.586,3984.905,24767417600,265798999999.99997
2016-12-06,3995.439,3988.73,4007.573,3986.105,16753828800,187349000000.0
2016-12-07,3988.48,4014.435,4014.435,3976.85,17375151700,183102000000.0
2016-12-08,4020.022,4004.309,4021.906,4000.622,17437368500,186778000000.0
2016-12-09,3998.57,4020.933,4035.765,3995.729,20952159900,224176000000.00003
2016-12-12,4017.171,3904.012,4023.524,3900.206,28220452900,306627000000.0
2016-12-13,3889.417,3905.989,3917.64,3862.311,18631182500,200400000000.0
2016-12-14,3899.77,3877.786,3915.616,3874.638,19298532700,207248000000.0
2016-12-15,3861.298,3854.107,3882.823,3836.15,17969363300,196718000000.0
2016-12-16,3849.797,3865.62,3875.804,3844.706,15297959800,169443000000.0
2016-12-19,3862.881,3852.226,3865.467,3846.225,14421983600,156276000000.0
2016-12-20,3850.551,3832.424,3851.371,3811.812,14849024900,154072000000.0
2016-12-21,3838.121,3864.881,3866.646,3838.121,17188786500,176800000000.0
2016-12-22,3860.944,3861.497,3866.675,3847.266,15189445700,157043000000.0
2016-12-23,3859.212,3827.823,3861.084,3821.691,15462719500,163794000000.0
2016-12-26,3812.22,3842.14,3842.14,3779.987,14423834000,156358000000.0
2016-12-27,3838.985,3836.191,3850.879,3835.395,12476188300,136047000000.0
2016-12-28,3835.656,3821.047,3840.639,3811.587,11757460100,126721000000.0
2016-12-29,3815.586,3814.48,3832.308,3805.018,11511606500,127085999999.99998
2016-12-30,3818.945,3826.467,3831.093,3811.796,11866905300,131476000000.0
2017-01-03,3831.469,3862.953,3864.796,3831.469,13514568700,144916000000.0
2017-01-04,3861.781,3897.601,3898.005,3858.816,15679024900,176546000000.0
2017-01-05,3897.059,3898.023,3903.968,3891.829,14978156100,163457000000.0
2017-01-06,3897.188,3876.668,3899.288,3875.951,15236158600,164795000000.0
2017-01-09,3873.975,3897.831,3898.642,3871.468,14768697300,162226000000.0
2017-01-10,3895.514,3889.339,3904.74,3887.095,15202984400,159256000000.0
2017-01-11,3885.101,3858.746,3897.723,3858.678,15391479600,155082000000.0
2017-01-12,3856.12,3834.267,3865.92,3832.254,13467276900,132291000000.00002
2017-01-13,3834.529,3821.807,3850.752,3815.995,13779207300,143001000000.0
2017-01-16,3815.216,3791.52,3815.216,3717.864,23673748300,235411000000.0
2017-01-17,3775.704,3806.417,3806.612,3756.083,11999422600,128773000000.0
2017-01-18,3801.246,3814.477,3829.216,3795.771,11676540700,124084999999.99998
2017-01-19,3805.127,3801.756,3821.164,3796.425,11057942500,109724000000.0
2017-01-20,3798.765,3836.823,3840.998,3798.178,11101781600,119844000000.0
2017-01-23,3841.74,3853.451,3868.356,3841.649,12594723400,129220000000.0
2017-01-24,3851.895,3852.487,3860.013,3843.797,11632202900,115621000000.0
2017-01-25,3848.67,3864.378,3865.352,3844.511,10135121900,106224000000.0
2017-01-26,3866.943,3882.219,3887.279,3866.943,10585912400,108433999999.99998
2017-02-03,3885.312,3860.179,3887.225,3856.057,9073035200,95043000000.0
2017-02-06,3863.004,3876.782,3881.59,3853.515,11427701700,123443000000.0
2017-02-07,3874.695,3870.086,3881.256,3855.288,11468269400,123708999999.99998
2017-02-08,3865.56,3890.867,3891.22,3848.601,12928799800,140612000000.0
2017-02-09,3889.246,3908.642,3915.915,3887.179,17028084400,177038000000.0
2017-02-10,3910.007,3923.647,3933.094,3908.179,21314585900,209111000000.0
2017-02-13,3927.269,3948.054,3950.7,3927.269,20390959200,209958000000.0
2017-02-14,3949.367,3948.63,3951.892,3934.395,17087809500,174416000000.0
2017-02-15,3946.968,3925.655,3958.967,3919.991,21171994500,209398000000.0
2017-02-16,3925.131,3949.937,3950.135,3922.242,18335154200,177595000000.0
2017-02-17,3951.515,3924.606,3964.449,3922.237,19367998800,198739000000.0
2017-02-20,3924.782,3979.307,3980.095,3924.782,20675549800,215007000000.00003
2017-02-21,3983.271,3997.599,3998.395,3980.275,19373891000,206896999999.99997
2017-02-22,3997.596,4010.498,4010.699,3990.3,19034163500,204830000000.00003
2017-02-23,4008.071,3997.154,4014.352,3979.463,18890300800,205833000000.0
2017-02-24,3992.19,3997.979,3998.035,3977.268,17179326000,185301000000.0
2017-02-27,3995.814,3966.108,3997.738,3961.162,17091717000,187843000000.0
2017-02-28,3965.275,3976.328,3982.055,3961.563,13824638600,153150000000.0
2017-03-01,3975.009,3983.933,3998.746,3971.923,17574002500,192495000000.0
2017-03-02,3989.568,3958.99,3994.481,3957.638,16196224900,181969000000.0
2017-03-03,3947.387,3956.459,3957.037,3934.517,14624790500,168901000000.0
2017-03-06,3956.835,3983.332,3983.776,3955.75,15034855400,179032000000.0
2017-03-07,3983.167,3990.457,3990.555,3973.389,14886963500,176814000000.0
2017-03-08,3988.448,3981.454,3990.95,3972.112,14265505900,164174000000.0
2017-03-09,3974.44,3953.256,3974.573,3940.791,14880936400,164039000000.0
2017-03-10,3950.373,3955.584,3964.982,3950.373,12637612700,152161000000.0
2017-03-13,3953.172,3991.018,3991.018,3937.014,15659655300,189690000000.0
2017-03-14,3989.938,3987.246,3997.956,3978.738,13734995800,169866000000.0
2017-03-15,3982.304,3991.518,3993.348,3974.186,13485503900,163160000000.0
2017-03-16,4001.023,4016.46,4022.962,4001.023,17498853300,209505000000.00003
2017-03-17,4019.582,3976.554,4023.114,3972.519,17681926600,212280000000.00003
2017-03-20,3979.42,3982.398,3985.23,3957.846,15037910500,180133000000.0
2017-03-21,3981.873,3999.172,3999.466,3977.303,14670289800,189312000000.0
2017-03-22,3981.121,3983.018,3997.141,3962.358,17720926000,212198000000.0
2017-03-23,3985.352,3994.946,4005.954,3961.822,17122920800,211479000000.0
2017-03-24,3996.202,4023.614,4032.306,3993.227,20919365500,241517000000.0
2017-03-27,4022.723,4008.657,4037.981,4004.818,18449811400,215998000000.0
2017-03-28,4009.168,3998.82,4012.552,3989.342,14545693400,172042000000.0
2017-03-29,4002.393,3991.763,4013.779,3980.613,19046575300,208809000000.0
2017-03-30,3986.399,3949.562,3991.817,3937.179,21288964600,224646999999.99997
2017-03-31,3947.779,3969.921,3970.235,3943.946,16366026300,182855000000.0
2017-04-05,3995.432,4033.974,4033.974,3995.432,24041399400,271005000000.00003
2017-04-06,4039.994,4045.798,4050.531,4027.109,23423814000,251760000000.0
2017-04-07,4045.139,4052.054,4062.348,4036.832,24088987400,259705000000.00003
2017-04-10,4053.073,4039.846,4057.58,4035.743,24441670200,273698000000.0
2017-04-11,4038.839,4061.172,4063.762,4001.884,29368388000,337658000000.0
2017-04-12,4058.34,4045.137,4064.458,4035.836,29599756400,327789000000.0
2017-04-13,4036.401,4056.47,4061.334,4032.309,21769325300,229067999999.99997
2017-04-14,4059.706,4017.725,4060.053,4009.18,23298522900,237944000000.0
2017-04-17,4004.027,3999.31,4006.665,3973.752,20469716800,223208000000.0
2017-04-18,3994.546,3978.359,4013.008,3978.22,19111346400,218209000000.0
2017-04-19,3965.359,3952.333,3972.253,3918.663,20834971100,222628000000.00003
2017-04-20,3951.011,3964.494,3972.701,3939.247,19335836500,226033000000.0
2017-04-21,3963.999,3960.118,3978.332,3946.017,16529021100,187396000000.0
2017-04-24,3949.824,3901.659,3949.824,3880.074,18543215900,201365000000.0
2017-04-25,3898.984,3913.545,3928.34,3893.529,15872987700,181313000000.0
2017-04-26,3912.856,3919.87,3940.6,3911.834,18168605800,212748999999.99997
2017-04-27,3908.252,3924.027,3928.312,3860.468,21265621300,236303000000.00003
2017-04-28,3914.916,3921.968,3921.968,3898.499,16840151900,190467000000.0
2017-05-02,3911.149,3912.081,3919.956,3900.283,16308646600,185189000000.0
2017-05-03,3906.27,3897.782,3918.347,3885.513,16414507100,183428000000.0
2017-05-04,3887.956,3886.828,3910.804,3871.742,18089558800,196902000000.0
2017-05-05,3874.137,3853.29,3877.26,3845.819,18144732900,198757000000.0
2017-05-08,3839.987,3813.172,3845.128,3801.524,19093184300,203197000000.0
2017-05-09,3796.073,3814.765,3818.2,3777.899,13149866200,148252000000.0
2017-05-10,3813.009,3779.657,3831.589,3778.765,15472828900,173662000000.0
2017-05-11,3762.324,3792.575,3795.125,3731.676,18230720400,189165000000.0
2017-05-12,3785.518,3814.213,3820.36,3782.74,15007209400,160129000000.0
2017-05-15,3822.336,3830.839,3840.182,3822.336,13270354400,151095000000.0
2017-05-16,3822.099,3876.882,3877.074,3800.274,17866903100,196850000000.0
2017-05-17,3870.949,3864.123,3888.7,3862.105,17288374500,195142000000.0
2017-05-18,3837.959,3845.125,3864.381,3831.887,14582171500,159063000000.0
2017-05-19,3842.33,3849.527,3853.483,3834.342,12654167700,143066000000.0
2017-05-22,3844.563,3839.733,3867.8,3821.81,15343369800,165122000000.0
2017-05-23,3833.009,3827.528,3857.55,3816.126,18182968000,197547000000.0
2017-05-24,3811.335,3833.8,3833.8,3777.441,14168400800,155465000000.0
2017-05-25,3823.935,3893.018,3896.93,3822.48,20140558800,211986000000.0
2017-05-26,3886.798,3886.25,3906.59,3879.778,16249735200,178278000000.0
2017-05-31,3907.441,3893.979,3923.809,3884.16,16330751300,182190000000.0
2017-06-01,3885.27,3877.012,3892.448,3873.416,16340662900,181579000000.0
2017-06-02,3869.623,3879.37,3885.292,3844.814,14153685700,154413000000.0
2017-06-05,3875.278,3872.925,3882.475,3865.191,13407144400,145385000000.0
2017-06-06,3868.131,3897.166,3897.166,3862.659,11287088800,131107000000.0
2017-06-07,3897.495,3951.131,3953.35,3894.877,17908602600,205931000000.0
2017-06-08,3947.713,3973.799,3975.725,3944.389,15673145200,186789000000.0
2017-06-09,3972.808,3987.982,3994.765,3971.98,16329813900,191275000000.0
2017-06-12,3978.446,3974.275,4005.969,3968.36,15074084200,187905000000.0
2017-06-13,3968.691,3994.893,3997.777,3965.406,13560130700,164976000000.0
2017-06-14,3985.257,3954.484,3987.503,3949.217,14473774600,177582000000.0
2017-06-15,3949.526,3959.348,3966.146,3934.704,14762364500,179331000000.0
2017-06-16,3953.879,3949.746,3965.542,3946.045,13336530400,157750000000.0
2017-06-19,3950.414,3986.111,3986.436,3950.414,13902872600,165888000000.0
2017-06-20,3992.54,3982.079,3996.395,3975.323,14663196700,175978000000.0
2017-06-21,4000.149,4017.616,4017.657,3978.631,14459025200,184004000000.0
2017-06-22,4013.362,4003.681,4057.105,4003.567,20475262800,251769000000.0
2017-06-23,3995.504,4033.255,4033.315,3975.308,16863425800,207926000000.00003
2017-06-26,4037.178,4088.448,4089.661,4037.178,20448417300,257065000000.0
2017-06-27,4086.0,4094.074,4096.966,4069.031,15987555200,198621000000.0
2017-06-28,4083.54,4066.061,4091.499,4062.654,15840033900,195916000000.0
2017-06-29,4069.236,4090.031,4090.102,4067.778,14362478700,182694000000.0
2017-06-30,4075.773,4092.301,4094.645,4066.979,13503125100,168822000000.0
2017-07-03,4093.393,4086.677,4094.544,4064.364,15264618200,189463000000.0
2017-07-04,4081.89,4056.134,4081.921,4047.476,15818560900,202059000000.0
2017-07-05,4047.552,4096.865,4097.096,4044.993,15685406300,203393000000.0
2017-07-06,4091.525,4098.621,4105.396,4064.493,18525105900,230463000000.0
2017-07-07,4085.026,4099.756,4101.104,4071.543,18306380400,217351000000.00003
2017-07-10,4092.48,4094.354,4110.922,4086.644,21096290900,245616000000.0
2017-07-11,4086.655,4093.844,4129.745,4085.537,19574315600,235880000000.00003
2017-07-12,4094.57,4084.912,4108.65,4059.13,19786729300,233048999999.99997
2017-07-13,4083.241,4110.711,4116.557,4079.363,20480555900,242640000000.0
2017-07-14,4106.017,4119.847,4119.847,4091.528,17190036500,201765000000.0
2017-07-17,4114.102,4041.352,4123.609,4005.328,28035776900,309258000000.0
2017-07-18,4025.063,4055.721,4055.721,4002.411,20118637800,225304000000.0
2017-07-19,4048.701,4128.538,4129.584,4046.306,28537970100,307238000000.0
2017-07-20,4123.559,4150.546,4154.547,4121.181,23623880900,275022000000.0
2017-07-21,4140.942,4139.94,4157.173,4132.708,20107388000,238615000000.0
2017-07-24,4135.652,4159.515,4169.208,4132.609,23216864500,269030000000.00003
2017-07-25,4157.421,4137.724,4166.759,4126.104,21089636300,236217000000.0
2017-07-26,4140.079,4125.017,4153.569,4102.351,22507870500,252229000000.0
2017-07-27,4119.56,4137.404,4142.369,4092.439,24900844200,282914000000.0
2017-07-28,4127.912,4151.036,4154.175,4122.188,19787927100,230666000000.0
2017-07-31,4151.32,4179.181,4183.35,4146.055,26176010500,290663000000.0
2017-08-01,4178.964,4203.288,4203.395,4177.621,25362809500,290045000000.0
2017-08-02,4202.024,4189.192,4219.103,4187.543,28630539400,322070000000.0
2017-08-03,4182.393,4164.421,4194.934,4152.96,24631388300,277875000000.0
2017-08-04,4161.341,4141.278,4179.285,4140.862,28335844600,308391000000.0
2017-08-07,4136.589,4171.253,4171.898,4125.719,23280384600,248423999999.99997
2017-08-08,4169.006,4175.677,4182.909,4163.612,25762236500,277725000000.0
2017-08-09,4170.9,4181.446,4183.683,4157.223,24002763700,261212000000.0
2017-08-10,4173.362,4159.856,4194.266,4129.653,24278459800,275943000000.0
2017-08-11,4128.642,4080.88,4142.634,4077.9,26824803700,292643000000.0
2017-08-14,4084.855,4143.359,4145.357,4084.855,20515347400,253569000000.0
2017-08-15,4143.974,4156.622,4167.16,4139.852,18904852000,232377000000.0
2017-08-16,4151.248,4153.63,4159.111,4126.817,19375183900,240490000000.0
2017-08-17,4159.705,4178.379,4179.264,4155.261,20738113700,256477000000.0
2017-08-18,4159.41,4177.739,4187.366,4152.344,18773625900,234569000000.0
2017-08-21,4184.69,4201.261,4201.591,4184.69,18683486800,229644999999.99997
2017-08-22,4203.832,4205.236,4214.128,4188.994,18939302200,247890000000.0
2017-08-23,4198.459,4198.455,4216.419,4184.578,18057142300,218294000000.0
2017-08-24,4198.267,4172.99,4204.864,4166.707,15751495800,194200000000.0
2017-08-25,4173.534,4234.839,4235.791,4173.534,20549062700,245396000000.0
2017-08-28,4243.258,4287.143,4307.759,4243.258,28046972600,359794000000.0
2017-08-29,4283.55,4277.513,4293.703,4268.172,21593116700,270413000000.0
2017-08-30,4276.878,4285.698,4295.693,4276.878,23691251800,281749000000.0
2017-08-31,4286.579,4278.987,4291.444,4254.667,22397410400,267990000000.0
2017-09-01,4282.071,4296.168,4306.664,4281.527,27976270300,323633000000.0
2017-09-04,4295.3,4315.387,4316.416,4281.482,26955034500,319428000000.0
2017-09-05,4314.774,4325.933,4332.011,4308.498,22019623200,265905000000.00003
2017-09-06,4313.596,4326.326,4332.811,4303.317,23687695700,292122000000.0
2017-09-07,4327.063,4301.564,4334.084,4299.894,23094598800,290054000000.0
2017-09-08,4300.986,4301.316,4319.071,4284.837,19988809700,255871000000.0
2017-09-11,4304.268,4314.993,4328.386,4295.869,22643139700,289468000000.0
2017-09-12,4322.194,4323.863,4346.157,4312.059,28607051700,377900000000.0
2017-09-13,4320.305,4335.098,4337.6,4309.714,20013322200,262776000000.00003
2017-09-14,4335.709,4322.641,4347.447,4309.594,22932536400,288538000000.0
2017-09-15,4317.596,4314.447,4330.181,4301.609,23181123900,287554000000.0
2017-09-18,4314.697,4332.77,4346.644,4314.697,20678500300,263512000000.0
2017-09-19,4338.482,4317.694,4346.239,4303.78,20595170800,263037000000.0
2017-09-20,4314.572,4336.456,4341.812,4311.017,20310202800,261576000000.00003
2017-09-21,4335.673,4317.857,4347.107,4317.857,21003568500,265277000000.0
2017-09-22,4304.833,4310.382,4316.906,4291.769,18585627100,231635000000.0
2017-09-25,4301.322,4279.106,4307.184,4273.123,18177822600,233419000000.0
2017-09-26,4272.074,4287.228,4287.228,4270.192,14963535200,183551000000.0
2017-09-27,4286.276,4299.11,4308.602,4286.172,16082708200,204052000000.0
2017-09-28,4298.369,4297.351,4306.709,4291.26,16816996100,210065000000.0
