日期,融资买入额,融资余额,融券余额,融资融券余额
2018-01-12,26368470723,619848249343,4093318611,623941567954
2018-01-15,36278584789,621497637591,4379791823,625877429414
2018-01-16,34078228867,625992542194,4133975739,630126517933
2018-01-17,39842179516,627094987907,4454773086,631549760993
2018-01-18,36979327828,634228438561,4477045539,638705484100
2018-01-19,37339370592,636018905560,4378780910,640397686470
2018-01-22,33237544268,639921300534,4354081581,644275382115
2018-01-23,37876068321,644564213418,4455055561,649019268979
2018-01-24,42616129855,646859187212,4448193750,651307380962
2018-01-25,38141340740,647529134317,4381538742,651910673059
2018-01-26,34247168309,646634615949,4269286836,650903902785
2018-01-29,38181209245,648256047965,4192740627,652448788592
2018-01-30,28745206171,648176166579,4058242338,652234408917
2018-01-31,28966225507,645400680690,4054638580,649455319270
2018-02-01,29702648663,636482319607,4233708630,640716028237
2018-02-02,27287974198,631035437334,4042598212,635078035546
2018-02-05,29843195422,630054975768,4322740448,634377716216
2018-02-06,31544870755,619290275865,4188948545,623479224410
2018-02-07,35263849592,616405478519,4007914605,620413393124
2018-02-08,25870067541,615710148081,3785537067,619495685148
2018-02-09,27580819000,604833557210,3573356841,608406914051
2018-02-12,16839248965,600926938548,3754839053,604681777601
2018-02-13,16338479817,595328087592,3824705594,599152793186
2018-02-14,9746397185,587596708400,3390879358,590987587758
2018-02-22,19397930848,590374192560,4218365813,594592558373
2018-02-23,17836336744,590318411364,4279690057,594598101421
2018-02-26,25753904633,592714977109,4324525319,597039502428
2018-02-27,22856603849,593011785899,4210700362,597222486261
2018-02-28,21297493208,594617162664,4152781574,598769944238
2018-03-01,20597765093,595939917864,4026257637,599966175501
2018-03-02,19133250564,595361568569,3842126390,599203694959
2018-03-05,18212115131,595049930410,3948000137,598997930547
2018-03-06,27621735488,597537104191,4228810764,601765914955
2018-03-07,21333658687,596969079947,4372211579,601341291526
2018-03-08,19508623178,597940210780,4143832074,602084042854
2018-03-09,22987739737,597050145863,4172074169,601222220032
2018-03-12,30147045291,600045856188,4192577698,604238433886
2018-03-13,23243312776,599568767827,3983416506,603552184333
2018-03-14,21844321789,600345441237,3963230726,604308671963
2018-03-15,20560258426,601172365606,4072190209,605244555815
2018-03-16,19655255713,600603525889,3832651624,604436177513
2018-03-19,19786309333,601576470724,4072476369,605648947093
2018-03-20,19071274527,602106366122,4011255918,606117622040
2018-03-21,24618884450,603579457196,4183191496,607762648692
2018-03-22,19824211088,603796655509,3894306402,607690961911
2018-03-23,25850609555,593792703708,3855268470,597647972178
2018-03-26,24175340823,597411337395,3755175967,601166513362
2018-03-27,25598099415,599442144212,3910564069,603352708281
2018-03-28,21615504204,599307494218,4001345465,603308839683
2018-03-29,24031744677,600145215249,4173749355,604318964604
2018-03-30,21090897971,598855912677,4064850235,602920762912
2018-04-02,26034092292,601030714928,4206509899,605237224827
2018-04-03,19661769790,601169419027,3950267728,605119686755
2018-04-04,19443610928,598181552536,3819740711,602001293247
2018-04-09,19593413352,599650337034,3990578093,603640915127
2018-04-10,21979137912,599080845943,4362450284,603443296227
2018-04-11,22023899412,599689679276,4396595995,604086275271
2018-04-12,18548690772,600424988033,4234501220,604659489253
2018-04-13,16441860274,599833935982,4227629771,604061565753
2018-04-16,20552602328,601024882857,4284273761,605309156618
2018-04-17,18703544217,600284382263,4090618073,604375000336
2018-04-18,20640351247,600098082128,4211713806,604309795934
2018-04-19,20126295238,599180521526,4345560275,603526081801
2018-04-20,18648208020,596545372671,4227127835,600772500506
2018-04-23,17269095574,596995595435,4153763852,601149359287
2018-04-24,20668951583,596377635708,4297552965,600675188673
2018-04-25,17402108733,597019402304,4191882772,601211285076
2018-04-26,17853488136,596178122764,4068722777,600246845541
2018-04-27,18335751591,592867415552,3973500134,596840915686
2018-05-02,17814502974,592911559958,4128773924,597040333882
2018-05-03,17460205873,591987078108,4185001993,596172080101
2018-05-04,15158223349,590434735762,4228599065,594663334827
2018-05-07,19854191481,591629638695,4410626492,596040265187
2018-05-08,20998883416,592400524194,4722284750,597122808944
2018-05-09,16553893663,593703956355,4444716543,598148672898
2018-05-10,18640720276,594735071550,4548945214,599284016764
2018-05-11,17227451352,592719427747,4392449312,597111877059
2018-05-14,17647263423,592905263679,4573646168,597478909847
2018-05-15,16843274130,593410196752,4605082468,598015279220
2018-05-16,18589326461,594416330170,4596491045,599012821215
2018-05-17,14970481628,595158136870,4453809437,599611946307
2018-05-18,17450293668,594145598040,4611049856,598756647896
2018-05-21,22954339139,595880340436,4774908811,600655249247
2018-05-22,20130655107,597985960989,4738431993,602724392982
2018-05-23,20767927369,599797085094,4664544356,604461629450
2018-05-24,16063644818,600564172688,4648493040,605212665728
2018-05-25,15692437026,598455827921,4599410124,603055238045
2018-05-28,16829970023,598949037435,4694646611,603643684046
2018-05-29,17611399398,597965012117,4817925876,602782937993
2018-05-30,17126411578,595635486365,4667892780,600303379145
2018-05-31,16761954362,595372987763,4846718115,600219705878
2018-06-01,14018863627,592445445276,4799782262,597245227538
2018-06-04,13965747617,590840188900,4899141075,595739329975
2018-06-05,15907349459,591074705741,5049180803,596123886544
2018-06-06,15375328504,590709945434,5119333953,595829279387
2018-06-07,16991538468,590959804095,5184910940,596144715035
2018-06-08,14348962045,589088015126,4922931680,594010946806
2018-06-11,12811528887,588485005458,5065021647,593550027105
2018-06-12,15173608534,588519533549,5296550864,593816084413
2018-06-13,13060641153,587140793988,5164104663,592304898651
2018-06-14,13899414423,586589031060,5357453951,591946485011
2018-06-15,13870458115,581569561529,5203729466,586773290995
2018-06-19,19075444718,567849953722,5227368870,573077322592
2018-06-20,14020014696,564645936794,4975410577,569621347371
2018-06-21,14801185938,560808688544,5173590371,565982278915
2018-06-22,11381925807,558196136785,4965075587,563161212372
2018-06-25,11757098952,556875334203,5258259159,562133593362
2018-06-26,12576291197,556636105493,5190087507,561826193000
2018-06-27,13003328483,555886983956,5380856938,561267840894
2018-06-28,11535268881,555085668675,5240011996,560325680671
2018-06-29,13029951416,553522416883,5436131119,558958548002
2018-07-02,13822745385,552525463016,5458416822,557983879838
2018-07-03,15247081510,552690105369,5506176897,558196282266
2018-07-04,9905878496,549414701907,5493794460,554908496367
2018-07-05,10580490356,546020776894,5496431511,551517208405
2018-07-06,12896260866,543489414407,5537590785,549027005192
2018-07-09,11893969265,542012974350,5839181315,547852155665
2018-07-10,11889884588,541878346674,5966656000,547845002674
2018-07-11,11414643702,539487029849,5788339371,545275369220
2018-07-12,15746282870,540247707295,5941896813,546189604108
2018-07-13,12579504304,538340528874,5820349633,544160878507
2018-07-16,12420489520,538527240085,5861316303,544388556388
2018-07-17,12094301625,539103125579,5727286398,544830411977
2018-07-18,13026577818,538559054640,5811492042,544370546682
2018-07-19,11438197205,536935848153,5878888200,542814736353
2018-07-20,14671769781,534906513435,6136873656,541043387091
2018-07-23,18718068986,534001675133,6397855276,540399530409
2018-07-24,23085285680,533653883014,6382280611,540036163625
2018-07-25,16247928748,534356990639,6477483650,540834474289
2018-07-26,15646868964,535637045599,6388379072,542025424671
2018-07-27,11868522985,533848926644,6307997397,540156924041
2018-07-30,13499201549,533625257352,6323144046,539948401398
2018-07-31,10350154724,532916979958,6323746312,539240726270
2018-08-01,14136774587,532068228664,6390027018,538458255682
2018-08-02,14845841305,531174597926,6029617951,537204215877
2018-08-03,10333969639,528810410344,5914439526,534724849870
2018-08-06,11333112080,527221789894,5923876449,533145666343
2018-08-07,13647402301,526392695026,6336605165,532729300191
2018-08-08,12148588753,524900753790,6241793362,531142547152
2018-08-09,14142305620,524594839263,6338098485,530932937748
2018-08-10,10717952130,522761979654,6135874304,528897853958
2018-08-13,12671000229,523722819418,6164675703,529887495121
2018-08-14,10256594514,523860576227,6203418052,530063994279
2018-08-15,11141066644,523990050346,6247687582,530237737928
2018-08-16,11552028924,524345738232,6203281111,530549019343
2018-08-17,10584388929,522737305344,6015570649,528752875993
2018-08-20,10005551727,521423369451,6208372544,527631741995
2018-08-21,11255287603,520047585196,6419033360,526466618556
2018-08-22,8808470525,519198247652,6316111281,525514358933
2018-08-23,10581583524,519453159802,6383123967,525836283769
2018-08-24,9256500111,517564307970,6378304598,523942612568
2018-08-27,14074148451,517733060699,6523414365,524256475064
2018-08-28,11740251929,517411048779,6441768720,523852817499
2018-08-29,9502132118,516904203797,6431264111,523335467908
2018-08-30,9908792121,516491992705,6351537378,522843530083
2018-08-31,9304499170,513956376664,6267288303,520223664967
2018-09-03,9043222146,513290990055,6395865599,519686855654
2018-09-04,11223222793,513182458484,6537663165,519720121649
2018-09-05,10053210464,513010193653,6412329432,519422523085
2018-09-06,9608460313,513256982251,6381320737,519638302988
2018-09-07,9921058468,511137883134,6369394369,517507277503
2018-09-10,8875075988,509479248423,6281188399,515760436822
2018-09-11,8123435533,508866481182,6189182779,515055663961
2018-09-12,8002677463,508765532668,6078028399,514843561067
2018-09-13,10491937857,508467827596,6142824037,514610651633
2018-09-14,8382618687,506009498734,6177933709,512187432443
2018-09-17,7289053681,504993237974,6134288971,511127526945
2018-09-18,11111861194,504631339773,6504278160,511135617933
2018-09-19,12564942247,502678815221,6653614608,509332429829
2018-09-20,9394648535,501271444915,6578365657,507849810572
2018-09-21,14696528658,498777152833,6719384774,505496537607
2018-09-25,12021682276,499653250243,6508750346,506162000589
2018-09-26,14668100299,499093628658,6803855948,505897484606
2018-09-27,11426969305,497647547449,6625016713,504272564162
2018-09-28,11449499099,492989890192,6579183795,499569073987
2018-10-08,16604993961,496333847498,6373994495,502707841993
2018-10-09,10432337592,496798379422,6530696251,503329075673
2018-10-10,10218445695,496692130111,6500221990,503192352101
2018-10-11,15297236005,489362003478,6030483129,495392486607
2018-10-12,11922965049,482668130673,6079655317,488747785990
2018-10-15,9157493390,479708528447,6092805129,485801333576
2018-10-16,9694959177,475305265051,6065648758,481370913809
2018-10-17,10739959108,472763724975,6137710907,478901435882
2018-10-18,8745084559,470159311394,6043042341,476202353735
2018-10-19,11285156917,466894473017,6232229493,473126702510
2018-10-22,20309061131,467650052315,6791075394,474441127709
2018-10-23,16983554594,468538487733,6631903685,475170391418
2018-10-24,14172966361,468452250683,6860620570,475312871253
2018-10-25,13668498858,468119435880,6836314483,474955750363
2018-10-26,12558394091,467169473732,6664265205,473833738937
2018-10-29,12025543449,467955868930,6531241081,474487110011
2018-10-30,14558310220,466687049647,6837184270,473524233917
2018-10-31,14153148211,466160156064,6996687698,473156843762
2018-11-01,17137760322,465870071113,7110507259,472980578372
2018-11-02,19849091432,464828736776,7219800758,472048537534
2018-11-05,17349425406,466115042931,7133329443,473248372374
2018-11-06,12923212376,466581343674,7093425549,473674769223
2018-11-07,14621002708,466902793065,7021329203,473924122268
2018-11-08,12385496362,466765910615,7064055157,473829965772
2018-11-09,11625464457,467006411052,6821653091,473828064143
2018-11-12,14356508015,468798812385,7085752463,475884564848
2018-11-13,20293806356,469651112918,7266641493,476917754411
2018-11-14,18183832857,471116952401,7124584991,478241537392
2018-11-15,17736388343,472299226346,7306742853,479605969199
2018-11-16,21651038537,471864498649,7106374624,478970873273
2018-11-19,22508046500,473853869819,7184138720,481038008539
2018-11-20,19727286603,475056211230,6950610858,482006822088
2018-11-21,15593288878,475233531812,6935754162,482169285974
2018-11-22,13029992143,475446195531,7127088124,482573283655
2018-11-23,13603404960,472689959467,6617169688,479307129155
2018-11-26,10603880737,472356414911,6857826040,479214240951
2018-11-27,10311147295,472518416397,6921498998,479439915395
2018-11-28,12021271672,471762479372,6923062423,478685541795
2018-11-29,12564996083,470522757696,6830567716,477353325412
2018-11-30,9849274010,468743399761,6859536436,475602936197
2018-12-03,19418344647,469245598003,7229588572,476475186575
2018-12-04,14808620158,469135276155,7242872772,476378148927
2018-12-05,13499366103,469009226480,7160856135,476170082615
2018-12-06,13740797451,470166691402,6875567625,477042259027
2018-12-07,9143076755,469305526326,6759226739,476064753065
2018-12-10,9392252034,469640781271,6695463184,476336244455
2018-12-11,8066600259,469293601471,6605861080,475899462551
2018-12-12,8481922578,469095178379,6694523570,475789701949
2018-12-13,13842831461,469359024408,6963324308,476322348716
2018-12-14,11184369207,467350549615,6547021947,473897571562
2018-12-17,10124632791,467686247128,6525530228,474211777356
2018-12-18,9500577283,467607913280,6372120420,473980033700
2018-12-19,8303447450,466785517266,6137428055,472922945321
2018-12-20,10660245549,467700056854,6036356598,473736413452
2018-12-21,8910954619,466520920169,5785523079,472306443248
2018-12-24,8058286210,466694612238,5942677972,472637290210
2018-12-25,11198667482,465977437816,5928863416,471906301232
2018-12-26,9000312721,465856293975,5920976211,471777270186
2018-12-27,10297963054,465434791784,6010134313,471444926097
2018-12-28,8230524637,461987376518,5807127861,467794504379
2019-01-02,9073727044,462351753650,5714014114,468065767764
2019-01-03,9187520553,461887281000,5854923494,467742204494
2019-01-04,13853868136,462250410730,6000748759,468251159489
2019-01-07,14233893206,462458355219,6202011515,468660366734
2019-01-08,11671232442,462472442828,6248209523,468720652351
2019-01-09,15835508236,461689424168,6378866662,468068290830
2019-01-10,12334029026,461532461893,6192451286,467724913179
2019-01-11,10693099107,460323775055,6193426510,466517201565
2019-01-14,10515099617,460947518023,6152103839,467099621862
2019-01-15,13309807755,460338181685,6283407281,466621588966
2019-01-16,11569730459,459037993700,6206006131,465243999831
2019-01-17,12779748834,458623130349,6214380734,464837511083
2019-01-18,14120002196,456668089943,6158543944,462826633887
2019-01-21,13498362054,456096234282,6168221783,462264456065
2019-01-22,12374675830,457169620037,5848841730,463018461767
2019-01-23,9593360205,456649149578,5832369934,462481519512
2019-01-24,11851467748,455891899209,5946914033,461838813242
2019-01-25,11015660718,452458688565,5889191154,458347879719
2019-01-28,11655037680,451157215423,5829807368,456987022791
2019-01-29,10847545001,449290368941,5698281406,454988650347
2019-01-30,8176777752,447513860371,5401332274,452915192645
2019-01-31,10652745126,444603342646,5291350496,449894693142
2019-02-01,9167907563,438481618486,5144864769,443626483255
2019-02-11,15233912673,441723272260,5560296496,447283568756
2019-02-12,16272580034,443198997474,5745346454,448944343928
2019-02-13,23431620671,445877866753,6129272703,452007139456
2019-02-14,18337413351,447472501005,6088145915,453560646920
2019-02-15,18711205768,449451785567,5736632641,455188418208
2019-02-18,25117598055,451906400957,6391062117,458297463074
2019-02-19,28625386942,455192743990,6260721866,461453465856
2019-02-20,23002027138,457184818881,6310806597,463495625478
2019-02-21,29335136538,459234809159,6528489311,465763298470
2019-02-22,32419548758,461954859629,6633130375,468587990004
2019-02-25,60257058289,472704160094,7439612565,480143772659
2019-02-26,61778381795,478155076613,7165801337,485320877950
2019-02-27,51742607833,484549266902,7058566556,491607833458
2019-02-28,34284100277,484555495642,6802372203,491357867845
2019-03-01,36818605234,484550188993,6972755094,491522944087
2019-03-04,61979499206,491719613594,7567714697,499287328291
2019-03-05,50007817140,499610506952,7526294846,507136801798
2019-03-06,65730782793,509414858080,7873221114,517288079194
2019-03-07,71739590059,519397678384,7681681754,527079360138
2019-03-08,60296306570,519973258458,6952524243,526925782701
2019-03-11,51014326360,528539041036,7081333275,535620374311
2019-03-12,62158744961,534177143108,7378951309,541556094417
2019-03-13,55850100494,537118191110,7150452732,544268643842
2019-03-14,40374818674,535868334393,6809600412,542677934805
2019-03-15,41487210170,534927567528,6935786537,541863354065
2019-03-18,49192353470,538936145587,7490082590,546426228177
2019-03-19,43941414651,542161873286,7368346110,549530219396
2019-03-20,44045275616,544227583847,7565770022,551793353869
2019-03-21,53670381879,549423715029,7635981051,557059696080
2019-03-22,44500433858,549160945947,7491446372,556652392319
2019-03-25,48629467519,554217910683,7330480585,561548391268
2019-03-26,40209100807,554043266609,6844617743,560887884352
2019-03-27,34574191606,555908994882,6988136999,562897131881
2019-03-28,34646709708,555438962621,6993676803,562432639424
2019-03-29,47821612832,555919750875,7371057196,563290808071
2019-04-01,63290251721,561244963862,8010959023,569255922885
2019-04-02,61545143289,566121855650,7705881744,573827737394
2019-04-03,58245986188,569552117271,7994854942,577546972213
2019-04-04,62428623909,570001321985,7896289622,577897611607
2019-04-08,71019531166,579824640228,8077000019,587901640247
2019-04-09,49975237698,582591393394,7893889401,590485282795
2019-04-10,51270632794,584052810698,7976475409,592029286107
2019-04-11,43791954590,583208143243,7516621319,590724764562
2019-04-12,33700743868,581164513945,7298662903,588463176848
2019-04-15,44636372612,583299208979,7643113739,590942322718
2019-04-16,46426809950,587420822124,7841722599,595262544723
2019-04-17,43694908636,589911050836,7774800992,597685851828
2019-04-18,41409359321,591175252232,7760487190,598935739422
2019-04-19,42365440576,591196274296,7821050157,599017324453
2019-04-22,48086084184,594831558594,7712007391,602543565985
2019-04-23,36853749447,593401459965,7654827292,601056287257
2019-04-24,34168495627,595388886472,7468238475,602857124947
2019-04-25,33493414729,591947751543,7179957493,599127709036
2019-04-26,29060795668,589923831402,6546971604,596470803006
2019-04-29,26035623014,585302832156,6637515223,591940347379
2019-04-30,21312609774,577865182474,5966965402,583832147876
2019-05-06,32207427307,573185674230,5703020317,578888694547
2019-05-07,23222772103,570866704572,5755159556,576621864128
2019-05-08,21222830163,571057518334,5667420255,576724938589
2019-05-09,18741470576,570455002203,5358468045,575813470248
2019-05-10,30290064958,569552302327,6046023197,575598325524
2019-05-13,20305925919,567689658746,5682066267,573371725013
2019-05-14,18778651271,566964503072,5765841597,572730344669
2019-05-15,24966930292,566600704440,6144535731,572745240171
2019-05-16,24093237882,567049805145,6395954054,573445759199
2019-05-17,23159994350,563665781997,5818970670,569484752667
2019-05-20,19776457362,563258751070,5805947974,569064699044
2019-05-21,21242688734,563899124599,6100228979,569999353578
2019-05-22,18996661933,562387964684,6091053275,568479017959
2019-05-23,19064612978,560527552182,6018286664,566545838846
2019-05-24,14975157319,557750049494,5794135953,563544185447
2019-05-27,21454269577,559792435668,6148749960,565941185628
2019-05-28,21929366388,558474984580,6271102872,564746087452
2019-05-29,21451472742,558801967110,6358911393,565160878503
2019-05-30,18748916524,557674222555,6253137384,563927359939
2019-05-31,18170958432,555440566101,6234483391,561675049492
2019-06-03,17940023324,554095723600,6231060446,560326784046
2019-06-04,15042718343,551845445249,5919666354,557765111603
2019-06-05,16165738275,550165203687,6173462807,556338666494
2019-06-06,13792663864,546661467639,5755371448,552416839087
2019-06-10,15159958602,545807399551,6179611385,551987010936
2019-06-11,25901923830,546076092112,6708242864,552784334976
2019-06-12,23698474021,547092700496,6421699821,553514400317
2019-06-13,19409203739,547506113249,6543232826,554049346075
2019-06-14,17408020785,545365849561,6284329054,551650178615
2019-06-17,12824537522,544906059569,6511776511,551417836080
2019-06-18,11716363393,543689979601,6524573678,550214553279
2019-06-19,23848713859,543194212320,6881742813,550075955133
2019-06-20,31754452247,545474733422,7404871184,552879604606
2019-06-21,28470399947,544809211659,7193834165,552003045824
2019-06-24,22879628999,546922849389,7198066420,554120915809
2019-06-25,26105690652,548267174410,7139459583,555406633993
2019-06-26,16138911252,547799690532,7067117009,554866807541
2019-06-27,20769366046,547617686319,7464304394,555081990713
2019-06-28,18258359192,545403611820,7264107771,552667719591
2019-07-01,32105800133,548115136533,7576365455,555691501988
2019-07-02,22732924143,549329550799,7651458132,556981008931
2019-07-03,22292827567,550488925077,7532852077,558021777154
2019-07-04,19205073061,550607512075,7626456053,558233968128
2019-07-05,15440449145,549758208389,7472703152,557230911541
2019-07-08,20109650621,549280291963,7341049956,556621341919
2019-07-09,13913309898,548742383856,7361346957,556103730813
2019-07-10,12920602089,548502478946,7475127328,555977606274
2019-07-11,14226296727,546736009397,7643212116,554379221513
2019-07-12,12969227189,545292920109,7599876580,552892796689
2019-07-15,18209150660,546829583252,7795615787,554625199039
2019-07-16,12932999579,546419207751,7406653782,553825861533
2019-07-17,15127279382,546770795139,7489499813,554260294952
2019-07-18,13360574455,545891094423,7356311165,553247405588
2019-07-19,14190650518,544117046863,7363938242,551480985105
2019-07-22,14395752888,542317389721,8069299105,550386688826
2019-07-23,11409695835,540885652598,8158033022,549043685620
2019-07-24,15440730004,540838721429,8637550851,549476272280
2019-07-25,15146953154,540617344435,9006643170,549623987605
2019-07-26,13373392102,539752245878,9032162431,548784408309
2019-07-29,13361287667,541103076216,9244310333,550347386549
2019-07-30,16118821650,541192071940,9347245715,550539317655
2019-07-31,14389532212,540746046599,9467471922,550213518521
2019-08-01,14062984366,540682032669,9337139934,550019172603
2019-08-02,17383366860,538926998030,9369483734,548296481764
2019-08-05,16607158292,539088661040,9582530513,548671191553
2019-08-06,20041599701,536449029000,9413801749,545862830749
2019-08-07,12558575199,534335401053,9675984001,544011385054
2019-08-08,13634118004,533481575844,10314485611,543796061455
2019-08-09,13155759330,531240738575,10236133794,541476872369
2019-08-12,13712223731,531567416332,10651297822,542218714154
2019-08-13,13638202516,531855170860,10727861522,542583032382
2019-08-14,15677295712,532093964720,10702727543,542796692263
2019-08-15,14891693054,531287578318,10700550002,541988128320
2019-08-16,16881484324,530938203843,10027664791,540965868634
2019-08-19,26933254389,534798962347,10686571813,545485534160
2019-08-20,20899546691,535069125138,10579203659,545648328797
2019-08-21,17490915722,535653416579,10616857288,546270273867
2019-08-22,16082314254,536149988643,10655540918,546805529561
2019-08-23,18010394142,534954183704,10741650800,545695834504
2019-08-26,19098662590,536544973668,10455657926,547000631594
2019-08-27,22019856026,536284871635,10806763690,547091635325
2019-08-28,19240666348,537103608725,10620620315,547724229040
2019-08-29,19236034328,538787831176,10746547843,549534379019
2019-08-30,22533030608,538541616594,10896705119,549438321713
2019-09-02,23631868473,540259932065,11117993360,551377925425
2019-09-03,22468521154,540321825192,11393615940,551715441132
2019-09-04,26488975420,540978840534,11362719294,552341559828
2019-09-05,37240645540,542059512654,11612179656,553671692310
2019-09-06,26293719864,541315600123,11412789332,552728389455
2019-09-09,33206188633,545831543383,11660197020,557491740403
2019-09-10,30736436518,547266110610,11568303313,558834413923
2019-09-11,29042011279,548131519774,11779733982,559911253756
2019-09-12,24176204399,545974771941,11466782528,557441554469
2019-09-16,27385289134,549029500599,11563030260,560592530859
2019-09-17,25772659094,550022693898,10708483273,560731177171
2019-09-18,19795887161,550256286908,10876374112,561132661020
2019-09-19,20221899437,551374200309,11126705421,562500905730
2019-09-20,21047597684,550048535904,11211639118,561260175022
2019-09-23,20355243063,550826508305,11113215890,561939724195
2019-09-24,21762642549,550171649766,11030268233,561201917999
2019-09-25,19432741019,548262512825,10617077202,558879590027
2019-09-26,19967035191,545878128202,10324609064,556202737266
2019-09-27,13651850239,543547417610,10023846611,553571264221
2019-09-30,11159059828,538791089316,9673381768,548464471084
2019-10-08,15009332373,541173606913,10309531518,551483138431
2019-10-09,14806074032,541990984143,10556972646,552547956789
2019-10-10,15468876503,542411429535,10968253874,553379683409
2019-10-11,18600737480,541053440557,11333591582,552387032139
2019-10-14,24627094056,544165541216,11768306187,555933847403
2019-10-15,17158825976,543677569235,11632742534,555310311769
2019-10-16,17094350249,543790595150,11801770937,555592366087
2019-10-17,13069190384,543067159580,11897000318,554964159898
2019-10-18,15610291452,541397950787,11593501055,552991451842
2019-10-21,12901676433,541719877028,11605583690,553325460718
2019-10-22,12180569383,542455008256,11389398387,553844406643
2019-10-23,13060167801,542590711121,11454460632,554045171753
2019-10-24,13490893210,543586678053,11123544614,554710222667
2019-10-25,16219438581,543351773604,10884799198,554236572802
2019-10-28,21208661643,545352851087,11152393907,556505244994
2019-10-29,19133429352,544786863040,10781082019,555567945059
2019-10-30,16601238273,544449761544,10709021205,555158782749
2019-10-31,16337590425,543040299737,10638733181,553679032918
2019-11-01,17180068941,542675980074,10900927115,553576907189
2019-11-04,19072530921,543020295419,11102164516,554122459935
2019-11-05,20647451367,544029029680,11272890053,555301919733
2019-11-06,18100800898,543999526706,11336704592,555336231298
2019-11-07,15533015247,544188094794,11468432102,555656526896
2019-11-08,17667708660,543255280042,11276338194,554531618236
2019-11-11,15099217868,541755441181,10797278670,552552719851
2019-11-12,12473968511,541360163467,10823777899,552183941366
2019-11-13,13852658050,542048023809,11005876873,553053900682
2019-11-14,14366003115,542725646617,11132049828,553857696445
2019-11-15,13435659119,541112917831,10748849005,551861766836
2019-11-18,13134767176,541533326643,10960017504,552493344147
2019-11-19,15358198943,542721380946,10980386765,553701767711
2019-11-20,15424142725,543039825777,10781914417,553821740194
2019-11-21,13785300418,544024320788,10841484084,554865804872
2019-11-22,17908370560,542558701610,10591990623,553150692233
2019-11-25,17083962116,542994841271,10841632264,553836473535
2019-11-26,11852995009,541048628299,10917987011,551966615310
2019-11-27,12741492721,541540132118,10974380903,552514513021
2019-11-28,10775496820,540557833985,10982996908,551540830893
2019-11-29,12991522208,540589918492,10569738432,551159656924
2019-12-02,12560008717,540793588479,10612426512,551406014991
2019-12-03,12801148711,541820549640,10647205327,552467754967
2019-12-04,13279715249,542474281717,10660723132,553135004849
2019-12-05,15459928808,542948225200,10685864537,553634089737
2019-12-06,14616539198,542900227729,10726461920,553626689649
2019-12-09,17900924528,543860276636,10790307026,554650583662
2019-12-10,16553966156,544324601840,10955300849,555279902689
2019-12-11,17600728458,544826951629,11075497150,555902448779
2019-12-12,15711214718,544762356034,10838303677,555600659711
2019-12-13,23244118842,544431163367,10983715047,555414878414
2019-12-16,27740021378,548288053609,10964588638,559252642247
2019-12-17,35126663542,551516610507,11152939293,562669549800
2019-12-18,29684776793,554466188124,11107457966,565573646090
2019-12-19,24116730229,556309366942,10986525236,567295892178
2019-12-20,23989420203,555035446253,10699260739,565734706992
2019-12-23,23047433720,556003821374,10274213691,566278035065
2019-12-24,18060475599,554400951209,10351193007,564752144216
2019-12-25,21470493409,555015167639,10617458513,565632626152
2019-12-26,23272150392,555995394376,10768745221,566764139597
2019-12-27,29198997533,555111529883,10728653748,565840183631
2019-12-30,33037624018,558917674707,10977853200,569895527907
2019-12-31,25568407895,559055426838,10892767928,569948194766
2020-01-02,39665569600,561396722311,11292893947,572689616258
2020-01-03,33474395954,562710881010,10918911096,573629792106
2020-01-06,39971310371,567760802437,11193485547,578954287984
2020-01-07,32940743825,568793261762,11143113227,579936374989
2020-01-08,35809712248,570740658657,10510224534,581250883191
2020-01-09,31039484561,571819012961,10520442935,582339455896
2020-01-10,26873586822,570739934602,10298596512,581038531114
2020-01-13,31004102581,573021434835,10507325406,583528760241
2020-01-14,31344441336,574945207770,10491659685,585436867455
2020-01-15,26948638728,575929132790,10022583450,585951716240
2020-01-16,25940815347,576558354303,9707122701,586265477004
2020-01-17,25894205952,575491812969,9769443013,585261255982
2020-01-20,31214023833,576303022728,9795394680,586098417408
2020-01-21,32678736729,576301105902,9324777990,585625883892
2020-01-22,31496052112,576330861708,8897364678,585228226386
2020-01-23,34244816895,568373798279,7983489656,576357287935
2020-02-03,24109695957,561975455459,6552228192,568527683651
2020-02-04,35461810593,559952837462,6523438866,566476276328
2020-02-05,34111829016,559232297605,6720508658,565952806263
2020-02-06,38529608000,562022699504,6767457936,568790157440
2020-02-07,37686809856,561920858486,6781955757,568702814243
2020-02-10,36246045806,563895597858,7327030143,571222628001
2020-02-11,30460935925,562460299122,8019682181,570479981303
2020-02-12,33501425705,564705327037,8901457391,573606784428
2020-02-13,36519148029,565269286069,9092676707,574361962776
2020-02-14,35262531666,564842574521,9399512538,574242087059
2020-02-17,43034434520,568927550285,9982728806,578910279091
2020-02-18,44582485006,573602028083,10232506176,583834534259
2020-02-19,44611198356,574072376028,10416491507,584488867535
2020-02-20,50651791080,577770431812,10754071099,588524502911
2020-02-21,54790838593,579970674213,10921373087,590892047300
2020-02-24,56662525057,586415776616,11231601726,597647378342
2020-02-25,62412767506,590115848980,11318963864,601434812844
2020-02-26,59482019923,591118726025,11405888789,602524614814
2020-02-27,43639489627,589914863168,11370281903,601285145071
2020-02-28,42695281497,582209646574,10550966306,592760612880
2020-03-02,45691129457,584892862349,11088678301,595981540650
2020-03-03,54347170867,587708596032,11691238927,599399834959
