date,shibor_1w,ma60,historical_q10,signal_score
2016-11-28,2.466,2.4090833333333337,1.55445,0
2016-11-29,2.481,2.41095,1.5550825,0
2016-11-29,2.481,2.41095,1.5550825,0
2016-11-30,2.496,2.413083333333333,1.5557150000000002,0
2016-11-30,2.496,2.4130833333333332,1.5557150000000002,0
2016-12-01,2.502,2.4153,1.5563475,0
2016-12-01,2.502,2.4153000000000002,1.5563475,0
2016-12-02,2.501,2.4175,1.55698,0
2016-12-02,2.501,2.4175,1.55698,0
2016-12-05,2.497,2.4196499999999994,1.5569983333333333,0
2016-12-05,2.497,2.4196499999999994,1.5569983333333333,0
2016-12-06,2.493,2.421733333333333,1.5570166666666667,0
2016-12-06,2.493,2.421733333333333,1.5570166666666667,0
2016-12-07,2.491,2.42375,1.557035,0
2016-12-07,2.491,2.42375,1.557035,0
2016-12-08,2.4908,2.425655,1.5570533333333334,0
2016-12-08,2.4908,2.425655,1.5570533333333334,0
2016-12-09,2.4928,2.4275683333333333,1.5570716666666666,0
2016-12-09,2.4928,2.4275683333333333,1.5570716666666666,0
2016-12-12,2.494,2.4293766666666667,1.55709,0
2016-12-12,2.494,2.4293766666666667,1.55709,0
2016-12-13,2.496,2.43111,1.557108333333333,0
2016-12-13,2.496,2.43111,1.5571083333333333,0
2016-12-14,2.499,2.43286,1.5571266666666663,0
2016-12-14,2.499,2.43286,1.5571266666666663,0
2016-12-15,2.505,2.43466,1.557145,0
2016-12-15,2.505,2.43466,1.557145,0
2016-12-16,2.519,2.436643333333333,1.5571633333333332,0
2016-12-16,2.519,2.436643333333333,1.5571633333333332,0
2016-12-19,2.525,2.4386433333333333,1.5576325,0
2016-12-19,2.525,2.4386433333333333,1.5576325,0
2016-12-20,2.5375,2.4408016666666668,1.5581016666666667,0
2016-12-20,2.5375,2.4408016666666668,1.5581016666666667,0
2016-12-21,2.544,2.4431016666666667,1.5585708333333332,0
2016-12-21,2.544,2.4431016666666667,1.5585708333333332,0
2016-12-22,2.544,2.444851666666666,1.55904,0
2016-12-22,2.544,2.444851666666666,1.55904,0
2016-12-23,2.543,2.446251666666667,1.5595091666666665,0
2016-12-23,2.543,2.446251666666667,1.5595091666666665,0
2016-12-26,2.545,2.447401666666667,1.5599783333333337,0
2016-12-26,2.545,2.447401666666667,1.5599783333333337,0
2016-12-27,2.547,2.448401666666667,1.5604475,0
2016-12-27,2.547,2.448401666666667,1.5604475,0
2016-12-28,2.545,2.449535,1.5609166666666667,0
2016-12-28,2.545,2.449535,1.5609166666666667,0
2016-12-29,2.544,2.451235,1.5613858333333333,0
2016-12-29,2.544,2.451235,1.5613858333333333,0
2016-12-30,2.543,2.4532016666666663,1.561855,0
2016-12-30,2.543,2.4532016666666663,1.561855,0
2017-01-03,2.589,2.456185,1.56193,0
2017-01-03,2.589,2.456185,1.56193,0
2017-01-04,2.545,2.458701666666667,1.562005,0
2017-01-04,2.545,2.458701666666667,1.562005,0
2017-01-05,2.474,2.460218333333333,1.56208,0
2017-01-05,2.474,2.460218333333333,1.56208,0
2017-01-06,2.441,2.4612683333333334,1.5621550000000002,0
2017-01-06,2.441,2.4612683333333334,1.5621550000000002,0
2017-01-09,2.41,2.4618683333333333,1.56223,0
2017-01-09,2.41,2.4618683333333333,1.56223,0
2017-01-10,2.399,2.4622683333333333,1.562305,0
2017-01-10,2.399,2.4622683333333333,1.562305,0
2017-01-11,2.39,2.4624183333333334,1.56238,0
2017-01-11,2.39,2.4624183333333334,1.56238,0
2017-01-12,2.394,2.462485,1.562455,0
2017-01-12,2.394,2.462485,1.5624550000000001,0
2017-01-13,2.398,2.462501666666667,1.5625300000000002,0
2017-01-13,2.398,2.462501666666667,1.5625300000000002,0
2017-01-16,2.4239,2.462883333333333,1.5626050000000002,0
2017-01-16,2.4239,2.4628833333333335,1.5626050000000002,0
2017-01-17,2.4666,2.4639266666666666,1.562727166666667,0
2017-01-17,2.4666,2.4639266666666666,1.562727166666667,0
2017-01-18,2.5042,2.465596666666667,1.5628493333333335,0
2017-01-18,2.5042,2.465596666666667,1.5628493333333335,0
2017-01-19,2.538,2.4677466666666663,1.5629715000000002,0
2017-01-19,2.538,2.4677466666666663,1.5629715000000002,0
2017-01-20,2.593,2.47078,1.5630936666666668,0
2017-01-20,2.593,2.47078,1.5630936666666668,0
2017-01-22,2.607,2.47398,1.5632158333333337,0
2017-01-22,2.607,2.47398,1.5632158333333335,0
2017-01-23,2.637,2.47763,1.563338,0
2017-01-23,2.637,2.47763,1.5633380000000001,0
2017-01-24,2.662,2.48173,1.5634601666666668,0
2017-01-24,2.662,2.48173,1.5634601666666668,0
2017-01-25,2.684,2.48623,1.5635823333333334,0
2017-01-25,2.684,2.48623,1.5635823333333334,0
2017-01-26,2.691,2.490946666666667,1.5637045,0
2017-01-26,2.691,2.490946666666667,1.5637045,0
2017-02-03,2.652,2.4950633333333334,1.5638266666666667,0
2017-02-03,2.652,2.4950633333333334,1.5638266666666667,0
2017-02-04,2.648,2.499213333333333,1.5639308333333335,0
2017-02-04,2.648,2.499213333333333,1.5639308333333335,0
2017-02-06,2.628,2.503146666666667,1.564035,0
2017-02-06,2.628,2.503146666666667,1.564035,0
2017-02-07,2.6283,2.507135,1.5641391666666669,0
2017-02-07,2.6283,2.507135,1.5641391666666669,0
2017-02-08,2.633,2.511135,1.5642433333333334,0
2017-02-08,2.633,2.511135,1.5642433333333334,0
2017-02-09,2.634,2.515001666666667,1.5643475000000002,0
2017-02-09,2.634,2.515001666666667,1.5643475000000002,0
2017-02-10,2.6233,2.5186066666666664,1.5644516666666668,0
2017-02-10,2.6233,2.5186066666666664,1.5644516666666668,0
2017-02-13,2.623,2.522073333333333,1.5645558333333336,0
2017-02-13,2.623,2.522073333333333,1.5645558333333336,0
2017-02-14,2.6208,2.5252866666666667,1.5646600000000002,0
2017-02-14,2.6208,2.5252866666666667,1.5646600000000002,0
2017-02-15,2.627,2.52847,1.564764166666667,0
2017-02-15,2.627,2.52847,1.564764166666667,0
2017-02-16,2.6435,2.531795,1.5648683333333335,0
2017-02-16,2.6435,2.5317950000000002,1.5648683333333335,0
2017-02-17,2.664,2.5353950000000003,1.5649620000000002,0
2017-02-17,2.664,2.5353950000000003,1.5649620000000002,0
2017-02-20,2.675,2.539145,1.5650556666666668,0
2017-02-20,2.675,2.539145,1.5650556666666668,0
2017-02-21,2.691,2.543145,1.5651493333333335,0
2017-02-21,2.691,2.543145,1.5651493333333335,0
2017-02-22,2.706,2.547378333333333,1.5652430000000002,0
2017-02-22,2.706,2.5473783333333335,1.5652430000000002,0
2017-02-23,2.716,2.5516783333333333,1.5653366666666668,0
2017-02-23,2.716,2.5516783333333333,1.5653366666666668,0
2017-02-24,2.725,2.555995,1.5654303333333337,0
2017-02-24,2.725,2.555995,1.5654303333333335,0
2017-02-27,2.711,2.5598283333333334,1.565524,0
2017-02-27,2.711,2.5598283333333334,1.5655240000000001,0
2017-02-28,2.728,2.5636950000000005,1.5656176666666668,0
2017-02-28,2.728,2.5636950000000005,1.5656176666666668,0
2017-03-01,2.729,2.5674783333333333,1.5657113333333337,0
2017-03-01,2.729,2.5674783333333333,1.5657113333333335,0
2017-03-02,2.732,2.571328333333333,1.565805,0
2017-03-02,2.732,2.571328333333333,1.5658050000000001,0
2017-03-03,2.659,2.5740283333333336,1.5658905,0
2017-03-03,2.659,2.5740283333333336,1.5658905,0
2017-03-06,2.646,2.576578333333333,1.565976,0
2017-03-06,2.646,2.576578333333333,1.565976,0
2017-03-07,2.644,2.5791283333333337,1.5660615,0
2017-03-07,2.644,2.5791283333333337,1.5660615,0
2017-03-08,2.655,2.581865,1.566147,0
2017-03-08,2.655,2.581865,1.566147,0
2017-03-09,2.659,2.584635,1.5662325,0
2017-03-09,2.659,2.584635,1.5662325,0
2017-03-10,2.655,2.5873183333333336,1.566318,0
2017-03-10,2.655,2.5873183333333336,1.566318,0
2017-03-13,2.649,2.589868333333333,1.5664035,0
2017-03-13,2.649,2.5898683333333334,1.5664035,0
2017-03-14,2.652,2.5924183333333333,1.566489,0
2017-03-14,2.652,2.5924183333333333,1.566489,0
2017-03-15,2.656,2.594935,1.5665745,0
2017-03-15,2.656,2.594935,1.5665745,0
2017-03-16,2.6938,2.5978483333333333,1.56666,0
2017-03-16,2.6938,2.5978483333333333,1.56666,0
2017-03-17,2.725,2.6011816666666667,1.5670405,0
2017-03-17,2.725,2.6011816666666667,1.5670405,0
2017-03-20,2.7471,2.6046750000000003,1.567421,0
2017-03-20,2.7471,2.6046750000000003,1.567421,0
2017-03-21,2.768,2.6084083333333328,1.5678014999999998,0
2017-03-21,2.768,2.6084083333333328,1.5678014999999998,0
2017-03-22,2.791,2.612525,1.568182,0
2017-03-22,2.791,2.612525,1.568182,0
2017-03-23,2.807,2.616925,1.5685625,0
2017-03-23,2.807,2.616925,1.5685624999999999,0
2017-03-24,2.784,2.620908333333333,1.568943,0
2017-03-24,2.784,2.620908333333333,1.568943,0
2017-03-27,2.7993,2.625113333333333,1.5693235,0
2017-03-27,2.7993,2.625113333333333,1.5693234999999999,0
2017-03-28,2.791,2.6292133333333334,1.5697039999999998,0
2017-03-28,2.791,2.6292133333333334,1.5697039999999998,0
2017-03-29,2.81,2.6336466666666665,1.5700845,0
2017-03-29,2.81,2.6336466666666665,1.5700844999999999,0
2017-03-30,2.821,2.6382800000000004,1.5704649999999998,0
2017-03-30,2.821,2.6382800000000004,1.5704649999999998,0
2017-03-31,2.85,2.64263,1.5704968333333331,0
2017-03-31,2.85,2.64263,1.5704968333333331,0
2017-04-01,2.778,2.646513333333333,1.5705286666666665,0
2017-04-01,2.778,2.646513333333333,1.5705286666666665,0
2017-04-05,2.74,2.650946666666667,1.5705604999999998,0
2017-04-05,2.74,2.650946666666667,1.5705604999999998,0
2017-04-06,2.7506,2.6561066666666666,1.5705923333333331,0
2017-04-06,2.7506,2.6561066666666666,1.5705923333333331,0
2017-04-07,2.741,2.661623333333333,1.5706241666666667,0
2017-04-07,2.741,2.6616233333333335,1.5706241666666667,0
2017-04-10,2.707,2.6667566666666667,1.570656,0
2017-04-10,2.707,2.6667566666666667,1.570656,0
2017-04-11,2.687,2.6717066666666667,1.5706878333333334,0
2017-04-11,2.687,2.6717066666666667,1.5706878333333334,0
2017-04-12,2.6631,2.6761916666666665,1.5707196666666667,0
2017-04-12,2.6631,2.6761916666666665,1.5707196666666667,0
2017-04-13,2.6566,2.6805016666666663,1.5707515,0
2017-04-13,2.6566,2.6805016666666663,1.5707515,0
2017-04-14,2.674,2.68467,1.5707833333333334,0
2017-04-14,2.674,2.6846699999999997,1.5707833333333334,0
2017-04-17,2.69,2.688393333333333,1.5708918333333337,0
2017-04-17,2.69,2.688393333333333,1.5708918333333335,0
2017-04-18,2.7175,2.6919483333333334,1.571000333333333,0
2017-04-18,2.7175,2.6919483333333334,1.5710003333333333,0
2017-04-19,2.752,2.6955150000000003,1.5711088333333334,0
2017-04-19,2.752,2.6955150000000003,1.5711088333333334,0
2017-04-20,2.758,2.698265,1.5712173333333337,0
2017-04-20,2.758,2.6982649999999997,1.5712173333333335,0
2017-04-21,2.76,2.700815,1.5713258333333333,0
2017-04-21,2.76,2.700815,1.5713258333333333,0
2017-04-24,2.79,2.703365,1.5714343333333334,0
2017-04-24,2.79,2.703365,1.5714343333333334,0
2017-04-25,2.814,2.705898333333333,1.5715428333333334,0
2017-04-25,2.814,2.705898333333333,1.5715428333333334,0
2017-04-26,2.8203,2.70817,1.5716513333333335,0
2017-04-26,2.8203,2.70817,1.5716513333333335,0
2017-04-27,2.8449,2.710735,1.5717598333333334,0
2017-04-27,2.8449,2.7107349999999997,1.5717598333333334,0
2017-04-28,2.8699,2.7143666666666664,1.5718683333333334,0
2017-04-28,2.8699,2.7143666666666664,1.5718683333333334,0
2017-05-02,2.873,2.7181166666666665,1.5721106666666669,0
2017-05-02,2.873,2.7181166666666665,1.5721106666666669,0
2017-05-03,2.913,2.7228666666666665,1.572353,0
2017-05-03,2.913,2.7228666666666665,1.5723530000000001,0
2017-05-04,2.927,2.727845,1.5725953333333331,0
2017-05-04,2.927,2.727845,1.5725953333333333,0
2017-05-05,2.9186,2.732605,1.5728376666666668,0
2017-05-05,2.9186,2.732605,1.5728376666666668,0
2017-05-08,2.9091,2.73719,1.57308,0
2017-05-08,2.9091,2.73719,1.57308,0
2017-05-09,2.9233,2.74219,1.5733223333333335,0
2017-05-09,2.9233,2.74219,1.5733223333333335,0
2017-05-10,2.93,2.747306666666667,1.5735646666666667,0
2017-05-10,2.93,2.747306666666667,1.5735646666666667,0
2017-05-11,2.9294,2.75245,1.573807,0
2017-05-11,2.9294,2.75245,1.573807,0
2017-05-12,2.9107,2.757178333333333,1.5740493333333334,0
2017-05-12,2.9107,2.7571783333333335,1.5740493333333334,0
2017-05-15,2.8833,2.761175,1.5742916666666666,0
2017-05-15,2.8833,2.761175,1.5742916666666666,0
2017-05-16,2.8827,2.76482,1.574393,0
2017-05-16,2.8827,2.76482,1.574393,0
2017-05-17,2.882,2.76827,1.5744943333333332,0
2017-05-17,2.882,2.7682700000000002,1.5744943333333332,0
2017-05-18,2.8867,2.7715316666666667,1.5745956666666667,0
2017-05-18,2.8867,2.7715316666666667,1.5745956666666667,0
2017-05-19,2.88,2.774431666666666,1.574697,0
2017-05-19,2.88,2.774431666666666,1.574697,0
2017-05-22,2.8679,2.7769633333333337,1.5747983333333333,0
2017-05-22,2.8679,2.7769633333333337,1.5747983333333333,0
2017-05-23,2.8571,2.7791650000000003,1.5748996666666666,0
2017-05-23,2.8571,2.7791650000000003,1.5748996666666666,0
2017-05-24,2.8426,2.781358333333333,1.575001,0
2017-05-24,2.8426,2.781358333333333,1.5750009999999999,0
2017-05-25,2.843,2.783275,1.5751023333333334,0
2017-05-25,2.843,2.783275,1.5751023333333334,0
2017-05-26,2.853,2.7853416666666666,1.575203666666667,0
2017-05-26,2.853,2.7853416666666666,1.5752036666666667,0
2017-05-27,2.854,2.787375,1.575305,0
2017-05-27,2.854,2.787375,1.575305,0
2017-05-31,2.856,2.790658333333333,1.5753138333333334,0
2017-05-31,2.856,2.790658333333333,1.5753138333333334,0
2017-06-01,2.866,2.794325,1.5753226666666666,0
2017-06-01,2.866,2.794325,1.5753226666666666,0
2017-06-02,2.884,2.798325,1.5753315,0
2017-06-02,2.884,2.7983249999999997,1.5753315,0
2017-06-05,2.894,2.8023083333333334,1.5753403333333331,0
2017-06-05,2.894,2.8023083333333334,1.5753403333333333,0
2017-06-06,2.8959,2.806256666666667,1.5753491666666668,0
2017-06-06,2.8959,2.806256666666667,1.5753491666666668,0
2017-06-07,2.8919,2.8102050000000003,1.575358,0
2017-06-07,2.8919,2.8102050000000003,1.575358,0
2017-06-08,2.8939,2.814286666666667,1.5753668333333333,0
2017-06-08,2.8939,2.814286666666667,1.5753668333333333,0
2017-06-09,2.8949,2.8183350000000003,1.5753756666666667,0
2017-06-09,2.8949,2.8183350000000003,1.5753756666666667,0
2017-06-12,2.8968,2.822348333333333,1.5753845000000002,0
2017-06-12,2.8968,2.8223483333333332,1.5753845000000002,0
2017-06-13,2.9,2.825785,1.5753933333333334,0
2017-06-13,2.9,2.825785,1.5753933333333334,0
2017-06-14,2.9026,2.828745,1.5756085000000002,0
2017-06-14,2.9026,2.828745,1.5756085000000002,0
2017-06-15,2.9047,2.8313716666666666,1.5758236666666667,0
2017-06-15,2.9047,2.8313716666666666,1.5758236666666667,0
2017-06-16,2.914,2.833805,1.5760388333333335,0
2017-06-16,2.914,2.833805,1.5760388333333335,0
2017-06-19,2.9204,2.8359616666666665,1.576254,0
2017-06-19,2.9204,2.8359616666666665,1.576254,0
2017-06-20,2.93,2.8380116666666666,1.5764691666666666,0
2017-06-20,2.93,2.8380116666666666,1.5764691666666666,0
2017-06-21,2.9429,2.84066,1.5766843333333334,0
2017-06-21,2.9429,2.84066,1.5766843333333334,0
2017-06-22,2.9432,2.843058333333333,1.5768995,0
2017-06-22,2.9432,2.843058333333333,1.5768995,0
2017-06-23,2.936,2.845475,1.5771146666666669,0
2017-06-23,2.936,2.845475,1.5771146666666667,0
2017-06-26,2.9063,2.84708,1.5773298333333334,0
2017-06-26,2.9063,2.8470799999999996,1.5773298333333334,0
2017-06-27,2.8834,2.84812,1.577545,0
2017-06-27,2.8834,2.84812,1.577545,0
2017-06-28,2.8577,2.8482483333333333,1.5775631666666667,0
2017-06-28,2.8577,2.8482483333333333,1.5775631666666667,0
2017-06-29,2.8507,2.84946,1.5775813333333333,0
2017-06-29,2.8507,2.84946,1.5775813333333333,0
2017-06-30,2.8455,2.8512183333333336,1.5775995,0
2017-06-30,2.8455,2.8512183333333336,1.5775995,0
2017-07-03,2.841,2.852725,1.5776176666666666,0
2017-07-03,2.841,2.852725,1.5776176666666666,0
2017-07-04,2.8299,2.854206666666667,1.5776358333333331,0
2017-07-04,2.8299,2.854206666666667,1.5776358333333333,0
2017-07-05,2.8028,2.855803333333333,1.577654,0
2017-07-05,2.8028,2.8558033333333332,1.5776540000000001,0
2017-07-06,2.7919,2.8575516666666663,1.5776721666666669,0
2017-07-06,2.7919,2.8575516666666663,1.5776721666666669,0
2017-07-07,2.7858,2.859596666666667,1.5776903333333334,0
2017-07-07,2.7858,2.859596666666667,1.5776903333333334,0
2017-07-10,2.784,2.86172,1.5777085,0
2017-07-10,2.784,2.86172,1.5777085,0
2017-07-11,2.812,2.86402,1.5777266666666667,0
2017-07-11,2.812,2.86402,1.5777266666666667,0
2017-07-12,2.8156,2.8661133333333333,1.57777,0
2017-07-12,2.8156,2.8661133333333333,1.57777,0
2017-07-13,2.8184,2.867795,1.5778133333333333,0
2017-07-13,2.8184,2.867795,1.5778133333333333,0
2017-07-14,2.803,2.868645,1.577856666666667,0
2017-07-14,2.803,2.868645,1.577856666666667,0
2017-07-17,2.8057,2.86944,1.5779,0
2017-07-17,2.8057,2.86944,1.5779,0
2017-07-18,2.8293,2.870595,1.5779433333333333,0
2017-07-18,2.8293,2.870595,1.5779433333333333,0
2017-07-19,2.842,2.871461666666667,1.5779866666666666,0
2017-07-19,2.842,2.871461666666667,1.5779866666666666,0
2017-07-20,2.853,2.872111666666667,1.57803,0
2017-07-20,2.853,2.872111666666667,1.57803,0
2017-07-21,2.847,2.872556666666666,1.5780733333333334,0
2017-07-21,2.847,2.872556666666666,1.5780733333333334,0
2017-07-24,2.845,2.872558333333333,1.5781166666666666,0
2017-07-24,2.845,2.872558333333333,1.5781166666666666,0
2017-07-25,2.849,2.8722100000000004,1.57816,0
2017-07-25,2.849,2.8722100000000004,1.57816,0
2017-07-26,2.849,2.8718100000000004,1.5781783333333337,0
2017-07-26,2.849,2.8718100000000004,1.5781783333333337,0
2017-07-27,2.8626,2.87097,1.5781966666666667,0
2017-07-27,2.8626,2.87097,1.5781966666666667,0
2017-07-28,2.877,2.870136666666667,1.578215,0
2017-07-28,2.877,2.870136666666667,1.578215,0
2017-07-31,2.882,2.869526666666667,1.5782333333333334,0
2017-07-31,2.882,2.869526666666667,1.5782333333333334,0
2017-08-01,2.886,2.8691416666666663,1.5782516666666666,0
2017-08-01,2.886,2.8691416666666663,1.5782516666666666,0
2017-08-02,2.892,2.86862,1.57827,0
2017-08-02,2.892,2.86862,1.57827,0
2017-08-03,2.884,2.8678533333333336,1.5782883333333333,0
2017-08-03,2.884,2.8678533333333336,1.5782883333333333,0
2017-08-04,2.8657,2.866791666666667,1.5783066666666667,0
2017-08-04,2.8657,2.866791666666667,1.5783066666666667,0
2017-08-07,2.865,2.86603,1.5783250000000002,0
2017-08-07,2.865,2.86603,1.5783250000000002,0
2017-08-08,2.871,2.865825,1.5783433333333334,0
2017-08-08,2.871,2.865825,1.5783433333333334,0
2017-08-09,2.8821,2.865815,1.5785953333333336,0
2017-08-09,2.8821,2.865815,1.5785953333333336,0
2017-08-10,2.8767,2.8657266666666668,1.5788473333333333,0
2017-08-10,2.8767,2.8657266666666668,1.5788473333333333,0
2017-08-11,2.8725,2.8654900000000003,1.5790993333333334,0
2017-08-11,2.8725,2.8654900000000003,1.5790993333333334,0
2017-08-14,2.868,2.8652900000000003,1.5793513333333336,0
2017-08-14,2.868,2.8652900000000003,1.5793513333333336,0
2017-08-15,2.874,2.8653916666666666,1.5796033333333337,0
2017-08-15,2.874,2.8653916666666666,1.5796033333333337,0
2017-08-16,2.88,2.865773333333333,1.5798553333333334,0
2017-08-16,2.88,2.865773333333333,1.5798553333333334,0
2017-08-17,2.8927,2.866608333333333,1.5801073333333333,0
2017-08-17,2.8927,2.866608333333333,1.5801073333333333,0
2017-08-18,2.894,2.867458333333333,1.5803593333333334,0
2017-08-18,2.894,2.867458333333333,1.5803593333333334,0
2017-08-21,2.897,2.868191666666667,1.5806113333333334,0
2017-08-21,2.897,2.868191666666667,1.5806113333333334,0
2017-08-22,2.8985,2.868933333333333,1.5808633333333333,0
2017-08-22,2.8985,2.868933333333333,1.5808633333333333,0
2017-08-23,2.9028,2.869713333333334,1.5812808333333337,0
2017-08-23,2.9028,2.869713333333334,1.5812808333333337,0
2017-08-24,2.904,2.870346666666667,1.5816983333333332,0
2017-08-24,2.904,2.870346666666667,1.5816983333333332,0
2017-08-25,2.9098,2.8707766666666665,1.5821158333333334,0
2017-08-25,2.9098,2.8707766666666665,1.5821158333333334,0
2017-08-28,2.9064,2.870983333333333,1.5825333333333331,0
2017-08-28,2.9064,2.870983333333333,1.5825333333333331,0
2017-08-29,2.921,2.8714016666666664,1.5829508333333333,0
2017-08-29,2.921,2.8714016666666664,1.5829508333333333,0
2017-08-30,2.9266,2.87198,1.5833683333333337,0
2017-08-30,2.9266,2.8719799999999998,1.5833683333333335,0
2017-08-31,2.8879,2.8718799999999995,1.5837858333333332,0
2017-08-31,2.8879,2.8718799999999995,1.5837858333333332,0
2017-09-01,2.8764,2.871571666666666,1.5842033333333334,0
2017-09-01,2.8764,2.871571666666666,1.5842033333333334,0
2017-09-04,2.8572,2.8709116666666668,1.5846208333333334,0
2017-09-04,2.8572,2.8709116666666668,1.5846208333333334,0
2017-09-05,2.8202,2.869581666666667,1.585038333333333,0
2017-09-05,2.8202,2.869581666666667,1.5850383333333333,0
2017-09-06,2.8092,2.868025,1.5854560000000002,0
2017-09-06,2.8092,2.868025,1.5854560000000002,0
2017-09-07,2.8056,2.866373333333333,1.5858736666666666,0
2017-09-07,2.8056,2.866373333333333,1.5858736666666666,0
2017-09-08,2.8023,2.8645116666666666,1.5862913333333335,0
2017-09-08,2.8023,2.8645116666666666,1.5862913333333335,0
2017-09-11,2.8014,2.862528333333333,1.586709,0
2017-09-11,2.8014,2.862528333333333,1.5867090000000001,0
2017-09-12,2.8036,2.860421666666667,1.5871266666666668,0
2017-09-12,2.8036,2.860421666666667,1.5871266666666668,0
2017-09-13,2.8056,2.8581333333333334,1.5875443333333334,0
2017-09-13,2.8056,2.8581333333333334,1.5875443333333334,0
2017-09-14,2.8239,2.856145,1.587962,0
2017-09-14,2.8239,2.856145,1.587962,0
2017-09-15,2.832,2.8544116666666666,1.5883796666666667,0
2017-09-15,2.832,2.8544116666666666,1.5883796666666667,0
2017-09-18,2.844,2.8533733333333333,1.5887973333333336,0
2017-09-18,2.844,2.8533733333333333,1.5887973333333336,0
2017-09-19,2.868,2.8531166666666663,1.589215,0
2017-09-19,2.868,2.8531166666666663,1.589215,0
2017-09-20,2.869,2.853305,1.5895183333333334,0
2017-09-20,2.869,2.8533049999999998,1.5895183333333334,0
2017-09-21,2.869,2.85361,1.589821666666667,0
2017-09-21,2.869,2.85361,1.5898216666666667,0
2017-09-22,2.858,2.8538183333333333,1.590125,0
2017-09-22,2.858,2.8538183333333333,1.590125,0
2017-09-25,2.8987,2.85478,1.590428333333333,0
2017-09-25,2.8987,2.85478,1.5904283333333333,0
2017-09-26,2.9291,2.8564333333333334,1.5907316666666669,0
2017-09-26,2.9291,2.8564333333333334,1.5907316666666669,0
2017-09-27,2.9494,2.8588766666666667,1.591035,0
2017-09-27,2.9494,2.8588766666666667,1.591035,0
2017-09-28,2.9675,2.861803333333333,1.5913383333333333,0
2017-09-28,2.9675,2.8618033333333335,1.5913383333333333,0
2017-09-29,2.9639,2.8647716666666665,1.5916416666666666,0
2017-09-29,2.9639,2.8647716666666665,1.5916416666666666,0
2017-09-30,2.9671,2.8678233333333334,1.591945,0
2017-09-30,2.9671,2.8678233333333334,1.591945,0
2017-10-09,2.9201,2.869625,1.5922483333333333,0
2017-10-09,2.9201,2.869625,1.5922483333333333,0
2017-10-10,2.939,2.8716816666666665,1.5925795,0
2017-10-10,2.939,2.8716816666666665,1.5925795,0
2017-10-11,2.9247,2.873453333333333,1.5929106666666666,0
2017-10-11,2.9247,2.873453333333333,1.5929106666666666,0
2017-10-12,2.886,2.8748366666666665,1.5932418333333334,0
2017-10-12,2.886,2.8748366666666665,1.5932418333333334,0
2017-10-13,2.8516,2.875601666666667,1.593573,0
2017-10-13,2.8516,2.875601666666667,1.5935730000000001,0
2017-10-16,2.848,2.875913333333333,1.593904166666667,0
2017-10-16,2.848,2.8759133333333335,1.5939041666666667,0
2017-10-17,2.8483,2.876018333333333,1.5942353333333334,0
2017-10-17,2.8483,2.876018333333333,1.5942353333333334,0
2017-10-18,2.8468,2.875915,1.5945665,0
2017-10-18,2.8468,2.875915,1.5945665,0
2017-10-19,2.8405,2.875806666666667,1.5948976666666668,0
2017-10-19,2.8405,2.875806666666667,1.5948976666666668,0
2017-10-20,2.8379,2.8756883333333336,1.5952288333333335,0
2017-10-20,2.8379,2.8756883333333336,1.5952288333333335,0
2017-10-23,2.8341,2.87544,1.59556,0
2017-10-23,2.8341,2.8754399999999998,1.59556,0
2017-10-24,2.8343,2.875195,1.5958628333333336,0
2017-10-24,2.8343,2.875195,1.5958628333333336,0
2017-10-25,2.8594,2.8751416666666665,1.5961656666666666,0
2017-10-25,2.8594,2.8751416666666665,1.5961656666666666,0
2017-10-26,2.8699,2.875023333333333,1.5964685,0
2017-10-26,2.8699,2.8750233333333335,1.5964685,0
2017-10-27,2.8788,2.87497,1.596771333333333,0
2017-10-27,2.8788,2.87497,1.5967713333333333,0
2017-10-30,2.888,2.8750033333333334,1.5970741666666666,0
2017-10-30,2.888,2.8750033333333334,1.5970741666666666,0
2017-10-31,2.894,2.875036666666667,1.597377,0
2017-10-31,2.894,2.875036666666667,1.597377,0
2017-11-01,2.894,2.8752033333333333,1.597679833333333,0
2017-11-01,2.894,2.8752033333333333,1.597679833333333,0
2017-11-02,2.859,2.8750916666666666,1.5979826666666666,0
2017-11-02,2.859,2.8750916666666666,1.5979826666666666,0
2017-11-03,2.8249,2.8744233333333336,1.5982854999999998,0
2017-11-03,2.8249,2.8744233333333336,1.5982854999999998,0
2017-11-06,2.797,2.87319,1.598588333333333,0
2017-11-06,2.797,2.87319,1.598588333333333,0
2017-11-07,2.7878,2.871618333333333,1.5988874999999998,0
2017-11-07,2.7878,2.871618333333333,1.5988874999999998,0
2017-11-08,2.7892,2.87016,1.5991866666666663,0
2017-11-08,2.7892,2.87016,1.5991866666666663,0
2017-11-09,2.811,2.869135,1.5994858333333333,0
2017-11-09,2.811,2.869135,1.5994858333333333,0
2017-11-10,2.8455,2.86876,1.599785,0
2017-11-10,2.8455,2.86876,1.599785,0
2017-11-13,2.8592,2.868513333333333,1.6000841666666663,0
2017-11-13,2.8592,2.8685133333333335,1.6000841666666665,0
2017-11-14,2.8765,2.868455,1.6003833333333333,0
2017-11-14,2.8765,2.868455,1.6003833333333333,0
2017-11-15,2.886,2.8683433333333337,1.6006824999999998,0
2017-11-15,2.886,2.8683433333333337,1.6006824999999998,0
2017-11-16,2.886,2.86821,1.6009816666666667,0
2017-11-16,2.886,2.86821,1.6009816666666667,0
2017-11-17,2.865,2.8676766666666667,1.6012808333333337,0
