date,close,amount,log_return,volatility_20d_ann,amount_ma20,amount_ma60,vol_ma20,vol_ma60,amount_trend,volatility_trend,quadrant,signal_score,signal_text,effective_date
2018-07-23,3807.78,215166820352.0,0.008889697760997387,0.23603880435182462,160643244032.0,173136603477.33334,0.24083983145080579,0.19020607027599243,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-24
2018-07-24,3869.64,266979983360.0,0.016115137308000134,0.24220013822347722,166096967270.4,174204938308.26666,0.24210629212697335,0.1912414642229706,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-25
2018-07-25,3867.17,184443568128.0,-0.0006385060726361449,0.232052967296985,167507029606.4,173705508044.8,0.24262966606973416,0.19223686000202247,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-26
2018-07-26,3827.11,170849091584.0,-0.010413024214978445,0.23201920107154905,168787709132.8,173238836155.73334,0.2435863377138098,0.19335236315341742,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-27
2018-07-27,3810.53,135341576192.0,-0.004341662095738879,0.21307064290645708,167779228876.8,172051915639.46667,0.2429410299389012,0.19411200416468202,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-30
2018-07-30,3793.87,154550108160.0,-0.004381680778175502,0.19039564193482422,167195183308.8,171761841902.93332,0.24053907196768512,0.1944908315251121,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-07-31
2018-07-31,3796.61,129362239488.0,0.0007219570090463127,0.19027359119778264,163954971852.8,170420548812.8,0.23824596099289166,0.19470249974169215,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-01
2018-08-01,3724.47,166078070784.0,-0.01918400347716094,0.1967215455571227,164919256268.8,169589742318.93332,0.23662143388374174,0.19497259572091552,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-02
2018-08-02,3642.59,190187372544.0,-0.02222959274258786,0.20875481415418365,166919453696.0,170097252420.26666,0.23560021558164768,0.195440546638579,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-03
2018-08-03,3585.39,139677896704.0,-0.015827712341085456,0.21524469114638894,165325081395.2,169499069166.93332,0.23470089388052734,0.19615859849222209,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-06
2018-08-06,3532.31,148564885504.0,-0.014915206885962692,0.19582858164950706,164918063718.4,168899769617.06668,0.23155595237818027,0.196543186856664,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-07
2018-08-07,3633.78,163325665280.0,0.028321380931155896,0.22403167262130042,165849680281.6,168319165166.93332,0.22975646954004159,0.19741873309438226,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-08
2018-08-08,3575.81,144367525888.0,-0.016081704882159126,0.2222509786034111,165644362342.4,167798042624.0,0.22801950569906673,0.19827606643628773,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-09
2018-08-09,3665.73,173530161152.0,0.02483577304207406,0.22542701961910044,164869842534.4,167679393314.13333,0.2255390536572271,0.19926562159749395,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-10
2018-08-10,3676.49,138659725312.0,0.002930995721464502,0.22511689391476977,163752087552.0,167439196296.53333,0.22296652601584915,0.20043346718925947,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-13
2018-08-13,3669.1,148800647168.0,-0.0020120922875385898,0.22476054747686988,163779992985.6,167123825800.53333,0.22040319058396696,0.20158349075317508,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-14
2018-08-14,3651.8,120099078144.0,-0.004726203664166343,0.22473283818666764,162868408729.6,165667776921.6,0.21991588707632684,0.20276982995957918,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-15
2018-08-15,3567.05,132621520896.0,-0.023481273060430526,0.2377705088097389,162202065510.4,164922927581.86667,0.22014142545929066,0.20437821741909548,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-16
2018-08-16,3546.6,136691888128.0,-0.005749525583823365,0.23810942240418229,162023304806.4,163979219626.66666,0.22058934653706794,0.2058345322005686,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-17
2018-08-17,3492.87,132230336512.0,-0.015265650235853764,0.23088737664961848,159576408064.0,163508486144.0,0.22028439388878804,0.20745263190211902,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-20
2018-08-20,3528.77,136717107200.0,0.010225620458478432,0.2319049919549737,155653922406.4,163034445277.86667,0.22007770326894552,0.209070860364804,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-21
2018-08-21,3587.74,146809368576.0,0.016573109503941485,0.2324276676784472,149645391667.2,162670355387.73334,0.21958907974169403,0.21102950964174264,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-22
2018-08-22,3562.58,107698581504.0,-0.007037476319823575,0.23239001482334695,145808142336.0,161378823304.53333,0.2196059321180121,0.21291547700942015,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-23
2018-08-23,3577.21,127515267072.0,0.004098165485497444,0.2328674531568343,143641451110.4,160304300851.2,0.2196483447222764,0.2143875024979483,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-24
2018-08-24,3579.45,118939525120.0,0.0006259903567159773,0.23325849593517306,142821348556.8,159024332322.13333,0.2206577373737122,0.2156497112657601,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-27
2018-08-27,3664.94,173363003392.0,0.023602806801646708,0.2515459902111807,143761993318.4,159122569557.33334,0.22371525478753,0.21716861423535594,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-28
2018-08-28,3662.32,147974606848.0,-0.0007151377490795956,0.25141304630679323,144692611686.4,158768866850.13333,0.22677222754298051,0.21884856069464892,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-29
2018-08-29,3645.42,124193411072.0,-0.0046252412177395265,0.24330631358437818,142598378700.8,157876892808.53333,0.22910146594434327,0.2203577506934674,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-30
2018-08-30,3603.04,127648550912.0,-0.01169365159613313,0.2339220587889615,139471437619.2,157280257911.46667,0.2303598281760822,0.22171071517650795,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-08-31
2018-08-31,3580.07,138144768000.0,-0.006395580269816576,0.2281193146994353,139394781184.0,156808419328.0,0.2310035593537345,0.222987657239633,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-09-03
2018-09-03,3574.16,127801430016.0,-0.0016521697916785233,0.22148899055994498,138356608409.6,156162010453.33334,0.23228657979925638,0.22407148716936262,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-09-04
2018-09-04,3617.63,140861333504.0,0.01208893179558667,0.20125743451521272,137233391820.8,155937292424.53333,0.23114786789395203,0.22485990191210384,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-09-05
2018-09-05,3550.62,127896653824.0,-0.018696879172502397,0.2041603922311457,136409848217.6,155228792558.93332,0.2302433385753387,0.2256012226325038,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-09-06
2018-09-06,3518.08,123945680896.0,-0.0092068498753778,0.18330771009308028,133930624204.8,154775722188.8,0.22813737309903775,0.22595015006460026,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-09-07
2018-09-07,3529.77,134506242048.0,0.003317326765004291,0.1834510262653276,133722950041.6,154532501572.26666,0.22605407971656563,0.22631547425112936,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-10
2018-09-10,3475.37,121551585280.0,-0.015531764846250178,0.18955326334040046,132360496947.2,153740486382.93332,0.22429371550974214,0.2268299120136118,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-11
2018-09-11,3470.27,109937778688.0,-0.0014685474388446019,0.1894477337545238,131852431974.4,151059921988.26666,0.22252946028813497,0.226501424865511,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-12
2018-09-12,3450.65,107411832832.0,-0.005669781635786731,0.1733343429429845,130591947571.2,150018265634.13333,0.21930765199479726,0.2258512232407315,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-13
2018-09-13,3483.61,133167177728.0,0.009506493331739554,0.17695142345891843,130415712051.2,149304160392.53333,0.21624975204753408,0.22525392138127068,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-14
2018-09-14,3478.79,121413132288.0,-0.0013845802510686611,0.1687342713976948,129874851840.0,149001279146.66666,0.21314209678493787,0.22445818476082566,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-17
2018-09-17,3436.33,98556805120.0,-0.01228049075542069,0.169194901386276,127966836736.0,148088001058.13333,0.21000659225650295,0.22364137565875142,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-18
2018-09-18,3503.4,128478298112.0,0.0193298841159332,0.1732643224543145,127050283212.8,147597547383.46667,0.20704842499529635,0.2229145989546546,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-19
2018-09-19,3548.02,165066801152.0,0.012655775874614823,0.17843097994643273,129918694195.2,147744622045.86667,0.20435047325145064,0.22219535714639896,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-20
2018-09-20,3545.49,120235184128.0,-0.0007133281287486196,0.17771371907733943,129554690048.0,147327950097.06668,0.2015927865474759,0.22160915632785405,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-21
2018-09-21,3639.92,176080826368.0,0.026285330103874818,0.20133454371715792,132411755110.4,147670777514.66666,0.19999658893657513,0.22119845208306285,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-25
2018-09-25,3612.74,125511680000.0,-0.0074952161672137965,0.18437426241041602,130019188940.8,146992121856.0,0.1966380025465369,0.220297443100584,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-26
2018-09-26,3647.29,170823077888.0,0.009517938858835189,0.18789196918109763,131161612492.8,146603065344.0,0.19346194869025213,0.21949337907537475,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-27
2018-09-27,3625.26,134671130624.0,-0.00605841620425634,0.1884031675905308,131685498470.4,146401044480.0,0.19071679139055978,0.21881323040621495,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-09-28
2018-09-28,3662.11,140819013632.0,0.010113474159139444,0.18678491399896277,132344021606.4,146244970973.86667,0.1883599341510598,0.21810665930292986,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-08
2018-10-08,3514.07,163659046912.0,-0.04126457414643188,0.23812053553174767,133619735552.0,146113199377.06668,0.18885999519267543,0.21818814947564577,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-09
2018-10-09,3510.16,119616962560.0,-0.0011132894007862342,0.2381066640927789,133210512179.2,145495061435.73334,0.18969087886931715,0.21784447034891796,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-10
2018-10-10,3503.5,118707888128.0,-0.0018991516559858463,0.2331480856857004,132102839910.4,145061970670.93332,0.19128541142784153,0.21739658295394504,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-11
2018-10-11,3317.12,190203400192.0,-0.05466553224930156,0.2944657686032186,135218177228.8,145757462596.26666,0.19580068024644517,0.21802117484028352,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-12
2018-10-12,3349.56,161123708928.0,0.009732057347958515,0.2971534244814646,137077078630.4,145292515123.2,0.20149296596586436,0.21838979757404306,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-15
2018-10-15,3299.3,121986699264.0,-0.01511866916768151,0.29958066162013214,136451101491.2,144642046361.6,0.20729944773360462,0.21877335115533977,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-16
2018-10-16,3260.54,119222353920.0,-0.011817498926512715,0.29788064807238857,136334639923.2,144158376618.66666,0.212715816970204,0.2191375743546377,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-17
2018-10-17,3280.68,133270413312.0,0.006157892149094082,0.2996756288454979,137501271654.4,144074037452.8,0.21822721172475273,0.2202241863630715,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-10-18
2018-10-18,3199.87,120086339584.0,-0.02494053400154519,0.30967440583650363,138134996992.0,143643003357.86667,0.22504421486942866,0.22149776410783886,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-10-19
2018-10-19,3293.23,160888397824.0,0.02875866210073177,0.32750418421635813,139521057996.8,143986691618.13333,0.23257185290730065,0.2231369838306342,成交下,波动上,波动上+成交下,-1.0,看空：波动上+成交下,2018-10-22
2018-10-22,3440.3,240162304000.0,0.04368983080392765,0.3665325039239497,145458516582.4,144969925495.46667,0.2424617645336134,0.2252960850691131,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-23
2018-10-23,3355.4,197037572096.0,-0.024987688530959375,0.3745464704091398,150382554931.2,144667771357.86667,0.2527293429847566,0.22760454617006834,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-24
2018-10-24,3357.8,165219094528.0,0.0007150092659976441,0.36682924207091805,152219594752.0,142971756544.0,0.26240758896558675,0.22968169790085904,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-25
2018-10-25,3360.74,161663586304.0,0.0008751902013410623,0.3629283801959627,152049434009.6,142592090180.26666,0.27163245897806326,0.23186295478250865,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-26
2018-10-26,3343.89,152894468096.0,-0.005026387876932599,0.3629362932980193,153682398208.0,142292846455.46667,0.2808935876890973,0.23404490631961652,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-29
2018-10-29,3252.45,149757591552.0,-0.02772624144837008,0.35590323165266646,152366236467.2,142533113378.13333,0.2886220220858727,0.23642544946538668,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-30
2018-10-30,3287.16,184075259904.0,0.010615411606022427,0.3603844831035129,155294415462.4,143025199240.53333,0.2974225331205275,0.23925859681819814,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-10-31
2018-10-31,3334.86,170343002112.0,0.014406729373727344,0.36332870422727737,155270411673.6,143708211950.93332,0.3061943698728365,0.24214284870202307,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-01
2018-11-01,3358.49,210923995136.0,0.007060768724674194,0.3655317032731472,159083054899.2,144455644023.46667,0.31505079665696734,0.24495635133062346,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-02
2018-11-02,3475.58,254149451776.0,0.03426990336361644,0.38699629751877457,164749576806.4,145521678677.33334,0.3250613658329579,0.24792704272003332,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-05
2018-11-05,3453.88,189786062848.0,-0.006263134771017301,0.3598320855559463,166055927603.2,146356814779.73334,0.33114694333416783,0.25033683262685924,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-06
2018-11-06,3437.42,142923153408.0,-0.004777046798619482,0.3600985559079057,167221237145.6,146262785911.46667,0.3372465379249242,0.2530746655311659,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-07
2018-11-07,3416.02,160711450624.0,-0.006245059284481979,0.3605613832445032,169321415270.4,146219215667.2,0.34361720280286434,0.2553501607082193,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-08
2018-11-08,3402.64,136743890944.0,-0.003924529797101538,0.3014656589635643,166648439808.0,146092155084.8,0.34396719732088166,0.2566704053808885,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-09
2018-11-09,3363.39,134040539136.0,-0.011602206992826025,0.3030208366880663,165294281318.4,145433994717.86667,0.34426056793121174,0.2579636356653713,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-12
2018-11-12,3414.53,157312671744.0,0.015090461519668835,0.30173870296616173,167060579942.4,145744877158.4,0.34436846999851317,0.2592406658162278,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-13
2018-11-13,3455.57,210585100288.0,0.011947566464679345,0.2994025279113079,171628717260.8,146774618043.73334,0.34444456399045914,0.2604846988234685,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-14
2018-11-14,3425.98,179410329600.0,-0.00859985973126977,0.3018291900140929,173935713075.2,147763138901.33334,0.3445522420488889,0.2617696380205922,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-15
2018-11-15,3469.86,169788076032.0,0.012726685150256089,0.28629725129976513,176420799897.6,148382581486.93332,0.343383384322052,0.2625784170620926,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-16
2018-11-16,3489.41,217760874496.0,0.005618420158234529,0.2713175127124021,179264423731.2,149733731259.73334,0.3405740507468542,0.2631318852338963,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-19
2018-11-19,3521.48,205737943040.0,0.009148688307454116,0.2268118148609561,177543205683.2,150958858035.2,0.3335880162937045,0.26306395920408526,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-20
2018-11-20,3435.44,190455304192.0,-0.024736345159471006,0.2264318878178818,177214092288.0,151854494651.73334,0.3261822871641416,0.2629727408018004,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-21
2018-11-21,3445.13,153111875584.0,0.00281662897295394,0.22649716344369508,176608731340.8,151959536435.2,0.31916568323278044,0.2628738990645545,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-22
2018-11-22,3434.73,124240666624.0,-0.0030233196378217342,0.22700850907817896,174737585356.8,152235237853.86667,0.31236968967689127,0.2627842073021351,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-23
2018-11-23,3345.07,151110078464.0,-0.026450699847294427,0.24641050740621429,174648365875.2,152628484710.4,0.306543400382301,0.26300992487295805,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-26
2018-11-26,3341.93,107541131264.0,-0.0009391357053339515,0.22389769328285958,172537542860.8,152438511479.46667,0.2999431234638107,0.2628539114954195,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-27
2018-11-27,3342.36,105778487296.0,0.00012865988776483925,0.22124603518767091,168622704230.4,151312102877.86667,0.2929862010680186,0.26234891224502765,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-28
2018-11-28,3386.03,128202301440.0,0.012980999383493414,0.22014978650882272,166515669196.8,150982564454.4,0.28582725518209584,0.2618278579150615,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-29
2018-11-29,3335.06,139537289216.0,-0.015167473473258761,0.22573714210626708,162946333900.8,151238295756.8,0.2788375271237518,0.2615350383904263,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-11-30
2018-11-30,3369.1,121323962368.0,0.010154976171991207,0.19041125720834315,156305059430.4,151132885947.73334,0.2690082751082303,0.26080985836408266,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-12-03
2018-12-03,3465.88,218445860864.0,0.028320922269117116,0.21661710381775887,157738049331.2,152471237495.46667,0.2618475260213209,0.26061815484938805,成交上,波动上,波动上+成交上,1.0,看多/低风险象限,2018-12-04
2018-12-04,3475.19,146859159552.0,0.002682585129699041,0.2159785633909499,157934849638.4,152788866321.06668,0.2546415263954731,0.2605263143965715,成交上,波动下,波动下+成交上,1.0,看多/低风险象限,2018-12-05
2018-12-05,3456.35,146161020928.0,-0.005436034818877872,0.215662538295415,157207328153.6,152877194444.8,0.2473965841480187,0.26076639945957486,成交上,波动下,波动下+成交上,1.0,看多/低风险象限,2018-12-06
2018-12-06,3382.65,147730243584.0,-0.02155369298461805,0.22910285031654054,157756645785.6,153207754274.13333,0.2437784437156675,0.26118210709433143,成交上,波动下,波动下+成交上,1.0,看多/低风险象限,2018-12-07
2018-12-07,3382.54,107577171968.0,-3.251941187450905e-05,0.2252078235223052,156433477427.2,152934945792.0,0.23988779305737942,0.26188044231815183,成交上,波动下,波动下+成交上,1.0,看多/低风险象限,2018-12-10
2018-12-10,3343.3,113820389376.0,-0.011668563399383642,0.2219066419804642,154258863308.8,152590181580.8,0.23589619000809456,0.26252136924673747,成交上,波动下,波动下+成交上,1.0,看多/低风险象限,2018-12-11
2018-12-11,3362.11,97209212928.0,0.005610409904748652,0.21811992965640192,148590068940.8,152184475374.93332,0.23183206009534926,0.26299748035200415,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-12
2018-12-12,3370.45,96362291200.0,0.0024775135359981692,0.2168014141391015,144437667020.8,151958217250.13333,0.2275806713015997,0.2634533750250804,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-13
2018-12-13,3419.32,151151034368.0,0.014395434288721764,0.21824854767343496,143505814937.6,152687203942.4,0.22417823612028318,0.2642019451039213,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-14
2018-12-14,3356.41,138912206848.0,-0.01856975050375986,0.2256158231454499,139563381555.2,152782954427.73334,0.22189315164193557,0.2650130184320301,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-17
2018-12-17,3351.41,115713380352.0,-0.001490797584321658,0.22183766632500534,135062153420.8,152687958562.13333,0.22164444421513804,0.26589807501415197,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-18
2018-12-18,3320.68,109363347456.0,-0.009211571574788031,0.20767736582238994,131007555584.0,152868067601.06668,0.22070671811536346,0.26653944942142055,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-19
2018-12-19,3279.59,101727268864.0,-0.012451166649999826,0.21030808824845437,128438325248.0,152422217113.6,0.21989726435560142,0.26715684551798957,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-20
2018-12-20,3262.72,112912424960.0,-0.00515721125739713,0.21051822373348153,127871913164.8,151552977510.4,0.21907275008836655,0.26769163291444037,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-21
2018-12-21,3226.78,120198864896.0,-0.011076467355018098,0.19393368172063824,126326352486.4,151552372189.86667,0.21644890880408774,0.267961965625162,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-24
2018-12-24,3241.98,96586862592.0,0.004699518292507573,0.19528303672460212,125778639052.8,150227472793.6,0.2150181759761749,0.2678611071752861,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-25
2018-12-25,3215.98,124163883008.0,-0.008052121871083949,0.19651331937579813,126697908838.4,150205009510.4,0.21378154018558124,0.2680634247913758,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-26
2018-12-26,3200.52,92903555072.0,-0.004818835787923773,0.18866541246779756,124932971520.0,148906350796.8,0.21220732148352997,0.2680763155128208,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-27
2018-12-27,3182.46,121487036416.0,-0.005658813968819753,0.18339696905852876,124030458880.0,148686615893.33334,0.21009031283114304,0.2679928788706207,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2018-12-28
2018-12-28,3199.94,115495366656.0,0.005477576994731222,0.17991581798866585,123739029094.4,148264555110.4,0.2095655408701592,0.26787839393711577,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-02
2019-01-02,3160.12,111678033920.0,-0.012522058068552507,0.1414688140091178,118400637747.2,147398204893.86667,0.20580812637972712,0.26626753191173863,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-03
2019-01-03,3152.77,117768511488.0,-0.002328570059392994,0.1391567370907286,116946105344.0,147367397376.0,0.20196703506471608,0.26461836646170445,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-04
2019-01-04,3228.22,159371718656.0,0.02364947023890974,0.1717693137840159,117606640230.4,148045127884.8,0.19977237383914612,0.2635953869300097,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-07
2019-01-07,3257.48,164935245824.0,0.00902298857948661,0.1630808369982051,118466890342.4,147623991978.66666,0.19647127317322935,0.26140563806992617,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-08
2019-01-08,3250.11,129329016832.0,-0.0022650483976241398,0.16293805819433577,119554482585.6,147094080443.73334,0.19335778490683087,0.259168715298474,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-09
2019-01-09,3277.02,178640609280.0,0.008245630918448014,0.16259609952303328,122795493580.8,148038312277.33334,0.19039225778395932,0.25688563926352237,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-10
2019-01-10,3271.07,139450015744.0,-0.0018173243304757233,0.1607320247788933,124907533721.6,148375439974.4,0.1875228625400839,0.2545998288752974,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-11
2019-01-11,3295.01,124020199424.0,0.007292054340534624,0.16313286674157426,126290429132.8,148221269742.93332,0.18483943517020754,0.25232411617356537,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-14
2019-01-14,3268.0,112881926144.0,-0.00823102585347453,0.15416331946874276,124376973721.6,148101196185.6,0.18163517375997293,0.24973226473410273,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-15
2019-01-15,3327.79,150585032704.0,0.01813024300871781,0.15765066787648851,124960615014.4,147929473433.6,0.17823691599652486,0.24690137279510488,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-16
2019-01-16,3326.37,135811657728.0,-0.00042680068455084203,0.15760117669709695,125965528883.2,146190295995.73334,0.17502509151512943,0.24341918400799065,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-17
2019-01-17,3306.33,131309342720.0,-0.006042806392830394,0.15564952105542235,127062828646.4,145094825506.13333,0.17242369927678106,0.23977090151876204,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-18
2019-01-18,3360.23,162257596416.0,0.016170611084214893,0.15890774431303736,130089345024.0,145045467204.26666,0.16985368208001023,0.23630554322279734,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-21
2019-01-21,3379.09,158474629120.0,0.005597018463278773,0.15777861808669644,132367455232.0,144992317917.86667,0.16721670179767095,0.23288638052097627,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-22
2019-01-22,3332.85,125977477120.0,-0.013778648664167096,0.1609273625166796,132656385843.2,144543701401.6,0.16556638583747302,0.22951956500795392,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-23
2019-01-23,3332.41,103241527296.0,-0.00013202785806981407,0.1606160132208316,132989119078.4,143768433664.0,0.1638330346622845,0.22626477803409,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-24
2019-01-24,3350.87,132535934976.0,0.005524247658567264,0.1572679741048166,133407721676.8,142909444915.2,0.16187076739873543,0.22287950288411176,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-25
2019-01-25,3367.87,145712865280.0,0.005060483447397238,0.15545517330783043,136048187187.2,142498942634.66666,0.16021025544073705,0.21941494403545428,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-28
2019-01-28,3365.22,146658975744.0,-0.0007871572002846259,0.15300588857148736,137306784153.6,141427858978.13333,0.158690701416385,0.21587284712375995,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-29
2019-01-29,3363.57,140167716864.0,-0.0004904299385391354,0.15308242673104713,138540401664.0,139528163396.26666,0.15734903185350407,0.21197428261063117,成交下,波动下,波动下+成交下,1.0,看多/低风险象限,2019-01-30
