date,close,turnover_amount,heat_3m,rolling_mean,rolling_std,cold_line,hot_line,zscore,signal
2006-09-21,1387.37,16026131513.0,14641330539.333334,10636950201.812883,6000712864.842575,4636237336.970308,16637663066.655458,0.66731743839663,正常
2006-09-21,1387.37,16026131513.0,14641330539.333334,10636950201.812883,6000712864.842575,4636237336.970308,16637663066.655458,0.66731743839663,正常
2006-09-22,1374.85,18173169466.0,14561842633.133331,10647039899.579777,5996278038.154679,4650761861.425096,16643317937.734455,0.6528721164434724,正常
2006-09-22,1374.85,18173169466.0,14561842633.133333,10647039899.579775,5996278038.154679,4650761861.425096,16643317937.734455,0.6528721164434724,正常
2006-09-25,1372.4,15493803707.0,14413020502.733334,10656696260.100681,5991601269.345305,4665094990.755376,16648297529.445988,0.6269316120635479,正常
2006-09-25,1372.4,15493803707.0,14413020502.733334,10656696260.10068,5991601269.345305,4665094990.755376,16648297529.445988,0.6269316120635479,正常
2006-09-26,1357.65,11953758768.0,14143648586.116669,10665614296.740108,5986512598.226886,4679101698.513221,16652126894.966991,0.5809783629966303,正常
2006-09-26,1357.65,11953758768.0,14143648586.116667,10665614296.740107,5986512598.226886,4679101698.513221,16652126894.966991,0.5809783629966303,正常
2006-09-27,1371.12,10897805770.0,13972709895.65,10674050765.104671,5981185096.219321,4692865668.885352,16655235861.323994,0.5515059436348815,正常
2006-09-27,1371.12,10897805770.0,13972709895.65,10674050765.104673,5981185096.219321,4692865668.885352,16655235861.323994,0.5515059436348815,正常
2006-09-28,1387.0,14070853853.0,13846598844.666666,10682123406.528496,5975694463.990599,4706428942.537897,16657817870.519094,0.5295577706000915,正常
2006-09-28,1387.0,14070853853.0,13846598844.666666,10682123406.528496,5975694463.990599,4706428942.537897,16657817870.519094,0.5295577706000915,正常
2006-09-29,1403.27,17347640073.0,13760233328.75,10689935868.260021,5970101300.654209,4719834567.605812,16660037168.91423,0.5142789553928562,正常
2006-09-29,1403.27,17347640073.0,13760233328.75,10689935868.26002,5970101300.654209,4719834567.605812,16660037168.91423,0.5142789553928562,正常
2006-10-09,1436.07,23762250623.0,13845991091.6,10697925881.483667,5964634461.229591,4733291420.254076,16662560342.713259,0.5277884555338482,正常
2006-10-09,1436.07,23762250623.0,13845991091.6,10697925881.483667,5964634461.229591,4733291420.254076,16662560342.71326,0.5277884555338482,正常
2006-10-10,1437.24,24024747915.0,13930421003.6,10706088747.95366,5959293806.430377,4746794941.523282,16665382554.384037,0.5410594544217848,正常
2006-10-10,1437.24,24024747915.0,13930421003.6,10706088747.95366,5959293806.430377,4746794941.523282,16665382554.384035,0.5410594544217848,正常
2006-10-11,1435.91,18592012045.0,13826434981.233334,10713948562.14328,5953824674.84051,4760123887.30277,16667773236.983791,0.5227709227385723,正常
2006-10-11,1435.91,18592012045.0,13826434981.233334,10713948562.14328,5953824674.84051,4760123887.30277,16667773236.983791,0.5227709227385723,正常
2006-10-12,1426.5,21048271007.0,13648904703.75,10721322823.805607,5948141024.6875105,4773181799.118096,16669463848.493118,0.49218434260277066,正常
2006-10-12,1426.5,21048271007.0,13648904703.75,10721322823.805609,5948141024.687511,4773181799.118096,16669463848.493118,0.4921843426027706,正常
2006-10-13,1430.88,16770803951.0,13577333234.633333,10728480744.63475,5942384143.986163,4786096600.648587,16670864888.620914,0.4794123740522044,正常
2006-10-13,1430.88,16770803951.0,13577333234.633331,10728480744.63475,5942384143.986163,4786096600.648587,16670864888.620914,0.4794123740522044,正常
2006-10-16,1418.52,17341289788.0,13598907666.533333,10735656811.939495,5936667972.483081,4798988839.456416,16672324784.422577,0.4822993079392728,正常
2006-10-16,1418.52,17341289788.0,13598907666.533333,10735656811.939497,5936667972.483081,4798988839.456416,16672324784.422577,0.48229930793927284,正常
2006-10-17,1414.45,15151115999.0,13604807677.7,10742811801.629671,5930973385.021357,4811838416.608316,16673785186.65103,0.4825507872448532,正常
2006-10-17,1414.45,15151115999.0,13604807677.7,10742811801.629673,5930973385.021357,4811838416.608316,16673785186.65103,0.48255078724485323,正常
2006-10-18,1437.59,15015405334.0,13589670744.1,10749893540.292534,5925275031.2672825,4824618509.025251,16675168571.559816,0.4792650448835119,正常
2006-10-18,1437.59,15015405334.0,13589670744.1,10749893540.292534,5925275031.2672825,4824618509.025251,16675168571.559816,0.4792650448835119,正常
2006-10-19,1439.38,14441180899.0,13638598120.8,10757061541.733,5919649896.905001,4837411644.827999,16676711438.638,0.4867748311557356,正常
2006-10-19,1439.38,14441180899.0,13638598120.8,10757061541.733,5919649896.905001,4837411644.827999,16676711438.638,0.4867748311557356,正常
2006-10-20,1440.18,16526648077.0,13706668381.833334,10764362548.76295,5914121787.391053,4850240761.371898,16678484336.154003,0.4975051138350581,正常
2006-10-20,1440.18,16526648077.0,13706668381.833334,10764362548.76295,5914121787.391053,4850240761.371898,16678484336.154003,0.4975051138350581,正常
2006-10-23,1408.71,17710776103.0,13793219170.5,10771841207.088226,5908714917.126535,4863126289.961691,16680556124.214762,0.5113426533160782,正常
2006-10-23,1408.71,17710776103.0,13793219170.5,10771841207.088226,5908714917.126535,4863126289.961691,16680556124.214762,0.5113426533160782,正常
2006-10-24,1440.05,16151232545.0,13827577403.15,10779367650.92089,5903363962.843773,4876003688.077118,16682731613.764664,0.5163513162011991,正常
2006-10-24,1440.05,16151232545.0,13827577403.15,10779367650.92089,5903363962.843773,4876003688.077118,16682731613.764664,0.5163513162011991,正常
2006-10-25,1446.82,21177150676.0,13979530707.016666,10787230459.412527,5898222752.031096,4889007707.381433,16685453211.443626,0.5412308727243041,正常
2006-10-25,1446.82,21177150676.0,13979530707.016666,10787230459.412529,5898222752.031096,4889007707.381433,16685453211.443626,0.5412308727243041,正常
2006-10-26,1456.09,21300294417.0,14088674008.9,10795322232.818134,5893239298.509195,4902082934.308939,16688561531.32733,0.5588355756934866,正常
2006-10-26,1456.09,21300294417.0,14088674008.9,10795322232.818134,5893239298.509195,4902082934.308939,16688561531.32733,0.5588355756934866,正常
2006-10-27,1439.05,21496189402.0,14216787279.316668,10803687673.02962,5888443621.3136425,4915244051.715979,16692131294.343264,0.5796267784467,正常
2006-10-27,1439.05,21496189402.0,14216787279.316668,10803687673.029621,5888443621.3136425,4915244051.715979,16692131294.343264,0.5796267784467,正常
2006-10-30,1446.24,19874454982.0,14329438180.516666,10812287064.511295,5883817693.530845,4928469370.980453,16696104758.04214,0.5977668410549865,正常
2006-10-30,1446.24,19874454982.0,14329438180.516666,10812287064.511297,5883817693.530845,4928469370.980453,16696104758.042141,0.5977668410549865,正常
2006-10-31,1464.47,21463617498.0,14518199147.95,10821303882.23256,5879480320.6919155,4941823561.540644,16700784202.924475,0.6287792566813761,正常
2006-10-31,1464.47,21463617498.0,14518199147.95,10821303882.23256,5879480320.691916,4941823561.540644,16700784202.924477,0.6287792566813761,正常
2006-11-01,1479.41,23518429064.0,14740492292.2,10830816475.460636,5875496806.891611,4955319668.569025,16706313282.352247,0.66542046489644,正常
2006-11-01,1479.41,23518429064.0,14740492292.2,10830816475.460636,5875496806.891611,4955319668.569025,16706313282.352247,0.66542046489644,正常
2006-11-02,1479.66,24757963551.0,15017858485.566668,10840954591.707869,5871977647.125952,4968976944.581915,16712932238.833818,0.711328302808372,正常
2006-11-02,1479.66,24757963551.0,15017858485.566668,10840954591.707867,5871977647.125952,4968976944.581915,16712932238.833818,0.711328302808372,正常
2006-11-03,1488.29,23319284127.0,15243807663.7,10851589502.50978,5868854953.146485,4982734549.363294,16720444455.656263,0.7483943965654509,正常
2006-11-03,1488.29,23319284127.0,15243807663.7,10851589502.509779,5868854953.146485,4982734549.363294,16720444455.656265,0.7483943965654509,正常
2006-11-06,1507.89,25221678236.0,15522240592.066668,10862844083.448471,5866244788.808939,4996599294.639532,16729088872.25741,0.7942724308925785,正常
2006-11-06,1507.89,25221678236.0,15522240592.066668,10862844083.448471,5866244788.808939,4996599294.639532,16729088872.25741,0.7942724308925785,正常
2006-11-07,1516.1,27894549966.0,15847359236.216667,10874826091.02724,5864267212.844583,5010558878.182658,16739093303.871822,0.847937681676241,正常
2006-11-07,1516.1,27894549966.0,15847359236.216667,10874826091.02724,5864267212.844583,5010558878.182658,16739093303.871822,0.847937681676241,正常
2006-11-08,1498.17,19140307948.0,16041612359.616669,10887216465.77206,5862676946.759556,5024539519.012505,16749893412.531616,0.8791881150288464,正常
2006-11-08,1498.17,19140307948.0,16041612359.616667,10887216465.77206,5862676946.759556,5024539519.012505,16749893412.531616,0.8791881150288464,正常
2006-11-09,1524.71,22283038119.0,16245995689.883333,10900036511.762756,5861506322.04282,5038530189.719936,16761542833.805576,0.9120452805819772,正常
2006-11-09,1524.71,22283038119.0,16245995689.883331,10900036511.762756,5861506322.04282,5038530189.719936,16761542833.805576,0.9120452805819772,正常
2006-11-10,1504.06,31931185346.0,16627625991.116667,10913706176.391287,5861173619.459405,5052532556.931882,16774879795.850693,0.974876396043766,正常
2006-11-10,1504.06,31931185346.0,16627625991.116669,10913706176.391289,5861173619.459405,5052532556.931882,16774879795.850693,0.974876396043766,正常
2006-11-13,1475.78,25176222093.0,16882720845.033333,10927918116.07853,5861416088.026072,5066502028.052458,16789334204.1046,1.0159324367228435,过热
2006-11-13,1475.78,25176222093.0,16882720845.033333,10927918116.07853,5861416088.026072,5066502028.052458,16789334204.1046,1.0159324367228435,过热
2006-11-14,1493.78,22029308293.0,17106667582.85,10942594480.607676,5862173629.612551,5080420850.995127,16804768110.220228,1.0514995787747976,过热
2006-11-14,1493.78,22029308293.0,17106667582.85,10942594480.607677,5862173629.612551,5080420850.995127,16804768110.220228,1.0514995787747976,过热
2006-11-15,1534.76,26135569100.0,17337810055.633335,10957749019.88499,5863477546.791971,5094271473.09302,16821226566.676962,1.0881018959881592,过热
2006-11-15,1534.76,26135569100.0,17337810055.633335,10957749019.88499,5863477546.791971,5094271473.0930195,16821226566.676962,1.0881018959881592,过热
2006-11-16,1533.29,34127308461.0,17759200763.65,10973828102.02155,5865855434.153414,5107972667.868135,16839683536.174965,1.156757567211976,过热
2006-11-16,1533.29,34127308461.0,17759200763.65,10973828102.02155,5865855434.153414,5107972667.868135,16839683536.174963,1.156757567211976,过热
2006-11-17,1562.08,26950444425.0,18075852486.25,10990578159.53152,5869060903.33585,5121517256.195671,16859639062.86737,1.207224536158989,过热
2006-11-17,1562.08,26950444425.0,18075852486.25,10990578159.53152,5869060903.33585,5121517256.195671,16859639062.86737,1.207224536158989,过热
2006-11-20,1593.16,32990614478.0,18481335542.8,11008203471.021564,5873385952.406271,5134817518.6152935,16881589423.427835,1.2723720409888546,过热
2006-11-20,1593.16,32990614478.0,18481335542.8,11008203471.021564,5873385952.406271,5134817518.6152935,16881589423.427835,1.2723720409888546,过热
2006-11-21,1612.25,32628579472.0,18838076508.766663,11026583454.678244,5878724935.446106,5147858519.232138,16905308390.12435,1.328773354743744,过热
2006-11-21,1612.25,32628579472.0,18838076508.766666,11026583454.678244,5878724935.446106,5147858519.232138,16905308390.12435,1.3287733547437441,过热
2006-11-22,1624.03,38065264000.0,19268904390.85,11045886314.013542,5885353163.577491,5160533150.436051,16931239477.591034,1.3972004480081166,过热
2006-11-22,1624.03,38065264000.0,19268904390.85,11045886314.013542,5885353163.577491,5160533150.436051,16931239477.591034,1.3972004480081166,过热
2006-11-23,1634.91,31474406048.0,19636534398.133335,11065957921.686718,5893105462.125197,5172852459.561521,16959063383.811916,1.4543395721541794,过热
2006-11-23,1634.91,31474406048.0,19636534398.13333,11065957921.686718,5893105462.125197,5172852459.561521,16959063383.811916,1.4543395721541794,过热
2006-11-24,1636.58,32398044934.0,19983397131.1,11086744493.270432,5901941474.844534,5184803018.4259,16988685968.114967,1.5074111926980631,过热
2006-11-24,1636.58,32398044934.0,19983397131.1,11086744493.270433,5901941474.844534,5184803018.4258995,16988685968.114967,1.5074111926980631,过热
2006-11-27,1651.8,32057818416.0,20240344329.533333,11108031934.750114,5911562762.208675,5196469172.541439,17019594696.95879,1.5448220313525367,过热
2006-11-27,1651.8,32057818416.0,20240344329.533333,11108031934.750114,5911562762.208675,5196469172.541439,17019594696.95879,1.5448220313525367,过热
2006-11-28,1644.01,29502974821.0,20389417271.833332,11129566471.495085,5921585389.244536,5207981082.250548,17051151860.73962,1.5637452120773352,过热
2006-11-28,1644.01,29502974821.0,20389417271.83333,11129566471.495085,5921585389.244536,5207981082.250548,17051151860.73962,1.5637452120773352,过热
2006-11-29,1667.14,30895012009.0,20687757763.85,11151691914.301464,5932562264.797359,5219129649.504105,17084254179.098824,1.6074110011678506,过热
2006-11-29,1667.14,30895012009.0,20687757763.85,11151691914.301464,5932562264.797359,5219129649.504105,17084254179.098824,1.6074110011678506,过热
2006-11-30,1714.36,39869047599.0,21120041873.85,11174713507.74153,5945024115.627903,5229689392.1136265,17119737623.369432,1.6728827625719498,过热
2006-11-30,1714.36,39869047599.0,21120041873.85,11174713507.74153,5945024115.627903,5229689392.1136265,17119737623.369432,1.6728827625719498,过热
2006-12-01,1729.22,41045221076.0,21556924693.0,11198635653.329681,5959031148.296917,5239604505.032764,17157666801.626598,1.7382505279622014,过热
2006-12-01,1729.22,41045221076.0,21556924693.0,11198635653.32968,5959031148.296917,5239604505.032764,17157666801.626598,1.7382505279622014,过热
2006-12-04,1780.74,46947580844.0,22131544813.95,11223768777.836855,5975199577.98042,5248569199.856435,17198968355.817276,1.8255082351240735,过热
2006-12-04,1780.74,46947580844.0,22131544813.95,11223768777.836857,5975199577.98042,5248569199.856435,17198968355.817276,1.8255082351240728,过热
2006-12-05,1794.23,47255774605.0,22653146564.15,11249982947.071518,5993375155.551739,5256607791.519779,17243358102.623257,1.902628038646236,过热
2006-12-05,1794.23,47255774605.0,22653146564.15,11249982947.071518,5993375155.551739,5256607791.519779,17243358102.623257,1.902628038646236,过热
2006-12-06,1779.41,53383291513.0,23312874688.416668,11277586818.333178,6014244897.992038,5263341920.34114,17291831716.325214,2.0011303287802074,过热
2006-12-06,1779.41,53383291513.0,23312874688.416668,11277586818.333178,6014244897.992038,5263341920.34114,17291831716.325214,2.001130328780208,过热
2006-12-07,1775.71,51388011540.0,23951758221.55,11306523282.724085,6037807210.505177,5268716072.218906,17344330493.22926,2.094342283209123,过热
2006-12-07,1775.71,51388011540.0,23951758221.55,11306523282.724083,6037807210.505177,5268716072.218906,17344330493.22926,2.094342283209123,过热
2006-12-08,1711.58,41980241160.0,24482132342.283333,11336536059.62513,6063606325.300434,5272929734.324696,17400142384.925564,2.167950156626779,过热
2006-12-08,1711.58,41980241160.0,24482132342.283333,11336536059.62513,6063606325.300434,5272929734.324696,17400142384.925564,2.167950156626779,过热
2006-12-11,1789.92,33169358578.0,24820966891.983334,11367182493.335032,6090715798.876633,5276466694.458401,17457898292.211666,2.20890037278208,过热
2006-12-11,1789.92,33169358578.0,24820966891.983334,11367182493.335033,6090715798.876633,5276466694.458401,17457898292.211666,2.20890037278208,过热
2006-12-12,1802.79,38702468004.0,25202887057.33333,11398555973.071993,6119361256.481602,5279194716.590391,17517917229.553596,2.255845096518832,过热
2006-12-12,1802.79,38702468004.0,25202887057.333332,11398555973.071993,6119361256.481602,5279194716.590391,17517917229.553596,2.255845096518832,过热
2006-12-13,1803.86,33154391167.0,25443764390.216667,11430332462.703543,6148819132.336704,5281513330.366838,17579151595.040245,2.279044419084689,过热
2006-12-13,1803.86,33154391167.0,25443764390.216667,11430332462.703545,6148819132.336704,5281513330.366838,17579151595.040245,2.279044419084689,过热
2006-12-14,1836.14,33323930871.0,25771171274.15,11462704559.343376,6179537307.37315,5283167251.970226,17642241866.716526,2.3154592331264667,过热
2006-12-14,1836.14,33323930871.0,25771171274.15,11462704559.343376,6179537307.37315,5283167251.970226,17642241866.716526,2.3154592331264667,过热
2006-12-15,1867.64,36957407983.0,26060550922.25,11495582591.692265,6211314644.62749,5284267947.064775,17706897236.319756,2.344909115682263,过热
2006-12-15,1867.64,36957407983.0,26060550922.25,11495582591.692265,6211314644.62749,5284267947.0647745,17706897236.319756,2.344909115682263,过热
2006-12-18,1916.11,46530167681.0,26532926668.15,11529374376.133743,6245132139.889088,5284242236.244656,17774506516.02283,2.4024395250478587,过热
2006-12-18,1916.11,46530167681.0,26532926668.15,11529374376.133743,6245132139.889088,5284242236.244656,17774506516.02283,2.4024395250478587,过热
2006-12-19,1921.44,48969821687.0,27083376024.43333,11564248819.291368,6281438400.283046,5282810419.008321,17845687219.574413,2.4706327143863525,过热
2006-12-19,1921.44,48969821687.0,27083376024.433334,11564248819.291367,6281438400.283046,5282810419.008321,17845687219.574413,2.4706327143863525,过热
2006-12-20,1936.55,39745359733.0,27512178022.65,11599926513.25861,6319571686.134632,5280354827.123978,17919498199.39324,2.517931958000167,过热
2006-12-20,1936.55,39745359733.0,27512178022.65,11599926513.25861,6319571686.134632,5280354827.123978,17919498199.39324,2.517931958000167,过热
2006-12-21,1908.98,43437770784.0,27969038677.166668,11636464710.05305,6359696506.078827,5276768203.974222,17996161216.131874,2.56813732408494,过热
2006-12-21,1908.98,43437770784.0,27969038677.166668,11636464710.05305,6359696506.078827,5276768203.974222,17996161216.131874,2.56813732408494,过热
2006-12-22,1895.64,34870781835.0,28247332216.65,11673459960.624533,6400779810.787682,5272680149.836851,18074239771.412216,2.5893520392768963,过热
2006-12-22,1895.64,34870781835.0,28247332216.65,11673459960.624533,6400779810.787682,5272680149.836851,18074239771.412216,2.5893520392768963,过热
2006-12-25,1939.1,41951575108.0,28688295073.333332,11711270705.319443,6443762766.916437,5267507938.403006,18155033472.235878,2.634644536446518,过热
2006-12-25,1939.1,41951575108.0,28688295073.33333,11711270705.319445,6443762766.916437,5267507938.403006,18155033472.23588,2.634644536446518,过热
2006-12-26,1938.24,39106900197.0,29140847430.483334,11749917216.905172,6488713250.6663,5261203966.238873,18238630467.571472,2.6801816541657715,过热
2006-12-26,1938.24,39106900197.0,29140847430.483334,11749917216.905172,6488713250.6663,5261203966.238873,18238630467.571472,2.6801816541657715,过热
2006-12-27,1982.88,38961689252.0,29608578821.85,11789427530.190447,6535720718.552391,5253706811.638056,18325148248.742836,2.726424836526116,过热
2006-12-27,1982.88,38961689252.0,29608578821.85,11789427530.190449,6535720718.552391,5253706811.638056,18325148248.74284,2.726424836526116,过热
2006-12-28,1979.93,45224328165.0,30127803393.716667,11829909596.114346,6585098101.888163,5244811494.226183,18415007698.00251,2.778682035481858,过热
2006-12-28,1979.93,45224328165.0,30127803393.716667,11829909596.114346,6585098101.888163,5244811494.226183,18415007698.00251,2.778682035481858,过热
2006-12-29,2041.05,55716388327.0,30767282531.283333,11871621871.301945,6637598415.057749,5234023456.244194,18509220286.35969,2.8467616566129657,过热
2006-12-29,2041.05,55716388327.0,30767282531.283333,11871621871.301943,6637598415.057749,5234023456.244194,18509220286.35969,2.8467616566129657,过热
2007-01-04,2067.09,82381072591.0,31744262897.416668,11915298005.425272,6695418540.638913,5219879464.786359,18610716546.064186,2.961572121538978,过热
2007-01-04,2067.09,82381072591.0,31744262897.416668,11915298005.425272,6695418540.638913,5219879464.786359,18610716546.064182,2.961572121538978,过热
2007-01-05,2072.88,68026060235.0,32477618102.75,11960390812.656248,6757019883.824995,5203370928.831253,18717410696.481243,3.0364313917749515,过热
2007-01-05,2072.88,68026060235.0,32477618102.75,11960390812.656248,6757019883.824995,5203370928.831253,18717410696.481243,3.0364313917749515,过热
2007-01-08,2131.56,66303936118.0,33272816837.3,12007026318.180632,6822837223.273272,5184189094.90736,18829863541.453903,3.116854443863906,过热
2007-01-08,2131.56,66303936118.0,33272816837.3,12007026318.180632,6822837223.273272,5184189094.90736,18829863541.453903,3.116854443863906,过热
2007-01-09,2200.09,65456192715.0,34012948865.766666,12055074184.005056,6892501941.163321,5162572242.841736,18947576125.168377,3.1857625676715515,过热
2007-01-09,2200.09,65456192715.0,34012948865.766663,12055074184.005056,6892501941.163321,5162572242.841736,18947576125.168377,3.1857625676715515,过热
2007-01-10,2255.97,68822624817.0,34880479213.53333,12104802735.267645,6966916905.5806465,5137885829.686998,19071719640.84829,3.269118433151096,过热
2007-01-10,2255.97,68822624817.0,34880479213.53333,12104802735.267645,6966916905.580647,5137885829.686998,19071719640.84829,3.269118433151096,过热
2007-01-11,2231.63,68730011815.0,35736957913.98333,12156176985.656157,7046010807.53546,5110166178.120696,19202187793.191616,3.34668531917498,过热
2007-01-11,2231.63,68730011815.0,35736957913.98333,12156176985.656157,7046010807.53546,5110166178.120696,19202187793.191616,3.34668531917498,过热
2007-01-12,2173.75,61742830353.0,36513486486.55,12209012798.02252,7129185077.147879,5079827720.874641,19338197875.1704,3.409151736912236,过热
2007-01-12,2173.75,61742830353.0,36513486486.55,12209012798.02252,7129185077.147879,5079827720.874641,19338197875.1704,3.4091517369122357,过热
2007-01-15,2287.34,57043453710.0,37213953959.48333,12263136047.289751,7215842186.664062,5047293860.6256895,19478978233.95381,3.4577832035055263,过热
2007-01-15,2287.34,57043453710.0,37213953959.48333,12263136047.289751,7215842186.664062,5047293860.6256895,19478978233.95381,3.4577832035055263,过热
2007-01-16,2353.87,67843434156.0,38103991513.76667,12318947830.154713,7307386712.039791,5011561118.114922,19626334542.194504,3.5286272233448415,过热
2007-01-16,2353.87,67843434156.0,38103991513.76667,12318947830.154713,7307386712.039791,5011561118.114922,19626334542.194504,3.528627223344841,过热
2007-01-17,2308.93,80008901771.0,39162029075.333336,12376799298.35553,7405098377.575688,4971700920.779841,19781897675.931217,3.617133549243524,过热
2007-01-17,2308.93,80008901771.0,39162029075.333336,12376799298.35553,7405098377.575688,4971700920.779841,19781897675.931217,3.6171335492435235,过热
2007-01-18,2317.09,69894972894.0,40031765688.51667,12436272344.355877,7507464761.939976,4928807582.415901,19943737106.295853,3.6757406420419807,过热
2007-01-18,2317.09,69894972894.0,40031765688.51667,12436272344.355877,7507464761.939976,4928807582.415901,19943737106.295853,3.6757406420419807,过热
2007-01-19,2396.09,73538873546.0,40988226371.86667,12497542631.96856,7615130000.623675,4882412631.344884,20112672632.592236,3.741325983609569,过热
2007-01-19,2396.09,73538873546.0,40988226371.86667,12497542631.96856,7615130000.623675,4882412631.344884,20112672632.59224,3.741325983609569,过热
2007-01-22,2491.31,81870488111.0,41999781995.78333,12560716592.062382,7728488579.198696,4832228012.863686,20289205171.26108,3.8091620505148303,过热
2007-01-22,2491.31,81870488111.0,41999781995.78333,12560716592.062382,7728488579.198696,4832228012.863686,20289205171.261078,3.8091620505148303,过热
2007-01-23,2508.13,92812872354.0,43191658294.73333,12626167322.196293,7848977813.268592,4777189508.927701,20475145135.46489,3.894200200294424,过热
2007-01-23,2508.13,92812872354.0,43191658294.73333,12626167322.196293,7848977813.268592,4777189508.927701,20475145135.464886,3.8942002002944234,过热
2007-01-24,2536.43,80277493989.0,44171346704.51667,12693427832.606358,7974745128.212056,4718682704.394301,20668172960.818413,3.947200614669385,过热
2007-01-24,2536.43,80277493989.0,44171346704.51667,12693427832.606358,7974745128.212056,4718682704.394301,20668172960.818413,3.947200614669385,过热
2007-01-25,2452.83,77241720261.0,45127467792.5,12762436428.265703,8105503504.920629,4656932923.345076,20867939933.186333,3.9929698808453256,过热
2007-01-25,2452.83,77241720261.0,45127467792.5,12762436428.265705,8105503504.9206295,4656932923.345076,20867939933.186333,3.9929698808453256,过热
2007-01-26,2512.92,73275675715.0,45991002096.11667,12832985399.959658,8240366660.690034,4592618739.269624,21073352060.649693,4.023852100457435,过热
2007-01-26,2512.92,73275675715.0,45991002096.11667,12832985399.959658,8240366660.690034,4592618739.269624,21073352060.649693,4.023852100457435,过热
2007-01-29,2576.92,79544859355.0,46924775934.3,12905213769.735802,8379848928.403791,4525364841.33201,21285062698.139595,4.059686810015596,过热
2007-01-29,2576.92,79544859355.0,46924775934.3,12905213769.735802,8379848928.403791,4525364841.33201,21285062698.139595,4.059686810015596,过热
2007-01-30,2551.88,73485012977.0,47736893424.73333,12978853684.439814,8522798533.196748,4456055151.243066,21501652217.63656,4.078242563743485,过热
2007-01-30,2551.88,73485012977.0,47736893424.73333,12978853684.439814,8522798533.196748,4456055151.243066,21501652217.636562,4.078242563743485,过热
2007-01-31,2385.33,71945032667.0,48547322567.066666,13053892648.327211,8669114544.093456,4384778104.233755,21723007192.42067,4.094239352613267,过热
2007-01-31,2385.33,71945032667.0,48547322567.066666,13053892648.327211,8669114544.093456,4384778104.233755,21723007192.42067,4.094239352613267,过热
2007-02-01,2395.17,57578101142.0,49086596282.16666,13129750971.766874,8816369756.220486,4313381215.546389,21946120727.98736,4.078418476610517,过热
2007-02-01,2395.17,57578101142.0,49086596282.166664,13129750971.766874,8816369756.220486,4313381215.546389,21946120727.98736,4.078418476610517,过热
2007-02-02,2298.0,53535112102.0,49513938984.43333,13206188341.541386,8963584585.746374,4242603755.795012,22169772927.28776,4.050583814496207,过热
2007-02-02,2298.0,53535112102.0,49513938984.433334,13206188341.541386,8963584585.746374,4242603755.7950115,22169772927.287758,4.050583814496207,过热
2007-02-05,2271.8,42358010146.0,49900900687.73333,13283116459.667572,9110428639.321548,4172687820.3460255,22393545098.98912,4.019326167598705,过热
2007-02-05,2271.8,42358010146.0,49900900687.73333,13283116459.667572,9110428639.321547,4172687820.3460255,22393545098.98912,4.019326167598705,过热
2007-02-06,2316.04,61206502550.0,50549625094.91666,13361079866.854286,9259121447.262203,4101958419.592083,22620201314.11649,4.016422663843396,过热
2007-02-06,2316.04,61206502550.0,50549625094.916664,13361079866.854286,9259121447.262203,4101958419.592083,22620201314.11649,4.016422663843396,过热
2007-02-07,2369.79,66203343445.0,51120827729.9,13439910238.175886,9408963315.551548,4030946922.624338,22848873553.727432,4.0047894999700375,过热
2007-02-07,2369.79,66203343445.0,51120827729.9,13439910238.175886,9408963315.551548,4030946922.624338,22848873553.727432,4.0047894999700375,过热
2007-02-08,2410.6,58367504085.0,51674015763.1,13519564624.686144,9559774332.48322,3959790292.2029247,23079338957.169365,3.9911455868543455,过热
2007-02-08,2410.6,58367504085.0,51674015763.1,13519564624.686144,9559774332.48322,3959790292.2029247,23079338957.169365,3.9911455868543464,过热
2007-02-09,2397.25,51302933998.0,52161909524.85,13599902140.0711,9710989698.356325,3888912441.714775,23310891838.427425,3.970965739084851,过热
2007-02-09,2397.25,51302933998.0,52161909524.85,13599902140.0711,9710989698.356323,3888912441.714775,23310891838.427425,3.970965739084851,过热
2007-02-12,2485.39,51709436972.0,52588140656.05,13680790601.722507,9862097279.858156,3818693321.8643513,23542887881.580666,3.945139553002573,过热
2007-02-12,2485.39,51709436972.0,52588140656.05,13680790601.722507,9862097279.858156,3818693321.8643513,23542887881.580666,3.9451395530025732,过热
2007-02-13,2522.63,48227864862.0,52823149929.4,13761830683.14627,10011557147.348845,3750273535.797428,23773387830.495117,3.901622761709705,过热
2007-02-13,2522.63,48227864862.0,52823149929.4,13761830683.14627,10011557147.348843,3750273535.797428,23773387830.495113,3.9016227617097052,过热
2007-02-14,2588.35,58462267865.0,53348346986.73333,13843621006.087566,10161769151.894032,3681851854.193533,24005390157.9816,3.887583489660612,过热
2007-02-14,2588.35,58462267865.0,53348346986.73333,13843621006.087566,10161769151.894033,3681851854.193533,24005390157.981598,3.8875834896606123,过热
2007-02-15,2668.63,67415688269.0,53922098216.583336,13926257041.573126,10313104694.838354,3613152346.734772,24239361736.41148,3.8781571949936553,过热
2007-02-15,2668.63,67415688269.0,53922098216.583336,13926257041.573126,10313104694.838354,3613152346.7347717,24239361736.41148,3.8781571949936553,过热
2007-02-16,2676.74,71597577014.0,54571581508.95,14009889396.44427,10466140330.250437,3543749066.1938324,24476029726.694702,3.8755157902163497,过热
2007-02-16,2676.74,71597577014.0,54571581508.95,14009889396.44427,10466140330.250437,3543749066.1938324,24476029726.694706,3.8755157902163497,过热
