date,market_cap,gdp,buffett_ratio,q10,q90,signal
2015-04-30,563491.355,143539.4,3.925691169114543,0.426128590536813,3.0537071221229253,泡沫区域
2015-05-31,627465.4565999999,143539.4,4.371381353133704,0.42837752969463905,3.1246671649696247,泡沫区域
2015-05-31,627465.4565999999,143539.4,4.371381353133704,0.428377529694639,3.1246671649696247,泡沫区域
2015-06-30,584573.6540000001,143539.4,4.0725658181656055,0.43062646885246514,3.1431809053277155,泡沫区域
2015-06-30,584573.6540000001,143539.4,4.0725658181656055,0.4306264688524651,3.1431809053277155,泡沫区域
2015-07-31,504845.6389,143539.4,3.517122399146158,0.4328754080102912,3.1687847302873724,泡沫区域
2015-07-31,504845.6389,143539.4,3.517122399146158,0.4328754080102912,3.1687847302873724,泡沫区域
2015-08-31,438027.1942,143539.4,3.051616449560191,0.4329880070726687,3.1659398608474105,正常
2015-08-31,438027.1942,143539.4,3.051616449560191,0.4329880070726687,3.1659398608474105,正常
2015-09-30,419528.1627,143539.4,2.9227387233052387,0.43310060613504625,3.1630949914074487,正常
2015-09-30,419528.1627,143539.4,2.9227387233052387,0.4331006061350462,3.1630949914074487,正常
2015-10-31,476622.0127,143539.4,3.3204960637985113,0.43321320519742373,3.2170866629041313,泡沫区域
2015-10-31,476622.0127,143539.4,3.320496063798512,0.4332132051974237,3.217086662904132,泡沫区域
2015-11-30,503636.16779999994,143539.4,3.5086963426069775,0.4333258042598013,3.245858448526081,泡沫区域
2015-11-30,503636.1678,143539.4,3.508696342606977,0.4333258042598013,3.245858448526081,泡沫区域
2015-12-31,531304.1961000001,702511.5,0.7562925248910517,0.4334384033221788,3.2445132889664765,正常
2015-12-31,531304.1961000001,702511.5,0.7562925248910517,0.4334384033221788,3.2445132889664765,正常
2016-01-31,403800.2871,702511.5,0.5747952696859766,0.4335510023845563,3.2431681294068726,正常
2016-01-31,403800.28709999996,702511.5,0.5747952696859766,0.43355100238455635,3.2431681294068726,正常
2016-02-29,397027.4467,702511.5,0.5651543735582976,0.4336636014469339,3.2418229698472683,正常
2016-02-29,397027.4467,702511.5,0.5651543735582976,0.4336636014469339,3.2418229698472683,正常
2016-03-31,454156.1346,702511.5,0.6464750179890294,0.4337762005093113,3.2404778102876644,正常
2016-03-31,454156.1346,702511.5,0.6464750179890294,0.43377620050931137,3.2404778102876644,正常
2016-04-30,447907.2184,702511.5,0.6375799092256853,0.4338887995716889,3.2391326507280604,正常
2016-04-30,447907.2184,702511.5,0.6375799092256853,0.4338887995716889,3.2391326507280604,正常
2016-05-31,448641.4179,702511.5,0.6386250159605928,0.43400139863406645,3.237787491168456,正常
2016-05-31,448641.4179,702511.5,0.6386250159605928,0.4340013986340664,3.237787491168456,正常
2016-06-30,462920.5142,702511.5,0.6589507989548925,0.4351133445559788,3.2308872150803483,正常
2016-06-30,462920.5142,702511.5,0.6589507989548925,0.43511334455597883,3.2308872150803483,正常
2016-07-31,466463.7141,702511.5,0.6639944173155884,0.4362252904778912,3.223986938992239,正常
2016-07-31,466463.7141,702511.5,0.6639944173155884,0.4362252904778912,3.223986938992239,正常
2016-08-31,491635.1987,702511.5,0.6998251255673394,0.4373372363998036,3.2170866629041317,正常
2016-08-31,491635.1987,702511.5,0.6998251255673394,0.4373372363998036,3.2170866629041313,正常
2016-09-30,485007.5408,702511.5,0.6903908915370068,0.438449182321716,3.2101863868160234,正常
2016-09-30,485007.54079999996,702511.5,0.6903908915370068,0.438449182321716,3.2101863868160234,正常
2016-10-31,504897.6502,702511.5,0.7187037510417978,0.43956112824362836,3.2032861107279142,正常
2016-10-31,504897.6502,702511.5,0.7187037510417978,0.4395611282436283,3.2032861107279142,正常
2016-11-30,530670.4348,702511.5,0.7553903883423974,0.4406730741655408,3.1963858346398064,正常
2016-11-30,530670.4348,702511.5,0.7553903883423974,0.4406730741655408,3.1963858346398064,正常
2016-12-31,507685.8846,545575.1,0.9305517876457339,0.4417850200874532,3.1894855585516972,正常
2016-12-31,507685.8846,545575.1,0.930551787645734,0.4417850200874532,3.189485558551697,正常
2017-01-31,517247.7603,545575.1,0.9480780195063888,0.44289696600936557,3.1825852824635894,正常
2017-01-31,517247.7603,545575.1,0.9480780195063888,0.4428969660093655,3.1825852824635894,正常
2017-02-28,538211.8709,545575.1,0.9865037295507071,0.44400891193127795,3.1756850063754816,正常
2017-02-28,538211.8709,545575.1,0.9865037295507072,0.4440089119312779,3.1756850063754816,正常
2017-03-31,539588.1514000001,545575.1,0.9890263529255644,0.44512085785319033,3.1687847302873724,正常
2017-03-31,539588.1514000001,545575.1,0.9890263529255644,0.4451208578531903,3.1687847302873724,正常
2017-04-30,527480.8292,545575.1,0.9668345003281859,0.449236803408009,3.1659398608474105,正常
2017-04-30,527480.8292,545575.1,0.966834500328186,0.449236803408009,3.1659398608474105,正常
2017-05-31,513612.7748,545575.1,0.9414153519836224,0.4533527489628275,3.1630949914074487,正常
2017-05-31,513612.7748,545575.1,0.9414153519836225,0.4533527489628275,3.1630949914074487,正常
2017-06-30,534321.7163,545575.1,0.9793733553822379,0.45746869451764605,3.160250121967487,正常
2017-06-30,534321.7163,545575.1,0.979373355382238,0.457468694517646,3.160250121967487,正常
2017-07-31,542177.297,545575.1,0.9937720709761132,0.46158464007246464,3.157405252527525,正常
2017-07-31,542177.297,545575.1,0.9937720709761132,0.4615846400724646,3.157405252527525,正常
2017-08-31,561972.7738000001,545575.1,1.0300557591429669,0.46570058562728317,3.1545603830875626,正常
2017-08-31,561972.7738000001,545575.1,1.0300557591429669,0.4657005856272831,3.1545603830875626,正常
2017-09-30,569300.9373,545575.1,1.0434877568642704,0.4698165311821018,3.151715513647601,正常
2017-09-30,569300.9373,545575.1,1.0434877568642704,0.4698165311821018,3.151715513647601,正常
2017-10-31,579121.0867,545575.1,1.0614873858795977,0.4739324767369203,3.148870644207639,正常
2017-10-31,579121.0867,545575.1,1.0614873858795975,0.47393247673692035,3.148870644207639,正常
2017-11-30,564016.4146,545575.1,1.03380160604837,0.4780484222917389,3.146025774767677,正常
2017-11-30,564016.4146,545575.1,1.03380160604837,0.4780484222917389,3.146025774767677,正常
2017-12-31,567086.0765,185274.4,3.060790246790706,0.4821643678465575,3.1431809053277155,正常
2017-12-31,567086.0765,185274.4,3.060790246790706,0.4821643678465575,3.1431809053277155,正常
2018-01-31,585573.1023,185274.4,3.1605721151977826,0.486280313401376,3.1605721151977826,正常
2018-01-31,585573.1023,185274.4,3.1605721151977826,0.486280313401376,3.1605721151977826,正常
2018-02-28,561646.0088,185274.4,3.0314280267538307,0.48742971642665317,3.15854850726678,正常
2018-02-28,561646.0088,185274.4,3.0314280267538307,0.4874297164266531,3.15854850726678,正常
2018-03-31,559518.5905,185274.4,3.0199454997560378,0.4885791194519303,3.1565248993357766,正常
2018-03-31,559518.5905,185274.4,3.0199454997560378,0.4885791194519303,3.1565248993357766,正常
2018-04-30,542532.6194,185274.4,2.928265423609522,0.4897285224772074,3.154501291404774,正常
2018-04-30,542532.6194,185274.4,2.928265423609522,0.4897285224772074,3.154501291404774,正常
2018-05-31,544220.1273,185274.4,2.937373578324906,0.4908779255024845,3.152477683473771,正常
2018-05-31,544220.1273,185274.4,2.9373735783249066,0.4908779255024845,3.152477683473771,正常
2018-06-30,504217.41579999996,185274.4,2.7214629533276047,0.49202732852776165,3.150454075542768,正常
2018-06-30,504217.4158,185274.4,2.7214629533276047,0.4920273285277616,3.150454075542768,正常
2018-07-31,506208.1369,185274.4,2.7322076708924707,0.4931767315530387,3.148430467611765,正常
2018-07-31,506208.1369,185274.4,2.7322076708924707,0.49317673155303876,3.148430467611765,正常
2018-08-31,475702.2007,185274.4,2.5675549385128225,0.4943261345783158,3.146406859680762,正常
2018-08-31,475702.20070000004,185274.4,2.5675549385128225,0.49432613457831587,3.146406859680762,正常
2018-09-30,486615.7186,185274.4,2.6264595572836837,0.495475537603593,3.144383251749759,正常
2018-09-30,486615.7186,185274.4,2.6264595572836833,0.49547553760359303,3.144383251749759,正常
2018-10-31,446533.8313,185274.4,2.410121588843359,0.4966249406288701,3.1423596438187564,正常
2018-10-31,446533.8313,185274.4,2.410121588843359,0.49662494062887014,3.1423596438187564,正常
2018-11-30,453623.0476,185274.4,2.448384923119438,0.4977743436541472,3.140336035887753,正常
2018-11-30,453623.0476,185274.4,2.448384923119438,0.49777434365414724,3.1403360358877532,正常
2018-12-31,434924.0373,936010.1,0.4646574190812685,0.48742971642665317,3.1383774270229874,极度低估
2018-12-31,434924.0373,936010.1,0.4646574190812685,0.4874297164266531,3.1383774270229874,极度低估
2019-01-31,448885.7381,936010.1,0.4795736051352438,0.48091494678847024,3.136418818158221,极度低估
2019-01-31,448885.7381,936010.1,0.4795736051352438,0.4809149467884702,3.136418818158221,极度低估
2019-02-28,524862.1323,936010.1,0.5607440905819286,0.4815856176150834,3.1344602092934557,正常
2019-02-28,524862.1323,936010.1,0.5607440905819286,0.48158561761508345,3.1344602092934553,正常
2019-03-31,562855.9101,936010.1,0.6013352955272598,0.48225628844169666,3.132501600428689,正常
2019-03-31,562855.9101,936010.1,0.6013352955272598,0.4822562884416966,3.132501600428689,正常
2019-04-30,555258.1004,936010.1,0.5932180650614775,0.48292695926830986,3.1305429915639227,正常
2019-04-30,555258.1004,936010.1,0.5932180650614775,0.4829269592683098,3.1305429915639227,正常
2019-05-31,522965.9253,936010.1,0.5587182502624705,0.4835976300949231,3.128584382699157,正常
2019-05-31,522965.9253,936010.1,0.5587182502624705,0.4835976300949231,3.128584382699157,正常
2019-06-30,536296.4982,936010.1,0.5729601616478284,0.48426830092153633,3.1266257738343906,正常
2019-06-30,536296.4982,936010.1,0.5729601616478284,0.4842683009215363,3.1266257738343906,正常
