date,earnings_yield,pe_ttm,bond_yield_10y,erp,q10,q25,q50,q75,q90,signal
2011-08-26,6.666666666666667,15.0,3.9886,2.678066666666667,-2.297000877644208,-0.4800357528692496,0.6739147227533451,2.001886254295533,2.6799558455392813,高ERP(股票有吸引力)
2011-08-26,6.666666666666667,15.0,3.9886,2.678066666666667,-2.2970008776442077,-0.4800357528692496,0.6739147227533451,2.001886254295533,2.6799558455392813,高ERP(股票有吸引力)
2011-08-29,6.76132521974307,14.79,4.0994,2.66192521974307,-2.294871557064272,-0.477598920783695,0.6740009985816704,2.0024797644539616,2.679483550821128,高ERP(股票有吸引力)
2011-08-29,6.76132521974307,14.79,4.0994,2.66192521974307,-2.294871557064272,-0.47759892078369504,0.6740009985816704,2.0024797644539616,2.679483550821128,高ERP(股票有吸引力)
2011-08-30,6.779661016949152,14.75,4.1303,2.649361016949152,-2.2927422364843366,-0.4751620886981405,0.6740872744099957,2.0029190578158462,2.6790112561029744,高ERP(股票有吸引力)
2011-08-30,6.779661016949152,14.75,4.1303,2.649361016949152,-2.2927422364843366,-0.4751620886981405,0.6740872744099957,2.0029190578158462,2.6790112561029744,高ERP(股票有吸引力)
2011-08-31,6.765899864682003,14.78,4.105,2.660899864682003,-2.290612915904401,-0.4742426579690332,0.6754516380449811,2.0034213350591488,2.6785389613848207,高ERP(股票有吸引力)
2011-08-31,6.765899864682003,14.78,4.105,2.660899864682003,-2.290612915904401,-0.4742426579690332,0.6754516380449811,2.0034213350591488,2.6785389613848207,高ERP(股票有吸引力)
2011-09-01,6.798096532970768,14.71,4.0708,2.727296532970768,-2.288483595324465,-0.4733232272399259,0.6768160016799665,2.0055411718473084,2.6827896138482026,极高ERP(强烈看多)
2011-09-01,6.798096532970768,14.71,4.0708,2.727296532970768,-2.2884835953244655,-0.4733232272399259,0.6768160016799665,2.0055411718473084,2.6827896138482026,极高ERP(强烈看多)
2011-09-02,6.868131868131868,14.56,4.07,2.7981318681318674,-2.284829806253297,-0.4724037965108186,0.678396091189059,2.007606357935812,2.684578305647116,极高ERP(强烈看多)
2011-09-02,6.868131868131868,14.56,4.07,2.7981318681318674,-2.284829806253297,-0.47240379651081865,0.678396091189059,2.007606357935812,2.6845783056471157,极高ERP(强烈看多)
2011-09-05,7.002801120448179,14.28,4.0501,2.95270112044818,-2.2811760171821285,-0.4714843657817114,0.6799761806981515,2.007944683080147,2.6964886548691798,极高ERP(强烈看多)
2011-09-05,7.002801120448179,14.28,4.0501,2.9527011204481797,-2.2811760171821285,-0.4714843657817114,0.6799761806981515,2.007944683080147,2.6964886548691793,极高ERP(强烈看多)
2011-09-06,7.0372976776917655,14.21,4.0107,3.0265976776917656,-2.2775222281109593,-0.4711693329862282,0.680197669209522,2.0124670125119386,2.707641633554085,极高ERP(强烈看多)
2011-09-06,7.0372976776917655,14.21,4.0107,3.0265976776917656,-2.27752222811096,-0.4711693329862282,0.680197669209522,2.0124670125119386,2.707641633554085,极高ERP(强烈看多)
2011-09-07,6.91085003455425,14.47,4.05,2.8608500345542502,-2.273868439039791,-0.47085430019074503,0.6804191577208925,2.016799758241559,2.7112355712603065,极高ERP(强烈看多)
2011-09-07,6.91085003455425,14.47,4.05,2.8608500345542502,-2.273868439039791,-0.470854300190745,0.6804191577208925,2.016799758241559,2.7112355712603065,极高ERP(强烈看多)
2011-09-08,6.954102920723226,14.38,4.065,2.889102920723226,-2.2702146499686227,-0.47053926739526186,0.6804263415095617,2.0199534180640657,2.7122109680181268,极高ERP(强烈看多)
2011-09-08,6.954102920723226,14.38,4.065,2.889102920723226,-2.2702146499686227,-0.4705392673952618,0.6804263415095617,2.0199534180640657,2.7122109680181268,极高ERP(强烈看多)
2011-09-09,6.954102920723226,14.38,4.0452,2.908902920723226,-2.266560860897454,-0.4702242345997787,0.680433525298231,2.0209384897745144,2.716649887448393,极高ERP(强烈看多)
2011-09-09,6.954102920723226,14.38,4.0452,2.908902920723226,-2.266560860897454,-0.4702242345997787,0.680433525298231,2.0209384897745144,2.716649887448393,极高ERP(强烈看多)
2011-09-13,7.027406886858749,14.23,4.0208,3.0066068868587488,-2.2629070718262856,-0.4690956951096409,0.6817390410789008,2.021351574048047,2.7222963954751758,极高ERP(强烈看多)
2011-09-13,7.027406886858749,14.23,4.0208,3.0066068868587488,-2.2629070718262856,-0.4690956951096409,0.6817390410789008,2.021351574048047,2.722296395475176,极高ERP(强烈看多)
2011-09-14,6.997900629811057,14.29,4.021,2.976900629811057,-2.2592532827551164,-0.4679671556195031,0.6830445568595707,2.0221597818560286,2.7239684741322856,极高ERP(强烈看多)
2011-09-14,6.997900629811057,14.29,4.021,2.976900629811057,-2.2592532827551164,-0.4679671556195031,0.6830445568595707,2.0221597818560286,2.7239684741322856,极高ERP(强烈看多)
2011-09-15,7.012622720897616,14.26,4.0495,2.9631227208976156,-2.255599493683948,-0.4668386161293653,0.6838748638406811,2.0229826681292264,2.727109280016134,极高ERP(强烈看多)
2011-09-15,7.012622720897616,14.26,4.0495,2.963122720897616,-2.255599493683948,-0.4668386161293653,0.6838748638406811,2.0229826681292264,2.727109280016134,极高ERP(强烈看多)
2011-09-16,7.002801120448179,14.28,4.0752,2.9276011204481796,-2.2519457046127798,-0.4657100766392275,0.6847051708217915,2.0234397877984076,2.727296532970768,极高ERP(强烈看多)
2011-09-16,7.002801120448179,14.28,4.0752,2.92760112044818,-2.25194570461278,-0.4657100766392275,0.6847051708217915,2.023439787798408,2.727296532970768,极高ERP(强烈看多)
2011-09-19,7.127583749109053,14.03,4.0801,3.0474837491090527,-2.251783576814606,-0.464723481275251,0.6848366468607279,2.025237724727379,2.727911464320699,极高ERP(强烈看多)
2011-09-19,7.127583749109053,14.03,4.0801,3.0474837491090527,-2.251783576814606,-0.464723481275251,0.6848366468607279,2.025237724727379,2.727911464320699,极高ERP(强烈看多)
2011-09-20,7.102272727272728,14.08,4.0801,3.022172727272728,-2.251621449016432,-0.4637368859112745,0.6849681228996642,2.028583236791293,2.7379183720064555,极高ERP(强烈看多)
2011-09-20,7.1022727272727275,14.08,4.0801,3.0221727272727277,-2.2516214490164317,-0.4637368859112745,0.6849681228996642,2.0285832367912935,2.7379183720064555,极高ERP(强烈看多)
2011-09-21,6.920415224913495,14.45,4.0908,2.829615224913496,-2.251459321218258,-0.462750290547298,0.6876685458396143,2.031761551093373,2.7441551527420915,极高ERP(强烈看多)
2011-09-21,6.920415224913495,14.45,4.0908,2.8296152249134954,-2.251459321218258,-0.462750290547298,0.6876685458396143,2.0317615510933735,2.7441551527420915,极高ERP(强烈看多)
2011-09-22,7.117437722419928,14.05,4.0676,3.0498377224199285,-2.2512971934200836,-0.4617636951833215,0.6903689687795644,2.0330578947368423,2.7502700096205714,极高ERP(强烈看多)
2011-09-22,7.117437722419928,14.05,4.0676,3.0498377224199285,-2.251297193420084,-0.4617636951833215,0.6903689687795644,2.0330578947368423,2.7502700096205714,极高ERP(强烈看多)
2011-09-23,7.15307582260372,13.98,3.9662,3.1868758226037195,-2.25113506562191,-0.45951151957851877,0.6965344422667834,2.034255822421449,2.763536628127997,极高ERP(强烈看多)
2011-09-23,7.15307582260372,13.98,3.9662,3.1868758226037195,-2.25113506562191,-0.4595115195785187,0.6965344422667834,2.034255822421449,2.763536628127997,极高ERP(强烈看多)
2011-09-26,7.278020378457059,13.74,3.8878,3.3902203784570593,-2.250972937823736,-0.45725934397371604,0.7026999157540024,2.039195552802579,2.7743861977063524,极高ERP(强烈看多)
2011-09-26,7.278020378457059,13.74,3.8878,3.39022037845706,-2.250972937823736,-0.457259343973716,0.7026999157540024,2.039195552802579,2.7743861977063524,极高ERP(强烈看多)
2011-09-27,7.209805335255949,13.87,3.9158,3.2940053352559486,-2.2508108100255617,-0.4550071683689133,0.7032147726918161,2.04452486337306,2.776719630869328,极高ERP(强烈看多)
2011-09-27,7.209805335255949,13.87,3.9158,3.2940053352559486,-2.2508108100255617,-0.4550071683689133,0.7032147726918161,2.04452486337306,2.776719630869328,极高ERP(强烈看多)
2011-09-28,7.278020378457059,13.74,3.9203,3.357720378457059,-2.250648682227388,-0.4527549927641106,0.7037296296296298,2.0468915316257195,2.78371286591343,极高ERP(强烈看多)
2011-09-28,7.278020378457059,13.74,3.9203,3.357720378457059,-2.250648682227388,-0.4527549927641106,0.7037296296296298,2.0468915316257195,2.78371286591343,极高ERP(强烈看多)
2011-09-29,7.342143906020558,13.62,3.884,3.4581439060205583,-2.2504865544292136,-0.449714196918578,0.7041964900016022,2.053288017613245,2.7984975147644,极高ERP(强烈看多)
2011-09-29,7.342143906020558,13.62,3.884,3.4581439060205583,-2.2504865544292136,-0.44971419691857806,0.7041964900016022,2.053288017613245,2.7984975147643993,极高ERP(强烈看多)
2011-09-30,7.358351729212656,13.59,3.8605,3.4978517292126563,-2.25032442663104,-0.44667340107304554,0.7046633503735746,2.0566473176324775,2.8017883344571812,极高ERP(强烈看多)
2011-09-30,7.358351729212656,13.59,3.8605,3.4978517292126563,-2.25032442663104,-0.4466734010730455,0.7046633503735746,2.056647317632477,2.801788334457181,极高ERP(强烈看多)
2011-10-10,7.396449704142012,13.52,3.7706,3.625849704142012,-2.248951692626122,-0.443632605227513,0.7066379458138503,2.0579074034147444,2.8045948940517795,极高ERP(强烈看多)
2011-10-10,7.396449704142012,13.52,3.7706,3.625849704142012,-2.248951692626122,-0.443632605227513,0.7066379458138503,2.0579074034147444,2.8045948940517795,极高ERP(强烈看多)
2011-10-11,7.385524372230429,13.54,3.7593,3.626224372230429,-2.2475789586212045,-0.4405918093819805,0.708612541254126,2.058006246691372,2.808684630024438,极高ERP(强烈看多)
2011-10-11,7.385524372230429,13.54,3.7593,3.626224372230429,-2.2475789586212045,-0.4405918093819805,0.708612541254126,2.0580062466913716,2.808684630024438,极高ERP(强烈看多)
2011-10-12,7.168458781362007,13.95,3.8005,3.3679587813620078,-2.2462062246162864,-0.4405617562862174,0.7107333750041673,2.060894166174451,2.812819709728945,极高ERP(强烈看多)
2011-10-12,7.168458781362007,13.95,3.8005,3.3679587813620073,-2.2462062246162864,-0.4405617562862174,0.7107333750041673,2.060894166174451,2.812819709728945,极高ERP(强烈看多)
2011-10-13,7.117437722419928,14.05,3.8205,3.296937722419928,-2.2448334906113687,-0.4405317031904543,0.7128542087542087,2.064768050813239,2.8193705327782057,极高ERP(强烈看多)
2011-10-13,7.117437722419928,14.05,3.8205,3.296937722419928,-2.2448334906113687,-0.4405317031904543,0.7128542087542087,2.064768050813239,2.8193705327782057,极高ERP(强烈看多)
2011-10-14,7.137758743754461,14.01,3.7707,3.3670587437544612,-2.243460756606451,-0.4405016500946912,0.7133029053889086,2.067823945402461,2.826056229265064,极高ERP(强烈看多)
2011-10-14,7.137758743754461,14.01,3.7707,3.367058743754461,-2.243460756606451,-0.4405016500946912,0.7133029053889086,2.067823945402461,2.826056229265064,极高ERP(强烈看多)
2011-10-17,7.107320540156361,14.07,3.7906,3.316720540156361,-2.2420880226015334,-0.4404715969989281,0.7137516020236085,2.0682578947368424,2.8294178771740053,极高ERP(强烈看多)
2011-10-17,7.107320540156361,14.07,3.7906,3.316720540156361,-2.2420880226015334,-0.4404715969989281,0.7137516020236085,2.0682578947368424,2.8294178771740053,极高ERP(强烈看多)
2011-10-18,7.267441860465117,13.76,3.7407,3.526741860465117,-2.240715288596616,-0.4363206559808206,0.7146259280228116,2.0699283310586023,2.831974135700316,极高ERP(强烈看多)
2011-10-18,7.267441860465117,13.76,3.7407,3.526741860465117,-2.2407152885966157,-0.4363206559808206,0.7146259280228116,2.0699283310586023,2.8319741357003156,极高ERP(强烈看多)
2011-10-19,7.288629737609329,13.72,3.7311,3.5575297376093293,-2.239342554591698,-0.432169714962713,0.7155002540220146,2.0722671984486,2.841459088913933,极高ERP(强烈看多)
2011-10-19,7.288629737609329,13.72,3.7311,3.5575297376093293,-2.239342554591698,-0.43216971496271306,0.7155002540220146,2.0722671984486,2.8414590889139335,极高ERP(强烈看多)
2011-10-20,7.440476190476191,13.44,3.7266,3.7138761904761908,-2.2379698205867804,-0.4280187739446055,0.7173628939562258,2.07614000583762,2.85772916443769,极高ERP(强烈看多)
2011-10-20,7.440476190476191,13.44,3.7266,3.713876190476191,-2.2379698205867804,-0.4280187739446055,0.7173628939562258,2.07614000583762,2.85772916443769,极高ERP(强烈看多)
2011-10-21,7.479431563201197,13.37,3.7385,3.7409315632011966,-2.2365970865818627,-0.423867832926498,0.719225533890437,2.082412262156448,2.8608500345542502,极高ERP(强烈看多)
2011-10-21,7.479431563201197,13.37,3.7385,3.740931563201197,-2.2365970865818627,-0.423867832926498,0.719225533890437,2.082412262156448,2.8608500345542502,极高ERP(强烈看多)
2011-10-24,7.315288953913679,13.67,3.7533,3.5619889539136795,-2.236553942198871,-0.4235886026051119,0.7201628939562259,2.082596486591744,2.861260408860831,极高ERP(强烈看多)
2011-10-24,7.315288953913679,13.67,3.7533,3.5619889539136795,-2.236553942198871,-0.4235886026051119,0.7201628939562259,2.082596486591744,2.861260408860831,极高ERP(强烈看多)
2011-10-25,7.1890726096333575,13.91,3.796,3.3930726096333577,-2.236510797815879,-0.4233093722837258,0.7211002540220148,2.0830593204635344,2.881343074479437,极高ERP(强烈看多)
2011-10-25,7.1890726096333575,13.91,3.796,3.3930726096333577,-2.236510797815879,-0.4233093722837258,0.7211002540220148,2.0830593204635344,2.881343074479437,极高ERP(强烈看多)
2011-10-26,7.137758743754461,14.01,3.7918,3.3459587437544616,-2.2364676534328876,-0.4230301419623397,0.7214544223982273,2.083615503761882,2.888277746985597,极高ERP(强烈看多)
2011-10-26,7.137758743754461,14.01,3.7918,3.3459587437544616,-2.236467653432888,-0.4230301419623397,0.7214544223982273,2.083615503761882,2.888277746985597,极高ERP(强烈看多)
2011-10-27,7.112375533428165,14.06,3.8032,3.309175533428165,-2.236424509049896,-0.4227509116409536,0.7218085907744398,2.08407977647685,2.889844308221031,极高ERP(强烈看多)
2011-10-27,7.112375533428165,14.06,3.8032,3.309175533428165,-2.236424509049896,-0.4227509116409536,0.7218085907744398,2.08407977647685,2.889844308221031,极高ERP(强烈看多)
2011-10-28,7.002801120448179,14.28,3.787,3.2158011204481793,-2.2363813646669044,-0.42220936786977004,0.7222510365417825,2.0855719043769994,2.897124081083167,极高ERP(强烈看多)
2011-10-28,7.002801120448179,14.28,3.787,3.21580112044818,-2.2363813646669044,-0.42220936786977,0.7222510365417825,2.085571904377,2.897124081083167,极高ERP(强烈看多)
2011-10-31,7.022471910112359,14.24,3.7607,3.2617719101123592,-2.2363382202839124,-0.4216678240985865,0.7226934823091251,2.088261740442861,2.905906925657351,极高ERP(强烈看多)
2011-10-31,7.022471910112359,14.24,3.7607,3.2617719101123592,-2.2363382202839124,-0.4216678240985865,0.7226934823091251,2.088261740442861,2.905906925657351,极高ERP(强烈看多)
2011-11-01,7.017543859649122,14.25,3.7395,3.2780438596491224,-2.236295075900921,-0.42112628032740296,0.7247643993226458,2.0925354743125872,2.910733615082799,极高ERP(强烈看多)
2011-11-01,7.017543859649122,14.25,3.7395,3.2780438596491224,-2.236295075900921,-0.4211262803274029,0.7247643993226458,2.0925354743125872,2.910733615082799,极高ERP(强烈看多)
2011-11-02,6.920415224913495,14.45,3.7208,3.199615224913495,-2.236251931517929,-0.4205847365562194,0.7268353163361665,2.0987792956243334,2.915431016879686,极高ERP(强烈看多)
2011-11-02,6.920415224913495,14.45,3.7208,3.199615224913495,-2.2362519315179292,-0.4205847365562194,0.7268353163361665,2.0987792956243334,2.915431016879686,极高ERP(强烈看多)
2011-11-03,6.906077348066298,14.48,3.7233,3.182777348066298,-2.236208787134937,-0.418546618746563,0.7277947625451875,2.1031400110718588,2.918111974738653,极高ERP(强烈看多)
2011-11-03,6.906077348066298,14.48,3.7233,3.182777348066298,-2.236208787134937,-0.41854661874656307,0.7277947625451875,2.1031400110718588,2.918111974738653,极高ERP(强烈看多)
2011-11-04,6.849315068493151,14.6,3.7158,3.1335150684931503,-2.2361656427519456,-0.4165085009369067,0.7287542087542085,2.1057109398688367,2.926912456985548,极高ERP(强烈看多)
2011-11-04,6.8493150684931505,14.6,3.7158,3.1335150684931503,-2.2361656427519456,-0.4165085009369067,0.7287542087542085,2.1057109398688367,2.926912456985548,极高ERP(强烈看多)
2011-11-07,6.906077348066298,14.48,3.7333,3.1727773480662984,-2.236043913445529,-0.4144703831272504,0.7290339201939615,2.1070780615432545,2.9275322541019166,极高ERP(强烈看多)
2011-11-07,6.906077348066298,14.48,3.7333,3.1727773480662984,-2.236043913445529,-0.4144703831272504,0.7290339201939615,2.1070780615432545,2.9275322541019166,极高ERP(强烈看多)
2011-11-08,6.920415224913495,14.45,3.6988,3.2216152249134953,-2.2359221841391124,-0.412432265317594,0.7293136316337145,2.1078273556231006,2.9297746098137263,极高ERP(强烈看多)
2011-11-08,6.920415224913495,14.45,3.6988,3.221615224913496,-2.2359221841391124,-0.412432265317594,0.7293136316337145,2.1078273556231006,2.9297746098137263,极高ERP(强烈看多)
2011-11-09,6.858710562414266,14.58,3.6436,3.215110562414265,-2.2358004548326957,-0.4116878950482331,0.7310463680556629,2.112749642743728,2.945986178960261,极高ERP(强烈看多)
2011-11-09,6.858710562414266,14.58,3.6436,3.2151105624142655,-2.2358004548326953,-0.4116878950482331,0.7310463680556629,2.112749642743728,2.945986178960261,极高ERP(强烈看多)
2011-11-10,6.988120195667365,14.31,3.5563,3.4318201956673655,-2.2356787255262787,-0.4109435247788722,0.7327791044776113,2.1166668314690993,2.9558417432311965,极高ERP(强烈看多)
2011-11-10,6.988120195667365,14.31,3.5563,3.431820195667365,-2.2356787255262787,-0.4109435247788722,0.7327791044776113,2.1166668314691,2.9558417432311965,极高ERP(强烈看多)
2011-11-11,6.988120195667365,14.31,3.5916,3.396520195667365,-2.235556996219862,-0.4101991545095113,0.7334418832411367,2.1194526619449308,2.960529106325411,极高ERP(强烈看多)
2011-11-11,6.988120195667365,14.31,3.5916,3.396520195667365,-2.235556996219862,-0.4101991545095113,0.7334418832411367,2.1194526619449308,2.960529106325411,极高ERP(强烈看多)
2011-11-14,6.854009595613434,14.59,3.5807,3.2733095956134335,-2.2354352669134454,-0.40945478424015036,0.7341046620046621,2.1209808743169396,2.9686338844629936,极高ERP(强烈看多)
2011-11-14,6.854009595613434,14.59,3.5807,3.273309595613433,-2.2354352669134454,-0.4094547842401503,0.7341046620046621,2.12098087431694,2.9686338844629936,极高ERP(强烈看多)
2011-11-15,6.858710562414266,14.58,3.6563,3.202410562414266,-2.2353135376070288,-0.4094465812961566,0.7374154888970677,2.1211026619449305,2.9773342870215864,极高ERP(强烈看多)
2011-11-15,6.858710562414266,14.58,3.6563,3.202410562414266,-2.2353135376070288,-0.40944658129615663,0.7374154888970677,2.1211026619449305,2.9773342870215864,极高ERP(强烈看多)
2011-11-16,7.032348804500703,14.22,3.626,3.4063488045007038,-2.235191808300612,-0.4094383783521629,0.7407263157894732,2.1228064272247327,2.980259968059623,极高ERP(强烈看多)
2011-11-16,7.032348804500703,14.22,3.626,3.4063488045007033,-2.2351918083006117,-0.4094383783521629,0.7407263157894732,2.1228064272247327,2.980259968059623,极高ERP(强烈看多)
2011-11-17,7.042253521126761,14.2,3.636,3.406253521126761,-2.235070078994195,-0.4094301754081692,0.7408677992449475,2.125356720765011,2.989510673991987,极高ERP(强烈看多)
2011-11-17,7.042253521126761,14.2,3.636,3.406253521126761,-2.235070078994195,-0.4094301754081692,0.7408677992449475,2.125356720765011,2.989510673991987,极高ERP(强烈看多)
2011-11-18,7.178750897343862,13.93,3.6412,3.5375508973438623,-2.2349483496877784,-0.40942197246417544,0.7410092827004218,2.1280180931744312,3.0038697156983933,极高ERP(强烈看多)
2011-11-18,7.178750897343862,13.93,3.6412,3.5375508973438623,-2.2349483496877784,-0.4094219724641754,0.7410092827004218,2.1280180931744312,3.0038697156983933,极高ERP(强烈看多)
2011-11-21,7.178750897343862,13.93,3.6598,3.518950897343862,-2.234622532997908,-0.4083530409096931,0.7418287015005867,2.131094374369174,3.0063331697427134,极高ERP(强烈看多)
2011-11-21,7.178750897343862,13.93,3.6598,3.518950897343862,-2.234622532997908,-0.40835304090969315,0.7418287015005867,2.131094374369174,3.0063331697427134,极高ERP(强烈看多)
2011-11-22,7.1890726096333575,13.91,3.6412,3.5478726096333575,-2.2342967163080374,-0.40728410935521087,0.7426481203007516,2.132527618515013,3.0189267645771363,极高ERP(强烈看多)
2011-11-22,7.1890726096333575,13.91,3.6412,3.547872609633357,-2.2342967163080374,-0.4072841093552108,0.7426481203007516,2.132527618515013,3.0189267645771363,极高ERP(强烈看多)
2011-11-23,7.23589001447178,13.82,3.5914,3.64449001447178,-2.233970899618167,-0.4062151778007286,0.7428104839914351,2.1341058427276898,3.0221229292929297,极高ERP(强烈看多)
2011-11-23,7.23589001447178,13.82,3.5914,3.6444900144717796,-2.233970899618167,-0.4062151778007286,0.7428104839914351,2.1341058427276898,3.0221229292929297,极高ERP(强烈看多)
2011-11-24,7.225433526011561,13.84,3.6103,3.615133526011561,-2.2336450829282963,-0.4051462462462463,0.7429728476821187,2.137617064122946,3.024827697524151,极高ERP(强烈看多)
2011-11-24,7.225433526011561,13.84,3.6103,3.615133526011561,-2.2336450829282963,-0.4051462462462463,0.7429728476821187,2.137617064122946,3.024827697524151,极高ERP(强烈看多)
2011-11-25,7.272727272727272,13.75,3.6115,3.661227272727273,-2.233319266238426,-0.4048545726398668,0.7433678191898967,2.1378435593926213,3.02853369669508,极高ERP(强烈看多)
2011-11-25,7.2727272727272725,13.75,3.6115,3.6612272727272726,-2.233319266238426,-0.4048545726398668,0.7433678191898967,2.1378435593926213,3.0285336966950798,极高ERP(强烈看多)
2011-11-28,7.267441860465117,13.76,3.6402,3.6272418604651167,-2.232993449548556,-0.4045628990334873,0.7437627906976747,2.145107669184225,3.0370176318881734,极高ERP(强烈看多)
2011-11-28,7.267441860465117,13.76,3.6402,3.6272418604651167,-2.2329934495485557,-0.4045628990334873,0.7437627906976747,2.145107669184225,3.0370176318881734,极高ERP(强烈看多)
2011-11-29,7.178750897343862,13.93,3.6315,3.5472508973438623,-2.232667632858685,-0.4042712254271078,0.7456315223598446,2.153251974868414,3.0470327790537035,极高ERP(强烈看多)
2011-11-29,7.178750897343862,13.93,3.6315,3.5472508973438623,-2.232667632858685,-0.4042712254271078,0.7456315223598446,2.153251974868414,3.0470327790537035,极高ERP(强烈看多)
2011-11-30,7.407407407407407,13.5,3.6091,3.7983074074074072,-2.2323418161688147,-0.4039795518207283,0.7475002540220146,2.1561190578158462,3.047954543771228,极高ERP(强烈看多)
2011-11-30,7.407407407407407,13.5,3.6091,3.7983074074074072,-2.2323418161688147,-0.4039795518207283,0.7475002540220146,2.1561190578158462,3.047954543771228,极高ERP(强烈看多)
2011-12-01,7.23589001447178,13.82,3.5005,3.7353900144717795,-2.232015999478944,-0.40261960362458227,0.7491220248212258,2.164489596811599,3.0551747452849765,极高ERP(强烈看多)
2011-12-01,7.23589001447178,13.82,3.5005,3.73539001447178,-2.232015999478944,-0.4026196036245822,0.7491220248212258,2.164489596811599,3.0551747452849765,极高ERP(强烈看多)
2011-12-02,7.304601899196494,13.69,3.472,3.832601899196494,-2.2316901827890736,-0.4012596554284362,0.750743795620437,2.1678432760182185,3.1032079510703356,极高ERP(强烈看多)
2011-12-02,7.304601899196494,13.69,3.472,3.832601899196494,-2.2316901827890736,-0.4012596554284362,0.750743795620437,2.1678432760182185,3.103207951070336,极高ERP(强烈看多)
2011-12-05,7.374631268436578,13.56,3.442,3.9326312684365776,-2.230286919322729,-0.3998997072322902,0.7513261931974384,2.1701626553962323,3.130484356750872,极高ERP(强烈看多)
2011-12-05,7.374631268436578,13.56,3.442,3.9326312684365776,-2.2302869193227295,-0.3998997072322902,0.7513261931974384,2.1701626553962323,3.1304843567508716,极高ERP(强烈看多)
2011-12-06,7.401924500370097,13.51,3.479,3.922924500370097,-2.2288836558563854,-0.3985397590361441,0.7519085907744398,2.175430294906166,3.164924892151667,极高ERP(强烈看多)
2011-12-06,7.401924500370097,13.51,3.479,3.9229245003700965,-2.2288836558563854,-0.39853975903614414,0.7519085907744398,2.175430294906166,3.164924892151667,极高ERP(强烈看多)
2011-12-07,7.385524372230429,13.54,3.489,3.896524372230429,-2.2274803923900413,-0.3945710579478029,0.7521545045922406,2.1761842583626603,3.1763181347113982,极高ERP(强烈看多)
2011-12-07,7.385524372230429,13.54,3.489,3.896524372230429,-2.2274803923900413,-0.3945710579478029,0.7521545045922406,2.1761842583626603,3.1763181347113982,极高ERP(强烈看多)
2011-12-08,7.390983000739099,13.53,3.4953,3.895683000739099,-2.226077128923697,-0.39060235685946165,0.7524004184100415,2.1779603613403404,3.1798106061973566,极高ERP(强烈看多)
2011-12-08,7.390983000739099,13.53,3.4953,3.895683000739099,-2.226077128923697,-0.3906023568594616,0.7524004184100415,2.1779603613403404,3.179810606197357,极高ERP(强烈看多)
2011-12-09,7.434944237918216,13.45,3.4817,3.9532442379182156,-2.224673865457353,-0.3866336557711204,0.7602237843345545,2.1805095095483047,3.1814689783156114,极高ERP(强烈看多)
2011-12-09,7.434944237918216,13.45,3.4817,3.953244237918216,-2.224673865457353,-0.3866336557711204,0.7602237843345545,2.1805095095483047,3.181468978315612,极高ERP(强烈看多)
2011-12-12,7.513148009015778,13.31,3.4927,4.0204480090157775,-2.223270601991009,-0.38266495468277917,0.7680471502590676,2.1835826086956525,3.1821973528887586,极高ERP(强烈看多)
2011-12-12,7.513148009015778,13.31,3.4927,4.0204480090157775,-2.223270601991009,-0.3826649546827791,0.7680471502590676,2.1835826086956525,3.1821973528887586,极高ERP(强烈看多)
2011-12-13,7.64525993883792,13.08,3.4982,4.14705993883792,-2.221867338524665,-0.3797864092004072,0.7689739152655886,2.183918547339584,3.1840068904275243,极高ERP(强烈看多)
2011-12-13,7.6452599388379205,13.08,3.4982,4.14705993883792,-2.2218673385246652,-0.3797864092004072,0.7689739152655886,2.1839185473395837,3.1840068904275243,极高ERP(强烈看多)
2011-12-14,7.710100231303007,12.97,3.4807,4.229400231303007,-2.2204640750583207,-0.3769078637180352,0.7699006802721096,2.185412054887631,3.189423703065675,极高ERP(强烈看多)
2011-12-14,7.710100231303007,12.97,3.4807,4.229400231303007,-2.2204640750583207,-0.3769078637180352,0.7699006802721096,2.185412054887631,3.189423703065675,极高ERP(强烈看多)
2011-12-15,7.874015748031496,12.7,3.489,4.385015748031496,-2.219060811591977,-0.3740293182356632,0.772353223596207,2.1873655328298143,3.1998947586635724,极高ERP(强烈看多)
2011-12-15,7.874015748031496,12.7,3.489,4.385015748031496,-2.219060811591977,-0.3740293182356632,0.772353223596207,2.1873655328298143,3.1998947586635724,极高ERP(强烈看多)
2011-12-16,7.722007722007723,12.95,3.4637,4.258307722007723,-2.217657548125633,-0.3711507727532912,0.7748057669203043,2.189081382656156,3.202410562414266,极高ERP(强烈看多)
2011-12-16,7.722007722007723,12.95,3.4637,4.258307722007723,-2.217657548125633,-0.3711507727532912,0.7748057669203043,2.189081382656156,3.202410562414266,极高ERP(强烈看多)
2011-12-19,7.745933384972889,12.91,3.4702,4.275733384972889,-2.2157223248896254,-0.3710542377673799,0.7761532235962068,2.1899509186133184,3.2138405624142665,极高ERP(强烈看多)
2011-12-19,7.745933384972889,12.91,3.4702,4.275733384972889,-2.2157223248896254,-0.3710542377673799,0.7761532235962068,2.1899509186133184,3.2138405624142665,极高ERP(强烈看多)
2011-12-20,7.757951900698215,12.89,3.4655,4.292451900698215,-2.2137871016536184,-0.3709577027814685,0.7775006802721092,2.190604399244804,3.2156630088413967,极高ERP(强烈看多)
