date,close,ma10,ma30,ma60,ma90,bull_alignment,bear_alignment,signal
2009-06-04,3007.96,2884.3540000000003,2804.5853333333334,2661.8550000000005,2531.0654444444444,True,False,多头排列
2009-06-04,3007.96,2884.3540000000003,2804.585333333333,2661.8550000000005,2531.0654444444444,True,False,多头排列
2009-06-05,2992.55,2895.379,2812.565666666667,2674.287,2541.775,True,False,多头排列
2009-06-05,2992.55,2895.379,2812.565666666667,2674.287,2541.775,True,False,多头排列
2009-06-08,2998.78,2913.179,2824.437,2686.1034999999997,2552.393777777778,True,False,多头排列
2009-06-08,2998.78,2913.179,2824.437,2686.1035,2552.393777777778,True,False,多头排列
2009-06-09,3011.64,2932.871,2836.1676666666667,2698.450833333334,2563.1802222222223,True,False,多头排列
2009-06-09,3011.64,2932.871,2836.1676666666667,2698.450833333334,2563.1802222222223,True,False,多头排列
2009-06-10,3041.81,2954.2920000000004,2849.601333333333,2711.331333333333,2574.016222222222,True,False,多头排列
2009-06-10,3041.81,2954.2920000000004,2849.601333333333,2711.3313333333335,2574.016222222222,True,False,多头排列
2009-06-11,3015.61,2975.653,2864.524,2724.0006666666663,2584.705555555556,True,False,多头排列
2009-06-11,3015.61,2975.653,2864.524,2724.0006666666663,2584.7055555555557,True,False,多头排列
2009-06-12,2957.28,2987.9620000000004,2877.08,2735.1091666666666,2594.3831111111112,True,False,多头排列
2009-06-12,2957.28,2987.9620000000004,2877.08,2735.1091666666666,2594.3831111111112,True,False,多头排列
2009-06-15,3014.14,2997.023,2888.7073333333333,2745.7805000000003,2604.098,True,False,多头排列
2009-06-15,3014.14,2997.023,2888.7073333333333,2745.7805000000003,2604.098,True,False,多头排列
2009-06-16,3008.75,3004.588,2899.3903333333333,2756.113166666667,2613.127,True,False,多头排列
2009-06-16,3008.75,3004.588,2899.3903333333333,2756.113166666667,2613.127,True,False,多头排列
2009-06-17,3058.67,3010.719,2908.638333333334,2766.4126666666666,2622.931666666667,True,False,多头排列
2009-06-17,3058.67,3010.719,2908.638333333334,2766.4126666666666,2622.931666666667,True,False,多头排列
2009-06-18,3101.28,3020.0510000000004,2918.7726666666667,2777.500666666667,2632.210888888889,True,False,多头排列
2009-06-18,3101.28,3020.0510000000004,2918.7726666666667,2777.500666666667,2632.210888888889,True,False,多头排列
2009-06-19,3119.79,3032.775,2928.2316666666666,2787.9131666666663,2640.985888888889,True,False,多头排列
2009-06-19,3119.79,3032.775,2928.2316666666666,2787.9131666666663,2640.985888888889,True,False,多头排列
2009-06-22,3116.21,3044.518,2937.6573333333336,2798.032166666667,2649.2954444444445,True,False,多头排列
2009-06-22,3116.21,3044.518,2937.6573333333336,2798.032166666667,2649.2954444444445,True,False,多头排列
2009-06-23,3114.74,3054.828,2946.349333333333,2809.054,2657.539444444444,True,False,多头排列
2009-06-23,3114.74,3054.828,2946.349333333333,2809.0539999999996,2657.539444444444,True,False,多头排列
2009-06-24,3151.72,3065.819,2958.766333333333,2819.4311666666667,2666.200333333333,True,False,多头排列
2009-06-24,3151.72,3065.819,2958.766333333333,2819.4311666666667,2666.200333333333,True,False,多头排列
2009-06-25,3148.71,3079.129,2968.901666666666,2829.424833333333,2673.904,True,False,多头排列
2009-06-25,3148.71,3079.129,2968.9016666666666,2829.424833333333,2673.904,True,False,多头排列
2009-06-26,3161.15,3099.516,2978.6336666666666,2839.8005,2681.08,True,False,多头排列
2009-06-26,3161.15,3099.516,2978.6336666666666,2839.8005,2681.08,True,False,多头排列
2009-06-29,3207.7,3118.8720000000003,2990.4056666666665,2850.5426666666667,2689.704,True,False,多头排列
2009-06-29,3207.7,3118.8720000000003,2990.4056666666665,2850.5426666666667,2689.7039999999997,True,False,多头排列
2009-06-30,3192.19,3137.216,3001.411,2860.3321666666666,2699.352444444444,True,False,多头排列
2009-06-30,3192.19,3137.216,3001.411,2860.3321666666666,2699.3524444444442,True,False,多头排列
2009-07-01,3259.2,3157.269,3014.105,2870.8546666666666,2709.4281111111113,True,False,多头排列
2009-07-01,3259.2,3157.269,3014.105,2870.8546666666666,2709.428111111112,True,False,多头排列
2009-07-02,3301.8,3177.321,3027.2419999999997,2882.2670000000003,2719.378111111111,True,False,多头排列
2009-07-02,3301.8,3177.321,3027.242,2882.2670000000003,2719.378111111111,True,False,多头排列
2009-07-03,3346.1,3199.952,3042.702,2894.2215,2729.0303333333336,True,False,多头排列
2009-07-03,3346.1,3199.9519999999998,3042.7019999999998,2894.2215,2729.0303333333336,True,False,多头排列
2009-07-06,3385.75,3226.906,3061.5343333333335,2908.460666666667,2740.338111111111,True,False,多头排列
2009-07-06,3385.75,3226.906,3061.534333333333,2908.460666666667,2740.338111111111,True,False,多头排列
2009-07-07,3357.63,3251.195,3079.6313333333333,2921.5676666666677,2751.275888888889,True,False,多头排列
2009-07-07,3357.63,3251.195,3079.6313333333333,2921.5676666666673,2751.275888888889,True,False,多头排列
2009-07-08,3375.44,3273.567,3097.892666666666,2933.6326666666664,2763.8516666666665,True,False,多头排列
2009-07-08,3375.44,3273.567,3097.8926666666666,2933.6326666666664,2763.8516666666665,True,False,多头排列
2009-07-09,3423.69,3301.065,3118.6156666666666,2945.5591666666664,2777.7356666666665,True,False,多头排列
2009-07-09,3423.69,3301.065,3118.6156666666666,2945.5591666666664,2777.7356666666665,True,False,多头排列
2009-07-10,3428.73,3327.8229999999994,3138.433666666667,2957.141,2791.3284444444444,True,False,多头排列
2009-07-10,3428.73,3327.8229999999994,3138.433666666667,2957.141,2791.3284444444444,True,False,多头排列
2009-07-13,3405.33,3347.5860000000002,3154.4936666666667,2968.0551666666665,2804.8154444444444,True,False,多头排列
2009-07-13,3405.33,3347.586,3154.4936666666667,2968.0551666666665,2804.8154444444444,True,False,多头排列
2009-07-14,3491.76,3377.543,3173.1156666666666,2980.3585000000003,2817.6702222222225,True,False,多头排列
2009-07-14,3491.76,3377.543,3173.1156666666666,2980.3585000000003,2817.6702222222225,True,False,多头排列
2009-07-15,3529.25,3404.548,3190.845333333333,2993.899,2830.723,True,False,多头排列
2009-07-15,3529.25,3404.548,3190.845333333333,2993.899,2830.723,True,False,多头排列
2009-07-16,3531.93,3427.561,3208.311,3006.4481666666666,2844.007,True,False,多头排列
2009-07-16,3531.93,3427.561,3208.311,3006.4481666666666,2844.007,True,False,多头排列
2009-07-17,3551.3,3448.0810000000006,3226.936,3019.750833333333,2858.503333333333,True,False,多头排列
2009-07-17,3551.3,3448.0810000000006,3226.936,3019.7508333333335,2858.503333333333,True,False,多头排列
2009-07-20,3621.07,3471.6130000000003,3247.6790000000005,3036.058,2873.295333333333,True,False,多头排列
2009-07-20,3621.07,3471.6130000000003,3247.6790000000005,3036.058,2873.295333333333,True,False,多头排列
2009-07-21,3561.93,3492.043,3266.022,3051.0948333333336,2887.641222222222,True,False,多头排列
2009-07-21,3561.93,3492.043,3266.022,3051.0948333333336,2887.641222222222,True,False,多头排列
2009-07-22,3629.02,3517.4009999999994,3285.595666666667,3067.5985,2902.7527777777777,True,False,多头排列
2009-07-22,3629.02,3517.4009999999994,3285.595666666667,3067.5985,2902.7527777777777,True,False,多头排列
2009-07-23,3672.44,3542.2760000000003,3307.49,3086.007,2918.497111111111,True,False,多头排列
2009-07-23,3672.44,3542.2760000000003,3307.4900000000002,3086.007,2918.497111111111,True,False,多头排列
2009-07-24,3680.17,3567.42,3331.5863333333336,3104.333166666667,2933.934888888889,True,False,多头排列
2009-07-24,3680.17,3567.4199999999996,3331.5863333333336,3104.333166666667,2933.934888888889,True,False,多头排列
2009-07-27,3753.4,3602.227,3356.2283333333335,3122.4678333333336,2949.263111111111,True,False,多头排列
2009-07-27,3753.4,3602.227,3356.228333333333,3122.4678333333336,2949.263111111111,True,False,多头排列
2009-07-28,3772.69,3630.3199999999997,3381.693,3140.5416666666665,2964.639777777778,True,False,多头排列
2009-07-28,3772.69,3630.32,3381.693,3140.5416666666665,2964.639777777778,True,False,多头排列
2009-07-29,3565.61,3633.9559999999997,3398.591,3153.614666666667,2977.1387777777777,True,False,多头排列
2009-07-29,3565.61,3633.956,3398.591,3153.614666666667,2977.1387777777777,True,False,多头排列
2009-07-30,3634.08,3644.171,3416.351,3167.5618333333337,2990.450777777778,True,False,多头排列
2009-07-30,3634.08,3644.171,3416.351,3167.5618333333337,2990.450777777778,True,False,多头排列
2009-07-31,3737.84,3662.825,3436.9526666666666,3182.592166666667,3004.259666666667,True,False,多头排列
2009-07-31,3737.84,3662.825,3436.9526666666666,3182.592166666667,3004.259666666667,True,False,多头排列
2009-08-03,3797.22,3680.4399999999996,3459.653,3198.6551666666664,3018.5724444444445,True,False,多头排列
2009-08-03,3797.22,3680.44,3459.653,3198.6551666666664,3018.5724444444445,True,False,多头排列
2009-08-04,3806.17,3704.864,3482.7006666666666,3214.525,3033.602888888888,True,False,多头排列
2009-08-04,3806.17,3704.864,3482.7006666666666,3214.525,3033.602888888888,True,False,多头排列
2009-08-05,3769.54,3718.916,3503.294666666667,3231.0305,3047.385666666667,True,False,多头排列
2009-08-05,3769.54,3718.916,3503.294666666667,3231.0305,3047.385666666667,True,False,多头排列
2009-08-06,3696.95,3721.367,3521.5693333333334,3245.2355,3060.139666666667,True,False,多头排列
2009-08-06,3696.95,3721.3669999999997,3521.5693333333334,3245.2355000000002,3060.139666666667,True,False,多头排列
2009-08-07,3587.19,3712.069,3535.770666666667,3257.202166666667,3071.790555555556,True,False,多头排列
2009-08-07,3587.19,3712.0690000000004,3535.770666666667,3257.202166666667,3071.790555555556,True,False,多头排列
2009-08-10,3586.28,3695.357,3548.3900000000003,3269.397833333334,3083.1584444444447,True,False,多头排列
2009-08-10,3586.28,3695.357,3548.3900000000003,3269.397833333334,3083.1584444444447,True,False,多头排列
2009-08-11,3599.6,3678.0480000000002,3561.970333333333,3281.690666666667,3094.211555555555,True,False,多头排列
2009-08-11,3599.6,3678.048,3561.970333333333,3281.690666666667,3094.211555555555,True,False,多头排列
2009-08-12,3437.48,3665.2350000000006,3567.9130000000005,3291.009,3103.2074444444447,True,False,多头排列
2009-08-12,3437.48,3665.2350000000006,3567.9130000000005,3291.009,3103.2074444444447,True,False,多头排列
2009-08-13,3473.81,3649.208,3573.646666666667,3300.4443333333334,3112.7268888888893,True,False,多头排列
2009-08-13,3473.81,3649.208,3573.646666666667,3300.4443333333334,3112.7268888888893,True,False,多头排列
2009-08-14,3364.69,3611.893,3574.266333333333,3308.4841666666666,3120.9031111111112,True,False,多头排列
2009-08-14,3364.69,3611.893,3574.2663333333335,3308.4841666666666,3120.9031111111112,True,False,多头排列
2009-08-17,3153.36,3547.507,3566.52,3314.0271666666667,3127.813777777778,False,False,震荡
2009-08-17,3153.36,3547.507,3566.52,3314.0271666666667,3127.813777777778,False,False,震荡
2009-08-18,3191.4,3486.03,3560.979,3320.3051666666665,3134.7047777777784,False,False,震荡
2009-08-18,3191.4,3486.03,3560.979,3320.3051666666665,3134.7047777777784,False,False,震荡
2009-08-19,3031.64,3412.2400000000002,3549.5190000000002,3323.7058333333334,3138.928111111111,False,False,震荡
2009-08-19,3031.64,3412.24,3549.519,3323.705833333333,3138.928111111111,False,False,震荡
2009-08-20,3159.74,3358.5190000000002,3540.720666666667,3329.6681666666673,3143.9463333333338,False,False,震荡
2009-08-20,3159.74,3358.519,3540.720666666667,3329.668166666668,3143.9463333333338,False,False,震荡
2009-08-21,3224.96,3322.296,3533.9283333333337,3336.181,3149.4034444444446,False,False,震荡
2009-08-21,3224.96,3322.296,3533.9283333333337,3336.181,3149.4034444444446,False,False,震荡
2009-08-24,3259.74,3289.642,3529.0753333333337,3341.7845,3155.061888888889,False,False,震荡
2009-08-24,3259.74,3289.642,3529.0753333333337,3341.7845,3155.061888888889,False,False,震荡
2009-08-25,3153.12,3244.9939999999997,3517.787333333333,3345.4515,3159.5014444444446,False,False,震荡
2009-08-25,3153.12,3244.994,3517.787333333333,3345.4515,3159.5014444444446,False,False,震荡
2009-08-26,3223.94,3223.6400000000003,3507.610333333333,3349.227833333333,3165.136111111111,False,False,震荡
2009-08-26,3223.94,3223.6400000000003,3507.610333333333,3349.227833333333,3165.136111111111,False,False,震荡
2009-08-27,3217.53,3198.012,3497.130333333333,3352.7206666666666,3170.0088888888886,False,False,震荡
2009-08-27,3217.53,3198.0119999999997,3497.1303333333335,3352.7206666666666,3170.0088888888886,False,False,震荡
2009-08-28,3111.14,3172.657,3482.4583333333335,3354.697166666667,3173.986666666667,False,False,震荡
2009-08-28,3111.14,3172.657,3482.458333333333,3354.697166666667,3173.986666666667,False,False,震荡
2009-08-31,2889.59,3146.2799999999997,3458.075666666666,3352.8773333333334,3176.7305555555554,False,False,震荡
2009-08-31,2889.59,3146.28,3458.075666666666,3352.8773333333334,3176.7305555555554,False,False,震荡
2009-09-01,2894.19,3116.559,3435.817666666667,3350.9198333333334,3179.3357777777774,False,False,震荡
2009-09-01,2894.19,3116.5589999999997,3435.817666666667,3350.9198333333334,3179.3357777777774,False,False,震荡
2009-09-02,2935.82,3106.977,3412.7110000000002,3349.1533333333336,3182.636,False,False,震荡
2009-09-02,2935.82,3106.977,3412.711,3349.1533333333336,3182.636,False,False,震荡
2009-09-03,3095.68,3100.571,3393.4856666666665,3350.4878333333336,3188.499888888889,False,False,震荡
2009-09-03,3095.68,3100.571,3393.4856666666665,3350.4878333333336,3188.4998888888886,False,False,震荡
2009-09-04,3127.5,3090.825,3375.063333333333,3353.3248333333336,3194.576555555556,False,False,震荡
2009-09-04,3127.5,3090.825,3375.063333333333,3353.3248333333336,3194.576555555556,False,False,震荡
2009-09-07,3156.43,3080.494,3355.1643333333336,3355.6963333333333,3200.0333333333333,False,False,震荡
2009-09-07,3156.43,3080.4939999999997,3355.1643333333336,3355.6963333333333,3200.0333333333333,False,False,震荡
2009-09-08,3222.37,3087.4190000000003,3336.8203333333336,3359.2566666666667,3205.967888888889,False,True,空头排列
2009-09-08,3222.37,3087.4190000000003,3336.8203333333336,3359.2566666666667,3205.967888888889,False,True,空头排列
2009-09-09,3245.47,3089.5719999999997,3326.149,3362.37,3211.1261111111116,False,True,空头排列
2009-09-09,3245.47,3089.572,3326.149,3362.37,3211.126111111112,False,True,空头排列
2009-09-10,3213.81,3089.2,3312.14,3364.2454999999995,3215.754555555556,False,True,空头排列
2009-09-10,3213.81,3089.2,3312.14,3364.2454999999995,3215.7545555555557,False,True,空头排列
2009-09-11,3285.51,3106.6369999999997,3297.0623333333333,3367.0075,3220.7488888888893,False,True,空头排列
2009-09-11,3285.51,3106.637,3297.0623333333333,3367.0075,3220.7488888888893,False,True,空头排列
2009-09-14,3347.73,3152.451,3282.0793333333336,3370.8661666666667,3226.463222222222,False,True,空头排列
2009-09-14,3347.73,3152.451,3282.0793333333336,3370.8661666666667,3226.463222222222,False,True,空头排列
2009-09-15,3362.44,3199.276,3267.288333333333,3374.9945,3232.112777777778,False,True,空头排列
2009-09-15,3362.44,3199.276,3267.288333333333,3374.9945,3232.112777777778,False,True,空头排列
2009-09-16,3327.91,3238.485,3252.567333333333,3377.931,3238.209444444444,False,True,空头排列
2009-09-16,3327.91,3238.4849999999997,3252.567333333333,3377.9309999999996,3238.209444444444,False,True,空头排列
2009-09-17,3394.07,3268.3239999999996,3242.4713333333334,3382.0203333333334,3244.314111111111,False,False,震荡
2009-09-17,3394.07,3268.324,3242.4713333333334,3382.0203333333334,3244.314111111111,False,False,震荡
2009-09-18,3273.12,3282.886,3232.002333333333,3383.8865,3248.8022222222216,False,False,震荡
2009-09-18,3273.12,3282.886,3232.002333333333,3383.8865,3248.8022222222216,False,False,震荡
2009-09-21,3292.46,3296.489,3222.2083333333335,3385.2991666666667,3253.668,False,False,震荡
2009-09-21,3292.46,3296.489,3222.208333333333,3385.2991666666667,3253.668,False,False,震荡
2009-09-22,3212.07,3295.459,3209.2906666666668,3385.6304999999998,3257.5573333333336,False,False,震荡
2009-09-22,3212.07,3295.459,3209.2906666666668,3385.6305,3257.5573333333336,False,False,震荡
2009-09-23,3133.91,3284.303,3199.1716666666666,3383.5423333333333,3260.3965555555556,False,False,震荡
2009-09-23,3133.91,3284.303,3199.1716666666666,3383.5423333333333,3260.396555555556,False,False,震荡
2009-09-24,3145.56,3277.478,3188.23,3380.938333333333,3263.039555555556,False,False,震荡
2009-09-24,3145.56,3277.478,3188.23,3380.938333333333,3263.0395555555556,False,False,震荡
2009-09-25,3121.58,3261.085,3180.126333333333,3377.1963333333333,3265.698222222222,False,False,震荡
2009-09-25,3121.58,3261.085,3180.126333333333,3377.1963333333333,3265.698222222222,False,False,震荡
2009-09-28,3033.39,3229.6510000000003,3176.127333333333,3371.323666666666,3268.0605555555558,False,False,震荡
2009-09-28,3033.39,3229.6510000000003,3176.127333333333,3371.323666666666,3268.060555555556,False,False,震荡
2009-09-29,3021.3,3195.537,3170.4573333333333,3365.7181666666665,3270.3558888888883,False,False,震荡
2009-09-29,3021.3,3195.537,3170.4573333333333,3365.7181666666665,3270.3558888888883,False,False,震荡
2009-09-30,3052.79,3168.025,3171.162333333333,3360.3406666666665,3272.8579999999997,False,False,震荡
2009-09-30,3052.79,3168.025,3171.162333333333,3360.3406666666665,3272.858,False,False,震荡
2009-10-09,3213.47,3149.965,3172.953333333333,3356.837,3277.429888888889,False,True,空头排列
2009-10-09,3213.47,3149.965,3172.953333333333,3356.837,3277.429888888889,False,True,空头排列
2009-10-12,3207.82,3143.4350000000004,3172.382,3353.1551666666664,3281.581333333333,False,True,空头排列
2009-10-12,3207.82,3143.4350000000004,3172.382,3353.1551666666664,3281.5813333333335,False,True,空头排列
2009-10-13,3257.0,3139.889,3172.2906666666668,3350.683,3285.286555555556,False,True,空头排列
2009-10-13,3257.0,3139.889,3172.2906666666668,3350.683,3285.286555555556,False,True,空头排列
2009-10-14,3286.5,3147.332,3176.7366666666667,3347.262,3289.213222222222,False,True,空头排列
2009-10-14,3286.5,3147.332,3176.7366666666667,3347.262,3289.213222222222,False,True,空头排列
2009-10-15,3298.55,3163.796,3179.2236666666663,3343.417,3292.559777777778,False,True,空头排列
2009-10-15,3298.55,3163.796,3179.2236666666663,3343.417,3292.559777777778,False,True,空头排列
2009-10-16,3302.56,3179.496,3182.058,3339.594166666667,3295.833111111111,False,True,空头排列
2009-10-16,3302.56,3179.496,3182.058,3339.594166666667,3295.833111111111,False,True,空头排列
2009-10-19,3389.96,3206.334,3191.352,3336.9051666666664,3300.248777777778,False,False,震荡
2009-10-19,3389.96,3206.334,3191.352,3336.9051666666664,3300.248777777778,False,False,震荡
2009-10-20,3439.69,3246.964,3209.688666666667,3333.8821666666668,3305.147777777778,False,False,震荡
2009-10-20,3439.69,3246.964,3209.688666666667,3333.8821666666668,3305.147777777778,False,False,震荡
2009-10-21,3428.15,3287.649,3227.487333333333,3331.6525,3309.7756666666664,False,False,震荡
2009-10-21,3428.15,3287.649,3227.487333333333,3331.6524999999997,3309.7756666666664,False,False,震荡
2009-10-22,3413.51,3323.721,3243.4103333333333,3328.0606666666667,3313.9056666666665,False,False,震荡
2009-10-22,3413.51,3323.721,3243.4103333333333,3328.0606666666667,3313.9056666666665,False,False,震荡
2009-10-23,3476.35,3350.009,3256.099333333333,3324.7925,3319.025,False,False,震荡
2009-10-23,3476.35,3350.0089999999996,3256.099333333333,3324.7925,3319.025,False,False,震荡
2009-10-26,3477.75,3377.0019999999995,3267.7743333333333,3321.4188333333327,3324.8079999999995,False,False,震荡
2009-10-26,3477.75,3377.0019999999995,3267.7743333333333,3321.4188333333327,3324.8079999999995,False,False,震荡
2009-10-27,3378.33,3389.135,3275.171,3315.1676666666667,3328.854555555555,False,False,震荡
2009-10-27,3378.33,3389.1349999999998,3275.171,3315.1676666666667,3328.854555555555,False,False,震荡
2009-10-28,3397.3,3400.215,3281.002,3308.9111666666663,3333.171777777777,False,False,震荡
2009-10-28,3397.3,3400.215,3281.002,3308.9111666666663,3333.171777777777,False,False,震荡
2009-10-29,3318.28,3402.188,3283.429,3304.789,3336.056333333333,False,False,震荡
2009-10-29,3318.28,3402.1879999999996,3283.4289999999996,3304.7889999999998,3336.0563333333334,False,False,震荡
2009-10-30,3354.49,3407.3810000000003,3288.1183333333333,3300.1291666666666,3338.8697777777775,False,False,震荡
2009-10-30,3354.49,3407.3810000000003,3288.1183333333333,3300.1291666666666,3338.869777777777,False,False,震荡
2009-11-02,3468.87,3415.272,3294.2303333333334,3295.646333333333,3342.7484444444444,False,False,震荡
2009-11-02,3468.87,3415.272,3294.2303333333334,3295.646333333333,3342.7484444444444,False,False,震荡
2009-11-03,3521.45,3423.4480000000003,3300.0209999999997,3291.0501666666664,3347.2511111111107,False,False,震荡
2009-11-03,3521.45,3423.4480000000003,3300.021,3291.0501666666664,3347.2511111111107,False,False,震荡
2009-11-04,3541.98,3434.8309999999997,3306.005666666667,3286.647,3351.998222222222,True,False,多头排列
2009-11-04,3541.98,3434.831,3306.005666666667,3286.647,3351.998222222222,True,False,多头排列
2009-11-05,3558.33,3449.3129999999996,3313.686333333333,3283.1268333333333,3356.516111111111,True,False,多头排列
2009-11-05,3558.33,3449.313,3313.686333333333,3283.1268333333333,3356.516111111111,True,False,多头排列
2009-11-06,3576.99,3459.3769999999995,3319.7836666666667,3281.1275,3361.2747777777777,True,False,多头排列
2009-11-06,3576.99,3459.3769999999995,3319.7836666666667,3281.1275,3361.2747777777777,True,False,多头排列
2009-11-09,3593.09,3470.911,3330.449333333333,3281.225833333333,3366.0741111111115,True,False,多头排列
2009-11-09,3593.09,3470.911,3330.449333333333,3281.225833333333,3366.0741111111115,True,False,多头排列
2009-11-10,3600.74,3493.152,3340.7253333333333,3281.466833333333,3370.4412222222227,True,False,多头排列
2009-11-10,3600.74,3493.1519999999996,3340.7253333333333,3281.466833333333,3370.4412222222227,True,False,多头排列
2009-11-11,3597.4,3513.1620000000003,3353.5696666666668,3281.4301666666665,3374.943555555556,True,False,多头排列
2009-11-11,3597.4,3513.1620000000003,3353.5696666666668,3281.4301666666665,3374.9435555555556,True,False,多头排列
2009-11-12,3603.45,3541.679,3369.221,3284.1963333333333,3378.7685555555554,True,False,多头排列
2009-11-12,3603.45,3541.679,3369.221,3284.1963333333333,3378.7685555555554,True,False,多头排列
2009-11-13,3628.61,3569.0910000000003,3385.322666666667,3286.7763333333337,3382.399777777778,True,False,多头排列
2009-11-13,3628.61,3569.0910000000003,3385.322666666667,3286.7763333333337,3382.399777777778,True,False,多头排列
2009-11-16,3733.04,3595.508,3405.7046666666665,3292.9155,3386.699111111111,True,False,多头排列
2009-11-16,3733.04,3595.5079999999994,3405.7046666666665,3292.9155,3386.699111111111,True,False,多头排列
2009-11-17,3739.33,3617.296,3429.236,3302.681666666667,3390.6277777777777,True,False,多头排列
2009-11-17,3739.33,3617.296,3429.236,3302.681666666667,3390.6277777777777,True,False,多头排列
2009-11-18,3744.46,3637.544,3453.341333333333,3311.8993333333333,3394.9258888888885,True,False,多头排列
2009-11-18,3744.46,3637.5440000000003,3453.341333333333,3311.8993333333333,3394.9258888888885,True,False,多头排列
2009-11-19,3767.3,3658.441,3477.1583333333333,3324.1603333333333,3399.2798888888888,True,False,多头排列
2009-11-19,3767.3,3658.441,3477.1583333333333,3324.1603333333333,3399.2798888888888,True,False,多头排列
2009-11-20,3764.17,3677.159000000001,3495.515,3334.2341666666666,3403.063000000001,True,False,多头排列
2009-11-20,3764.17,3677.1590000000006,3495.515,3334.2341666666666,3403.0630000000006,True,False,多头排列
2009-11-23,3807.49,3698.5989999999997,3515.504,3343.9429999999998,3407.2714444444446,True,False,多头排列
2009-11-23,3807.49,3698.599,3515.504,3343.943,3407.271444444445,True,False,多头排列
2009-11-24,3667.35,3705.26,3529.182333333333,3350.7365,3410.182777777778,True,False,多头排列
2009-11-24,3667.35,3705.2599999999998,3529.182333333333,3350.7365,3410.182777777778,True,False,多头排列
2009-11-25,3763.77,3721.897,3545.091333333333,3360.9139999999998,3413.2051111111114,True,False,多头排列
2009-11-25,3763.77,3721.897,3545.091333333333,3360.914,3413.205111111112,True,False,多头排列
2009-11-26,3613.69,3722.921,3555.596,3367.409833333333,3414.1433333333334,True,False,多头排列
2009-11-26,3613.69,3722.921,3555.596,3367.409833333333,3414.143333333333,True,False,多头排列
2009-11-27,3509.49,3711.009,3562.4936666666667,3372.2758333333336,3413.894,True,False,多头排列
2009-11-27,3509.49,3711.0089999999996,3562.4936666666667,3372.2758333333336,3413.8940000000002,True,False,多头排列
2009-11-30,3648.95,3702.6,3571.1266666666666,3381.239333333333,3414.979,True,False,多头排列
2009-11-30,3648.95,3702.6,3571.1266666666666,3381.239333333333,3414.979,True,False,多头排列
2009-12-01,3710.99,3699.766,3580.17,3394.929333333333,3415.9781111111106,True,False,多头排列
2009-12-01,3710.99,3699.7659999999996,3580.17,3394.9293333333335,3415.9781111111106,True,False,多头排列
2009-12-02,3752.74,3700.5939999999996,3590.989666666667,3409.2385,3418.098222222222,True,False,多头排列
2009-12-02,3752.74,3700.594,3590.989666666667,3409.2385,3418.098222222222,True,False,多头排列
2009-12-03,3753.3,3699.1940000000004,3602.316,3422.8631666666665,3419.4791111111113,True,False,多头排列
2009-12-03,3753.3,3699.194,3602.316,3422.8631666666665,3419.479111111112,True,False,多头排列
2009-12-04,3773.79,3700.156,3612.230666666667,3434.165,3420.6052222222224,True,False,多头排列
2009-12-04,3773.79,3700.156,3612.230666666667,3434.165,3420.6052222222224,True,False,多头排列
2009-12-07,3808.28,3700.235,3623.248333333334,3445.5113333333334,3422.028666666666,True,False,多头排列
2009-12-07,3808.28,3700.2349999999997,3623.248333333334,3445.5113333333334,3422.028666666666,True,False,多头排列
2009-12-08,3770.5,3710.55,3636.320666666667,3455.7458333333334,3422.218666666666,True,False,多头排列
2009-12-08,3770.5,3710.55,3636.320666666667,3455.7458333333334,3422.2186666666666,True,False,多头排列
2009-12-09,3700.81,3704.254,3646.4376666666662,3463.7198333333336,3421.42,True,False,多头排列
2009-12-09,3700.81,3704.2539999999995,3646.4376666666667,3463.7198333333336,3421.42,True,False,多头排列
2009-12-10,3726.31,3715.5160000000005,3660.038666666667,3471.733833333333,3423.2055555555557,True,False,多头排列
2009-12-10,3726.31,3715.516000000001,3660.038666666667,3471.733833333333,3423.205555555556,True,False,多头排列
2009-12-11,3724.19,3736.986,3672.362,3480.240166666667,3424.206777777777,True,False,多头排列
2009-12-11,3724.19,3736.9859999999994,3672.362,3480.240166666667,3424.2067777777775,True,False,多头排列
2009-12-14,3750.51,3747.142,3681.75,3487.990166666667,3424.347555555555,True,False,多头排列
2009-12-14,3750.51,3747.142,3681.75,3487.990166666667,3424.347555555555,True,False,多头排列
2009-12-15,3728.75,3748.918,3688.6600000000003,3494.3405,3423.5867777777776,True,False,多头排列
2009-12-15,3728.75,3748.918,3688.66,3494.3405,3423.5867777777776,True,False,多头排列
2009-12-16,3707.3,3744.3740000000007,3694.1706666666664,3500.088166666667,3422.4882222222222,True,False,多头排列
2009-12-16,3707.3,3744.3740000000007,3694.1706666666655,3500.088166666667,3422.4882222222222,True,False,多头排列
2009-12-17,3616.05,3730.649,3696.094666666667,3504.8905000000004,3420.782777777778,True,False,多头排列
2009-12-17,3616.05,3730.649,3696.094666666667,3504.8905000000004,3420.782777777778,True,False,多头排列
2009-12-18,3514.68,3704.738,3694.017666666666,3506.900666666667,3418.7575555555554,True,False,多头排列
2009-12-18,3514.68,3704.738,3694.0176666666666,3506.900666666667,3418.7575555555554,True,False,多头排列
2009-12-21,3528.55,3676.765,3691.866333333333,3511.157833333333,3418.106,False,False,震荡
2009-12-21,3528.55,3676.7650000000003,3691.8663333333334,3511.157833333333,3418.1059999999998,False,False,震荡
2009-12-22,3432.91,3643.006,3686.272,3513.4986666666664,3416.4018888888886,False,False,震荡
2009-12-22,3432.91,3643.006,3686.272,3513.4986666666664,3416.4018888888886,False,False,震荡
