date,open,high,low,close,volume,amount
2016-02-18,3592.35,3608.22,3556.61,3561.83,218116262,232728346624.0
2016-02-19,3554.02,3581.19,3538.06,3564.05,157718510,177698459648.0
2016-02-22,3604.09,3650.22,3590.56,3641.28,235267489,252485689344.0
2016-02-23,3639.7,3644.0,3572.65,3611.17,200442268,224033259520.0
2016-02-24,3596.43,3635.23,3566.42,3634.92,201602230,224032743424.0
2016-02-25,3628.29,3628.34,3377.81,3392.43,268498404,283090092032.0
2016-02-26,3419.08,3441.6,3360.5,3420.52,186807624,194287898624.0
2016-02-29,3408.2,3408.38,3253.4,3309.76,216044173,211816738816.0
2016-03-01,3314.95,3396.51,3288.67,3375.27,196849487,197713633280.0
2016-03-02,3376.35,3528.44,3375.82,3523.8,286644298,281988370432.0
2016-03-03,3523.77,3567.15,3515.95,3533.84,301633103,301807710208.0
2016-03-04,3521.03,3554.54,3471.15,3535.47,328002483,322975477760.0
2016-03-07,3559.4,3593.72,3537.76,3567.64,219632617,222257623040.0
2016-03-08,3563.58,3572.99,3445.93,3572.05,234385398,235127197696.0
2016-03-09,3497.06,3523.69,3469.36,3516.62,184081569,187103535104.0
2016-03-10,3503.79,3525.58,3451.07,3451.53,135631608,145478549504.0
2016-03-11,3421.84,3466.41,3411.35,3453.46,123133586,129817284608.0
2016-03-14,3481.46,3566.93,3478.61,3524.52,197106074,218692591616.0
2016-03-15,3517.8,3525.37,3479.73,3523.0,164580841,183909892096.0
2016-03-16,3522.15,3540.95,3512.84,3521.9,182223780,195671834624.0
2016-03-17,3532.14,3604.08,3514.8,3582.38,206237535,242781642752.0
2016-03-18,3597.26,3681.54,3591.46,3657.57,322462904,367773941760.0
2016-03-21,3695.23,3760.12,3689.57,3747.77,365094979,423597965312.0
2016-03-22,3723.65,3751.07,3707.61,3724.11,268742551,334127734784.0
2016-03-23,3713.73,3743.71,3697.63,3740.26,215340611,274125668352.0
2016-03-24,3710.12,3729.96,3677.92,3677.93,234570865,297311776768.0
2016-03-25,3671.71,3707.42,3668.0,3701.47,175626642,218410557440.0
2016-03-28,3715.58,3742.64,3661.47,3671.39,197224264,248121905152.0
2016-03-29,3671.31,3677.15,3604.11,3622.7,176298721,213794377728.0
2016-03-30,3654.49,3727.26,3654.49,3727.26,205863803,257232515072.0
2016-03-31,3742.61,3759.97,3720.93,3731.99,216467794,277484007424.0
2016-04-01,3723.75,3735.88,3665.75,3729.58,203341670,236286160896.0
2016-04-05,3723.03,3800.06,3714.65,3793.22,251590820,296656343040.0
2016-04-06,3777.51,3802.38,3762.44,3794.02,224870884,276616622080.0
2016-04-07,3804.91,3810.57,3737.24,3737.69,222336617,273625513984.0
2016-04-08,3712.5,3722.72,3674.9,3707.68,189675799,231194222592.0
2016-04-11,3740.69,3788.98,3740.69,3768.1,227412687,278894915584.0
2016-04-12,3765.0,3771.8,3721.03,3749.42,179931205,217757683712.0
2016-04-13,3772.4,3843.4,3772.4,3800.86,328603850,368641536000.0
2016-04-14,3819.3,3829.45,3789.86,3822.92,212245504,244141047808.0
2016-04-15,3826.47,3830.55,3802.46,3816.84,182605583,216389414912.0
2016-04-18,3793.61,3793.61,3750.25,3762.67,177490542,210812153856.0
2016-04-19,3781.32,3790.4,3754.33,3775.54,150310108,185227145216.0
2016-04-20,3784.51,3790.25,3600.74,3677.98,279533245,323581313024.0
2016-04-21,3657.48,3700.96,3644.33,3652.09,189561244,216746135552.0
2016-04-22,3630.17,3671.25,3624.38,3671.02,139402304,162552569856.0
2016-04-25,3660.17,3666.02,3619.92,3654.57,124553682,148290646016.0
2016-04-26,3651.61,3680.98,3641.6,3680.78,115076040,142244765696.0
2016-04-27,3683.88,3695.68,3660.01,3664.58,120735729,151362101248.0
2016-04-28,3666.94,3672.23,3617.02,3655.54,130301361,157892722688.0
2016-04-29,3645.09,3669.23,3639.98,3651.55,107733965,137585397760.0
2016-05-03,3655.18,3730.64,3642.83,3730.34,173995894,219160055808.0
2016-05-04,3718.02,3746.06,3713.2,3727.4,165418148,203020480512.0
2016-05-05,3721.28,3740.25,3710.43,3737.08,139292649,175777845248.0
2016-05-06,3737.25,3743.48,3625.43,3625.6,206737157,250074796032.0
2016-05-09,3604.26,3604.26,3520.22,3533.93,177463859,197379198976.0
2016-05-10,3522.63,3553.51,3518.78,3535.96,121507681,137533849600.0
2016-05-11,3550.99,3574.01,3524.37,3544.48,139805386,163557818368.0
2016-05-12,3511.75,3553.97,3476.57,3551.05,136981540,155776864256.0
2016-05-13,3540.95,3571.02,3521.68,3536.41,115706491,136653828096.0
2016-05-16,3524.02,3570.79,3510.25,3570.5,117422753,141323796480.0
2016-05-17,3570.95,3585.79,3543.9,3558.95,130538263,163821453312.0
2016-05-18,3538.68,3538.68,3481.19,3516.06,146420224,167943032832.0
2016-05-19,3509.3,3548.85,3508.83,3517.79,116883105,145594724352.0
2016-05-20,3497.42,3542.71,3488.88,3542.39,112016919,141853601792.0
2016-05-23,3546.03,3572.86,3545.97,3563.31,122475008,156166598656.0
2016-05-24,3558.37,3558.41,3515.84,3532.15,116690801,137478623232.0
2016-05-25,3552.01,3563.84,3515.98,3523.65,109955758,137407479808.0
2016-05-26,3519.71,3537.79,3477.06,3532.9,120058708,145401999360.0
2016-05-27,3526.49,3547.04,3517.43,3530.65,120453455,140143427584.0
2016-05-30,3519.63,3543.38,3495.46,3529.12,111986583,128622362624.0
2016-05-31,3532.53,3655.46,3532.53,3655.33,234101181,275301273600.0
2016-06-01,3659.86,3675.55,3650.09,3652.59,207662469,262384390144.0
2016-06-02,3648.39,3665.06,3642.39,3665.06,167248735,205875642368.0
2016-06-03,3670.4,3701.65,3657.2,3686.63,186335296,253930541056.0
2016-06-06,3692.89,3698.99,3665.49,3681.37,150246569,203295535104.0
2016-06-07,3683.74,3687.27,3665.39,3678.79,138526572,183757062144.0
2016-06-08,3673.08,3679.19,3642.47,3664.26,149789939,199788306432.0
2016-06-13,3625.37,3643.4,3533.96,3534.51,180115804,231901634560.0
2016-06-14,3524.01,3549.93,3517.53,3545.3,128312161,159992217600.0
2016-06-15,3508.14,3624.3,3505.38,3612.69,178271862,228604706816.0
2016-06-16,3601.61,3613.68,3583.1,3591.03,179006162,226893373440.0
2016-06-17,3593.41,3633.5,3592.14,3609.89,174469827,216105697280.0
2016-06-20,3613.87,3620.04,3583.23,3615.65,138117286,175139774464.0
2016-06-21,3632.55,3662.68,3586.0,3597.97,176106030,225964351488.0
2016-06-22,3590.36,3637.28,3586.6,3637.17,138904259,174375178240.0
2016-06-23,3631.87,3633.71,3597.95,3618.07,145731295,185336918016.0
2016-06-24,3610.72,3634.73,3508.78,3571.91,203212076,244475416576.0
2016-06-27,3555.07,3632.81,3554.95,3632.72,167315167,215652093952.0
2016-06-28,3617.44,3660.03,3611.04,3657.11,186977359,244880723968.0
2016-06-29,3666.24,3680.23,3659.4,3671.58,196778885,239734206464.0
2016-06-30,3674.17,3683.77,3663.74,3674.23,156992279,204070522880.0
2016-07-01,3678.54,3694.69,3664.76,3672.28,145560714,187669368832.0
2016-07-04,3652.01,3741.39,3650.44,3735.17,233388721,275547521024.0
2016-07-05,3732.96,3751.29,3729.51,3744.21,238155697,280774062080.0
2016-07-06,3732.83,3757.14,3717.95,3756.93,219967081,269108424704.0
2016-07-07,3747.46,3767.97,3727.91,3755.46,231048799,292114444288.0
2016-07-08,3745.04,3754.24,3726.7,3737.48,177799596,227919708160.0
2016-07-11,3746.65,3788.78,3744.51,3748.75,242192376,295059546112.0
2016-07-12,3747.11,3820.77,3734.76,3820.48,289408005,339322306560.0
2016-07-13,3824.56,3850.13,3822.33,3837.7,287318170,340059656192.0
2016-07-14,3831.64,3837.18,3811.97,3834.39,202797381,252967759872.0
2016-07-15,3836.81,3841.93,3817.35,3831.35,195857930,245517524992.0
2016-07-18,3823.44,3836.37,3800.22,3814.51,199643146,246085214208.0
2016-07-19,3812.3,3817.9,3775.22,3806.94,169848732,216417161216.0
2016-07-20,3805.42,3815.95,3789.07,3795.76,147521564,192812740608.0
2016-07-21,3795.79,3835.6,3795.79,3812.38,173442752,224828030976.0
2016-07-22,3810.46,3814.26,3776.35,3780.75,172474619,222231433216.0
2016-07-25,3775.36,3804.96,3772.07,3788.65,151293225,197687013376.0
2016-07-26,3786.87,3835.83,3786.87,3835.66,162607644,206912577536.0
2016-07-27,3836.95,3844.33,3682.7,3745.69,298716559,361601679360.0
2016-07-28,3732.98,3767.82,3715.28,3750.58,204098675,251734810624.0
2016-07-29,3746.76,3756.84,3721.45,3729.26,160726170,194113581056.0
2016-08-01,3718.86,3720.81,3662.51,3690.21,159913718,186510274560.0
2016-08-02,3686.18,3710.93,3679.33,3710.93,117972695,136928870400.0
2016-08-03,3700.77,3723.85,3693.35,3719.99,141551053,160639442944.0
2016-08-04,3716.82,3733.98,3697.37,3733.56,144060769,171147755520.0
2016-08-05,3732.39,3754.77,3723.39,3730.29,144739722,175837765632.0
2016-08-08,3723.68,3770.08,3706.68,3769.81,163723932,189725835264.0
2016-08-09,3767.17,3797.66,3764.08,3797.56,169230380,198718734336.0
2016-08-10,3795.19,3805.88,3781.71,3782.25,167627796,197530423296.0
2016-08-11,3776.73,3805.59,3756.91,3757.41,171725740,201064652800.0
2016-08-12,3754.7,3820.05,3754.25,3820.05,184889523,206963568640.0
2016-08-15,3829.43,3947.54,3827.91,3926.65,338524890,395086180352.0
2016-08-16,3936.08,3952.92,3910.56,3919.14,306102579,357149872128.0
2016-08-17,3917.51,3933.91,3896.14,3918.47,234636196,278139076608.0
2016-08-18,3915.51,3943.09,3895.71,3911.9,252795704,292504428544.0
2016-08-19,3906.23,3924.27,3886.22,3914.0,211788605,236190359552.0
2016-08-22,3913.76,3921.86,3875.62,3876.67,200320161,230109601792.0
2016-08-23,3872.31,3899.96,3859.93,3882.28,173497480,195385835520.0
2016-08-24,3883.12,3892.62,3866.34,3873.73,155053773,177348972544.0
2016-08-25,3854.28,3854.28,3811.08,3847.22,180311585,203438026752.0
2016-08-26,3852.48,3877.6,3843.83,3850.82,156316485,181414043648.0
2016-08-29,3850.11,3862.87,3840.64,3854.44,145992904,170367283200.0
2016-08-30,3856.76,3874.26,3850.11,3857.53,137314340,163593596928.0
2016-08-31,3855.84,3878.09,3845.47,3871.89,144847808,174248554496.0
2016-09-01,3871.05,3875.12,3840.62,3841.02,156833326,181915963392.0
2016-09-02,3836.88,3860.31,3825.25,3846.72,150298765,177915924480.0
2016-09-05,3855.17,3877.74,3850.96,3857.58,143727117,163950239744.0
2016-09-06,3859.63,3898.11,3833.35,3894.63,185110085,223195054080.0
2016-09-07,3895.32,3913.05,3888.9,3893.41,196130317,224551391232.0
2016-09-08,3890.27,3899.19,3880.55,3896.7,144380293,171565957120.0
2016-09-09,3896.67,3904.69,3870.69,3870.69,161329500,190782492672.0
2016-09-12,3813.51,3821.15,3769.18,3793.03,212959439,239199539200.0
2016-09-13,3801.28,3807.23,3778.7,3796.36,135816947,158375510016.0
2016-09-14,3778.43,3791.46,3762.47,3771.21,128752389,148893130752.0
2016-09-19,3777.13,3803.52,3777.13,3803.02,113809846,131491946496.0
2016-09-20,3804.37,3804.95,3790.32,3797.99,107289820,124368101376.0
2016-09-21,3798.23,3812.44,3794.68,3805.79,109433321,129109884928.0
2016-09-22,3824.64,3847.3,3821.35,3833.29,138725140,163951280128.0
2016-09-23,3836.36,3838.65,3817.49,3818.01,120572293,140092735488.0
2016-09-26,3810.33,3810.33,3749.57,3749.57,142558845,159621627904.0
2016-09-27,3743.04,3774.44,3738.54,3774.44,114861082,130264948736.0
2016-09-28,3779.33,3779.33,3761.22,3765.42,93890760,107554369536.0
2016-09-29,3770.02,3794.74,3770.0,3779.55,106144115,120333119488.0
2016-09-30,3774.92,3800.14,3773.72,3792.11,89943150,105246302208.0
2016-10-10,3808.55,3846.82,3800.24,3846.82,153243295,177383575552.0
2016-10-11,3849.87,3864.5,3845.52,3864.17,166564050,178121089024.0
2016-10-12,3854.04,3860.31,3844.45,3858.19,136388268,149982679040.0
2016-10-13,3857.17,3867.34,3849.47,3860.71,149695849,158417846272.0
2016-10-14,3855.98,3861.76,3836.09,3860.51,148176369,156929916928.0
2016-10-17,3862.25,3866.22,3819.12,3827.56,157818304,171943059456.0
2016-10-18,3822.72,3880.32,3822.72,3880.32,176559222,190669578240.0
2016-10-19,3883.65,3893.17,3865.29,3873.64,176216532,183631417344.0
2016-10-20,3874.5,3881.34,3866.97,3876.1,144813783,158115729408.0
2016-10-21,3873.89,3896.08,3855.08,3879.33,182980303,190732095488.0
2016-10-24,3883.98,3936.9,3881.73,3923.34,239091090,243182444544.0
2016-10-25,3923.98,3931.01,3914.42,3927.59,195114924,204891885568.0
2016-10-26,3925.36,3925.77,3904.29,3911.32,178884029,196499914752.0
2016-10-27,3907.24,3909.0,3887.75,3901.56,144732849,161903923200.0
2016-10-28,3901.76,3925.3,3883.6,3885.83,163830405,184510038016.0
2016-10-31,3876.94,3886.89,3860.3,3882.04,131606551,152470237184.0
2016-11-01,3884.89,3910.82,3880.42,3910.68,137478100,156968857600.0
2016-11-02,3901.55,3907.93,3877.83,3880.21,163496172,183247298560.0
2016-11-03,3872.65,3929.05,3870.18,3911.15,203773348,226069762048.0
2016-11-04,3908.61,3924.72,3891.55,3898.45,174705060,192454266880.0
2016-11-07,3897.56,3909.57,3884.3,3901.54,168690115,170697142272.0
2016-11-08,3913.98,3932.29,3906.81,3919.59,175593160,183646392320.0
2016-11-09,3919.39,3921.93,3857.64,3895.89,227170161,241704202240.0
2016-11-10,3922.38,3951.79,3922.38,3941.56,225330772,229434966016.0
2016-11-11,3939.83,3976.09,3933.68,3971.69,309153091,308330409984.0
2016-11-14,3962.43,4007.32,3961.15,3987.93,339916449,337426120704.0
2016-11-15,3988.25,3994.55,3974.17,3992.27,239677233,242991374336.0
2016-11-16,3995.64,3999.75,3981.98,3992.72,225277187,231738650624.0
2016-11-17,3985.77,3999.59,3970.66,3996.94,206097042,209305870336.0
2016-11-18,3997.02,4003.58,3970.2,3975.25,197229757,204248289280.0
2016-11-21,3970.41,4018.31,3970.21,3996.11,225186373,238195191808.0
2016-11-22,3999.33,4028.02,3999.33,4027.27,260701256,269235265536.0
2016-11-23,4033.03,4049.1,4017.32,4026.94,256351744,275151499264.0
2016-11-24,4022.88,4058.58,4021.41,4036.82,239332600,269791690752.0
2016-11-25,4037.36,4068.65,4000.21,4068.65,242556142,266861355008.0
2016-11-28,4085.37,4099.21,4076.25,4083.1,303116849,326582050816.0
2016-11-29,4073.39,4119.46,4068.02,4097.46,338365263,361023086592.0
2016-11-30,4089.45,4097.03,4058.15,4069.92,260086991,282036183040.0
2016-12-01,4076.21,4107.37,4076.21,4098.94,257989271,287300280320.0
2016-12-02,4093.47,4095.75,4042.27,4050.8,277453005,294945374208.0
2016-12-05,3995.29,4023.59,3984.91,3996.15,247674176,265798766592.0
2016-12-06,3995.44,4007.57,3986.11,3988.73,167538289,187349405696.0
2016-12-07,3988.48,4014.44,3976.85,4014.44,173751516,183101882368.0
2016-12-08,4020.02,4021.91,4000.62,4004.31,174373686,186778112000.0
2016-12-09,3998.57,4035.76,3995.73,4020.93,209521600,224175534080.0
2016-12-12,4017.17,4023.52,3900.21,3904.01,282204529,306626785280.0
2016-12-13,3889.42,3917.64,3862.31,3905.99,186311826,200400207872.0
2016-12-14,3899.77,3915.62,3874.64,3877.79,192985326,207247921152.0
2016-12-15,3861.3,3882.82,3836.15,3854.11,179693632,196717641728.0
2016-12-16,3849.8,3875.8,3844.71,3865.62,152979599,169443053568.0
2016-12-19,3862.88,3865.47,3846.22,3852.23,144219835,156276256768.0
2016-12-20,3850.55,3851.37,3811.81,3832.42,148490250,154071932928.0
2016-12-21,3838.12,3866.65,3838.12,3864.88,171887864,176800034816.0
2016-12-22,3860.94,3866.67,3847.27,3861.5,151894456,157043093504.0
2016-12-23,3859.21,3861.08,3821.69,3827.82,154627195,163794034688.0
2016-12-26,3812.22,3842.14,3779.99,3842.14,144238341,156357574656.0
2016-12-27,3838.99,3850.88,3835.4,3836.19,124761884,136047419392.0
2016-12-28,3835.66,3840.64,3811.59,3821.05,117574602,126721314816.0
2016-12-29,3815.59,3832.31,3805.02,3814.48,115116065,127086276608.0
2016-12-30,3818.95,3831.09,3811.8,3826.47,118669053,131475640320.0
2017-01-03,3831.47,3864.8,3831.47,3862.95,135145687,144915763200.0
2017-01-04,3861.78,3898.0,3858.82,3897.6,156790249,176546242560.0
2017-01-05,3897.06,3903.97,3891.83,3898.02,149781560,163457130496.0
2017-01-06,3897.19,3899.29,3875.95,3876.67,152361587,164795260928.0
2017-01-09,3873.98,3898.64,3871.47,3897.83,147686973,162226475008.0
2017-01-10,3895.51,3904.74,3887.1,3889.34,152029844,159256109056.0
2017-01-11,3885.1,3897.72,3858.68,3858.75,153914796,155082346496.0
2017-01-12,3856.12,3865.92,3832.25,3834.27,134672768,132291362816.0
2017-01-13,3834.53,3850.75,3815.99,3821.81,137792074,143001010176.0
2017-01-16,3815.22,3815.22,3717.86,3791.52,236737482,235410931712.0
2017-01-17,3775.7,3806.61,3756.08,3806.42,119994227,128773410816.0
2017-01-18,3801.25,3829.22,3795.77,3814.48,116765407,124085264384.0
2017-01-19,3805.13,3821.16,3796.42,3801.76,110579425,109723807744.0
2017-01-20,3798.77,3841.0,3798.18,3836.82,111017815,119844409344.0
2017-01-23,3841.74,3868.36,3841.65,3853.45,125947233,129220071424.0
2017-01-24,3851.89,3860.01,3843.8,3852.49,116322030,115620777984.0
2017-01-25,3848.67,3865.35,3844.51,3864.38,101351219,106223579136.0
2017-01-26,3866.94,3887.28,3866.94,3882.22,105859123,108433707008.0
2017-02-03,3885.31,3887.22,3856.06,3860.18,90730353,95043043328.0
2017-02-06,3863.0,3881.59,3853.51,3876.78,114277018,123442913280.0
2017-02-07,3874.7,3881.26,3855.29,3870.09,114682693,123708981248.0
2017-02-08,3865.56,3891.22,3848.6,3890.87,129287997,140611878912.0
2017-02-09,3889.25,3915.92,3887.18,3908.64,170280845,177037942784.0
2017-02-10,3910.01,3933.09,3908.18,3923.65,213145859,209111367680.0
2017-02-13,3927.27,3950.7,3927.27,3948.05,203909591,209958076416.0
2017-02-14,3949.37,3951.89,3934.39,3948.63,170878095,174416351232.0
2017-02-15,3946.97,3958.97,3919.99,3925.66,211719946,209398427648.0
2017-02-16,3925.13,3950.14,3922.24,3949.94,183351542,177595285504.0
2017-02-17,3951.52,3964.45,3922.24,3924.61,193679987,198738866176.0
2017-02-20,3924.78,3980.1,3924.78,3979.31,206755497,215007207424.0
2017-02-21,3983.27,3998.39,3980.27,3997.6,193738911,206897463296.0
2017-02-22,3997.6,4010.7,3990.3,4010.5,190341635,204830191616.0
2017-02-23,4008.07,4014.35,3979.46,3997.15,188903009,205833162752.0
2017-02-24,3992.19,3998.04,3977.27,3997.98,171793260,185301381120.0
2017-02-27,3995.81,3997.74,3961.16,3966.11,170917171,187842691072.0
2017-02-28,3965.27,3982.06,3961.56,3976.33,138246387,153149513728.0
2017-03-01,3975.01,3998.75,3971.92,3983.93,175740024,192495435776.0
2017-03-02,3989.57,3994.48,3957.64,3958.99,161962250,181969108992.0
2017-03-03,3947.39,3957.04,3934.52,3956.46,146247905,168901210112.0
2017-03-06,3956.83,3983.78,3955.75,3983.33,150348554,179031703552.0
2017-03-07,3983.17,3990.56,3973.39,3990.46,148869635,176814407680.0
2017-03-08,3988.45,3990.95,3972.11,3981.45,142655058,164174376960.0
2017-03-09,3974.44,3974.57,3940.79,3953.26,148809364,164039376896.0
2017-03-10,3950.37,3964.98,3950.37,3955.58,126376128,152161128448.0
2017-03-13,3953.17,3991.02,3937.01,3991.02,156596554,189690253312.0
2017-03-14,3989.94,3997.96,3978.74,3987.25,137349957,169865678848.0
2017-03-15,3982.3,3993.35,3974.19,3991.52,134855040,163160264704.0
2017-03-16,4001.02,4022.96,4001.02,4016.46,174988534,209504825344.0
2017-03-17,4019.58,4023.11,3972.52,3976.55,176819267,212280070144.0
2017-03-20,3979.42,3985.23,3957.85,3982.4,150379105,180133367808.0
2017-03-21,3981.87,3999.47,3977.3,3999.17,146702899,189312225280.0
2017-03-22,3981.12,3997.14,3962.36,3983.02,177209260,212197789696.0
2017-03-23,3985.35,4005.95,3961.82,3994.95,171229207,211478896640.0
2017-03-24,3996.2,4032.31,3993.23,4023.61,209193656,241516769280.0
2017-03-27,4022.72,4037.98,4004.82,4008.66,184498115,215997837312.0
2017-03-28,4009.17,4012.55,3989.34,3998.82,145456934,172042481664.0
2017-03-29,4002.39,4013.78,3980.61,3991.76,190465754,208809181184.0
2017-03-30,3986.4,3991.82,3937.18,3949.56,212889646,224647176192.0
2017-03-31,3947.78,3970.24,3943.95,3969.92,163660262,182854823936.0
2017-04-05,3995.43,4033.97,3995.43,4033.97,240413993,271004606464.0
2017-04-06,4039.99,4050.53,4027.11,4045.8,234238139,251759722496.0
2017-04-07,4045.14,4062.35,4036.83,4052.05,240889874,259705454592.0
2017-04-10,4053.07,4057.58,4035.74,4039.85,244416701,273697611776.0
2017-04-11,4038.84,4063.76,4001.88,4061.17,293683881,337657888768.0
2017-04-12,4058.34,4064.46,4035.84,4045.14,295997563,327788634112.0
2017-04-13,4036.4,4061.33,4032.31,4056.47,217693253,229067988992.0
2017-04-14,4059.71,4060.05,4009.18,4017.73,232985229,237944320000.0
2017-04-17,4004.03,4006.67,3973.75,3999.31,204697167,223208120320.0
2017-04-18,3994.55,4013.01,3978.22,3978.36,191113464,218208624640.0
2017-04-19,3965.36,3972.25,3918.66,3952.33,208349711,222627614720.0
2017-04-20,3951.01,3972.7,3939.25,3964.49,193358364,226032750592.0
2017-04-21,3964.0,3978.33,3946.02,3960.12,165290212,187396366336.0
2017-04-24,3949.82,3949.82,3880.07,3901.66,185432159,201364709376.0
2017-04-25,3898.98,3928.34,3893.53,3913.54,158729876,181313380352.0
2017-04-26,3912.86,3940.6,3911.83,3919.87,181686057,212749451264.0
2017-04-27,3908.25,3928.31,3860.47,3924.03,212656212,236302872576.0
2017-04-28,3914.92,3921.97,3898.5,3921.97,168401518,190467002368.0
2017-05-02,3911.15,3919.96,3900.28,3912.08,163086467,185188966400.0
2017-05-03,3906.27,3918.35,3885.51,3897.78,164145070,183428399104.0
2017-05-04,3887.96,3910.8,3871.74,3886.83,180895588,196901539840.0
2017-05-05,3874.14,3877.26,3845.82,3853.29,181447329,198757429248.0
2017-05-08,3839.99,3845.13,3801.52,3813.17,190931843,203196624896.0
2017-05-09,3796.07,3818.2,3777.9,3814.77,131498662,148251783168.0
2017-05-10,3813.01,3831.59,3778.77,3779.66,154728289,173662175232.0
2017-05-11,3762.32,3795.12,3731.68,3792.58,182307205,189164773376.0
2017-05-12,3785.52,3820.36,3782.74,3814.21,150072095,160128937984.0
2017-05-15,3822.34,3840.18,3822.34,3830.84,132703544,151095169024.0
2017-05-16,3822.1,3877.07,3800.27,3876.88,178669030,196850204672.0
2017-05-17,3870.95,3888.7,3862.11,3864.12,172883745,195142144000.0
2017-05-18,3837.96,3864.38,3831.89,3845.13,145821714,159062908928.0
2017-05-19,3842.33,3853.48,3834.34,3849.53,126541678,143066046464.0
2017-05-22,3844.56,3867.8,3821.81,3839.73,153433697,165122248704.0
2017-05-23,3833.01,3857.55,3816.13,3827.53,181829681,197547307008.0
2017-05-24,3811.33,3833.8,3777.44,3833.8,141684009,155465388032.0
2017-05-25,3823.93,3896.93,3822.48,3893.02,201405588,211985907712.0
2017-05-26,3886.8,3906.59,3879.78,3886.25,162497352,178278408192.0
2017-05-31,3907.44,3923.81,3884.16,3893.98,163307512,182190030848.0
2017-06-01,3885.27,3892.45,3873.42,3877.01,163406628,181579030528.0
2017-06-02,3869.62,3885.29,3844.81,3879.37,141536858,154413248512.0
2017-06-05,3875.28,3882.47,3865.19,3872.93,134071444,145385304064.0
2017-06-06,3868.13,3897.17,3862.66,3897.17,112870889,131106615296.0
2017-06-07,3897.49,3953.35,3894.88,3951.13,179086026,205931294720.0
2017-06-08,3947.71,3975.73,3944.39,3973.8,156731451,186788630528.0
2017-06-09,3972.81,3994.76,3971.98,3987.98,163298140,191275319296.0
2017-06-12,3978.45,4005.97,3968.36,3974.28,150740841,187905388544.0
2017-06-13,3968.69,3997.78,3965.41,3994.89,135601308,164976271360.0
2017-06-14,3985.26,3987.5,3949.22,3954.48,144737746,177581752320.0
2017-06-15,3949.53,3966.15,3934.7,3959.35,147623644,179331055616.0
2017-06-16,3953.88,3965.54,3946.05,3949.75,133365304,157749989376.0
2017-06-19,3950.41,3986.44,3950.41,3986.11,139028726,165887574016.0
2017-06-20,3992.54,3996.4,3975.32,3982.08,146631967,175978102784.0
2017-06-21,4000.15,4017.66,3978.63,4017.62,144590252,184004476928.0
2017-06-22,4013.36,4057.1,4003.57,4003.68,204752627,251769126912.0
2017-06-23,3995.5,4033.31,3975.31,4033.25,168634258,207926358016.0
2017-06-26,4037.18,4089.66,4037.18,4088.45,204484173,257064935424.0
2017-06-27,4086.0,4096.97,4069.03,4094.07,159875553,198620504064.0
2017-06-28,4083.54,4091.5,4062.65,4066.06,158400338,195916283904.0
2017-06-29,4069.24,4090.1,4067.78,4090.03,143624786,182693580800.0
2017-06-30,4075.77,4094.64,4066.98,4092.3,135031250,168821702656.0
2017-07-03,4093.39,4094.54,4064.36,4086.68,152646182,189462929408.0
2017-07-04,4081.89,4081.92,4047.48,4056.13,158185610,202059239424.0
2017-07-05,4047.55,4097.1,4044.99,4096.86,156854062,203392782336.0
2017-07-06,4091.53,4105.4,4064.49,4098.62,185251059,230463393792.0
2017-07-07,4085.03,4101.1,4071.54,4099.76,183063803,217350873088.0
2017-07-10,4092.48,4110.92,4086.64,4094.35,210962908,245616373760.0
2017-07-11,4086.66,4129.74,4085.54,4093.84,195743155,235879718912.0
2017-07-12,4094.57,4108.65,4059.13,4084.91,197867292,233049235456.0
2017-07-13,4083.24,4116.56,4079.36,4110.71,204805560,242640420864.0
2017-07-14,4106.02,4119.85,4091.53,4119.85,171900365,201765130240.0
2017-07-17,4114.1,4123.61,4005.33,4041.35,280357770,309258235904.0
2017-07-18,4025.06,4055.72,4002.41,4055.72,201186378,225303801856.0
2017-07-19,4048.7,4129.58,4046.31,4128.54,285379702,307237744640.0
2017-07-20,4123.56,4154.55,4121.18,4150.55,236238810,275022381056.0
2017-07-21,4140.94,4157.17,4132.71,4139.94,201073879,238614949888.0
2017-07-24,4135.65,4169.21,4132.61,4159.51,232168645,269029650432.0
2017-07-25,4157.42,4166.76,4126.1,4137.72,210896364,236217417728.0
2017-07-26,4140.08,4153.57,4102.35,4125.02,225078705,252229423104.0
2017-07-27,4119.56,4142.37,4092.44,4137.4,249008443,282914426880.0
2017-07-28,4127.91,4154.17,4122.19,4151.04,197879270,230666407936.0
2017-07-31,4151.32,4183.35,4146.05,4179.18,261760105,290663350272.0
2017-08-01,4178.96,4203.39,4177.62,4203.29,253628096,290045493248.0
2017-08-02,4202.02,4219.1,4187.54,4189.19,286305395,322069536768.0
2017-08-03,4182.39,4194.93,4152.96,4164.42,246313884,277874503680.0
2017-08-04,4161.34,4179.28,4140.86,4141.28,283358446,308390965248.0
2017-08-07,4136.59,4171.9,4125.72,4171.25,232803845,248423624704.0
2017-08-08,4169.01,4182.91,4163.61,4175.68,257622364,277725155328.0
2017-08-09,4170.9,4183.68,4157.22,4181.45,240027638,261212405760.0
2017-08-10,4173.36,4194.27,4129.65,4159.86,242784599,275943436288.0
2017-08-11,4128.64,4142.63,4077.9,4080.88,268248036,292642631680.0
2017-08-14,4084.86,4145.36,4084.86,4143.36,205153475,253569376256.0
2017-08-15,4143.97,4167.16,4139.85,4156.62,189048520,232376586240.0
2017-08-16,4151.25,4159.11,4126.82,4153.63,193751839,240490012672.0
