date,margin_sh,margin_sz,both_markets_available,margin_total
2013-08-29,166429289865.0,87527253809.0,True,253956543674.0
2013-08-30,165517692659.0,87076301252.0,True,252593993911.0
2013-09-02,166996975111.0,87642844885.0,True,254639819996.0
2013-09-03,166636165498.0,87903002103.0,True,254539167601.0
2013-09-04,167559378348.0,88015318150.0,True,255574696498.0
2013-09-05,168740283856.0,88593433408.0,True,257333717264.0
2013-09-06,169599729267.0,88570880197.0,True,258170609464.0
2013-09-09,173590549432.0,89386220924.0,True,262976770356.0
2013-09-10,177070872776.0,90224025145.0,True,267294897921.0
2013-09-11,178560700682.0,90607526938.0,True,269168227620.0
2013-09-12,182278652901.0,91385823933.0,True,273664476834.0
2013-09-13,183295238210.0,91467090529.0,True,274762328739.0
2013-09-16,185871479310.0,92782292716.0,True,278653772026.0
2013-09-17,187296225961.0,93605418995.0,True,280901644956.0
2013-09-18,186270383645.0,93344754430.0,True,279615138075.0
2013-09-23,188992273046.0,94939352267.0,True,283931625313.0
2013-09-24,190561021388.0,96381628595.0,True,286942649983.0
2013-09-25,191489229034.0,97505846522.0,True,288995075556.0
2013-09-26,192148073246.0,97940082374.0,True,290088155620.0
2013-09-27,191782710346.0,97634809418.0,True,289417519764.0
2013-09-30,189284865713.0,96806042739.0,True,286090908452.0
2013-10-08,193128244285.0,99107355934.0,True,292235600219.0
2013-10-09,195889912544.0,100643230826.0,True,296533143370.0
2013-10-10,198317037723.0,102120279659.0,True,300437317382.0
2013-10-11,200050630147.0,102848693726.0,True,302899323873.0
2013-10-14,202685289362.0,104146662601.0,True,306831951963.0
2013-10-15,204943807393.0,105125528568.0,True,310069335961.0
2013-10-16,204766998620.0,105427436601.0,True,310194435221.0
2013-10-17,205618680375.0,105331929501.0,True,310950609876.0
2013-10-18,205024384599.0,105419105881.0,True,310443490480.0
2013-10-21,206814815929.0,106720333308.0,True,313535149237.0
2013-10-22,208048487307.0,106987861126.0,True,315036348433.0
2013-10-23,207964473984.0,107080716436.0,True,315045190420.0
2013-10-24,208608998072.0,107291380633.0,True,315900378705.0
2013-10-25,208528469717.0,106899876680.0,True,315428346397.0
2013-10-28,209333938648.0,106780847274.0,True,316114785922.0
2013-10-29,208005939786.0,106009838509.0,True,314015778295.0
2013-10-30,208453968541.0,106370412494.0,True,314824381035.0
2013-10-31,208154233054.0,106439434451.0,True,314593667505.0
2013-11-01,206818538015.0,105577224718.0,True,312395762733.0
2013-11-04,207553823523.0,105789883919.0,True,313343707442.0
2013-11-05,207968052553.0,106126943464.0,True,314094996017.0
2013-11-06,208113190451.0,106188123233.0,True,314301313684.0
2013-11-07,208109908266.0,106124275985.0,True,314234184251.0
2013-11-08,207424039474.0,105761801364.0,True,313185840838.0
2013-11-11,207219638991.0,105808158532.0,True,313027797523.0
2013-11-12,206953595289.0,105643207087.0,True,312596802376.0
2013-11-13,206006655003.0,105207354827.0,True,311214009830.0
2013-11-14,206527525064.0,105148718880.0,True,311676243944.0
2013-11-15,207085039266.0,105135525519.0,True,312220564785.0
2013-11-18,209648435740.0,105820168857.0,True,315468604597.0
2013-11-19,210964965145.0,106543856926.0,True,317508822071.0
2013-11-20,212450736649.0,107393048854.0,True,319843785503.0
2013-11-21,212909231691.0,108173546022.0,True,321082777713.0
2013-11-22,212665598536.0,108090341595.0,True,320755940131.0
2013-11-25,213280930844.0,108858047747.0,True,322138978591.0
2013-11-26,214371864995.0,109360607870.0,True,323732472865.0
2013-11-27,215694289875.0,109951454367.0,True,325645744242.0
2013-11-28,216443641462.0,110362041353.0,True,326805682815.0
2013-11-29,216997409641.0,110352917655.0,True,327350327296.0
2013-12-02,217372515323.0,110284928427.0,True,327657443750.0
2013-12-03,218309688723.0,110590528697.0,True,328900217420.0
2013-12-04,220395020398.0,111005374350.0,True,331400394748.0
2013-12-05,221901144498.0,111243306735.0,True,333144451233.0
2013-12-06,221706813648.0,111222083671.0,True,332928897319.0
2013-12-09,222561278217.0,112046928711.0,True,334608206928.0
2013-12-10,223150843161.0,112642811655.0,True,335793654816.0
2013-12-11,223691317802.0,112692390649.0,True,336383708451.0
2013-12-12,224297981446.0,113164593036.0,True,337462574482.0
2013-12-13,224561703424.0,113012314669.0,True,337574018093.0
2013-12-16,224934549242.0,113092888600.0,True,338027437842.0
2013-12-17,225408418005.0,113531658263.0,True,338940076268.0
2013-12-18,225809353763.0,113536223864.0,True,339345577627.0
2013-12-19,226161286167.0,113754411460.0,True,339915697627.0
2013-12-20,226513671612.0,113612594754.0,True,340126266366.0
2013-12-23,226687226045.0,113632402562.0,True,340319628607.0
2013-12-24,226509123899.0,113979637280.0,True,340488761179.0
2013-12-25,227250445404.0,114687284643.0,True,341937730047.0
2013-12-26,227636039438.0,115312689087.0,True,342948728525.0
2013-12-27,227858255544.0,115348939327.0,True,343207194871.0
2013-12-30,229418396974.0,116523526272.0,True,345941923246.0
2013-12-31,229920505511.0,116606378259.0,True,346526883770.0
2014-01-02,230267397954.0,117172772137.0,True,347440170091.0
2014-01-03,230109149487.0,117039486207.0,True,347148635694.0
2014-01-06,230285134468.0,117470968561.0,True,347756103029.0
2014-01-07,230222064425.0,118084655180.0,True,348306719605.0
2014-01-08,230792352065.0,118720317037.0,True,349512669102.0
2014-01-09,231613856076.0,119177476185.0,True,350791332261.0
2014-01-10,231274630677.0,119316668789.0,True,350591299466.0
2014-01-13,231067429504.0,119327625756.0,True,350395055260.0
2014-01-14,230920333480.0,119623553836.0,True,350543887316.0
2014-01-15,231409666402.0,119904484737.0,True,351314151139.0
2014-01-16,231688126375.0,120136717027.0,True,351824843402.0
2014-01-17,231938830844.0,120351797588.0,True,352290628432.0
2014-01-20,232291084585.0,120774813050.0,True,353065897635.0
2014-01-21,232280021949.0,121122497642.0,True,353402519591.0
2014-01-22,232945837824.0,121524243579.0,True,354470081403.0
2014-01-23,233440886732.0,122200882508.0,True,355641769240.0
2014-01-24,233166191053.0,122243346028.0,True,355409537081.0
2014-01-27,233789162642.0,122855516506.0,True,356644679148.0
2014-01-28,233272980056.0,122905847147.0,True,356178827203.0
2014-01-29,231955870438.0,122366609734.0,True,354322480172.0
2014-01-30,229048824804.0,120120739708.0,True,349169564512.0
2014-02-07,231602550852.0,122461853072.0,True,354064403924.0
2014-02-10,235375443281.0,124723508524.0,True,360098951805.0
2014-02-11,238702367445.0,127141673167.0,True,365844040612.0
2014-02-12,241354949585.0,128859591226.0,True,370214540811.0
2014-02-13,243813285191.0,130125263294.0,True,373938548485.0
2014-02-14,243968972654.0,130151591914.0,True,374120564568.0
2014-02-17,246090520562.0,131893832185.0,True,377984352747.0
2014-02-18,248347794117.0,133689409984.0,True,382037204101.0
2014-02-19,250467272493.0,134655104397.0,True,385122376890.0
2014-02-20,251563699107.0,135450413684.0,True,387014112791.0
2014-02-21,251251587637.0,135255258437.0,True,386506846074.0
2014-02-24,251530983172.0,136095073441.0,True,387626056613.0
2014-02-25,251108907886.0,135467542352.0,True,386576450238.0
2014-02-26,252074205124.0,135241514058.0,True,387315719182.0
2014-02-27,252300098347.0,134784206962.0,True,387084305309.0
2014-02-28,252276451760.0,133973205464.0,True,386249657224.0
2014-03-03,253660240091.0,134321826007.0,True,387982066098.0
2014-03-04,254051341536.0,134993114563.0,True,389044456099.0
2014-03-05,254990795780.0,135557972428.0,True,390548768208.0
2014-03-06,255435516049.0,135757568603.0,True,391193084652.0
2014-03-07,254844284563.0,134996036749.0,True,389840321312.0
2014-03-10,254245179855.0,134304396376.0,True,388549576231.0
2014-03-11,253956516937.0,133822140459.0,True,387778657396.0
2014-03-12,253943101601.0,133054173912.0,True,386997275513.0
2014-03-13,254953528582.0,132902555425.0,True,387856084007.0
2014-03-14,254482792782.0,132440125013.0,True,386922917795.0
2014-03-17,255228374383.0,132688676946.0,True,387917051329.0
2014-03-18,256303634270.0,133323735677.0,True,389627369947.0
2014-03-19,257628712001.0,133928107377.0,True,391556819378.0
2014-03-20,257506495854.0,134101672490.0,True,391608168344.0
2014-03-21,257510718232.0,134086377794.0,True,391597096026.0
2014-03-24,259052148189.0,134566686422.0,True,393618834611.0
2014-03-25,260218967045.0,135139925598.0,True,395358892643.0
2014-03-26,261328272555.0,135516358220.0,True,396844630775.0
2014-03-27,261954321185.0,135621400424.0,True,397575721609.0
2014-03-28,260887689353.0,134968984699.0,True,395856674052.0
2014-03-31,260679553266.0,134719748618.0,True,395399301884.0
2014-04-01,260338122211.0,134433658724.0,True,394771780935.0
2014-04-02,260376721379.0,134176202455.0,True,394552923834.0
2014-04-03,261390638531.0,134362486844.0,True,395753125375.0
2014-04-04,260503450890.0,133773367201.0,True,394276818091.0
2014-04-08,261475244650.0,133952135511.0,True,395427380161.0
2014-04-09,262585822303.0,134399937701.0,True,396985760004.0
2014-04-10,265195837206.0,135335383463.0,True,400531220669.0
2014-04-11,265059634373.0,135618343513.0,True,400677977886.0
2014-04-14,266686150332.0,136211813055.0,True,402897963387.0
2014-04-15,268148288840.0,136534573918.0,True,404682862758.0
2014-04-16,268530503125.0,136876476777.0,True,405406979902.0
2014-04-17,268711381405.0,137247452488.0,True,405958833893.0
2014-04-18,268294861575.0,136642869332.0,True,404937730907.0
2014-04-21,268461852476.0,136337047757.0,True,404798900233.0
2014-04-22,268670305161.0,136542078924.0,True,405212384085.0
2014-04-23,269321273496.0,136369406418.0,True,405690679914.0
2014-04-24,268631772502.0,136342318324.0,True,404974090826.0
2014-04-25,267297967703.0,135420474883.0,True,402718442586.0
2014-04-28,266240800616.0,134769513149.0,True,401010313765.0
2014-04-29,265325614093.0,134074632926.0,True,399400247019.0
2014-04-30,263645771891.0,132769799709.0,True,396415571600.0
2014-05-05,264854447609.0,133185063560.0,True,398039511169.0
2014-05-06,265660981281.0,133622519457.0,True,399283500738.0
2014-05-07,265633415121.0,133394147106.0,True,399027562227.0
2014-05-08,265430180739.0,133436259644.0,True,398866440383.0
2014-05-09,264600565161.0,133064739581.0,True,397665304742.0
2014-05-12,265224056983.0,133532088819.0,True,398756145802.0
2014-05-13,265733489328.0,133789630375.0,True,399523119703.0
2014-05-14,265612865856.0,133726503970.0,True,399339369826.0
2014-05-15,265079841954.0,133491480678.0,True,398571322632.0
2014-05-16,264179215902.0,132985606873.0,True,397164822775.0
2014-05-19,264614611371.0,132641466388.0,True,397256077759.0
2014-05-20,264990554570.0,132294674892.0,True,397285229462.0
2014-05-21,265480269309.0,132500576439.0,True,397980845748.0
2014-05-22,265043862573.0,132254019945.0,True,397297882518.0
2014-05-23,263922673710.0,131687073759.0,True,395609747469.0
2014-05-26,263567766245.0,132048531813.0,True,395616298058.0
2014-05-27,263970683301.0,132001877400.0,True,395972560701.0
2014-05-28,264345243805.0,132368277471.0,True,396713521276.0
2014-05-29,263641156715.0,132642424528.0,True,396283581243.0
2014-05-30,261969655507.0,132293031240.0,True,394262686747.0
2014-06-03,261719818314.0,132468454296.0,True,394188272610.0
2014-06-04,261280315214.0,133073930763.0,True,394354245977.0
2014-06-05,260789634171.0,133113027097.0,True,393902661268.0
2014-06-06,260460389533.0,133095142505.0,True,393555532038.0
2014-06-09,260603599436.0,133559314822.0,True,394162914258.0
2014-06-10,260840838073.0,133863037240.0,True,394703875313.0
2014-06-11,261233984371.0,133973111875.0,True,395207096246.0
2014-06-12,261975488776.0,134392105573.0,True,396367594349.0
2014-06-13,261167022201.0,134485645978.0,True,395652668179.0
2014-06-16,261958288066.0,135670153314.0,True,397628441380.0
2014-06-17,263248626953.0,137501256397.0,True,400749883350.0
2014-06-18,265370429535.0,139042436663.0,True,404412866198.0
2014-06-19,266109665636.0,139345482054.0,True,405455147690.0
2014-06-20,266121093219.0,139226789120.0,True,405347882339.0
2014-06-23,266135400468.0,139279058219.0,True,405414458687.0
2014-06-24,266341098207.0,139256660005.0,True,405597758212.0
2014-06-25,266555435598.0,139750546514.0,True,406305982112.0
2014-06-26,265607741785.0,139876499134.0,True,405484240919.0
2014-06-27,264514101222.0,139657711358.0,True,404171812580.0
2014-06-30,265599549137.0,140808608823.0,True,406408157960.0
2014-07-01,266336162775.0,141421162607.0,True,407757325382.0
2014-07-02,267044701394.0,142361585069.0,True,409406286463.0
2014-07-03,267894975456.0,143610153581.0,True,411505129037.0
2014-07-04,267345960159.0,144186063557.0,True,411532023716.0
2014-07-07,268616242114.0,145896652932.0,True,414512895046.0
2014-07-08,269712683074.0,147232559015.0,True,416945242089.0
2014-07-09,270814833004.0,147974062029.0,True,418788895033.0
2014-07-10,271939568006.0,149024955627.0,True,420964523633.0
2014-07-11,272080058528.0,149534161128.0,True,421614219656.0
2014-07-14,273512162978.0,150806807112.0,True,424318970090.0
2014-07-15,274270141226.0,151548549015.0,True,425818690241.0
2014-07-16,275702057225.0,152288309049.0,True,427990366274.0
2014-07-17,276041808470.0,152600845233.0,True,428642653703.0
2014-07-18,275117781100.0,151843500500.0,True,426961281600.0
2014-07-21,274954353925.0,152324082586.0,True,427278436511.0
2014-07-22,276080922792.0,152712416158.0,True,428793338950.0
2014-07-23,277960232519.0,154099088668.0,True,432059321187.0
2014-07-24,279861031397.0,154766025237.0,True,434627056634.0
2014-07-25,278947853661.0,154704719597.0,True,433652573258.0
2014-07-28,278888648764.0,153755332720.0,True,432643981484.0
2014-07-29,280710006472.0,154401029933.0,True,435111036405.0
2014-07-30,284415955076.0,156181110434.0,True,440597065510.0
2014-07-31,286772022189.0,158184793766.0,True,444956815955.0
2014-08-01,285991098082.0,158055067565.0,True,444046165647.0
2014-08-04,289192820391.0,159495129921.0,True,448687950312.0
2014-08-05,291458166104.0,160709196719.0,True,452167362823.0
2014-08-06,295010669881.0,162134428890.0,True,457145098771.0
2014-08-07,297599036915.0,163107237947.0,True,460706274862.0
2014-08-08,298576587043.0,163243671824.0,True,461820258867.0
2014-08-11,300513601588.0,164449675970.0,True,464963277558.0
2014-08-12,303449419755.0,166525857067.0,True,469975276822.0
2014-08-13,307101879109.0,169026573573.0,True,476128452682.0
2014-08-14,310141643054.0,170647763381.0,True,480789406435.0
2014-08-15,311432396082.0,171058796627.0,True,482491192709.0
2014-08-18,314073543783.0,173375907150.0,True,487449450933.0
2014-08-19,316971311743.0,174467967608.0,True,491439279351.0
2014-08-20,319872830275.0,176420453840.0,True,496293284115.0
2014-08-21,322564866920.0,178376378517.0,True,500941245437.0
2014-08-22,323490373711.0,179171247138.0,True,502661620849.0
2014-08-25,325405509445.0,181280291900.0,True,506685801345.0
2014-08-26,327184279331.0,183138493558.0,True,510322772889.0
2014-08-27,329539540853.0,184652825397.0,True,514192366250.0
2014-08-28,334280462259.0,187470788396.0,True,521751250655.0
2014-08-29,335364783070.0,188340483398.0,True,523705266468.0
2014-09-01,337346856599.0,190470201161.0,True,527817057760.0
2014-09-02,336879324942.0,190422298565.0,True,527301623507.0
2014-09-03,337254152707.0,190710550214.0,True,527964702921.0
2014-09-04,340604222492.0,193171313509.0,True,533775536001.0
2014-09-05,,193822785248.0,False,
2014-09-09,345601894458.0,196560480398.0,True,542162374856.0
2014-09-10,349929795504.0,199400214538.0,True,549330010042.0
2014-09-11,354166740462.0,202209169980.0,True,556375910442.0
2014-09-12,357447682462.0,203344536857.0,True,560792219319.0
2014-09-15,362941254149.0,206993054942.0,True,569934309091.0
2014-09-16,367237748320.0,208255285334.0,True,575493033654.0
2014-09-17,370668763961.0,209715725291.0,True,580384489252.0
2014-09-18,373776579274.0,210951946084.0,True,584728525358.0
2014-09-19,374158078269.0,211202859863.0,True,585360938132.0
2014-09-22,380114357988.0,214796349632.0,True,594910707620.0
2014-09-23,383080317181.0,217920390680.0,True,601000707861.0
2014-09-24,390794811258.0,223124053930.0,True,613918865188.0
2014-09-25,395769531141.0,227091724046.0,True,622861255187.0
2014-09-26,397785880690.0,228597489898.0,True,626383370588.0
2014-09-29,395686898538.0,227779812935.0,True,623466711473.0
2014-09-30,388629687991.0,222501238269.0,True,611130926260.0
2014-10-08,400233251374.0,229748932613.0,True,629982183987.0
2014-10-09,406456941591.0,234322769075.0,True,640779710666.0
2014-10-10,410232483600.0,236840727848.0,True,647073211448.0
2014-10-13,416502854125.0,240298288129.0,True,656801142254.0
2014-10-14,420665760296.0,242716891624.0,True,663382651920.0
2014-10-15,425152404568.0,245344575085.0,True,670496979653.0
2014-10-16,427541383907.0,245651507490.0,True,673192891397.0
2014-10-17,427966245788.0,245487502224.0,True,673453748012.0
2014-10-20,430649032560.0,246883106139.0,True,677532138699.0
2014-10-21,433108981045.0,247945090347.0,True,681054071392.0
2014-10-22,435564812382.0,249323220510.0,True,684888032892.0
2014-10-23,439326241238.0,251700545540.0,True,691026786778.0
2014-10-24,441235216410.0,252600469926.0,True,693835686336.0
2014-10-27,443740637635.0,254164880256.0,True,697905517891.0
2014-10-28,442617132149.0,252689886022.0,True,695307018171.0
2014-10-29,442264318227.0,253334932822.0,True,695599251049.0
2014-10-30,446305946572.0,255002180109.0,True,701308126681.0
2014-10-31,447470726611.0,254905317841.0,True,702376044452.0
2014-11-03,453024079880.0,257376161180.0,True,710400241060.0
2014-11-04,456641568641.0,260047091563.0,True,716688660204.0
2014-11-05,459854684011.0,262385384732.0,True,722240068743.0
2014-11-06,463358258486.0,263740127219.0,True,727098385705.0
2014-11-07,463946742096.0,263991176743.0,True,727937918839.0
2014-11-10,467865775708.0,265451807949.0,True,733317583657.0
2014-11-11,472189705912.0,266092540715.0,True,738282246627.0
2014-11-12,475674840955.0,266779507861.0,True,742454348816.0
2014-11-13,478020872236.0,267533612610.0,True,745554484846.0
2014-11-14,478257346093.0,267957115009.0,True,746214461102.0
2014-11-17,480483648083.0,269155362241.0,True,749639010324.0
2014-11-18,482705676059.0,270106767173.0,True,752812443232.0
2014-11-19,484955247695.0,271177321750.0,True,756132569445.0
2014-11-20,486752809078.0,272505870567.0,True,759258679645.0
2014-11-21,489121597480.0,273389634207.0,True,762511231687.0
2014-11-24,502710829860.0,280151831680.0,True,782862661540.0
2014-11-25,513383140310.0,285182420642.0,True,798565560952.0
2014-11-26,522433171722.0,289402065925.0,True,811835237647.0
2014-11-27,527013792120.0,289993502183.0,True,817007294303.0
2014-11-28,533418582994.0,291921360549.0,True,825339943543.0
2014-12-01,542961005664.0,295230268494.0,True,838191274158.0
2014-12-02,550541506507.0,296661210521.0,True,847202717028.0
2014-12-03,556844305630.0,299681206490.0,True,856525512120.0
2014-12-04,574681828807.0,306351579308.0,True,881033408115.0
2014-12-05,580518851015.0,307728560698.0,True,888247411713.0
2014-12-08,601682431428.0,314319152354.0,True,916001583782.0
2014-12-09,610532120616.0,316456508595.0,True,926988629211.0
2014-12-10,618888520752.0,316914628406.0,True,935803149158.0
2014-12-11,622198802951.0,319257328880.0,True,941456131831.0
2014-12-12,624005034562.0,319442797436.0,True,943447831998.0
2014-12-15,633400981226.0,322673736299.0,True,956074717525.0
2014-12-16,642916218993.0,326131441148.0,True,969047660141.0
2014-12-17,653486622863.0,330546121526.0,True,984032744389.0
2014-12-18,662473333036.0,332572155469.0,True,995045488505.0
2014-12-19,672250507417.0,334760478559.0,True,1007010985976.0
2014-12-22,675742066615.0,335009668905.0,True,1010751735520.0
2014-12-23,673910770446.0,332668125290.0,True,1006578895736.0
2014-12-24,671644115711.0,330233898465.0,True,1001878014176.0
2014-12-25,678050212111.0,329537610559.0,True,1007587822670.0
2014-12-26,684039085472.0,329422337848.0,True,1013461423320.0
2014-12-29,693164123566.0,331745646618.0,True,1024909770184.0
2014-12-30,697402337272.0,331257766938.0,True,1028660104210.0
2014-12-31,696518654282.0,329137557019.0,True,1025656211301.0
2015-01-05,706134577857.0,331792554502.0,True,1037927132359.0
2015-01-06,713381634571.0,332612729863.0,True,1045994364434.0
2015-01-07,721890924605.0,335910845983.0,True,1057801770588.0
2015-01-08,724112869987.0,336785201639.0,True,1060898071626.0
2015-01-09,731784141896.0,336172767998.0,True,1067956909894.0
2015-01-12,740959090637.0,338057394612.0,True,1079016485249.0
2015-01-13,745863956175.0,339194158157.0,True,1085058114332.0
2015-01-14,754583185628.0,343086653418.0,True,1097669839046.0
2015-01-15,767444790140.0,345752631568.0,True,1113197421708.0
2015-01-16,771680146406.0,346723916657.0,True,1118404063063.0
2015-01-19,756054305388.0,342476659864.0,True,1098530965252.0
2015-01-20,754851458471.0,341908174231.0,True,1096759632702.0
2015-01-21,759418451191.0,343123346068.0,True,1102541797259.0
2015-01-22,766454098395.0,346454515163.0,True,1112908613558.0
2015-01-23,770738615757.0,348100683066.0,True,1118839298823.0
2015-01-26,776259461616.0,351035727232.0,True,1127295188848.0
2015-01-27,778537407618.0,352901433040.0,True,1131438840658.0
2015-01-28,780476213521.0,353905004313.0,True,1134381217834.0
2015-01-29,781889505929.0,354704896193.0,True,1136594402122.0
2015-01-30,778018611919.0,353834488264.0,True,1131853100183.0
2015-02-02,778635538263.0,354317305404.0,True,1132952843667.0
2015-02-03,777867084044.0,354859262528.0,True,1132726346572.0
2015-02-04,778845907499.0,356586771144.0,True,1135432678643.0
2015-02-05,781921486653.0,359221966097.0,True,1141143452750.0
2015-02-06,782996872989.0,360120620072.0,True,1143117493061.0
2015-02-09,790039631297.0,362627986104.0,True,1152667617401.0
2015-02-10,801213587203.0,367821906428.0,True,1169035493631.0
2015-02-11,808487414383.0,370455271314.0,True,1178942685697.0
2015-02-12,807401266965.0,370431853395.0,True,1177833120360.0
2015-02-13,782473439609.0,361646526381.0,True,1144119965990.0
2015-02-16,776218445890.0,361420493428.0,True,1137638939318.0
2015-02-17,756495469415.0,353995555611.0,True,1110491025026.0
2015-02-25,774245896609.0,366410677795.0,True,1140656574404.0
2015-02-26,782629418000.0,370543784781.0,True,1153173202781.0
2015-02-27,784487905746.0,373442489558.0,True,1157930395304.0
2015-03-02,796611713938.0,381725893911.0,True,1178337607849.0
2015-03-03,807758473606.0,389643244089.0,True,1197401717695.0
2015-03-04,815053507144.0,395473475326.0,True,1210526982470.0
2015-03-05,822998667520.0,401762488073.0,True,1224761155593.0
2015-03-06,827821269043.0,404189444398.0,True,1232010713441.0
2015-03-09,838232737635.0,408596011977.0,True,1246828749612.0
2015-03-10,851636868472.0,415693567417.0,True,1267330435889.0
2015-03-11,866931705754.0,423625315505.0,True,1290557021259.0
2015-03-12,881257885308.0,431766632447.0,True,1313024517755.0
2015-03-13,883805770564.0,433258274007.0,True,1317064044571.0
2015-03-16,878385635420.0,432008395408.0,True,1310394030828.0
2015-03-17,885613783585.0,434702773402.0,True,1320316556987.0
2015-03-18,900331681970.0,441308474994.0,True,1341640156964.0
2015-03-19,915892730838.0,447341889300.0,True,1363234620138.0
2015-03-20,931319591967.0,452278235962.0,True,1383597827929.0
2015-03-23,940750514761.0,458929773185.0,True,1399680287946.0
2015-03-24,953547192438.0,467573747812.0,True,1421120940250.0
2015-03-25,964730006606.0,478015032485.0,True,1442745039091.0
2015-03-26,976288991315.0,482550778896.0,True,1458839770211.0
2015-03-27,979577760896.0,486645430675.0,True,1466223191571.0
2015-03-30,992794197945.0,491896105346.0,True,1484690303291.0
2015-03-31,997522721315.0,496393705984.0,True,1493916427299.0
2015-04-01,1013080309126.0,505310886455.0,True,1518391195581.0
2015-04-02,1025437988398.0,512859080635.0,True,1538297069033.0
2015-04-03,1033978890626.0,519654102796.0,True,1553632993422.0
2015-04-07,1055072117678.0,530342135288.0,True,1585414252966.0
2015-04-08,1069998359607.0,537161798135.0,True,1607160157742.0
2015-04-09,1087491363326.0,545121903325.0,True,1632613266651.0
2015-04-10,1099660568174.0,552399369963.0,True,1652059938137.0
2015-04-13,1118656945436.0,562205957502.0,True,1680862902938.0
2015-04-14,1138178793596.0,569797049043.0,True,1707975842639.0
2015-04-15,1151887817828.0,577992280698.0,True,1729880098526.0
2015-04-16,1163155391532.0,583037562814.0,True,1746192954346.0
2015-04-17,1155198768487.0,578824154168.0,True,1734022922655.0
2015-04-20,1148956065910.0,576577332320.0,True,1725533398230.0
2015-04-21,1159536321379.0,579498207597.0,True,1739034528976.0
2015-04-22,1179033769072.0,582153677827.0,True,1761187446899.0
2015-04-23,1191922116622.0,587077842480.0,True,1778999959102.0
2015-04-24,1198268228311.0,591168930503.0,True,1789437158814.0
2015-04-27,1216797793118.0,598542256076.0,True,1815340049194.0
2015-04-28,1221757126117.0,600902388709.0,True,1822659514826.0
2015-04-29,1227428213029.0,607127921227.0,True,1834556134256.0
2015-04-30,1230165805554.0,609699672125.0,True,1839865477679.0
2015-05-04,1247303242257.0,619030383090.0,True,1866333625347.0
2015-05-05,1249224468772.0,627133104060.0,True,1876357572832.0
2015-05-06,1263521794097.0,633467495417.0,True,1896989289514.0
2015-05-07,1269902260550.0,636282264687.0,True,1906184525237.0
2015-05-08,1249921753398.0,632186349082.0,True,1882108102480.0
2015-05-11,1252340698503.0,637550218641.0,True,1889890917144.0
2015-05-12,1261927469226.0,641460855770.0,True,1903388324996.0
2015-05-13,1270878529255.0,651603131651.0,True,1922481660906.0
2015-05-14,1276870124636.0,657866385410.0,True,1934736510046.0
2015-05-15,1275124834368.0,661289622334.0,True,1936414456702.0
2015-05-18,1283574026562.0,671497771048.0,True,1955071797610.0
2015-05-19,1299008665849.0,685251980081.0,True,1984260645930.0
2015-05-20,1314663137084.0,698351280136.0,True,2013014417220.0
2015-05-21,1326102368701.0,706504063593.0,True,2032606432294.0
2015-05-22,1319897211667.0,702501696566.0,True,2022398908233.0
2015-05-25,1325188775272.0,708139099355.0,True,2033327874627.0
2015-05-26,1336050187048.0,716615803910.0,True,2052665990958.0
2015-05-27,1343415482686.0,721618005105.0,True,2065033487791.0
2015-05-28,1350889812844.0,724850908453.0,True,2075740721297.0
2015-05-29,1353262686363.0,726284387059.0,True,2079547073422.0
2015-06-01,1372365612978.0,735863524401.0,True,2108229137379.0
2015-06-02,1392922728354.0,745097213528.0,True,2138019941882.0
2015-06-03,1407822026674.0,749943622250.0,True,2157765648924.0
2015-06-04,1417195320125.0,755139587667.0,True,2172334907792.0
2015-06-05,1417807459274.0,751187676181.0,True,2168995135455.0
2015-06-08,1425221804103.0,749608249595.0,True,2174830053698.0
2015-06-09,1434494425513.0,751619521274.0,True,2186113946787.0
2015-06-10,1442876349838.0,758148481818.0,True,2201024831656.0
2015-06-11,1449912879795.0,765257831673.0,True,2215170711468.0
2015-06-12,1459597851077.0,770406192794.0,True,2230004043871.0
2015-06-15,1466450532965.0,774264945160.0,True,2240715478125.0
2015-06-16,1468961630181.0,778166949399.0,True,2247128579580.0
2015-06-17,1479515319492.0,782538322576.0,True,2262053642068.0
2015-06-18,1486914350508.0,786120910507.0,True,2273035261015.0
2015-06-19,1482356061354.0,783619014475.0,True,2265975075829.0
2015-06-23,1472108159845.0,779833545160.0,True,2251941705005.0
2015-06-24,1443842059289.0,768883793752.0,True,2212725853041.0
2015-06-25,1427325829536.0,760895698151.0,True,2188221527687.0
2015-06-26,1390097043023.0,740421365992.0,True,2130518409015.0
2015-06-29,1363291540148.0,725274687770.0,True,2088566227918.0
2015-06-30,1338466326051.0,710920091361.0,True,2049386417412.0
2015-07-01,1331850620278.0,703439487366.0,True,2035290107644.0
2015-07-02,1296336790265.0,687304272648.0,True,1983641062913.0
2015-07-03,1246922743255.0,662925556554.0,True,1909848299809.0
2015-07-06,1153323711643.0,620140922080.0,True,1773464633723.0
2015-07-07,1054955618571.0,573915586435.0,True,1628871205006.0
2015-07-08,942491518785.0,516095865443.0,True,1458587384228.0
2015-07-09,929542158109.0,511034992407.0,True,1440577150516.0
2015-07-10,934069726009.0,506902107836.0,True,1440971833845.0
2015-07-13,936128415608.0,503685749912.0,True,1439814165520.0
2015-07-14,938590348586.0,503144544172.0,True,1441734892758.0
2015-07-15,922359491019.0,500271107550.0,True,1422630598569.0
2015-07-16,920170867894.0,501175739124.0,True,1421346607018.0
2015-07-17,923161673969.0,505232417752.0,True,1428394091721.0
