date,vix_300_proxy
2025-09-04,22.42
2025-09-05,20.72
2025-09-05,20.72
2025-09-08,20.6
2025-09-08,20.6
2025-09-09,20.72
2025-09-09,20.72
2025-09-10,18.51
2025-09-10,18.51
2025-09-11,18.19
2025-09-11,18.19
2025-09-12,19.72
2025-09-12,19.72
2025-09-15,20.33
2025-09-15,20.33
2025-09-16,21.45
2025-09-16,21.45
2025-09-17,22.18
2025-09-17,22.18
2025-09-18,20.88
2025-09-18,20.88
2025-09-19,19.99
2025-09-19,19.99
2025-09-22,19.99
2025-09-22,19.99
2025-09-23,21.45
2025-09-23,21.45
2025-09-24,18.97
2025-09-24,18.97
2025-09-25,17.79
2025-09-25,17.79
2025-09-26,18.32
2025-09-26,18.32
2025-09-29,20.14
2025-09-29,20.14
2025-09-30,18.1
2025-09-30,18.1
2025-10-09,17.52
2025-10-09,17.52
2025-10-10,18.02
2025-10-10,18.02
2025-10-13,22.19
2025-10-13,22.19
2025-10-14,23.29
2025-10-14,23.29
2025-10-15,20.06
2025-10-15,20.06
2025-10-16,20.06
2025-10-16,20.06
2025-10-17,22.49
2025-10-17,22.49
2025-10-20,22.18
2025-10-20,22.18
2025-10-21,20.29
2025-10-21,20.29
2025-10-22,20.93
2025-10-22,20.93
2025-10-23,18.45062919
2025-10-23,18.45062919
2025-10-24,16.76
2025-10-24,16.76
2025-10-27,18.27
2025-10-27,18.27
2025-10-28,18.21
2025-10-28,18.21
2025-10-29,18.92
2025-10-29,18.92
2025-10-30,18.5
2025-10-30,18.5
2025-10-31,18.82
2025-10-31,18.82
2025-11-03,19.34
2025-11-03,19.34
2025-11-04,19.49
2025-11-04,19.49
2025-11-05,19.71
2025-11-05,19.71
2025-11-06,19.17
2025-11-06,19.17
2025-11-07,19.09
2025-11-07,19.09
2025-11-11,20.22
2025-11-11,20.22
2025-11-12,20.91
2025-11-12,20.91
2025-11-13,20.52
2025-11-13,20.52
2025-11-14,20.69
2025-11-14,20.69
2025-11-17,21.22
2025-11-17,21.22
2025-11-18,22.09
2025-11-18,22.09
2025-11-19,21.34
2025-11-19,21.34
2025-11-20,20.85
2025-11-20,20.85
2025-11-21,22.53
2025-11-21,22.53
2025-11-24,21.3
2025-11-24,21.3
2025-11-25,20.52
2025-11-25,20.52
2025-11-26,19.7
2025-11-26,19.7
2025-11-27,18.75637285
2025-11-27,18.75637285
2025-11-28,18.64
2025-11-28,18.64
2025-12-01,18.99
2025-12-01,18.99
2025-12-02,19.1
2025-12-02,19.1
2025-12-03,18.4
2025-12-03,18.4
2025-12-04,17.0
2025-12-04,17.0
2025-12-05,16.0
2025-12-05,16.0
2025-12-08,15.72
2025-12-08,15.72
2025-12-09,15.31
2025-12-09,15.31
2025-12-10,16.45
2025-12-10,16.45
2025-12-11,16.12
2025-12-11,16.12
2025-12-12,15.49
2025-12-12,15.49
2025-12-15,15.65
2025-12-15,15.65
2025-12-16,16.34
2025-12-16,16.34
2025-12-17,16.11
2025-12-17,16.11
2025-12-18,16.53
2025-12-18,16.53
2025-12-19,15.68
2025-12-19,15.68
2025-12-22,14.9
2025-12-22,14.9
2025-12-23,14.67
2025-12-23,14.67
2025-12-24,15.65
2025-12-24,15.65
2025-12-25,15.24
2025-12-25,15.24
2025-12-26,15.61
2025-12-26,15.61
2025-12-29,16.03
2025-12-29,16.03
2025-12-30,16.43
2025-12-30,16.43
2025-12-31,16.37
2025-12-31,16.37
2026-01-05,18.3
2026-01-05,18.3
2026-01-06,22.53
2026-01-06,22.53
2026-01-07,17.83
2026-01-07,17.83
2026-01-08,20.52
2026-01-08,20.52
2026-01-09,20.3
2026-01-09,20.3
2026-01-12,21.75
2026-01-12,21.75
2026-01-13,24.52
2026-01-13,24.52
2026-01-14,20.5
2026-01-14,20.5
2026-01-15,16.81
2026-01-15,16.81
2026-01-16,16.36
2026-01-16,16.36
2026-01-19,16.53
2026-01-19,16.53
2026-01-20,15.56
2026-01-20,15.56
2026-01-21,16.09
2026-01-21,16.09
2026-01-22,15.76
2026-01-22,15.76
2026-01-23,17.78
2026-01-23,17.78
2026-01-26,19.22
2026-01-26,19.22
2026-01-27,17.94
2026-01-27,17.94
2026-01-28,18.17
2026-01-28,18.17
2026-01-29,17.95
2026-01-29,17.95
2026-01-30,18.09
2026-01-30,18.09
2026-02-02,27.31
2026-02-02,27.31
2026-02-03,24.08
2026-02-03,24.08
2026-02-04,22.64
2026-02-04,22.64
2026-02-05,24.78
2026-02-05,24.78
2026-02-06,18.09
2026-02-06,18.09
2026-02-09,23.98
2026-02-09,23.98
2026-02-10,22.73
2026-02-10,22.73
2026-02-11,17.83
2026-02-11,17.83
2026-02-12,22.3
2026-02-12,22.3
2026-02-13,22.01
2026-02-13,22.01
2026-02-24,16.81
2026-02-24,16.81
2026-02-25,16.01
2026-02-25,16.01
2026-02-26,15.33
2026-02-26,15.33
2026-02-27,14.95
2026-02-27,14.95
2026-03-02,15.93
2026-03-02,15.93
2026-03-03,19.08
2026-03-03,19.08
2026-03-04,19.49
2026-03-04,19.49
2026-03-05,16.57
2026-03-05,16.57
2026-03-06,15.2
2026-03-06,15.2
2026-03-09,18.97
2026-03-09,18.97
2026-03-10,16.34
2026-03-10,16.34
2026-03-11,17.83
2026-03-11,17.83
2026-03-12,16.57
2026-03-12,16.57
2026-03-13,17.83
2026-03-13,17.83
2026-03-16,19.58
2026-03-16,19.58
2026-03-17,18.97
2026-03-17,18.97
2026-03-18,21.05
2026-03-18,21.05
2026-03-19,18.97
2026-03-19,18.97
2026-03-20,20.76
2026-03-20,20.76
2026-03-23,43.6
2026-03-23,43.6
2026-03-24,31.59
2026-03-24,31.59
2026-03-25,18.3
2026-03-25,18.3
2026-03-26,20.09
2026-03-26,20.09
2026-03-27,19.07
2026-03-27,19.07
2026-03-30,19.58
2026-03-30,19.58
2026-03-31,18.09
2026-03-31,18.09
2026-04-01,18.18
2026-04-01,18.18
2026-04-02,19.26
2026-04-02,19.26
2026-04-03,19.96
2026-04-03,19.96
2026-04-07,19.26
2026-04-07,19.26
2026-04-08,16.99
2026-04-08,16.99
2026-04-09,16.45
2026-04-09,16.45
2026-04-10,16.94
2026-04-10,16.94
2026-04-13,17.45
2026-04-13,17.45
2026-04-14,17.69
2026-04-14,17.69
2026-04-15,17.61
2026-04-15,17.61
2026-04-16,17.42
2026-04-16,17.42
2026-04-17,16.91
2026-04-17,16.91
2026-04-20,16.47
2026-04-20,16.47
2026-04-21,16.33
2026-04-21,16.33
2026-04-22,16.7
2026-04-22,16.7
2026-04-23,16.21
2026-04-23,16.21
2026-04-24,16.26
2026-04-24,16.26
2026-04-27,16.51
2026-04-27,16.51
2026-04-28,16.18
2026-04-28,16.18
2026-04-29,16.14
2026-04-29,16.14
2026-04-30,16.27
2026-04-30,16.27
2026-05-06,15.76
2026-05-06,15.76
2026-05-07,16.99
2026-05-07,16.99
2026-05-08,20.09
2026-05-08,20.09
2026-05-11,19.62
2026-05-11,19.62
2026-05-12,20.54
2026-05-12,20.54
2026-05-13,20.0
2026-05-13,20.0
2026-05-14,19.27
2026-05-14,19.27
2026-05-15,19.5
2026-05-15,19.5
2026-05-18,19.09
2026-05-18,19.09
2026-05-19,18.84
2026-05-19,18.84
2026-05-20,18.39
2026-05-20,18.39
2026-05-21,18.79
2026-05-21,18.79
2026-05-22,18.41
2026-05-22,18.41
2026-05-25,18.78
2026-05-25,18.78
2026-05-26,19.51
2026-05-26,19.51
2026-05-27,20.27
2026-05-27,20.27
2026-05-28,19.24
2026-05-28,19.24
2026-05-29,20.14
2026-05-29,20.14
2026-06-01,19.78
2026-06-01,19.78
2026-06-02,19.22
2026-06-02,19.22
2026-06-03,19.4
2026-06-03,19.4
2026-06-04,19.17
2026-06-04,19.17
2026-06-05,19.24
2026-06-05,19.24
2026-06-08,21.08
2026-06-08,21.08
2026-06-09,19.5
2026-06-09,19.5
2026-06-10,19.24
2026-06-10,19.24
2026-06-11,19.98
2026-06-11,19.98
2026-06-12,18.78
2026-06-12,18.78
2026-06-15,19.6
2026-06-15,19.6
2026-06-16,20.01
2026-06-16,20.01
2026-06-17,21.12
2026-06-17,21.12
2026-06-18,21.7
2026-06-18,21.7
2026-06-22,22.88
2026-06-22,22.88
2026-06-23,23.18
2026-06-23,23.18
2026-06-24,22.75
2026-06-24,22.75
2026-06-25,21.6
2026-06-25,21.6
2026-06-26,23.18
2026-06-26,23.18
2026-06-29,21.7
2026-06-29,21.7
2026-06-30,22.88
2026-06-30,22.88
2026-07-01,22.75
2026-07-01,22.75
2026-07-02,22.88
2026-07-02,22.88
2026-07-03,23.18
2026-07-03,23.18
2026-07-06,20.29
2026-07-06,20.29
2026-07-07,22.29
2026-07-07,22.29
2026-07-08,21.86
2026-07-08,21.86
2026-07-09,21.74
2026-07-09,21.74
2026-07-10,21.09
2026-07-10,21.09
2026-07-13,23.15
2026-07-13,23.15
2026-07-14,21.5
2026-07-14,21.5
2026-07-15,21.25
2026-07-15,21.25
2026-07-16,22.69
2026-07-16,22.69
2026-07-17,23.75
2026-07-17,23.75
2026-07-20,24.06
2026-07-20,24.06
2026-07-21,21.81
2026-07-21,21.81
2026-07-22,20.21
2026-07-22,20.21
2026-07-23,19.78
2026-07-23,19.78
2026-07-24,19.95
2026-07-24,19.95
2026-07-27,20.23
2026-07-27,20.23
2026-07-28,22.74
2026-07-28,22.74
2026-07-29,23.34
2026-07-29,23.34
