date,northbound_net_cny100m,mean120,std120,upper,lower,trigger,state
2017-08-11,-9.0431,9.200553333333334,10.53401261396064,19.734565947293973,-1.3334592806273076,越下限(看空),空头
2017-08-11,-9.043099999999999,9.200553333333334,10.534012613960641,19.734565947293973,-1.3334592806273076,越下限(看空),空头
2017-08-14,2.2414,9.0777025,10.528444730767118,19.606147230767117,-1.4507422307671192,,空头
2017-08-14,2.2414,9.0777025,10.528444730767118,19.60614723076712,-1.4507422307671192,,空头
2017-08-15,-0.7786,8.958995833333335,10.558809497027635,19.51780533036097,-1.5998136636943006,,空头
2017-08-15,-0.7786,8.958995833333335,10.558809497027635,19.51780533036097,-1.5998136636943006,,空头
2017-08-16,8.1248,8.834341666666667,10.47865448435302,19.31299615101969,-1.6443128176863535,,空头
2017-08-16,8.1248,8.834341666666667,10.47865448435302,19.31299615101969,-1.6443128176863535,,空头
2017-08-17,6.3422,8.731781666666668,10.441946335708348,19.173728002375015,-1.7101646690416796,,空头
2017-08-17,6.3422,8.731781666666668,10.441946335708348,19.17372800237501,-1.7101646690416796,,空头
2017-08-18,-10.7043,8.540973333333334,10.586375152907964,19.127348486241296,-2.0454018195746304,越下限(看空),空头
2017-08-18,-10.7043,8.540973333333334,10.586375152907964,19.127348486241296,-2.0454018195746304,越下限(看空),空头
2017-08-21,0.7081000000000001,8.394093333333334,10.571627196191226,18.96572052952456,-2.177533862857892,,空头
2017-08-21,0.7081000000000001,8.394093333333334,10.571627196191226,18.96572052952456,-2.177533862857892,,空头
2017-08-22,0.1959,8.286206666666667,10.588810111969654,18.87501677863632,-2.302603445302987,,空头
2017-08-22,0.1959,8.286206666666667,10.588810111969654,18.875016778636322,-2.302603445302987,,空头
2017-08-24,12.417,8.2999525,10.59312803014386,18.893080530143862,-2.293175530143861,,空头
2017-08-24,12.417,8.2999525,10.59312803014386,18.893080530143862,-2.293175530143861,,空头
2017-08-25,30.4364,8.435784166666668,10.771597744746218,19.207381911412888,-2.3358135780795504,越上限(看多),多头
2017-08-25,30.4364,8.435784166666668,10.771597744746218,19.207381911412888,-2.3358135780795504,越上限(看多),多头
2017-08-28,37.7086,8.6857325,11.097782300718716,19.78351480071872,-2.412049800718716,越上限(看多),多头
2017-08-28,37.708600000000004,8.6857325,11.097782300718716,19.783514800718716,-2.412049800718716,越上限(看多),多头
2017-08-29,17.2229,8.798008333333334,11.115565195053144,19.91357352838648,-2.317556861719812,,多头
2017-08-29,17.2229,8.798008333333334,11.115565195053145,19.91357352838648,-2.3175568617198117,,多头
2017-08-30,32.877399999999994,9.059464999999998,11.309819461038552,20.36928446103855,-2.2503544610385546,越上限(看多),多头
2017-08-30,32.877399999999994,9.059464999999998,11.309819461038552,20.36928446103855,-2.250354461038554,越上限(看多),多头
2017-08-31,17.7836,9.133254166666667,11.337811371228709,20.47106553789537,-2.20455720456204,,多头
2017-08-31,17.7836,9.133254166666667,11.337811371228707,20.471065537895374,-2.2045572045620396,,多头
2017-09-01,41.787200000000006,9.448840833333334,11.71226729844978,21.161108131783116,-2.2634264651164457,越上限(看多),多头
2017-09-01,41.787200000000006,9.448840833333334,11.71226729844978,21.161108131783113,-2.2634264651164457,越上限(看多),多头
