日期,指数,市净率,等权市净率,市净率中位数
2025-08-25,4884.53,1.55,3.92,2.39
2025-08-26,4873.5,1.55,3.89,2.39
2025-08-27,4801.21,1.52,3.83,2.31
2025-08-28,4891.3,1.53,3.93,2.34
2025-08-29,4923.87,1.54,3.92,2.34
2025-09-01,4957.91,1.53,3.96,2.36
2025-09-02,4903.37,1.53,3.86,2.32
2025-09-03,4861.33,1.51,3.82,2.3
2025-09-04,4753.63,1.5,3.68,2.28
2025-09-05,4870.26,1.51,3.8,2.31
2025-09-08,4890.73,1.52,3.82,2.38
2025-09-09,4853.8,1.51,3.77,2.34
2025-09-10,4861.68,1.51,3.78,2.33
2025-09-11,4979.69,1.54,3.91,2.35
2025-09-12,4963.53,1.54,3.93,2.37
2025-09-15,4970.44,1.54,3.92,2.38
2025-09-16,4972.72,1.53,3.95,2.37
2025-09-17,5007.85,1.54,3.98,2.41
2025-09-18,4954.18,1.52,3.96,2.36
2025-09-19,4951.69,1.52,3.94,2.35
2025-09-22,4978.54,1.52,3.99,2.34
2025-09-23,4967.94,1.52,3.96,2.37
2025-09-24,5031.85,1.54,4.04,2.41
2025-09-25,5057.12,1.54,4.06,2.39
2025-09-26,5003.48,1.53,3.99,2.38
2025-09-29,5080.13,1.55,4.01,2.42
2025-09-30,5108.27,1.55,4.04,2.42
2025-10-09,5188.99,1.57,4.1,2.47
2025-10-10,5086.5,1.55,3.99,2.44
2025-10-13,5064.12,1.55,3.99,2.41
2025-10-14,4986.04,1.54,3.87,2.39
2025-10-15,5058.5,1.56,3.93,2.41
2025-10-16,5056.5,1.56,3.9,2.4
2025-10-17,4932.62,1.53,3.79,2.35
2025-10-20,4961.88,1.54,3.77,2.38
2025-10-21,5039.44,1.56,3.82,2.44
2025-10-22,5016.46,1.56,3.8,2.41
2025-10-23,5030.21,1.57,3.78,2.4
2025-10-24,5095.43,1.58,3.85,2.39
2025-10-27,5162.43,1.6,3.89,2.4
2025-10-28,5135.97,1.59,3.89,2.39
2025-10-29,5206.97,1.6,3.92,2.43
2025-10-30,5158.72,1.59,3.83,2.4
2025-10-31,5092.98,1.54,3.76,2.39
2025-11-03,5103.68,1.55,3.76,2.42
2025-11-04,5052.85,1.54,3.7,2.39
2025-11-05,5063.18,1.54,3.7,2.41
2025-11-06,5138.0,1.56,3.75,2.44
2025-11-07,5122.95,1.56,3.73,2.46
2025-11-10,5138.96,1.56,3.74,2.48
2025-11-11,5094.81,1.55,3.7,2.48
2025-11-12,5080.73,1.56,3.68,2.45
2025-11-13,5146.74,1.57,3.73,2.48
2025-11-14,5065.03,1.55,3.66,2.45
2025-11-17,5040.9,1.54,3.66,2.44
2025-11-18,5001.17,1.53,3.63,2.4
2025-11-19,5011.97,1.54,3.62,2.41
2025-11-20,4981.87,1.53,3.59,2.39
2025-11-21,4846.8,1.5,3.48,2.32
2025-11-24,4852.01,1.5,3.51,2.32
2025-11-25,4902.01,1.51,3.55,2.34
2025-11-26,4925.78,1.51,3.57,2.33
2025-11-27,4921.42,1.51,3.55,2.32
2025-11-28,4945.49,1.52,3.59,2.33
2025-12-01,4998.59,1.53,3.62,2.35
2025-12-02,4969.3,1.52,3.59,2.34
2025-12-03,4942.41,1.49,3.55,2.32
2025-12-04,4957.92,1.52,3.58,2.33
2025-12-05,5004.29,1.52,3.62,2.36
2025-12-08,5048.09,1.53,3.67,2.37
2025-12-09,5019.66,1.53,3.66,2.33
2025-12-10,5021.04,1.52,3.67,2.35
2025-12-11,4975.57,1.51,3.62,2.31
2025-12-12,5014.91,1.52,3.67,2.33
2025-12-15,4981.32,1.53,3.8,2.43
2025-12-16,4916.58,1.52,3.75,2.38
2025-12-17,5008.12,1.54,3.84,2.42
2025-12-18,4979.47,1.54,3.81,2.42
2025-12-19,5004.59,1.54,3.84,2.47
2025-12-22,5055.51,1.55,3.89,2.48
2025-12-23,5063.05,1.56,3.9,2.5
2025-12-24,5091.44,1.56,3.94,2.51
2025-12-25,5109.13,1.56,3.97,2.5
2025-12-26,5129.89,1.57,3.98,2.55
2025-12-29,5110.28,1.57,3.98,2.53
2025-12-30,5125.11,1.57,3.99,2.54
2025-12-31,5109.17,1.57,3.98,2.53
2026-01-05,5214.24,1.59,4.09,2.57
2026-01-06,5303.14,1.61,4.16,2.6
2026-01-07,5303.15,1.61,4.19,2.63
2026-01-08,5275.37,1.6,4.19,2.63
2026-01-09,5322.55,1.61,4.26,2.68
2026-01-12,5383.18,1.62,4.38,2.73
2026-01-13,5340.31,1.62,4.3,2.68
2026-01-14,5340.62,1.61,4.34,2.69
2026-01-15,5347.43,1.61,4.34,2.7
2026-01-16,5333.45,1.6,4.36,2.68
2026-01-19,5345.79,1.6,4.37,2.74
2026-01-20,5325.81,1.6,4.32,2.72
2026-01-21,5346.31,1.6,4.38,2.72
2026-01-22,5355.64,1.6,4.4,2.75
2026-01-23,5376.18,1.6,4.45,2.79
2026-01-26,5364.28,1.6,4.39,2.77
2026-01-27,5371.1,1.6,4.43,2.77
2026-01-28,5390.68,1.61,4.43,2.77
2026-01-29,5404.07,1.62,4.38,2.78
2026-01-30,5338.51,1.6,4.34,2.76
2026-02-02,5195.9,1.57,4.19,2.67
2026-02-03,5285.77,1.58,4.31,2.72
2026-02-04,5319.08,1.6,4.29,2.77
2026-02-05,5267.96,1.59,4.23,2.76
2026-02-06,5246.45,1.58,4.22,2.76
2026-02-09,5337.74,1.6,4.31,2.79
2026-02-10,5341.05,1.61,4.31,2.77
2026-02-11,5336.22,1.61,4.29,2.79
2026-02-12,5358.99,1.61,4.35,2.76
2026-02-13,5288.4,1.59,4.31,2.73
2026-02-24,5343.63,1.61,4.33,2.79
2026-02-25,5391.41,1.61,4.38,2.8
2026-02-26,5389.66,1.61,4.41,2.82
2026-02-27,5395.39,1.61,4.42,2.83
2026-03-02,5409.87,1.63,4.41,2.84
2026-03-03,5281.43,1.61,4.24,2.74
2026-03-04,5232.52,1.6,4.21,2.71
2026-03-05,5279.95,1.61,4.24,2.74
2026-03-06,5299.69,1.61,4.27,2.77
2026-03-09,5248.51,1.6,4.22,2.74
2026-03-10,5320.48,1.61,4.3,2.77
2026-03-11,5343.1,1.62,4.28,2.76
2026-03-12,5321.34,1.62,4.25,2.77
2026-03-13,5284.32,1.62,4.19,2.76
2026-03-16,5276.12,1.61,4.19,2.72
2026-03-17,5217.28,1.61,4.1,2.69
2026-03-18,5249.01,1.61,4.17,2.7
2026-03-19,5147.91,1.59,4.07,2.63
2026-03-20,5113.12,1.58,4.02,2.59
2026-03-23,4934.02,1.53,3.85,2.51
2026-03-24,5008.71,1.55,3.92,2.56
2026-03-25,5090.78,1.57,4.0,2.59
2026-03-26,5019.28,1.55,3.93,2.56
2026-03-27,5057.13,1.56,3.98,2.6
2026-03-30,5051.58,1.55,3.96,2.59
2026-03-31,4992.57,1.53,3.88,2.55
2026-04-01,5078.35,1.55,3.97,2.59
2026-04-02,5013.55,1.54,3.9,2.57
2026-04-03,4969.83,1.52,3.88,2.53
2026-04-07,4976.41,1.52,3.89,2.52
2026-04-08,5170.45,1.56,4.08,2.61
2026-04-09,5138.22,1.55,4.05,2.55
2026-04-10,5207.92,1.57,4.1,2.59
2026-04-13,5215.32,1.57,4.12,2.58
2026-04-14,5282.09,1.58,4.18,2.6
2026-04-15,5260.93,1.59,4.16,2.58
2026-04-16,5327.48,1.6,4.21,2.6
2026-04-17,5327.44,1.6,4.23,2.59
2026-04-20,5364.65,1.61,4.27,2.6
2026-04-21,5369.48,1.61,4.24,2.59
2026-04-22,5414.57,1.62,4.28,2.6
2026-04-23,5388.84,1.62,4.34,2.58
2026-04-24,5366.41,1.61,4.28,2.55
2026-04-27,5377.18,1.6,4.31,2.56
2026-04-28,5349.29,1.61,4.21,2.51
2026-04-29,5416.92,1.61,4.23,2.54
2026-04-30,5415.79,1.59,4.15,2.53
2026-05-06,5516.27,1.61,4.25,2.57
2026-05-07,5555.22,1.61,4.31,2.58
2026-05-08,5531.74,1.6,4.3,2.57
2026-05-11,5623.03,1.63,4.4,2.6
2026-05-12,5610.0,1.62,4.38,2.58
2026-05-13,5675.0,1.63,4.45,2.59
2026-05-14,5561.6,1.61,4.34,2.56
2026-05-15,5492.53,1.59,4.29,2.5
2026-05-18,5474.89,1.59,4.3,2.48
2026-05-19,5504.14,1.6,4.34,2.49
2026-05-20,5507.65,1.6,4.36,2.5
2026-05-21,5409.38,1.57,4.25,2.45
2026-05-22,5488.41,1.59,4.33,2.46
2026-05-25,5573.49,1.61,4.43,2.47
2026-05-26,5586.2,1.61,4.4,2.48
2026-05-27,5530.59,1.6,4.34,2.47
2026-05-28,5541.44,1.6,4.37,2.43
2026-05-29,5485.86,1.59,4.26,2.45
2026-06-01,5431.52,1.59,4.19,2.49
2026-06-02,5496.82,1.6,4.23,2.45
2026-06-03,5523.88,1.6,4.26,2.42
2026-06-04,5495.48,1.59,4.26,2.39
2026-06-05,5405.26,1.57,4.19,2.36
2026-06-08,5268.79,1.55,4.05,2.29
2026-06-09,5379.19,1.57,4.17,2.3
2026-06-10,5315.54,1.56,4.1,2.27
2026-06-11,5289.28,1.56,4.09,2.26
2026-06-12,5346.5,1.58,4.14,2.32
2026-06-15,5493.64,1.63,5.05,2.44
2026-06-16,5505.72,1.62,5.02,2.38
2026-06-17,5565.51,1.63,5.12,2.36
2026-06-18,5582.09,1.62,5.19,2.36
2026-06-22,5713.38,1.65,5.28,2.41
2026-06-23,5566.78,1.62,5.16,2.37
2026-06-24,5613.74,1.63,5.27,2.33
2026-06-25,5693.6,1.64,5.37,2.33
2026-06-26,5527.79,1.6,5.22,2.26
2026-06-29,5596.71,1.61,5.27,2.29
2026-06-30,5677.23,1.62,5.44,2.27
2026-07-01,5660.13,1.62,5.38,2.36
2026-07-02,5480.56,1.58,5.13,2.34
2026-07-03,5514.06,1.59,5.17,2.36
2026-07-06,5497.02,1.59,5.1,2.37
2026-07-07,5430.96,1.58,5.04,2.31
2026-07-08,5379.72,1.58,4.98,2.26
2026-07-09,5525.27,1.61,5.18,2.26
2026-07-10,5420.75,1.59,5.05,2.3
2026-07-13,5285.5,1.56,4.85,2.24
2026-07-14,5392.61,1.59,4.95,2.26
2026-07-15,5361.64,1.59,4.86,2.32
2026-07-16,5255.23,1.56,4.74,2.27
2026-07-17,5037.96,1.52,4.41,2.2
2026-07-20,5075.96,1.55,4.34,2.22
2026-07-21,5260.62,1.58,4.61,2.25
2026-07-22,5233.92,1.58,4.57,2.26
2026-07-23,5239.57,1.58,4.52,2.32
2026-07-24,5139.18,1.56,4.42,2.22
2026-07-27,5216.28,1.57,4.53,2.27
2026-07-28,5058.27,1.55,4.3,2.27
2026-07-29,5097.86,1.55,4.31,2.3
2026-07-30,5018.1,1.55,4.13,2.31
2026-07-31,5082.55,1.55,4.28,2.33
2026-08-03,5031.62,1.54,4.2,2.35
2026-08-04,5113.3,1.54,4.37,2.34
2026-08-05,5196.13,1.56,4.5,2.38
2026-08-06,5194.17,1.56,4.54,2.36
